index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
8	0.8000	3	0.3000	603	346	x	oː	b	+	-	-	∅	G	U	P	_	_	_	∅	3	7	1	0	0	0	∅	347	-	əʊ	b	+	-	-	∅	_	E	P	_	_	_	∅	0	7	1	0	0	0	∅																							348	ɡ	oː	b	+	ə	n	∅	K	U	P	_	E	N	∅	1	7	1	0	7	4	∅
9	0.9000	2	0.2000	603	346	-	x	oː	b	-	∅	∅	_	G	U	P	_	∅	∅	0	3	7	1	0	∅	∅	347	-	-	əʊ	b	-	∅	∅	_	_	E	P	_	∅	∅	0	0	7	1	0	∅	∅																							348	ə	ɡ	oː	b	n	∅	∅	E	K	U	P	N	∅	∅	7	1	7	1	4	∅	∅
10	1.0000	1	0.1000	603	346	-	-	x	oː	∅	∅	∅	_	_	G	U	∅	∅	∅	0	0	3	7	∅	∅	∅	347	-	-	-	əʊ	∅	∅	∅	_	_	_	E	∅	∅	∅	0	0	0	7	∅	∅	∅																							348	n	ə	ɡ	oː	∅	∅	∅	N	E	K	U	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.3333	3	1.0000	608	349	v	∅	∅	∅	uː	t	∅	B	∅	∅	∅	Y	T	∅	3	∅	∅	∅	7	1	∅	350	f	∅	∅	∅	ʊ	t	∅	B	∅	∅	∅	Y	T	∅	3	∅	∅	∅	7	1	∅																							351	f	∅	∅	∅	uː	s	∅	B	∅	∅	∅	Y	S	∅	3	∅	∅	∅	7	3	∅
2	0.6667	2	0.6667	608	349	uː	v	∅	∅	t	∅	∅	Y	B	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅	350	ʊ	f	∅	∅	t	∅	∅	Y	B	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅																							351	uː	f	∅	∅	s	∅	∅	Y	B	∅	∅	S	∅	∅	7	3	∅	∅	3	∅	∅
3	1.0000	1	0.3333	608	349	t	uː	v	∅	∅	∅	∅	T	Y	B	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅	350	t	ʊ	f	∅	∅	∅	∅	T	Y	B	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							351	s	uː	f	∅	∅	∅	∅	S	Y	B	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	612	352	b	∅	∅	∅	eː	n	∅	P	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅																																													353	b	∅	∅	∅	ai	n	∅	P	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	612	352	eː	b	∅	∅	n	∅	∅	E	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																													353	ai	b	∅	∅	n	∅	∅	A	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅
3	1.0000	1	0.3333	612	352	n	eː	b	∅	∅	∅	∅	N	E	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																													353	n	ai	b	∅	∅	∅	∅	N	A	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅
1	0.1667	6	1.0000	615	354	v	∅	∅	∅	ɪ	ŋ	-	B	∅	∅	∅	I	N	_	3	∅	∅	∅	7	4	0	355	f	∅	∅	∅	ɪ	ŋ	ɡ	B	∅	∅	∅	I	N	K	3	∅	∅	∅	7	4	1																							356	f	∅	∅	∅	ɪ	ŋ	-	B	∅	∅	∅	I	N	_	3	∅	∅	∅	7	4	0
2	0.3333	5	0.8333	615	354	ɪ	v	∅	∅	ŋ	-	ə	I	B	∅	∅	N	_	E	7	3	∅	∅	4	0	7	355	ɪ	f	∅	∅	ŋ	ɡ	ə	I	B	∅	∅	N	K	E	7	3	∅	∅	4	1	7																							356	ɪ	f	∅	∅	ŋ	-	ə	I	B	∅	∅	N	_	E	7	3	∅	∅	4	0	7
3	0.5000	4	0.6667	615	354	ŋ	ɪ	v	∅	-	ə	r	N	I	B	∅	_	E	R	4	7	3	∅	0	7	5	355	ŋ	ɪ	f	∅	ɡ	ə	r	N	I	B	∅	K	E	R	4	7	3	∅	1	7	5																							356	ŋ	ɪ	f	∅	-	ə	r	N	I	B	∅	_	E	R	4	7	3	∅	0	7	5
4	0.6667	3	0.5000	615	354	-	ŋ	ɪ	v	ə	r	∅	_	N	I	B	E	R	∅	0	4	7	3	7	5	∅	355	ɡ	ŋ	ɪ	f	ə	r	∅	K	N	I	B	E	R	∅	1	4	7	3	7	5	∅																							356	-	ŋ	ɪ	f	ə	r	∅	_	N	I	B	E	R	∅	0	4	7	3	7	5	∅
5	0.8333	2	0.3333	615	354	ə	-	ŋ	ɪ	r	∅	∅	E	_	N	I	R	∅	∅	7	0	4	7	5	∅	∅	355	ə	ɡ	ŋ	ɪ	r	∅	∅	E	K	N	I	R	∅	∅	7	1	4	7	5	∅	∅																							356	ə	-	ŋ	ɪ	r	∅	∅	E	_	N	I	R	∅	∅	7	0	4	7	5	∅	∅
6	1.0000	1	0.1667	615	354	r	ə	-	ŋ	∅	∅	∅	R	E	_	N	∅	∅	∅	5	7	0	4	∅	∅	∅	355	r	ə	ɡ	ŋ	∅	∅	∅	R	E	K	N	∅	∅	∅	5	7	1	4	∅	∅	∅																							356	r	ə	-	ŋ	∅	∅	∅	R	E	_	N	∅	∅	∅	5	7	0	4	∅	∅	∅
1	0.1667	6	1.0000	624	357	s	∅	∅	∅	p	ɪ	n	S	∅	∅	∅	P	I	N	3	∅	∅	∅	1	7	4	358	s	∅	∅	∅	p	ɪ	n	S	∅	∅	∅	P	I	N	3	∅	∅	∅	1	7	4																							359	ʃ	∅	∅	∅	p	ɪ	n	S	∅	∅	∅	P	I	N	3	∅	∅	∅	1	7	4
2	0.3333	5	0.8333	624	357	p	s	∅	∅	ɪ	n	ə	P	S	∅	∅	I	N	E	1	3	∅	∅	7	4	7	358	p	s	∅	∅	ɪ	n	-	P	S	∅	∅	I	N	_	1	3	∅	∅	7	4	0																							359	p	ʃ	∅	∅	ɪ	n	ə	P	S	∅	∅	I	N	E	1	3	∅	∅	7	4	7
3	0.5000	4	0.6667	624	357	ɪ	p	s	∅	n	ə	-	I	P	S	∅	N	E	_	7	1	3	∅	4	7	0	358	ɪ	p	s	∅	n	-	-	I	P	S	∅	N	_	_	7	1	3	∅	4	0	0																							359	ɪ	p	ʃ	∅	n	ə	n	I	P	S	∅	N	E	N	7	1	3	∅	4	7	4
4	0.6667	3	0.5000	624	357	n	ɪ	p	s	ə	-	∅	N	I	P	S	E	_	∅	4	7	1	3	7	0	∅	358	n	ɪ	p	s	-	-	∅	N	I	P	S	_	_	∅	4	7	1	3	0	0	∅																							359	n	ɪ	p	ʃ	ə	n	∅	N	I	P	S	E	N	∅	4	7	1	3	7	4	∅
5	0.8333	2	0.3333	624	357	ə	n	ɪ	p	-	∅	∅	E	N	I	P	_	∅	∅	7	4	7	1	0	∅	∅	358	-	n	ɪ	p	-	∅	∅	_	N	I	P	_	∅	∅	0	4	7	1	0	∅	∅																							359	ə	n	ɪ	p	n	∅	∅	E	N	I	P	N	∅	∅	7	4	7	1	4	∅	∅
6	1.0000	1	0.1667	624	357	-	ə	n	ɪ	∅	∅	∅	_	E	N	I	∅	∅	∅	0	7	4	7	∅	∅	∅	358	-	-	n	ɪ	∅	∅	∅	_	_	N	I	∅	∅	∅	0	0	4	7	∅	∅	∅																							359	n	ə	n	ɪ	∅	∅	∅	N	E	N	I	∅	∅	∅	4	7	4	7	∅	∅	∅
1	0.2000	5	1.0000	626	360	w	∅	∅	∅	eː	v	ə	W	∅	∅	∅	E	B	E	6	∅	∅	∅	7	3	7	361	w	∅	∅	∅	iː	v	-	W	∅	∅	∅	I	B	_	6	∅	∅	∅	7	3	0																							362	v	∅	∅	∅	eː	b	ə	B	∅	∅	∅	E	P	E	3	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	626	360	eː	w	∅	∅	v	ə	-	E	W	∅	∅	B	E	_	7	6	∅	∅	3	7	0	361	iː	w	∅	∅	v	-	-	I	W	∅	∅	B	_	_	7	6	∅	∅	3	0	0																							362	eː	v	∅	∅	b	ə	n	E	B	∅	∅	P	E	N	7	3	∅	∅	1	7	4
3	0.6000	3	0.6000	626	360	v	eː	w	∅	ə	-	∅	B	E	W	∅	E	_	∅	3	7	6	∅	7	0	∅	361	v	iː	w	∅	-	-	∅	B	I	W	∅	_	_	∅	3	7	6	∅	0	0	∅																							362	b	eː	v	∅	ə	n	∅	P	E	B	∅	E	N	∅	1	7	3	∅	7	4	∅
4	0.8000	2	0.4000	626	360	ə	v	eː	w	-	∅	∅	E	B	E	W	_	∅	∅	7	3	7	6	0	∅	∅	361	-	v	iː	w	-	∅	∅	_	B	I	W	_	∅	∅	0	3	7	6	0	∅	∅																							362	ə	b	eː	v	n	∅	∅	E	P	E	B	N	∅	∅	7	1	7	3	4	∅	∅
5	1.0000	1	0.2000	626	360	-	ə	v	eː	∅	∅	∅	_	E	B	E	∅	∅	∅	0	7	3	7	∅	∅	∅	361	-	-	v	iː	∅	∅	∅	_	_	B	I	∅	∅	∅	0	0	3	7	∅	∅	∅																							362	n	ə	b	eː	∅	∅	∅	N	E	P	E	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.1429	7	1.0000	628	363	s	∅	∅	∅	p	ɪ	n	S	∅	∅	∅	P	I	N	3	∅	∅	∅	1	7	4	364	s	∅	∅	∅	p	ɪ	n	S	∅	∅	∅	P	I	N	3	∅	∅	∅	1	7	4																							365	ʃ	∅	∅	∅	p	ɪ	n	S	∅	∅	∅	P	I	N	3	∅	∅	∅	1	7	4
2	0.2857	6	0.8571	628	363	p	s	∅	∅	ɪ	n	d	P	S	∅	∅	I	N	T	1	3	∅	∅	7	4	1	364	p	s	∅	∅	ɪ	n	d	P	S	∅	∅	I	N	T	1	3	∅	∅	7	4	1																							365	p	ʃ	∅	∅	ɪ	n	d	P	S	∅	∅	I	N	T	1	3	∅	∅	7	4	1
3	0.4286	5	0.7143	628	363	ɪ	p	s	∅	n	d	ə	I	P	S	∅	N	T	E	7	1	3	∅	4	1	7	364	ɪ	p	s	∅	n	d	-	I	P	S	∅	N	T	_	7	1	3	∅	4	1	0																							365	ɪ	p	ʃ	∅	n	d	ə	I	P	S	∅	N	T	E	7	1	3	∅	4	1	7
4	0.5714	4	0.5714	628	363	n	ɪ	p	s	d	ə	l	N	I	P	S	T	E	L	4	7	1	3	1	7	5	364	n	ɪ	p	s	d	-	l̩	N	I	P	S	T	_	L	4	7	1	3	1	0	5																							365	n	ɪ	p	ʃ	d	ə	l	N	I	P	S	T	E	L	4	7	1	3	1	7	5
5	0.7143	3	0.4286	628	363	d	n	ɪ	p	ə	l	∅	T	N	I	P	E	L	∅	1	4	7	1	7	5	∅	364	d	n	ɪ	p	-	l̩	∅	T	N	I	P	_	L	∅	1	4	7	1	0	5	∅																							365	d	n	ɪ	p	ə	l	∅	T	N	I	P	E	L	∅	1	4	7	1	7	5	∅
6	0.8571	2	0.2857	628	363	ə	d	n	ɪ	l	∅	∅	E	T	N	I	L	∅	∅	7	1	4	7	5	∅	∅	364	-	d	n	ɪ	l̩	∅	∅	_	T	N	I	L	∅	∅	0	1	4	7	5	∅	∅																							365	ə	d	n	ɪ	l	∅	∅	E	T	N	I	L	∅	∅	7	1	4	7	5	∅	∅
7	1.0000	1	0.1429	628	363	l	ə	d	n	∅	∅	∅	L	E	T	N	∅	∅	∅	5	7	1	4	∅	∅	∅	364	l̩	-	d	n	∅	∅	∅	L	_	T	N	∅	∅	∅	5	0	1	4	∅	∅	∅																							365	l	ə	d	n	∅	∅	∅	L	E	T	N	∅	∅	∅	5	7	1	4	∅	∅	∅
1	0.2000	5	1.0000	630	366	v	∅	∅	∅	ɑ	ŋ	ə	B	∅	∅	∅	A	N	E	3	∅	∅	∅	7	4	7																																													367	f	∅	∅	∅	a	ŋ	ə	B	∅	∅	∅	A	N	E	3	∅	∅	∅	7	4	7
2	0.4000	4	0.8000	630	366	ɑ	v	∅	∅	ŋ	ə	-	A	B	∅	∅	N	E	_	7	3	∅	∅	4	7	0																																													367	a	f	∅	∅	ŋ	ə	n	A	B	∅	∅	N	E	N	7	3	∅	∅	4	7	4
3	0.6000	3	0.6000	630	366	ŋ	ɑ	v	∅	ə	-	∅	N	A	B	∅	E	_	∅	4	7	3	∅	7	0	∅																																													367	ŋ	a	f	∅	ə	n	∅	N	A	B	∅	E	N	∅	4	7	3	∅	7	4	∅
4	0.8000	2	0.4000	630	366	ə	ŋ	ɑ	v	-	∅	∅	E	N	A	B	_	∅	∅	7	4	7	3	0	∅	∅																																													367	ə	ŋ	a	f	n	∅	∅	E	N	A	B	N	∅	∅	7	4	7	3	4	∅	∅
5	1.0000	1	0.2000	630	366	-	ə	ŋ	ɑ	∅	∅	∅	_	E	N	A	∅	∅	∅	0	7	4	7	∅	∅	∅																																													367	n	ə	ŋ	a	∅	∅	∅	N	E	N	A	∅	∅	∅	4	7	4	7	∅	∅	∅
1	0.1667	6	1.0000	633	368	n	∅	∅	∅	aː	-	-	N	∅	∅	∅	A	_	_	4	∅	∅	∅	7	0	0	369	n	∅	∅	∅	iː	d	-	N	∅	∅	∅	I	T	_	4	∅	∅	∅	7	1	0																							370	n	∅	∅	∅	aː	d	ə	N	∅	∅	∅	A	T	E	4	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	633	368	aː	n	∅	∅	-	-	l	A	N	∅	∅	_	_	L	7	4	∅	∅	0	0	5	369	iː	n	∅	∅	d	-	l̩	I	N	∅	∅	T	_	L	7	4	∅	∅	1	0	5																							370	aː	n	∅	∅	d	ə	l	A	N	∅	∅	T	E	L	7	4	∅	∅	1	7	5
3	0.5000	4	0.6667	633	368	-	aː	n	∅	-	l	t	_	A	N	∅	_	L	T	0	7	4	∅	0	5	1	369	d	iː	n	∅	-	l̩	-	T	I	N	∅	_	L	_	1	7	4	∅	0	5	0																							370	d	aː	n	∅	ə	l	-	T	A	N	∅	E	L	_	1	7	4	∅	7	5	0
4	0.6667	3	0.5000	633	368	-	-	aː	n	l	t	∅	_	_	A	N	L	T	∅	0	0	7	4	5	1	∅	369	-	d	iː	n	l̩	-	∅	_	T	I	N	L	_	∅	0	1	7	4	5	0	∅																							370	ə	d	aː	n	l	-	∅	E	T	A	N	L	_	∅	7	1	7	4	5	0	∅
5	0.8333	2	0.3333	633	368	l	-	-	aː	t	∅	∅	L	_	_	A	T	∅	∅	5	0	0	7	1	∅	∅	369	l̩	-	d	iː	-	∅	∅	L	_	T	I	_	∅	∅	5	0	1	7	0	∅	∅																							370	l	ə	d	aː	-	∅	∅	L	E	T	A	_	∅	∅	5	7	1	7	0	∅	∅
6	1.0000	1	0.1667	633	368	t	l	-	-	∅	∅	∅	T	L	_	_	∅	∅	∅	1	5	0	0	∅	∅	∅	369	-	l̩	-	d	∅	∅	∅	_	L	_	T	∅	∅	∅	0	5	0	1	∅	∅	∅																							370	-	l	ə	d	∅	∅	∅	_	L	E	T	∅	∅	∅	0	5	7	1	∅	∅	∅
1	0.1667	6	1.0000	635	371	v	∅	∅	∅	ɛ	r	v	B	∅	∅	∅	E	R	B	3	∅	∅	∅	7	5	3																																													372	f	∅	∅	∅	ɛ	r	b	B	∅	∅	∅	E	R	P	3	∅	∅	∅	7	5	1
2	0.3333	5	0.8333	635	371	ɛ	v	∅	∅	r	v	ə	E	B	∅	∅	R	B	E	7	3	∅	∅	5	3	7																																													372	ɛ	f	∅	∅	r	b	ə	E	B	∅	∅	R	P	E	7	3	∅	∅	5	1	7
3	0.5000	4	0.6667	635	371	r	ɛ	v	∅	v	ə	-	R	E	B	∅	B	E	_	5	7	3	∅	3	7	0																																													372	r	ɛ	f	∅	b	ə	n	R	E	B	∅	P	E	N	5	7	3	∅	1	7	4
4	0.6667	3	0.5000	635	371	v	r	ɛ	v	ə	-	∅	B	R	E	B	E	_	∅	3	5	7	3	7	0	∅																																													372	b	r	ɛ	f	ə	n	∅	P	R	E	B	E	N	∅	1	5	7	3	7	4	∅
5	0.8333	2	0.3333	635	371	ə	v	r	ɛ	-	∅	∅	E	B	R	E	_	∅	∅	7	3	5	7	0	∅	∅																																													372	ə	b	r	ɛ	n	∅	∅	E	P	R	E	N	∅	∅	7	1	5	7	4	∅	∅
6	1.0000	1	0.1667	635	371	-	ə	v	r	∅	∅	∅	_	E	B	R	∅	∅	∅	0	7	3	5	∅	∅	∅																																													372	n	ə	b	r	∅	∅	∅	N	E	P	R	∅	∅	∅	4	7	1	5	∅	∅	∅
1	0.2000	5	1.0000	638	373	m	∅	∅	∅	aː	l	ə	M	∅	∅	∅	A	L	E	4	∅	∅	∅	7	5	7																																													374	m	∅	∅	∅	aː	l	ə	M	∅	∅	∅	A	L	E	4	∅	∅	∅	7	5	7
2	0.4000	4	0.8000	638	373	aː	m	∅	∅	l	ə	-	A	M	∅	∅	L	E	_	7	4	∅	∅	5	7	0																																													374	aː	m	∅	∅	l	ə	n	A	M	∅	∅	L	E	N	7	4	∅	∅	5	7	4
3	0.6000	3	0.6000	638	373	l	aː	m	∅	ə	-	∅	L	A	M	∅	E	_	∅	5	7	4	∅	7	0	∅																																													374	l	aː	m	∅	ə	n	∅	L	A	M	∅	E	N	∅	5	7	4	∅	7	4	∅
4	0.8000	2	0.4000	638	373	ə	l	aː	m	-	∅	∅	E	L	A	M	_	∅	∅	7	5	7	4	0	∅	∅																																													374	ə	l	aː	m	n	∅	∅	E	L	A	M	N	∅	∅	7	5	7	4	4	∅	∅
5	1.0000	1	0.2000	638	373	-	ə	l	aː	∅	∅	∅	_	E	L	A	∅	∅	∅	0	7	5	7	∅	∅	∅																																													374	n	ə	l	aː	∅	∅	∅	N	E	L	A	∅	∅	∅	4	7	5	7	∅	∅	∅
1	0.2000	5	1.0000	642	375	b	∅	∅	∅	ɑu	w	ə	P	∅	∅	∅	A	W	E	1	∅	∅	∅	7	6	7																																													376	b	∅	∅	∅	au	-	ə	P	∅	∅	∅	A	_	E	1	∅	∅	∅	7	0	7
2	0.4000	4	0.8000	642	375	ɑu	b	∅	∅	w	ə	-	A	P	∅	∅	W	E	_	7	1	∅	∅	6	7	0																																													376	au	b	∅	∅	-	ə	n	A	P	∅	∅	_	E	N	7	1	∅	∅	0	7	4
3	0.6000	3	0.6000	642	375	w	ɑu	b	∅	ə	-	∅	W	A	P	∅	E	_	∅	6	7	1	∅	7	0	∅																																													376	-	au	b	∅	ə	n	∅	_	A	P	∅	E	N	∅	0	7	1	∅	7	4	∅
4	0.8000	2	0.4000	642	375	ə	w	ɑu	b	-	∅	∅	E	W	A	P	_	∅	∅	7	6	7	1	0	∅	∅																																													376	ə	-	au	b	n	∅	∅	E	_	A	P	N	∅	∅	7	0	7	1	4	∅	∅
5	1.0000	1	0.2000	642	375	-	ə	w	ɑu	∅	∅	∅	_	E	W	A	∅	∅	∅	0	7	6	7	∅	∅	∅																																													376	n	ə	-	au	∅	∅	∅	N	E	_	A	∅	∅	∅	4	7	0	7	∅	∅	∅
1	0.2500	4	1.0000	646	377	l	∅	∅	∅	ɔ	ŋ	-	L	∅	∅	∅	U	N	_	5	∅	∅	∅	7	4	0	378	l	∅	∅	∅	ʌ	ŋ	-	L	∅	∅	∅	E	N	_	5	∅	∅	∅	7	4	0																							379	l	∅	∅	∅	ʊ	ŋ	ə	L	∅	∅	∅	Y	N	E	5	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	646	377	ɔ	l	∅	∅	ŋ	-	∅	U	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	378	ʌ	l	∅	∅	ŋ	-	∅	E	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅																							379	ʊ	l	∅	∅	ŋ	ə	∅	Y	L	∅	∅	N	E	∅	7	5	∅	∅	4	7	∅
3	0.7500	2	0.5000	646	377	ŋ	ɔ	l	∅	-	∅	∅	N	U	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	378	ŋ	ʌ	l	∅	-	∅	∅	N	E	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅																							379	ŋ	ʊ	l	∅	ə	∅	∅	N	Y	L	∅	E	∅	∅	4	7	5	∅	7	∅	∅
4	1.0000	1	0.2500	646	377	-	ŋ	ɔ	l	∅	∅	∅	_	N	U	L	∅	∅	∅	0	4	7	5	∅	∅	∅	378	-	ŋ	ʌ	l	∅	∅	∅	_	N	E	L	∅	∅	∅	0	4	7	5	∅	∅	∅																							379	ə	ŋ	ʊ	l	∅	∅	∅	E	N	Y	L	∅	∅	∅	7	4	7	5	∅	∅	∅
1	0.2000	5	1.0000	648	380	b	∅	∅	∅	oː	r	ə	P	∅	∅	∅	U	R	E	1	∅	∅	∅	7	5	7	381	b	∅	∅	∅	ɔː	r	-	P	∅	∅	∅	U	R	_	1	∅	∅	∅	7	5	0																							382	b	∅	∅	∅	oː	r	ə	P	∅	∅	∅	U	R	E	1	∅	∅	∅	7	5	7
2	0.4000	4	0.8000	648	380	oː	b	∅	∅	r	ə	-	U	P	∅	∅	R	E	_	7	1	∅	∅	5	7	0	381	ɔː	b	∅	∅	r	-	-	U	P	∅	∅	R	_	_	7	1	∅	∅	5	0	0																							382	oː	b	∅	∅	r	ə	n	U	P	∅	∅	R	E	N	7	1	∅	∅	5	7	4
3	0.6000	3	0.6000	648	380	r	oː	b	∅	ə	-	∅	R	U	P	∅	E	_	∅	5	7	1	∅	7	0	∅	381	r	ɔː	b	∅	-	-	∅	R	U	P	∅	_	_	∅	5	7	1	∅	0	0	∅																							382	r	oː	b	∅	ə	n	∅	R	U	P	∅	E	N	∅	5	7	1	∅	7	4	∅
4	0.8000	2	0.4000	648	380	ə	r	oː	b	-	∅	∅	E	R	U	P	_	∅	∅	7	5	7	1	0	∅	∅	381	-	r	ɔː	b	-	∅	∅	_	R	U	P	_	∅	∅	0	5	7	1	0	∅	∅																							382	ə	r	oː	b	n	∅	∅	E	R	U	P	N	∅	∅	7	5	7	1	4	∅	∅
5	1.0000	1	0.2000	648	380	-	ə	r	oː	∅	∅	∅	_	E	R	U	∅	∅	∅	0	7	5	7	∅	∅	∅	381	-	-	r	ɔː	∅	∅	∅	_	_	R	U	∅	∅	∅	0	0	5	7	∅	∅	∅																							382	n	ə	r	oː	∅	∅	∅	N	E	R	U	∅	∅	∅	4	7	5	7	∅	∅	∅
1	0.3333	3	1.0000	650	383	d	∅	∅	∅	eː	x	∅	T	∅	∅	∅	E	G	∅	1	∅	∅	∅	7	3	∅	384	d	∅	∅	∅	əʊ	-	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							385	t	∅	∅	∅	ai	k	∅	T	∅	∅	∅	A	K	∅	1	∅	∅	∅	7	1	∅
2	0.6667	2	0.6667	650	383	eː	d	∅	∅	x	∅	∅	E	T	∅	∅	G	∅	∅	7	1	∅	∅	3	∅	∅	384	əʊ	d	∅	∅	-	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							385	ai	t	∅	∅	k	∅	∅	A	T	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅
3	1.0000	1	0.3333	650	383	x	eː	d	∅	∅	∅	∅	G	E	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅	384	-	əʊ	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							385	k	ai	t	∅	∅	∅	∅	K	A	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅
1	0.1111	9	1.0000	652	386	t	∅	∅	∅	ɪ	m	ə	T	∅	∅	∅	I	M	E	1	∅	∅	∅	7	4	7																																													387	ts	∅	∅	∅	ɪ	m	ə	C	∅	∅	∅	I	M	E	2	∅	∅	∅	7	4	7
2	0.2222	8	0.8889	652	386	ɪ	t	∅	∅	m	ə	r	I	T	∅	∅	M	E	R	7	1	∅	∅	4	7	5																																													387	ɪ	ts	∅	∅	m	ə	r	I	C	∅	∅	M	E	R	7	2	∅	∅	4	7	5
3	0.3333	7	0.7778	652	386	m	ɪ	t	∅	ə	r	+	M	I	T	∅	E	R	_	4	7	1	∅	7	5	0																																													387	m	ɪ	ts	∅	ə	r	+	M	I	C	∅	E	R	_	4	7	2	∅	7	5	0
4	0.4444	6	0.6667	652	386	ə	m	ɪ	t	r	+	m	E	M	I	T	R	_	M	7	4	7	1	5	0	4																																													387	ə	m	ɪ	ts	r	+	m	E	M	I	C	R	_	M	7	4	7	2	5	0	4
5	0.5556	5	0.5556	652	386	r	ə	m	ɪ	+	m	ɑ	R	E	M	I	_	M	A	5	7	4	7	0	4	7																																													387	r	ə	m	ɪ	+	m	a	R	E	M	I	_	M	A	5	7	4	7	0	4	7
6	0.6667	4	0.4444	652	386	+	r	ə	m	m	ɑ	n	_	R	E	M	M	A	N	0	5	7	4	4	7	4																																													387	+	r	ə	m	m	a	n	_	R	E	M	M	A	N	0	5	7	4	4	7	4
7	0.7778	3	0.3333	652	386	m	+	r	ə	ɑ	n	∅	M	_	R	E	A	N	∅	4	0	5	7	7	4	∅																																													387	m	+	r	ə	a	n	∅	M	_	R	E	A	N	∅	4	0	5	7	7	4	∅
8	0.8889	2	0.2222	652	386	ɑ	m	+	r	n	∅	∅	A	M	_	R	N	∅	∅	7	4	0	5	4	∅	∅																																													387	a	m	+	r	n	∅	∅	A	M	_	R	N	∅	∅	7	4	0	5	4	∅	∅
9	1.0000	1	0.1111	652	386	n	ɑ	m	+	∅	∅	∅	N	A	M	_	∅	∅	∅	4	7	4	0	∅	∅	∅																																													387	n	a	m	+	∅	∅	∅	N	A	M	_	∅	∅	∅	4	7	4	0	∅	∅	∅
1	0.2500	4	1.0000	655	388	b	∅	∅	∅	r	oː	t	P	∅	∅	∅	R	U	T	1	∅	∅	∅	5	7	1	389	b	∅	∅	∅	r	ɛ	d	P	∅	∅	∅	R	E	T	1	∅	∅	∅	5	7	1																							390	b	∅	∅	∅	r	oː	t	P	∅	∅	∅	R	U	T	1	∅	∅	∅	5	7	1
