index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
2	0.5000	3	0.7500	436	157	ɑu	h	∅	∅	-	t	∅	A	H	∅	∅	_	T	∅	7	3	∅	∅	0	1	∅																																													158	ɔ	h	∅	∅	l	ts	∅	U	H	∅	∅	L	C	∅	7	3	∅	∅	5	2	∅
3	0.7500	2	0.5000	436	157	-	ɑu	h	∅	t	∅	∅	_	A	H	∅	T	∅	∅	0	7	3	∅	1	∅	∅																																													158	l	ɔ	h	∅	ts	∅	∅	L	U	H	∅	C	∅	∅	5	7	3	∅	2	∅	∅
4	1.0000	1	0.2500	436	157	t	-	ɑu	h	∅	∅	∅	T	_	A	H	∅	∅	∅	1	0	7	3	∅	∅	∅																																													158	ts	l	ɔ	h	∅	∅	∅	C	L	U	H	∅	∅	∅	2	5	7	3	∅	∅	∅
1	0.1000	10	1.0000	451	159	h	∅	∅	∅	ɔ	ŋ	ə	H	∅	∅	∅	U	N	E	3	∅	∅	∅	7	4	7																																													160	h	∅	∅	∅	ʊ	ŋ	ə	H	∅	∅	∅	Y	N	E	3	∅	∅	∅	7	4	7
2	0.2000	9	0.9000	451	159	ɔ	h	∅	∅	ŋ	ə	r	U	H	∅	∅	N	E	R	7	3	∅	∅	4	7	5																																													160	ʊ	h	∅	∅	ŋ	ə	r	Y	H	∅	∅	N	E	R	7	3	∅	∅	4	7	5
3	0.3000	8	0.8000	451	159	ŋ	ɔ	h	∅	ə	r	s	N	U	H	∅	E	R	S	4	7	3	∅	7	5	3																																													160	ŋ	ʊ	h	∅	ə	r	s	N	Y	H	∅	E	R	S	4	7	3	∅	7	5	3
4	0.4000	7	0.7000	451	159	ə	ŋ	ɔ	h	r	s	+	E	N	U	H	R	S	_	7	4	7	3	5	3	0																																													160	ə	ŋ	ʊ	h	r	s	+	E	N	Y	H	R	S	_	7	4	7	3	5	3	0
5	0.5000	6	0.6000	451	159	r	ə	ŋ	ɔ	s	+	n	R	E	N	U	S	_	N	5	7	4	7	3	0	4																																													160	r	ə	ŋ	ʊ	s	+	n	R	E	N	Y	S	_	N	5	7	4	7	3	0	4
6	0.6000	5	0.5000	451	159	s	r	ə	ŋ	+	n	oː	S	R	E	N	_	N	U	3	5	7	4	0	4	7																																													160	s	r	ə	ŋ	+	n	oː	S	R	E	N	_	N	U	3	5	7	4	0	4	7
7	0.7000	4	0.4000	451	159	+	s	r	ə	n	oː	t	_	S	R	E	N	U	T	0	3	5	7	4	7	1																																													160	+	s	r	ə	n	oː	t	_	S	R	E	N	U	T	0	3	5	7	4	7	1
8	0.8000	3	0.3000	451	159	n	+	s	r	oː	t	∅	N	_	S	R	U	T	∅	4	0	3	5	7	1	∅																																													160	n	+	s	r	oː	t	∅	N	_	S	R	U	T	∅	4	0	3	5	7	1	∅
9	0.9000	2	0.2000	451	159	oː	n	+	s	t	∅	∅	U	N	_	S	T	∅	∅	7	4	0	3	1	∅	∅																																													160	oː	n	+	s	t	∅	∅	U	N	_	S	T	∅	∅	7	4	0	3	1	∅	∅
10	1.0000	1	0.1000	451	159	t	oː	n	+	∅	∅	∅	T	U	N	_	∅	∅	∅	1	7	4	0	∅	∅	∅																																													160	t	oː	n	+	∅	∅	∅	T	U	N	_	∅	∅	∅	1	7	4	0	∅	∅	∅
1	0.2000	5	1.0000	514	161	h	∅	∅	∅	ɛ	ŋ	s	H	∅	∅	∅	E	N	S	3	∅	∅	∅	7	4	3																																													162	h	∅	∅	∅	ɛ	ŋ	s	H	∅	∅	∅	E	N	S	3	∅	∅	∅	7	4	3
2	0.4000	4	0.8000	514	161	ɛ	h	∅	∅	ŋ	s	t	E	H	∅	∅	N	S	T	7	3	∅	∅	4	3	1																																													162	ɛ	h	∅	∅	ŋ	s	t	E	H	∅	∅	N	S	T	7	3	∅	∅	4	3	1
3	0.6000	3	0.6000	514	161	ŋ	ɛ	h	∅	s	t	∅	N	E	H	∅	S	T	∅	4	7	3	∅	3	1	∅																																													162	ŋ	ɛ	h	∅	s	t	∅	N	E	H	∅	S	T	∅	4	7	3	∅	3	1	∅
4	0.8000	2	0.4000	514	161	s	ŋ	ɛ	h	t	∅	∅	S	N	E	H	T	∅	∅	3	4	7	3	1	∅	∅																																													162	s	ŋ	ɛ	h	t	∅	∅	S	N	E	H	T	∅	∅	3	4	7	3	1	∅	∅
5	1.0000	1	0.2000	514	161	t	s	ŋ	ɛ	∅	∅	∅	T	S	N	E	∅	∅	∅	1	3	4	7	∅	∅	∅																																													162	t	s	ŋ	ɛ	∅	∅	∅	T	S	N	E	∅	∅	∅	1	3	4	7	∅	∅	∅
1	0.2500	4	1.0000	517	163	p	∅	∅	∅	aː	r	t	P	∅	∅	∅	A	R	T	1	∅	∅	∅	7	5	1																																													164	pf	∅	∅	∅	eː	r	t	B	∅	∅	∅	E	R	T	2	∅	∅	∅	7	5	1
2	0.5000	3	0.7500	517	163	aː	p	∅	∅	r	t	∅	A	P	∅	∅	R	T	∅	7	1	∅	∅	5	1	∅																																													164	eː	pf	∅	∅	r	t	∅	E	B	∅	∅	R	T	∅	7	2	∅	∅	5	1	∅
3	0.7500	2	0.5000	517	163	r	aː	p	∅	t	∅	∅	R	A	P	∅	T	∅	∅	5	7	1	∅	1	∅	∅																																													164	r	eː	pf	∅	t	∅	∅	R	E	B	∅	T	∅	∅	5	7	2	∅	1	∅	∅
4	1.0000	1	0.2500	517	163	t	r	aː	p	∅	∅	∅	T	R	A	P	∅	∅	∅	1	5	7	1	∅	∅	∅																																													164	t	r	eː	pf	∅	∅	∅	T	R	E	B	∅	∅	∅	1	5	7	2	∅	∅	∅
1	0.2000	5	1.0000	528	165	j	∅	∅	∅	øː	k	-	J	∅	∅	∅	U	K	_	6	∅	∅	∅	7	1	0																																													166	j	∅	∅	∅	ʊ	k	ə	J	∅	∅	∅	Y	K	E	6	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	528	165	øː	j	∅	∅	k	-	-	U	J	∅	∅	K	_	_	7	6	∅	∅	1	0	0																																													166	ʊ	j	∅	∅	k	ə	n	Y	J	∅	∅	K	E	N	7	6	∅	∅	1	7	4
3	0.6000	3	0.6000	528	165	k	øː	j	∅	-	-	∅	K	U	J	∅	_	_	∅	1	7	6	∅	0	0	∅																																													166	k	ʊ	j	∅	ə	n	∅	K	Y	J	∅	E	N	∅	1	7	6	∅	7	4	∅
4	0.8000	2	0.4000	528	165	-	k	øː	j	-	∅	∅	_	K	U	J	_	∅	∅	0	1	7	6	0	∅	∅																																													166	ə	k	ʊ	j	n	∅	∅	E	K	Y	J	N	∅	∅	7	1	7	6	4	∅	∅
5	1.0000	1	0.2000	528	165	-	-	k	øː	∅	∅	∅	_	_	K	U	∅	∅	∅	0	0	1	7	∅	∅	∅																																													166	n	ə	k	ʊ	∅	∅	∅	N	E	K	Y	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.2000	5	1.0000	566	167	k	∅	∅	∅	l	ɪ	m	K	∅	∅	∅	L	I	M	1	∅	∅	∅	5	7	4	168	k	∅	∅	∅	l	aɪ	m	K	∅	∅	∅	L	A	M	1	∅	∅	∅	5	7	4																																												
2	0.4000	4	0.8000	566	167	l	k	∅	∅	ɪ	m	ə	L	K	∅	∅	I	M	E	5	1	∅	∅	7	4	7	168	l	k	∅	∅	aɪ	m	-	L	K	∅	∅	A	M	_	5	1	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	566	167	ɪ	l	k	∅	m	ə	∅	I	L	K	∅	M	E	∅	7	5	1	∅	4	7	∅	168	aɪ	l	k	∅	m	-	∅	A	L	K	∅	M	_	∅	7	5	1	∅	4	0	∅																																												
4	0.8000	2	0.4000	566	167	m	ɪ	l	k	ə	∅	∅	M	I	L	K	E	∅	∅	4	7	5	1	7	∅	∅	168	m	aɪ	l	k	-	∅	∅	M	A	L	K	_	∅	∅	4	7	5	1	0	∅	∅																																												
5	1.0000	1	0.2000	566	167	ə	m	ɪ	l	∅	∅	∅	E	M	I	L	∅	∅	∅	7	4	7	5	∅	∅	∅	168	-	m	aɪ	l	∅	∅	∅	_	M	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅																																												
1	0.0909	11	1.0000	569	169	v	∅	∅	∅	ə	r	+	B	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0																																													170	f	∅	∅	∅	ɛ	r	+	B	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0
2	0.1818	10	0.9091	569	169	ə	v	∅	∅	r	+	ɑ	E	B	∅	∅	R	_	A	7	3	∅	∅	5	0	7																																													170	ɛ	f	∅	∅	r	+	ɛ	E	B	∅	∅	R	_	E	7	3	∅	∅	5	0	7
3	0.2727	9	0.8182	569	169	r	ə	v	∅	+	ɑ	n	R	E	B	∅	_	A	N	5	7	3	∅	0	7	4																																													170	r	ɛ	f	∅	+	ɛ	n	R	E	B	∅	_	E	N	5	7	3	∅	0	7	4
4	0.3636	8	0.7273	569	169	+	r	ə	v	ɑ	n	d	_	R	E	B	A	N	T	0	5	7	3	7	4	1																																													170	+	r	ɛ	f	ɛ	n	d	_	R	E	B	E	N	T	0	5	7	3	7	4	1
5	0.4545	7	0.6364	569	169	ɑ	+	r	ə	n	d	ə	A	_	R	E	N	T	E	7	0	5	7	4	1	7																																													170	ɛ	+	r	ɛ	n	d	ə	E	_	R	E	N	T	E	7	0	5	7	4	1	7
6	0.5455	6	0.5455	569	169	n	ɑ	+	r	d	ə	r	N	A	_	R	T	E	R	4	7	0	5	1	7	5																																													170	n	ɛ	+	r	d	ə	r	N	E	_	R	T	E	R	4	7	0	5	1	7	5
7	0.6364	5	0.4545	569	169	d	n	ɑ	+	ə	r	-	T	N	A	_	E	R	_	1	4	7	0	7	5	0																																													170	d	n	ɛ	+	ə	r	n	T	N	E	_	E	R	N	1	4	7	0	7	5	4
8	0.7273	4	0.3636	569	169	ə	d	n	ɑ	r	-	ə	E	T	N	A	R	_	E	7	1	4	7	5	0	7																																													170	ə	d	n	ɛ	r	n	-	E	T	N	E	R	N	_	7	1	4	7	5	4	0
9	0.8182	3	0.2727	569	169	r	ə	d	n	-	ə	∅	R	E	T	N	_	E	∅	5	7	1	4	0	7	∅																																													170	r	ə	d	n	n	-	∅	R	E	T	N	N	_	∅	5	7	1	4	4	0	∅
10	0.9091	2	0.1818	569	169	-	r	ə	d	ə	∅	∅	_	R	E	T	E	∅	∅	0	5	7	1	7	∅	∅																																													170	n	r	ə	d	-	∅	∅	N	R	E	T	_	∅	∅	4	5	7	1	0	∅	∅
11	1.0000	1	0.0909	569	169	ə	-	r	ə	∅	∅	∅	E	_	R	E	∅	∅	∅	7	0	5	7	∅	∅	∅																																													170	-	n	r	ə	∅	∅	∅	_	N	R	E	∅	∅	∅	0	4	5	7	∅	∅	∅
1	0.1667	6	1.0000	586	171	k	∅	∅	∅	r	aː	x	K	∅	∅	∅	R	A	G	1	∅	∅	∅	5	7	3																																													172	k	∅	∅	∅	r	aː	ɡ	K	∅	∅	∅	R	A	K	1	∅	∅	∅	5	7	1
2	0.3333	5	0.8333	586	171	r	k	∅	∅	aː	x	-	R	K	∅	∅	A	G	_	5	1	∅	∅	7	3	0																																													172	r	k	∅	∅	aː	ɡ	ə	R	K	∅	∅	A	K	E	5	1	∅	∅	7	1	7
3	0.5000	4	0.6667	586	171	aː	r	k	∅	x	-	-	A	R	K	∅	G	_	_	7	5	1	∅	3	0	0																																													172	aː	r	k	∅	ɡ	ə	n	A	R	K	∅	K	E	N	7	5	1	∅	1	7	4
4	0.6667	3	0.5000	586	171	x	aː	r	k	-	-	∅	G	A	R	K	_	_	∅	3	7	5	1	0	0	∅																																													172	ɡ	aː	r	k	ə	n	∅	K	A	R	K	E	N	∅	1	7	5	1	7	4	∅
5	0.8333	2	0.3333	586	171	-	x	aː	r	-	∅	∅	_	G	A	R	_	∅	∅	0	3	7	5	0	∅	∅																																													172	ə	ɡ	aː	r	n	∅	∅	E	K	A	R	N	∅	∅	7	1	7	5	4	∅	∅
6	1.0000	1	0.1667	586	171	-	-	x	aː	∅	∅	∅	_	_	G	A	∅	∅	∅	0	0	3	7	∅	∅	∅																																													172	n	ə	ɡ	aː	∅	∅	∅	N	E	K	A	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.3333	3	1.0000	590	173	s	∅	∅	∅	ɔ	k	∅	S	∅	∅	∅	U	K	∅	3	∅	∅	∅	7	1	∅	174	s	∅	∅	∅	ɔ	k	∅	S	∅	∅	∅	U	K	∅	3	∅	∅	∅	7	1	∅																																												
2	0.6667	2	0.6667	590	173	ɔ	s	∅	∅	k	∅	∅	U	S	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅	174	ɔ	s	∅	∅	k	∅	∅	U	S	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅																																												
3	1.0000	1	0.3333	590	173	k	ɔ	s	∅	∅	∅	∅	K	U	S	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅	174	k	ɔ	s	∅	∅	∅	∅	K	U	S	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	612	175	b	∅	∅	∅	eː	n	∅	P	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅																																													176	b	∅	∅	∅	ai	n	∅	P	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	612	175	eː	b	∅	∅	n	∅	∅	E	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																													176	ai	b	∅	∅	n	∅	∅	A	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅
3	1.0000	1	0.3333	612	175	n	eː	b	∅	∅	∅	∅	N	E	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																													176	n	ai	b	∅	∅	∅	∅	N	A	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅
1	0.2000	5	1.0000	630	177	v	∅	∅	∅	ɑ	ŋ	ə	B	∅	∅	∅	A	N	E	3	∅	∅	∅	7	4	7																																													178	f	∅	∅	∅	a	ŋ	ə	B	∅	∅	∅	A	N	E	3	∅	∅	∅	7	4	7
2	0.4000	4	0.8000	630	177	ɑ	v	∅	∅	ŋ	ə	-	A	B	∅	∅	N	E	_	7	3	∅	∅	4	7	0																																													178	a	f	∅	∅	ŋ	ə	n	A	B	∅	∅	N	E	N	7	3	∅	∅	4	7	4
3	0.6000	3	0.6000	630	177	ŋ	ɑ	v	∅	ə	-	∅	N	A	B	∅	E	_	∅	4	7	3	∅	7	0	∅																																													178	ŋ	a	f	∅	ə	n	∅	N	A	B	∅	E	N	∅	4	7	3	∅	7	4	∅
4	0.8000	2	0.4000	630	177	ə	ŋ	ɑ	v	-	∅	∅	E	N	A	B	_	∅	∅	7	4	7	3	0	∅	∅																																													178	ə	ŋ	a	f	n	∅	∅	E	N	A	B	N	∅	∅	7	4	7	3	4	∅	∅
5	1.0000	1	0.2000	630	177	-	ə	ŋ	ɑ	∅	∅	∅	_	E	N	A	∅	∅	∅	0	7	4	7	∅	∅	∅																																													178	n	ə	ŋ	a	∅	∅	∅	N	E	N	A	∅	∅	∅	4	7	4	7	∅	∅	∅
1	0.1667	6	1.0000	635	179	v	∅	∅	∅	ɛ	r	v	B	∅	∅	∅	E	R	B	3	∅	∅	∅	7	5	3																																													180	f	∅	∅	∅	ɛ	r	b	B	∅	∅	∅	E	R	P	3	∅	∅	∅	7	5	1
2	0.3333	5	0.8333	635	179	ɛ	v	∅	∅	r	v	ə	E	B	∅	∅	R	B	E	7	3	∅	∅	5	3	7																																													180	ɛ	f	∅	∅	r	b	ə	E	B	∅	∅	R	P	E	7	3	∅	∅	5	1	7
3	0.5000	4	0.6667	635	179	r	ɛ	v	∅	v	ə	-	R	E	B	∅	B	E	_	5	7	3	∅	3	7	0																																													180	r	ɛ	f	∅	b	ə	n	R	E	B	∅	P	E	N	5	7	3	∅	1	7	4
4	0.6667	3	0.5000	635	179	v	r	ɛ	v	ə	-	∅	B	R	E	B	E	_	∅	3	5	7	3	7	0	∅																																													180	b	r	ɛ	f	ə	n	∅	P	R	E	B	E	N	∅	1	5	7	3	7	4	∅
5	0.8333	2	0.3333	635	179	ə	v	r	ɛ	-	∅	∅	E	B	R	E	_	∅	∅	7	3	5	7	0	∅	∅																																													180	ə	b	r	ɛ	n	∅	∅	E	P	R	E	N	∅	∅	7	1	5	7	4	∅	∅
6	1.0000	1	0.1667	635	179	-	ə	v	r	∅	∅	∅	_	E	B	R	∅	∅	∅	0	7	3	5	∅	∅	∅																																													180	n	ə	b	r	∅	∅	∅	N	E	P	R	∅	∅	∅	4	7	1	5	∅	∅	∅
1	0.2000	5	1.0000	638	181	m	∅	∅	∅	aː	l	ə	M	∅	∅	∅	A	L	E	4	∅	∅	∅	7	5	7																																													182	m	∅	∅	∅	aː	l	ə	M	∅	∅	∅	A	L	E	4	∅	∅	∅	7	5	7
2	0.4000	4	0.8000	638	181	aː	m	∅	∅	l	ə	-	A	M	∅	∅	L	E	_	7	4	∅	∅	5	7	0																																													182	aː	m	∅	∅	l	ə	n	A	M	∅	∅	L	E	N	7	4	∅	∅	5	7	4
3	0.6000	3	0.6000	638	181	l	aː	m	∅	ə	-	∅	L	A	M	∅	E	_	∅	5	7	4	∅	7	0	∅																																													182	l	aː	m	∅	ə	n	∅	L	A	M	∅	E	N	∅	5	7	4	∅	7	4	∅
4	0.8000	2	0.4000	638	181	ə	l	aː	m	-	∅	∅	E	L	A	M	_	∅	∅	7	5	7	4	0	∅	∅																																													182	ə	l	aː	m	n	∅	∅	E	L	A	M	N	∅	∅	7	5	7	4	4	∅	∅
5	1.0000	1	0.2000	638	181	-	ə	l	aː	∅	∅	∅	_	E	L	A	∅	∅	∅	0	7	5	7	∅	∅	∅																																													182	n	ə	l	aː	∅	∅	∅	N	E	L	A	∅	∅	∅	4	7	5	7	∅	∅	∅
1	0.2000	5	1.0000	642	183	b	∅	∅	∅	ɑu	w	ə	P	∅	∅	∅	A	W	E	1	∅	∅	∅	7	6	7																																													184	b	∅	∅	∅	au	-	ə	P	∅	∅	∅	A	_	E	1	∅	∅	∅	7	0	7
2	0.4000	4	0.8000	642	183	ɑu	b	∅	∅	w	ə	-	A	P	∅	∅	W	E	_	7	1	∅	∅	6	7	0																																													184	au	b	∅	∅	-	ə	n	A	P	∅	∅	_	E	N	7	1	∅	∅	0	7	4
3	0.6000	3	0.6000	642	183	w	ɑu	b	∅	ə	-	∅	W	A	P	∅	E	_	∅	6	7	1	∅	7	0	∅																																													184	-	au	b	∅	ə	n	∅	_	A	P	∅	E	N	∅	0	7	1	∅	7	4	∅
4	0.8000	2	0.4000	642	183	ə	w	ɑu	b	-	∅	∅	E	W	A	P	_	∅	∅	7	6	7	1	0	∅	∅																																													184	ə	-	au	b	n	∅	∅	E	_	A	P	N	∅	∅	7	0	7	1	4	∅	∅
5	1.0000	1	0.2000	642	183	-	ə	w	ɑu	∅	∅	∅	_	E	W	A	∅	∅	∅	0	7	6	7	∅	∅	∅																																													184	n	ə	-	au	∅	∅	∅	N	E	_	A	∅	∅	∅	4	7	0	7	∅	∅	∅
1	0.1111	9	1.0000	652	185	t	∅	∅	∅	ɪ	m	ə	T	∅	∅	∅	I	M	E	1	∅	∅	∅	7	4	7																																													186	ts	∅	∅	∅	ɪ	m	ə	C	∅	∅	∅	I	M	E	2	∅	∅	∅	7	4	7
2	0.2222	8	0.8889	652	185	ɪ	t	∅	∅	m	ə	r	I	T	∅	∅	M	E	R	7	1	∅	∅	4	7	5																																													186	ɪ	ts	∅	∅	m	ə	r	I	C	∅	∅	M	E	R	7	2	∅	∅	4	7	5
3	0.3333	7	0.7778	652	185	m	ɪ	t	∅	ə	r	+	M	I	T	∅	E	R	_	4	7	1	∅	7	5	0																																													186	m	ɪ	ts	∅	ə	r	+	M	I	C	∅	E	R	_	4	7	2	∅	7	5	0
4	0.4444	6	0.6667	652	185	ə	m	ɪ	t	r	+	m	E	M	I	T	R	_	M	7	4	7	1	5	0	4																																													186	ə	m	ɪ	ts	r	+	m	E	M	I	C	R	_	M	7	4	7	2	5	0	4
5	0.5556	5	0.5556	652	185	r	ə	m	ɪ	+	m	ɑ	R	E	M	I	_	M	A	5	7	4	7	0	4	7																																													186	r	ə	m	ɪ	+	m	a	R	E	M	I	_	M	A	5	7	4	7	0	4	7
6	0.6667	4	0.4444	652	185	+	r	ə	m	m	ɑ	n	_	R	E	M	M	A	N	0	5	7	4	4	7	4																																													186	+	r	ə	m	m	a	n	_	R	E	M	M	A	N	0	5	7	4	4	7	4
7	0.7778	3	0.3333	652	185	m	+	r	ə	ɑ	n	∅	M	_	R	E	A	N	∅	4	0	5	7	7	4	∅																																													186	m	+	r	ə	a	n	∅	M	_	R	E	A	N	∅	4	0	5	7	7	4	∅
8	0.8889	2	0.2222	652	185	ɑ	m	+	r	n	∅	∅	A	M	_	R	N	∅	∅	7	4	0	5	4	∅	∅																																													186	a	m	+	r	n	∅	∅	A	M	_	R	N	∅	∅	7	4	0	5	4	∅	∅
9	1.0000	1	0.1111	652	185	n	ɑ	m	+	∅	∅	∅	N	A	M	_	∅	∅	∅	4	7	4	0	∅	∅	∅																																													186	n	a	m	+	∅	∅	∅	N	A	M	_	∅	∅	∅	4	7	4	0	∅	∅	∅
1	0.2500	4	1.0000	672	187	d	∅	∅	∅	eː	k	ə	T	∅	∅	∅	E	K	E	1	∅	∅	∅	7	1	7																																													188	d	∅	∅	∅	ɛ	k	ə	T	∅	∅	∅	E	K	E	1	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	672	187	eː	d	∅	∅	k	ə	∅	E	T	∅	∅	K	E	∅	7	1	∅	∅	1	7	∅																																													188	ɛ	d	∅	∅	k	ə	∅	E	T	∅	∅	K	E	∅	7	1	∅	∅	1	7	∅
3	0.7500	2	0.5000	672	187	k	eː	d	∅	ə	∅	∅	K	E	T	∅	E	∅	∅	1	7	1	∅	7	∅	∅																																													188	k	ɛ	d	∅	ə	∅	∅	K	E	T	∅	E	∅	∅	1	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	672	187	ə	k	eː	d	∅	∅	∅	E	K	E	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																													188	ə	k	ɛ	d	∅	∅	∅	E	K	E	T	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.2000	5	1.0000	677	189	t	∅	∅	∅	ɛ	l	ə	T	∅	∅	∅	E	L	E	1	∅	∅	∅	7	5	7																																													190	ts	∅	∅	∅	ɛː	l	ə	C	∅	∅	∅	E	L	E	2	∅	∅	∅	7	5	7
2	0.4000	4	0.8000	677	189	ɛ	t	∅	∅	l	ə	-	E	T	∅	∅	L	E	_	7	1	∅	∅	5	7	0																																													190	ɛː	ts	∅	∅	l	ə	n	E	C	∅	∅	L	E	N	7	2	∅	∅	5	7	4
3	0.6000	3	0.6000	677	189	l	ɛ	t	∅	ə	-	∅	L	E	T	∅	E	_	∅	5	7	1	∅	7	0	∅																																													190	l	ɛː	ts	∅	ə	n	∅	L	E	C	∅	E	N	∅	5	7	2	∅	7	4	∅
4	0.8000	2	0.4000	677	189	ə	l	ɛ	t	-	∅	∅	E	L	E	T	_	∅	∅	7	5	7	1	0	∅	∅																																													190	ə	l	ɛː	ts	n	∅	∅	E	L	E	C	N	∅	∅	7	5	7	2	4	∅	∅
5	1.0000	1	0.2000	677	189	-	ə	l	ɛ	∅	∅	∅	_	E	L	E	∅	∅	∅	0	7	5	7	∅	∅	∅																																													190	n	ə	l	ɛː	∅	∅	∅	N	E	L	E	∅	∅	∅	4	7	5	7	∅	∅	∅
1	0.3333	3	1.0000	684	191	t	∅	∅	∅	ɛɪ	t	∅	T	∅	∅	∅	E	T	∅	1	∅	∅	∅	7	1	∅																																													192	ts	∅	∅	∅	ai	t	∅	C	∅	∅	∅	A	T	∅	2	∅	∅	∅	7	1	∅
2	0.6667	2	0.6667	684	191	ɛɪ	t	∅	∅	t	∅	∅	E	T	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅																																													192	ai	ts	∅	∅	t	∅	∅	A	C	∅	∅	T	∅	∅	7	2	∅	∅	1	∅	∅
3	1.0000	1	0.3333	684	191	t	ɛɪ	t	∅	∅	∅	∅	T	E	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																																													192	t	ai	ts	∅	∅	∅	∅	T	A	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅
1	0.3333	3	1.0000	685																							193	t	∅	∅	∅	aɪ	m	∅	T	∅	∅	∅	A	M	∅	1	∅	∅	∅	7	4	∅	194	t	∅	∅	∅	ɑ̃	-	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	685																							193	aɪ	t	∅	∅	m	∅	∅	A	T	∅	∅	M	∅	∅	7	1	∅	∅	4	∅	∅	194	ɑ̃	t	∅	∅	-	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	685																							193	m	aɪ	t	∅	∅	∅	∅	M	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	194	-	ɑ̃	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.2000	5	1.0000	716																							195	b	∅	∅	∅	ɑː	-	k	P	∅	∅	∅	A	_	K	1	∅	∅	∅	7	0	1																							196	b	∅	∅	∅	ɔ	r	k	P	∅	∅	∅	U	R	K	1	∅	∅	∅	7	5	1
2	0.4000	4	0.8000	716																							195	ɑː	b	∅	∅	-	k	-	A	P	∅	∅	_	K	_	7	1	∅	∅	0	1	0																							196	ɔ	b	∅	∅	r	k	ə	U	P	∅	∅	R	K	E	7	1	∅	∅	5	1	7
3	0.6000	3	0.6000	716																							195	-	ɑː	b	∅	k	-	∅	_	A	P	∅	K	_	∅	0	7	1	∅	1	0	∅																							196	r	ɔ	b	∅	k	ə	∅	R	U	P	∅	K	E	∅	5	7	1	∅	1	7	∅
4	0.8000	2	0.4000	716																							195	k	-	ɑː	b	-	∅	∅	K	_	A	P	_	∅	∅	1	0	7	1	0	∅	∅																							196	k	r	ɔ	b	ə	∅	∅	K	R	U	P	E	∅	∅	1	5	7	1	7	∅	∅
