index	index_p	rindex	rindex_p	cogid	id_Achang	segment_Achang	segment_Achang_L1	segment_Achang_L2	segment_Achang_L3	segment_Achang_R1	segment_Achang_R2	segment_Achang_R3	SC_Achang	SC_Achang_L1	SC_Achang_L2	SC_Achang_L3	SC_Achang_R1	SC_Achang_R2	SC_Achang_R3	PROSODY_Achang	PROSODY_Achang_L1	PROSODY_Achang_L2	PROSODY_Achang_L3	PROSODY_Achang_R1	PROSODY_Achang_R2	PROSODY_Achang_R3	id_Bela	segment_Bela	segment_Bela_L1	segment_Bela_L2	segment_Bela_L3	segment_Bela_R1	segment_Bela_R2	segment_Bela_R3	SC_Bela	SC_Bela_L1	SC_Bela_L2	SC_Bela_L3	SC_Bela_R1	SC_Bela_R2	SC_Bela_R3	PROSODY_Bela	PROSODY_Bela_L1	PROSODY_Bela_L2	PROSODY_Bela_L3	PROSODY_Bela_R1	PROSODY_Bela_R2	PROSODY_Bela_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_Phon	segment_Phon	segment_Phon_L1	segment_Phon_L2	segment_Phon_L3	segment_Phon_R1	segment_Phon_R2	segment_Phon_R3	SC_Phon	SC_Phon_L1	SC_Phon_L2	SC_Phon_L3	SC_Phon_R1	SC_Phon_R2	SC_Phon_R3	PROSODY_Phon	PROSODY_Phon_L1	PROSODY_Phon_L2	PROSODY_Phon_L3	PROSODY_Phon_R1	PROSODY_Phon_R2	PROSODY_Phon_R3	id_WrittenBurmese	segment_WrittenBurmese	segment_WrittenBurmese_L1	segment_WrittenBurmese_L2	segment_WrittenBurmese_L3	segment_WrittenBurmese_R1	segment_WrittenBurmese_R2	segment_WrittenBurmese_R3	SC_WrittenBurmese	SC_WrittenBurmese_L1	SC_WrittenBurmese_L2	SC_WrittenBurmese_L3	SC_WrittenBurmese_R1	SC_WrittenBurmese_R2	SC_WrittenBurmese_R3	PROSODY_WrittenBurmese	PROSODY_WrittenBurmese_L1	PROSODY_WrittenBurmese_L2	PROSODY_WrittenBurmese_L3	PROSODY_WrittenBurmese_R1	PROSODY_WrittenBurmese_R2	PROSODY_WrittenBurmese_R3	id_Zaiwa	segment_Zaiwa	segment_Zaiwa_L1	segment_Zaiwa_L2	segment_Zaiwa_L3	segment_Zaiwa_R1	segment_Zaiwa_R2	segment_Zaiwa_R3	SC_Zaiwa	SC_Zaiwa_L1	SC_Zaiwa_L2	SC_Zaiwa_L3	SC_Zaiwa_R1	SC_Zaiwa_R2	SC_Zaiwa_R3	PROSODY_Zaiwa	PROSODY_Zaiwa_L1	PROSODY_Zaiwa_L2	PROSODY_Zaiwa_L3	PROSODY_Zaiwa_R1	PROSODY_Zaiwa_R2	PROSODY_Zaiwa_R3
6	1.0000	1	0.1667	197	688	⁵⁴	t	ə̰	ṵ	∅	∅	∅	_	T	E	Y	∅	∅	∅	0	1	7	7	∅	∅	∅																							689	⁵²	ʔ	-	o̰i	∅	∅	∅	_	H	_	U	∅	∅	∅	0	1	0	7	∅	∅	∅	690	⁵⁴	t	-	a̰	∅	∅	∅	_	T	_	A	∅	∅	∅	0	1	0	7	∅	∅	∅																							691	-	t	-	u	∅	∅	∅	_	T	_	Y	∅	∅	∅	0	1	0	7	∅	∅	∅	692	⁵	t	-	ʊ̰	∅	∅	∅	_	T	_	Y	∅	∅	∅	0	1	0	7	∅	∅	∅
1	0.2500	4	1.0000	198																							693	-	∅	∅	∅	ʃʰ	a	⁵²	_	∅	∅	∅	S	A	_	0	∅	∅	∅	3	7	0																							694	-	∅	∅	∅	ʃ	ɔ	⁵¹	_	∅	∅	∅	S	U	_	0	∅	∅	∅	3	7	0																																													695	m	∅	∅	∅	w	i	³¹	M	∅	∅	∅	W	I	_	4	∅	∅	∅	6	7	0
2	0.5000	3	0.7500	198																							693	ʃʰ	-	∅	∅	a	⁵²	∅	S	_	∅	∅	A	_	∅	3	0	∅	∅	7	0	∅																							694	ʃ	-	∅	∅	ɔ	⁵¹	∅	S	_	∅	∅	U	_	∅	3	0	∅	∅	7	0	∅																																													695	w	m	∅	∅	i	³¹	∅	W	M	∅	∅	I	_	∅	6	4	∅	∅	7	0	∅
3	0.7500	2	0.5000	198																							693	a	ʃʰ	-	∅	⁵²	∅	∅	A	S	_	∅	_	∅	∅	7	3	0	∅	0	∅	∅																							694	ɔ	ʃ	-	∅	⁵¹	∅	∅	U	S	_	∅	_	∅	∅	7	3	0	∅	0	∅	∅																																													695	i	w	m	∅	³¹	∅	∅	I	W	M	∅	_	∅	∅	7	6	4	∅	0	∅	∅
4	1.0000	1	0.2500	198																							693	⁵²	a	ʃʰ	-	∅	∅	∅	_	A	S	_	∅	∅	∅	0	7	3	0	∅	∅	∅																							694	⁵¹	ɔ	ʃ	-	∅	∅	∅	_	U	S	_	∅	∅	∅	0	7	3	0	∅	∅	∅																																													695	³¹	i	w	m	∅	∅	∅	_	I	W	M	∅	∅	∅	0	7	6	4	∅	∅	∅
1	0.2000	5	1.0000	199	696	d	∅	∅	∅	j	ɔ̰	-	T	∅	∅	∅	J	U	_	1	∅	∅	∅	6	7	0																							697	-	∅	∅	∅	j	ɔ	-	_	∅	∅	∅	J	U	_	0	∅	∅	∅	6	7	0																							698	-	∅	∅	∅	j	a	ʔ	_	∅	∅	∅	J	A	H	0	∅	∅	∅	6	7	1																																												
2	0.4000	4	0.8000	199	696	j	d	∅	∅	ɔ̰	-	³	J	T	∅	∅	U	_	_	6	1	∅	∅	7	0	0																							697	j	-	∅	∅	ɔ	-	⁴³	J	_	∅	∅	U	_	_	6	0	∅	∅	7	0	0																							698	j	-	∅	∅	a	ʔ	⁵⁵	J	_	∅	∅	A	H	_	6	0	∅	∅	7	1	0																																												
3	0.6000	3	0.6000	199	696	ɔ̰	j	d	∅	-	³	∅	U	J	T	∅	_	_	∅	7	6	1	∅	0	0	∅																							697	ɔ	j	-	∅	-	⁴³	∅	U	J	_	∅	_	_	∅	7	6	0	∅	0	0	∅																							698	a	j	-	∅	ʔ	⁵⁵	∅	A	J	_	∅	H	_	∅	7	6	0	∅	1	0	∅																																												
4	0.8000	2	0.4000	199	696	-	ɔ̰	j	d	³	∅	∅	_	U	J	T	_	∅	∅	0	7	6	1	0	∅	∅																							697	-	ɔ	j	-	⁴³	∅	∅	_	U	J	_	_	∅	∅	0	7	6	0	0	∅	∅																							698	ʔ	a	j	-	⁵⁵	∅	∅	H	A	J	_	_	∅	∅	1	7	6	0	0	∅	∅																																												
5	1.0000	1	0.2000	199	696	³	-	ɔ̰	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅																							697	⁴³	-	ɔ	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅																							698	⁵⁵	ʔ	a	j	∅	∅	∅	_	H	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅																																												
1	0.3333	3	1.0000	201																																																																																									699	s	∅	∅	∅	-	ɛ	∅	S	∅	∅	∅	_	E	∅	3	∅	∅	∅	0	7	∅	700	s	∅	∅	∅	w	aː	∅	S	∅	∅	∅	W	A	∅	3	∅	∅	∅	6	7	∅																						
2	0.6667	2	0.6667	201																																																																																									699	-	s	∅	∅	ɛ	∅	∅	_	S	∅	∅	E	∅	∅	0	3	∅	∅	7	∅	∅	700	w	s	∅	∅	aː	∅	∅	W	S	∅	∅	A	∅	∅	6	3	∅	∅	7	∅	∅																						
3	1.0000	1	0.3333	201																																																																																									699	ɛ	-	s	∅	∅	∅	∅	E	_	S	∅	∅	∅	∅	7	0	3	∅	∅	∅	∅	700	aː	w	s	∅	∅	∅	∅	A	W	S	∅	∅	∅	∅	7	6	3	∅	∅	∅	∅																						
1	0.2000	5	1.0000	202	701	n	∅	∅	∅	j	e	ŋ	N	∅	∅	∅	J	E	N	4	∅	∅	∅	6	7	4																																													702	n	∅	∅	∅	j	ɛ	n	N	∅	∅	∅	J	E	N	4	∅	∅	∅	6	7	4																																																																		
2	0.4000	4	0.8000	202	701	j	n	∅	∅	e	ŋ	³¹	J	N	∅	∅	E	N	_	6	4	∅	∅	7	4	0																																													702	j	n	∅	∅	ɛ	n	³¹	J	N	∅	∅	E	N	_	6	4	∅	∅	7	4	0																																																																		
3	0.6000	3	0.6000	202	701	e	j	n	∅	ŋ	³¹	∅	E	J	N	∅	N	_	∅	7	6	4	∅	4	0	∅																																													702	ɛ	j	n	∅	n	³¹	∅	E	J	N	∅	N	_	∅	7	6	4	∅	4	0	∅																																																																		
4	0.8000	2	0.4000	202	701	ŋ	e	j	n	³¹	∅	∅	N	E	J	N	_	∅	∅	4	7	6	4	0	∅	∅																																													702	n	ɛ	j	n	³¹	∅	∅	N	E	J	N	_	∅	∅	4	7	6	4	0	∅	∅																																																																		
5	1.0000	1	0.2000	202	701	³¹	ŋ	e	j	∅	∅	∅	_	N	E	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																													702	³¹	n	ɛ	j	∅	∅	∅	_	N	E	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																																																		
1	0.2500	4	1.0000	203	703	ʔ	∅	∅	∅	a	m	³	H	∅	∅	∅	A	M	_	1	∅	∅	∅	7	4	0																							704	ʔ	∅	∅	∅	æ	m	³	H	∅	∅	∅	E	M	_	1	∅	∅	∅	7	4	0	705	ʔ	∅	∅	∅	e	-	³²	H	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																																													706	ʔ	∅	∅	∅	a	m	⁵	H	∅	∅	∅	A	M	_	1	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	203	703	a	ʔ	∅	∅	m	³	∅	A	H	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅																							704	æ	ʔ	∅	∅	m	³	∅	E	H	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅	705	e	ʔ	∅	∅	-	³²	∅	E	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																																													706	a	ʔ	∅	∅	m	⁵	∅	A	H	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅
3	0.7500	2	0.5000	203	703	m	a	ʔ	∅	³	∅	∅	M	A	H	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							704	m	æ	ʔ	∅	³	∅	∅	M	E	H	∅	_	∅	∅	4	7	1	∅	0	∅	∅	705	-	e	ʔ	∅	³²	∅	∅	_	E	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅																																													706	m	a	ʔ	∅	⁵	∅	∅	M	A	H	∅	_	∅	∅	4	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	203	703	³	m	a	ʔ	∅	∅	∅	_	M	A	H	∅	∅	∅	0	4	7	1	∅	∅	∅																							704	³	m	æ	ʔ	∅	∅	∅	_	M	E	H	∅	∅	∅	0	4	7	1	∅	∅	∅	705	³²	-	e	ʔ	∅	∅	∅	_	_	E	H	∅	∅	∅	0	0	7	1	∅	∅	∅																																													706	⁵	m	a	ʔ	∅	∅	∅	_	M	A	H	∅	∅	∅	0	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	204	707	tʃʰ	∅	∅	∅	a	m	⁵	T	∅	∅	∅	A	M	_	1	∅	∅	∅	7	4	0																							708	tʃʰ	∅	∅	∅	æ	m	⁴	T	∅	∅	∅	E	M	_	1	∅	∅	∅	7	4	0																																													709	ts	∅	∅	∅	eˀ	-	-	C	∅	∅	∅	E	_	_	2	∅	∅	∅	7	0	0	710	tʰ	∅	∅	∅	a	ŋ	⁵³	T	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	204	707	a	tʃʰ	∅	∅	m	⁵	∅	A	T	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅																							708	æ	tʃʰ	∅	∅	m	⁴	∅	E	T	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅																																													709	eˀ	ts	∅	∅	-	-	∅	E	C	∅	∅	_	_	∅	7	2	∅	∅	0	0	∅	710	a	tʰ	∅	∅	ŋ	⁵³	∅	A	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅
3	0.7500	2	0.5000	204	707	m	a	tʃʰ	∅	⁵	∅	∅	M	A	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							708	m	æ	tʃʰ	∅	⁴	∅	∅	M	E	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																													709	-	eˀ	ts	∅	-	∅	∅	_	E	C	∅	_	∅	∅	0	7	2	∅	0	∅	∅	710	ŋ	a	tʰ	∅	⁵³	∅	∅	N	A	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	204	707	⁵	m	a	tʃʰ	∅	∅	∅	_	M	A	T	∅	∅	∅	0	4	7	1	∅	∅	∅																							708	⁴	m	æ	tʃʰ	∅	∅	∅	_	M	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅																																													709	-	-	eˀ	ts	∅	∅	∅	_	_	E	C	∅	∅	∅	0	0	7	2	∅	∅	∅	710	⁵³	ŋ	a	tʰ	∅	∅	∅	_	N	A	T	∅	∅	∅	0	4	7	1	∅	∅	∅
1	0.2000	5	1.0000	205	711	n	∅	∅	∅	ɔ̰	-	t	N	∅	∅	∅	U	_	T	4	∅	∅	∅	7	0	1	712	n	∅	∅	∅	au	-	-	N	∅	∅	∅	A	_	_	4	∅	∅	∅	7	0	0	713	n	∅	∅	∅	o̰i	-	ʔ	N	∅	∅	∅	U	_	H	4	∅	∅	∅	7	0	1	714	n	∅	∅	∅	a̰	ḭ	ʔ	N	∅	∅	∅	A	I	H	4	∅	∅	∅	7	7	1																							715	n	∅	∅	∅	aː	-	-	N	∅	∅	∅	A	_	_	4	∅	∅	∅	7	0	0	716	n	∅	∅	∅	ʊ̰	-	t	N	∅	∅	∅	Y	_	T	4	∅	∅	∅	7	0	1
2	0.4000	4	0.8000	205	711	ɔ̰	n	∅	∅	-	t	⁵⁴	U	N	∅	∅	_	T	_	7	4	∅	∅	0	1	0	712	au	n	∅	∅	-	-	⁵²	A	N	∅	∅	_	_	_	7	4	∅	∅	0	0	0	713	o̰i	n	∅	∅	-	ʔ	⁵³	U	N	∅	∅	_	H	_	7	4	∅	∅	0	1	0	714	a̰	n	∅	∅	ḭ	ʔ	⁵⁴	A	N	∅	∅	I	H	_	7	4	∅	∅	7	1	0																							715	aː	n	∅	∅	-	-	-	A	N	∅	∅	_	_	_	7	4	∅	∅	0	0	0	716	ʊ̰	n	∅	∅	-	t	⁵	Y	N	∅	∅	_	T	_	7	4	∅	∅	0	1	0
3	0.6000	3	0.6000	205	711	-	ɔ̰	n	∅	t	⁵⁴	∅	_	U	N	∅	T	_	∅	0	7	4	∅	1	0	∅	712	-	au	n	∅	-	⁵²	∅	_	A	N	∅	_	_	∅	0	7	4	∅	0	0	∅	713	-	o̰i	n	∅	ʔ	⁵³	∅	_	U	N	∅	H	_	∅	0	7	4	∅	1	0	∅	714	ḭ	a̰	n	∅	ʔ	⁵⁴	∅	I	A	N	∅	H	_	∅	7	7	4	∅	1	0	∅																							715	-	aː	n	∅	-	-	∅	_	A	N	∅	_	_	∅	0	7	4	∅	0	0	∅	716	-	ʊ̰	n	∅	t	⁵	∅	_	Y	N	∅	T	_	∅	0	7	4	∅	1	0	∅
4	0.8000	2	0.4000	205	711	t	-	ɔ̰	n	⁵⁴	∅	∅	T	_	U	N	_	∅	∅	1	0	7	4	0	∅	∅	712	-	-	au	n	⁵²	∅	∅	_	_	A	N	_	∅	∅	0	0	7	4	0	∅	∅	713	ʔ	-	o̰i	n	⁵³	∅	∅	H	_	U	N	_	∅	∅	1	0	7	4	0	∅	∅	714	ʔ	ḭ	a̰	n	⁵⁴	∅	∅	H	I	A	N	_	∅	∅	1	7	7	4	0	∅	∅																							715	-	-	aː	n	-	∅	∅	_	_	A	N	_	∅	∅	0	0	7	4	0	∅	∅	716	t	-	ʊ̰	n	⁵	∅	∅	T	_	Y	N	_	∅	∅	1	0	7	4	0	∅	∅
5	1.0000	1	0.2000	205	711	⁵⁴	t	-	ɔ̰	∅	∅	∅	_	T	_	U	∅	∅	∅	0	1	0	7	∅	∅	∅	712	⁵²	-	-	au	∅	∅	∅	_	_	_	A	∅	∅	∅	0	0	0	7	∅	∅	∅	713	⁵³	ʔ	-	o̰i	∅	∅	∅	_	H	_	U	∅	∅	∅	0	1	0	7	∅	∅	∅	714	⁵⁴	ʔ	ḭ	a̰	∅	∅	∅	_	H	I	A	∅	∅	∅	0	1	7	7	∅	∅	∅																							715	-	-	-	aː	∅	∅	∅	_	_	_	A	∅	∅	∅	0	0	0	7	∅	∅	∅	716	⁵	t	-	ʊ̰	∅	∅	∅	_	T	_	Y	∅	∅	∅	0	1	0	7	∅	∅	∅
1	0.2000	5	1.0000	206	717	m	∅	∅	∅	-	i	-	M	∅	∅	∅	_	I	_	4	∅	∅	∅	0	7	0	718	m	∅	∅	∅	j	ɛ	-	M	∅	∅	∅	J	E	_	4	∅	∅	∅	6	7	0	719	m	∅	∅	∅	-	ɨ	-	M	∅	∅	∅	_	I	_	4	∅	∅	∅	0	7	0	720	m	∅	∅	∅	-	o̰	k	M	∅	∅	∅	_	U	K	4	∅	∅	∅	0	7	1																							721	m	∅	∅	∅	-	u	t	M	∅	∅	∅	_	Y	T	4	∅	∅	∅	0	7	1	722	m	∅	∅	∅	w	i	-	M	∅	∅	∅	W	I	_	4	∅	∅	∅	6	7	0
2	0.4000	4	0.8000	206	717	-	m	∅	∅	i	-	⁴²	_	M	∅	∅	I	_	_	0	4	∅	∅	7	0	0	718	j	m	∅	∅	ɛ	-	⁵²	J	M	∅	∅	E	_	_	6	4	∅	∅	7	0	0	719	-	m	∅	∅	ɨ	-	³²	_	M	∅	∅	I	_	_	0	4	∅	∅	7	0	0	720	-	m	∅	∅	o̰	k	⁴	_	M	∅	∅	U	K	_	0	4	∅	∅	7	1	0																							721	-	m	∅	∅	u	t	-	_	M	∅	∅	Y	T	_	0	4	∅	∅	7	1	0	722	w	m	∅	∅	i	-	³¹	W	M	∅	∅	I	_	_	6	4	∅	∅	7	0	0
3	0.6000	3	0.6000	206	717	i	-	m	∅	-	⁴²	∅	I	_	M	∅	_	_	∅	7	0	4	∅	0	0	∅	718	ɛ	j	m	∅	-	⁵²	∅	E	J	M	∅	_	_	∅	7	6	4	∅	0	0	∅	719	ɨ	-	m	∅	-	³²	∅	I	_	M	∅	_	_	∅	7	0	4	∅	0	0	∅	720	o̰	-	m	∅	k	⁴	∅	U	_	M	∅	K	_	∅	7	0	4	∅	1	0	∅																							721	u	-	m	∅	t	-	∅	Y	_	M	∅	T	_	∅	7	0	4	∅	1	0	∅	722	i	w	m	∅	-	³¹	∅	I	W	M	∅	_	_	∅	7	6	4	∅	0	0	∅
4	0.8000	2	0.4000	206	717	-	i	-	m	⁴²	∅	∅	_	I	_	M	_	∅	∅	0	7	0	4	0	∅	∅	718	-	ɛ	j	m	⁵²	∅	∅	_	E	J	M	_	∅	∅	0	7	6	4	0	∅	∅	719	-	ɨ	-	m	³²	∅	∅	_	I	_	M	_	∅	∅	0	7	0	4	0	∅	∅	720	k	o̰	-	m	⁴	∅	∅	K	U	_	M	_	∅	∅	1	7	0	4	0	∅	∅																							721	t	u	-	m	-	∅	∅	T	Y	_	M	_	∅	∅	1	7	0	4	0	∅	∅	722	-	i	w	m	³¹	∅	∅	_	I	W	M	_	∅	∅	0	7	6	4	0	∅	∅
5	1.0000	1	0.2000	206	717	⁴²	-	i	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅	718	⁵²	-	ɛ	j	∅	∅	∅	_	_	E	J	∅	∅	∅	0	0	7	6	∅	∅	∅	719	³²	-	ɨ	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅	720	⁴	k	o̰	-	∅	∅	∅	_	K	U	_	∅	∅	∅	0	1	7	0	∅	∅	∅																							721	-	t	u	-	∅	∅	∅	_	T	Y	_	∅	∅	∅	0	1	7	0	∅	∅	∅	722	³¹	-	i	w	∅	∅	∅	_	_	I	W	∅	∅	∅	0	0	7	6	∅	∅	∅
1	0.2000	5	1.0000	207	723	-	∅	∅	∅	j	u	k	_	∅	∅	∅	J	Y	K	0	∅	∅	∅	6	7	1																							724	g	∅	∅	∅	j	ɛ	t	K	∅	∅	∅	J	E	T	1	∅	∅	∅	6	7	1																																													725	-	∅	∅	∅	r	i	t	_	∅	∅	∅	R	I	T	0	∅	∅	∅	5	7	1																						
2	0.4000	4	0.8000	207	723	j	-	∅	∅	u	k	⁴³	J	_	∅	∅	Y	K	_	6	0	∅	∅	7	1	0																							724	j	g	∅	∅	ɛ	t	⁴	J	K	∅	∅	E	T	_	6	1	∅	∅	7	1	0																																													725	r	-	∅	∅	i	t	-	R	_	∅	∅	I	T	_	5	0	∅	∅	7	1	0																						
3	0.6000	3	0.6000	207	723	u	j	-	∅	k	⁴³	∅	Y	J	_	∅	K	_	∅	7	6	0	∅	1	0	∅																							724	ɛ	j	g	∅	t	⁴	∅	E	J	K	∅	T	_	∅	7	6	1	∅	1	0	∅																																													725	i	r	-	∅	t	-	∅	I	R	_	∅	T	_	∅	7	5	0	∅	1	0	∅																						
4	0.8000	2	0.4000	207	723	k	u	j	-	⁴³	∅	∅	K	Y	J	_	_	∅	∅	1	7	6	0	0	∅	∅																							724	t	ɛ	j	g	⁴	∅	∅	T	E	J	K	_	∅	∅	1	7	6	1	0	∅	∅																																													725	t	i	r	-	-	∅	∅	T	I	R	_	_	∅	∅	1	7	5	0	0	∅	∅																						
5	1.0000	1	0.2000	207	723	⁴³	k	u	j	∅	∅	∅	_	K	Y	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							724	⁴	t	ɛ	j	∅	∅	∅	_	T	E	J	∅	∅	∅	0	1	7	6	∅	∅	∅																																													725	-	t	i	r	∅	∅	∅	_	T	I	R	∅	∅	∅	0	1	7	5	∅	∅	∅																						
1	0.2500	4	1.0000	208	726	n	∅	∅	∅	o	ŋ	⁵	N	∅	∅	∅	U	N	_	4	∅	∅	∅	7	4	0																							727	n	∅	∅	∅	o	ŋ	⁴⁵	N	∅	∅	∅	U	N	_	4	∅	∅	∅	7	4	0																																													728	n	∅	∅	∅	au	k	-	N	∅	∅	∅	A	K	_	4	∅	∅	∅	7	1	0																						
2	0.5000	3	0.7500	208	726	o	n	∅	∅	ŋ	⁵	∅	U	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅																							727	o	n	∅	∅	ŋ	⁴⁵	∅	U	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅																																													728	au	n	∅	∅	k	-	∅	A	N	∅	∅	K	_	∅	7	4	∅	∅	1	0	∅																						
3	0.7500	2	0.5000	208	726	ŋ	o	n	∅	⁵	∅	∅	N	U	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅																							727	ŋ	o	n	∅	⁴⁵	∅	∅	N	U	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅																																													728	k	au	n	∅	-	∅	∅	K	A	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅																						
4	1.0000	1	0.2500	208	726	⁵	ŋ	o	n	∅	∅	∅	_	N	U	N	∅	∅	∅	0	4	7	4	∅	∅	∅																							727	⁴⁵	ŋ	o	n	∅	∅	∅	_	N	U	N	∅	∅	∅	0	4	7	4	∅	∅	∅																																													728	-	k	au	n	∅	∅	∅	_	K	A	N	∅	∅	∅	0	1	7	4	∅	∅	∅																						
1	0.2000	5	1.0000	209	729	kʰ	∅	∅	∅	-	o	ŋ	K	∅	∅	∅	_	U	N	1	∅	∅	∅	0	7	4																							730	kʰ	∅	∅	∅	-	o	ŋ	K	∅	∅	∅	_	U	N	1	∅	∅	∅	0	7	4																							731	tʰ	∅	∅	∅	-	a	ŋ	T	∅	∅	∅	_	A	N	1	∅	∅	∅	0	7	4	732	k	∅	∅	∅	j	au	k	K	∅	∅	∅	J	A	K	1	∅	∅	∅	6	7	1	733	kʰ	∅	∅	∅	-	u	ŋ	K	∅	∅	∅	_	Y	N	1	∅	∅	∅	0	7	4
2	0.4000	4	0.8000	209	729	-	kʰ	∅	∅	o	ŋ	³	_	K	∅	∅	U	N	_	0	1	∅	∅	7	4	0																							730	-	kʰ	∅	∅	o	ŋ	³¹	_	K	∅	∅	U	N	_	0	1	∅	∅	7	4	0																							731	-	tʰ	∅	∅	a	ŋ	-	_	T	∅	∅	A	N	_	0	1	∅	∅	7	4	0	732	j	k	∅	∅	au	k	-	J	K	∅	∅	A	K	_	6	1	∅	∅	7	1	0	733	-	kʰ	∅	∅	u	ŋ	⁵³	_	K	∅	∅	Y	N	_	0	1	∅	∅	7	4	0
3	0.6000	3	0.6000	209	729	o	-	kʰ	∅	ŋ	³	∅	U	_	K	∅	N	_	∅	7	0	1	∅	4	0	∅																							730	o	-	kʰ	∅	ŋ	³¹	∅	U	_	K	∅	N	_	∅	7	0	1	∅	4	0	∅																							731	a	-	tʰ	∅	ŋ	-	∅	A	_	T	∅	N	_	∅	7	0	1	∅	4	0	∅	732	au	j	k	∅	k	-	∅	A	J	K	∅	K	_	∅	7	6	1	∅	1	0	∅	733	u	-	kʰ	∅	ŋ	⁵³	∅	Y	_	K	∅	N	_	∅	7	0	1	∅	4	0	∅
4	0.8000	2	0.4000	209	729	ŋ	o	-	kʰ	³	∅	∅	N	U	_	K	_	∅	∅	4	7	0	1	0	∅	∅																							730	ŋ	o	-	kʰ	³¹	∅	∅	N	U	_	K	_	∅	∅	4	7	0	1	0	∅	∅																							731	ŋ	a	-	tʰ	-	∅	∅	N	A	_	T	_	∅	∅	4	7	0	1	0	∅	∅	732	k	au	j	k	-	∅	∅	K	A	J	K	_	∅	∅	1	7	6	1	0	∅	∅	733	ŋ	u	-	kʰ	⁵³	∅	∅	N	Y	_	K	_	∅	∅	4	7	0	1	0	∅	∅
5	1.0000	1	0.2000	209	729	³	ŋ	o	-	∅	∅	∅	_	N	U	_	∅	∅	∅	0	4	7	0	∅	∅	∅																							730	³¹	ŋ	o	-	∅	∅	∅	_	N	U	_	∅	∅	∅	0	4	7	0	∅	∅	∅																							731	-	ŋ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	732	-	k	au	j	∅	∅	∅	_	K	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅	733	⁵³	ŋ	u	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅
