index	index_p	rindex	rindex_p	cogid	id_Achang	segment_Achang	segment_Achang_L1	segment_Achang_L2	segment_Achang_L3	segment_Achang_R1	segment_Achang_R2	segment_Achang_R3	SC_Achang	SC_Achang_L1	SC_Achang_L2	SC_Achang_L3	SC_Achang_R1	SC_Achang_R2	SC_Achang_R3	PROSODY_Achang	PROSODY_Achang_L1	PROSODY_Achang_L2	PROSODY_Achang_L3	PROSODY_Achang_R1	PROSODY_Achang_R2	PROSODY_Achang_R3	id_Bela	segment_Bela	segment_Bela_L1	segment_Bela_L2	segment_Bela_L3	segment_Bela_R1	segment_Bela_R2	segment_Bela_R3	SC_Bela	SC_Bela_L1	SC_Bela_L2	SC_Bela_L3	SC_Bela_R1	SC_Bela_R2	SC_Bela_R3	PROSODY_Bela	PROSODY_Bela_L1	PROSODY_Bela_L2	PROSODY_Bela_L3	PROSODY_Bela_R1	PROSODY_Bela_R2	PROSODY_Bela_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_Phon	segment_Phon	segment_Phon_L1	segment_Phon_L2	segment_Phon_L3	segment_Phon_R1	segment_Phon_R2	segment_Phon_R3	SC_Phon	SC_Phon_L1	SC_Phon_L2	SC_Phon_L3	SC_Phon_R1	SC_Phon_R2	SC_Phon_R3	PROSODY_Phon	PROSODY_Phon_L1	PROSODY_Phon_L2	PROSODY_Phon_L3	PROSODY_Phon_R1	PROSODY_Phon_R2	PROSODY_Phon_R3	id_WrittenBurmese	segment_WrittenBurmese	segment_WrittenBurmese_L1	segment_WrittenBurmese_L2	segment_WrittenBurmese_L3	segment_WrittenBurmese_R1	segment_WrittenBurmese_R2	segment_WrittenBurmese_R3	SC_WrittenBurmese	SC_WrittenBurmese_L1	SC_WrittenBurmese_L2	SC_WrittenBurmese_L3	SC_WrittenBurmese_R1	SC_WrittenBurmese_R2	SC_WrittenBurmese_R3	PROSODY_WrittenBurmese	PROSODY_WrittenBurmese_L1	PROSODY_WrittenBurmese_L2	PROSODY_WrittenBurmese_L3	PROSODY_WrittenBurmese_R1	PROSODY_WrittenBurmese_R2	PROSODY_WrittenBurmese_R3	id_Zaiwa	segment_Zaiwa	segment_Zaiwa_L1	segment_Zaiwa_L2	segment_Zaiwa_L3	segment_Zaiwa_R1	segment_Zaiwa_R2	segment_Zaiwa_R3	SC_Zaiwa	SC_Zaiwa_L1	SC_Zaiwa_L2	SC_Zaiwa_L3	SC_Zaiwa_R1	SC_Zaiwa_R2	SC_Zaiwa_R3	PROSODY_Zaiwa	PROSODY_Zaiwa_L1	PROSODY_Zaiwa_L2	PROSODY_Zaiwa_L3	PROSODY_Zaiwa_R1	PROSODY_Zaiwa_R2	PROSODY_Zaiwa_R3
4	1.0000	1	0.2500	117																																																																			305	²	a	-	kʰ	∅	∅	∅	_	A	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅	306	-	ə	-	k	∅	∅	∅	_	E	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅	307	-	aː	j	k	∅	∅	∅	_	A	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅																						
1	0.2000	5	1.0000	118																																																																			308	m	∅	∅	∅	j	a	ŋ	M	∅	∅	∅	J	A	N	4	∅	∅	∅	6	7	4																																													309	m	∅	∅	∅	-	ɔ	-	M	∅	∅	∅	_	U	_	4	∅	∅	∅	0	7	0
2	0.4000	4	0.8000	118																																																																			308	j	m	∅	∅	a	ŋ	³²	J	M	∅	∅	A	N	_	6	4	∅	∅	7	4	0																																													309	-	m	∅	∅	ɔ	-	³	_	M	∅	∅	U	_	_	0	4	∅	∅	7	0	0
3	0.6000	3	0.6000	118																																																																			308	a	j	m	∅	ŋ	³²	∅	A	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																													309	ɔ	-	m	∅	-	³	∅	U	_	M	∅	_	_	∅	7	0	4	∅	0	0	∅
4	0.8000	2	0.4000	118																																																																			308	ŋ	a	j	m	³²	∅	∅	N	A	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																													309	-	ɔ	-	m	³	∅	∅	_	U	_	M	_	∅	∅	0	7	0	4	0	∅	∅
5	1.0000	1	0.2000	118																																																																			308	³²	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																													309	³	-	ɔ	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅
1	0.2000	5	1.0000	120	310	tsʰ	∅	∅	∅	a	-	t	C	∅	∅	∅	A	_	T	2	∅	∅	∅	7	0	1																							311	ts	∅	∅	∅	a̰	ḭ	ʔ	C	∅	∅	∅	A	I	H	2	∅	∅	∅	7	7	1																							312	tsʰ	∅	∅	∅	i	-	-	C	∅	∅	∅	I	_	_	2	∅	∅	∅	7	0	0	313	tsʰ	∅	∅	∅	a	-	t	C	∅	∅	∅	A	_	T	2	∅	∅	∅	7	0	1	314	tsʰ	∅	∅	∅	ə	-	-	C	∅	∅	∅	E	_	_	2	∅	∅	∅	7	0	0
2	0.4000	4	0.8000	120	310	a	tsʰ	∅	∅	-	t	⁵³	A	C	∅	∅	_	T	_	7	2	∅	∅	0	1	0																							311	a̰	ts	∅	∅	ḭ	ʔ	⁵¹	A	C	∅	∅	I	H	_	7	2	∅	∅	7	1	0																							312	i	tsʰ	∅	∅	-	-	⁵⁵	I	C	∅	∅	_	_	_	7	2	∅	∅	0	0	0	313	a	tsʰ	∅	∅	-	t	-	A	C	∅	∅	_	T	_	7	2	∅	∅	0	1	0	314	ə	tsʰ	∅	∅	-	-	³	E	C	∅	∅	_	_	_	7	2	∅	∅	0	0	0
3	0.6000	3	0.6000	120	310	-	a	tsʰ	∅	t	⁵³	∅	_	A	C	∅	T	_	∅	0	7	2	∅	1	0	∅																							311	ḭ	a̰	ts	∅	ʔ	⁵¹	∅	I	A	C	∅	H	_	∅	7	7	2	∅	1	0	∅																							312	-	i	tsʰ	∅	-	⁵⁵	∅	_	I	C	∅	_	_	∅	0	7	2	∅	0	0	∅	313	-	a	tsʰ	∅	t	-	∅	_	A	C	∅	T	_	∅	0	7	2	∅	1	0	∅	314	-	ə	tsʰ	∅	-	³	∅	_	E	C	∅	_	_	∅	0	7	2	∅	0	0	∅
4	0.8000	2	0.4000	120	310	t	-	a	tsʰ	⁵³	∅	∅	T	_	A	C	_	∅	∅	1	0	7	2	0	∅	∅																							311	ʔ	ḭ	a̰	ts	⁵¹	∅	∅	H	I	A	C	_	∅	∅	1	7	7	2	0	∅	∅																							312	-	-	i	tsʰ	⁵⁵	∅	∅	_	_	I	C	_	∅	∅	0	0	7	2	0	∅	∅	313	t	-	a	tsʰ	-	∅	∅	T	_	A	C	_	∅	∅	1	0	7	2	0	∅	∅	314	-	-	ə	tsʰ	³	∅	∅	_	_	E	C	_	∅	∅	0	0	7	2	0	∅	∅
5	1.0000	1	0.2000	120	310	⁵³	t	-	a	∅	∅	∅	_	T	_	A	∅	∅	∅	0	1	0	7	∅	∅	∅																							311	⁵¹	ʔ	ḭ	a̰	∅	∅	∅	_	H	I	A	∅	∅	∅	0	1	7	7	∅	∅	∅																							312	⁵⁵	-	-	i	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅	313	-	t	-	a	∅	∅	∅	_	T	_	A	∅	∅	∅	0	1	0	7	∅	∅	∅	314	³	-	-	ə	∅	∅	∅	_	_	_	E	∅	∅	∅	0	0	0	7	∅	∅	∅
1	0.2500	4	1.0000	121	315	-	∅	∅	∅	l	ai	³⁴	_	∅	∅	∅	L	A	_	0	∅	∅	∅	5	7	0																							316	-	∅	∅	∅	l	a	³	_	∅	∅	∅	L	A	_	0	∅	∅	∅	5	7	0																																													317	h	∅	∅	∅	lʷ	a	-	H	∅	∅	∅	L	A	_	3	∅	∅	∅	5	7	0	318	-	∅	∅	∅	l	ə	³	_	∅	∅	∅	L	E	_	0	∅	∅	∅	5	7	0
2	0.5000	3	0.7500	121	315	l	-	∅	∅	ai	³⁴	∅	L	_	∅	∅	A	_	∅	5	0	∅	∅	7	0	∅																							316	l	-	∅	∅	a	³	∅	L	_	∅	∅	A	_	∅	5	0	∅	∅	7	0	∅																																													317	lʷ	h	∅	∅	a	-	∅	L	H	∅	∅	A	_	∅	5	3	∅	∅	7	0	∅	318	l	-	∅	∅	ə	³	∅	L	_	∅	∅	E	_	∅	5	0	∅	∅	7	0	∅
3	0.7500	2	0.5000	121	315	ai	l	-	∅	³⁴	∅	∅	A	L	_	∅	_	∅	∅	7	5	0	∅	0	∅	∅																							316	a	l	-	∅	³	∅	∅	A	L	_	∅	_	∅	∅	7	5	0	∅	0	∅	∅																																													317	a	lʷ	h	∅	-	∅	∅	A	L	H	∅	_	∅	∅	7	5	3	∅	0	∅	∅	318	ə	l	-	∅	³	∅	∅	E	L	_	∅	_	∅	∅	7	5	0	∅	0	∅	∅
4	1.0000	1	0.2500	121	315	³⁴	ai	l	-	∅	∅	∅	_	A	L	_	∅	∅	∅	0	7	5	0	∅	∅	∅																							316	³	a	l	-	∅	∅	∅	_	A	L	_	∅	∅	∅	0	7	5	0	∅	∅	∅																																													317	-	a	lʷ	h	∅	∅	∅	_	A	L	H	∅	∅	∅	0	7	5	3	∅	∅	∅	318	³	ə	l	-	∅	∅	∅	_	E	L	_	∅	∅	∅	0	7	5	0	∅	∅	∅
1	0.2500	4	1.0000	123																																													319	n	∅	∅	∅	ɔ̃	ʔ	³¹	N	∅	∅	∅	U	H	_	4	∅	∅	∅	7	1	0																																																																			320	n	∅	∅	∅	ɔ	ʔ	³²	N	∅	∅	∅	U	H	_	4	∅	∅	∅	7	1	0
2	0.5000	3	0.7500	123																																													319	ɔ̃	n	∅	∅	ʔ	³¹	∅	U	N	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅																																																																			320	ɔ	n	∅	∅	ʔ	³²	∅	U	N	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅
3	0.7500	2	0.5000	123																																													319	ʔ	ɔ̃	n	∅	³¹	∅	∅	H	U	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅																																																																			320	ʔ	ɔ	n	∅	³²	∅	∅	H	U	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅
4	1.0000	1	0.2500	123																																													319	³¹	ʔ	ɔ̃	n	∅	∅	∅	_	H	U	N	∅	∅	∅	0	1	7	4	∅	∅	∅																																																																			320	³²	ʔ	ɔ	n	∅	∅	∅	_	H	U	N	∅	∅	∅	0	1	7	4	∅	∅	∅
1	0.1667	6	1.0000	125	321	g	∅	∅	∅	j	-	u	K	∅	∅	∅	J	_	Y	1	∅	∅	∅	6	0	7	322	ɣ	∅	∅	∅	-	-	o	G	∅	∅	∅	_	_	U	3	∅	∅	∅	0	0	7	323	g	∅	∅	∅	-	-	ɛ	K	∅	∅	∅	_	_	E	1	∅	∅	∅	0	0	7	324	ɣ	∅	∅	∅	-	-	o	G	∅	∅	∅	_	_	U	3	∅	∅	∅	0	0	7																							325	k	∅	∅	∅	r	w	a	K	∅	∅	∅	R	W	A	1	∅	∅	∅	5	6	7																						
2	0.3333	5	0.8333	125	321	j	g	∅	∅	-	u	ʔ	J	K	∅	∅	_	Y	H	6	1	∅	∅	0	7	1	322	-	ɣ	∅	∅	-	o	-	_	G	∅	∅	_	U	_	0	3	∅	∅	0	7	0	323	-	g	∅	∅	-	ɛ	n	_	K	∅	∅	_	E	N	0	1	∅	∅	0	7	4	324	-	ɣ	∅	∅	-	o	k	_	G	∅	∅	_	U	K	0	3	∅	∅	0	7	1																							325	r	k	∅	∅	w	a	t	R	K	∅	∅	W	A	T	5	1	∅	∅	6	7	1																						
3	0.5000	4	0.6667	125	321	-	j	g	∅	u	ʔ	⁴²	_	J	K	∅	Y	H	_	0	6	1	∅	7	1	0	322	-	-	ɣ	∅	o	-	²³	_	_	G	∅	U	_	_	0	0	3	∅	7	0	0	323	-	-	g	∅	ɛ	n	³²	_	_	K	∅	E	N	_	0	0	1	∅	7	4	0	324	-	-	ɣ	∅	o	k	³²	_	_	G	∅	U	K	_	0	0	3	∅	7	1	0																							325	w	r	k	∅	a	t	-	W	R	K	∅	A	T	_	6	5	1	∅	7	1	0																						
4	0.6667	3	0.5000	125	321	u	-	j	g	ʔ	⁴²	∅	Y	_	J	K	H	_	∅	7	0	6	1	1	0	∅	322	o	-	-	ɣ	-	²³	∅	U	_	_	G	_	_	∅	7	0	0	3	0	0	∅	323	ɛ	-	-	g	n	³²	∅	E	_	_	K	N	_	∅	7	0	0	1	4	0	∅	324	o	-	-	ɣ	k	³²	∅	U	_	_	G	K	_	∅	7	0	0	3	1	0	∅																							325	a	w	r	k	t	-	∅	A	W	R	K	T	_	∅	7	6	5	1	1	0	∅																						
5	0.8333	2	0.3333	125	321	ʔ	u	-	j	⁴²	∅	∅	H	Y	_	J	_	∅	∅	1	7	0	6	0	∅	∅	322	-	o	-	-	²³	∅	∅	_	U	_	_	_	∅	∅	0	7	0	0	0	∅	∅	323	n	ɛ	-	-	³²	∅	∅	N	E	_	_	_	∅	∅	4	7	0	0	0	∅	∅	324	k	o	-	-	³²	∅	∅	K	U	_	_	_	∅	∅	1	7	0	0	0	∅	∅																							325	t	a	w	r	-	∅	∅	T	A	W	R	_	∅	∅	1	7	6	5	0	∅	∅																						
6	1.0000	1	0.1667	125	321	⁴²	ʔ	u	-	∅	∅	∅	_	H	Y	_	∅	∅	∅	0	1	7	0	∅	∅	∅	322	²³	-	o	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅	323	³²	n	ɛ	-	∅	∅	∅	_	N	E	_	∅	∅	∅	0	4	7	0	∅	∅	∅	324	³²	k	o	-	∅	∅	∅	_	K	U	_	∅	∅	∅	0	1	7	0	∅	∅	∅																							325	-	t	a	w	∅	∅	∅	_	T	A	W	∅	∅	∅	0	1	7	6	∅	∅	∅																						
1	0.2500	4	1.0000	126																							326	n	∅	∅	∅	a	ʔ	⁵²	N	∅	∅	∅	A	H	_	4	∅	∅	∅	7	1	0	327	n	∅	∅	∅	ɔ̃	ʔ	³	N	∅	∅	∅	U	H	_	4	∅	∅	∅	7	1	0																																																																			328	ŋ	∅	∅	∅	ɔ	-	³	N	∅	∅	∅	U	_	_	4	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	126																							326	a	n	∅	∅	ʔ	⁵²	∅	A	N	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	327	ɔ̃	n	∅	∅	ʔ	³	∅	U	N	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅																																																																			328	ɔ	ŋ	∅	∅	-	³	∅	U	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅
3	0.7500	2	0.5000	126																							326	ʔ	a	n	∅	⁵²	∅	∅	H	A	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅	327	ʔ	ɔ̃	n	∅	³	∅	∅	H	U	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅																																																																			328	-	ɔ	ŋ	∅	³	∅	∅	_	U	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅
4	1.0000	1	0.2500	126																							326	⁵²	ʔ	a	n	∅	∅	∅	_	H	A	N	∅	∅	∅	0	1	7	4	∅	∅	∅	327	³	ʔ	ɔ̃	n	∅	∅	∅	_	H	U	N	∅	∅	∅	0	1	7	4	∅	∅	∅																																																																			328	³	-	ɔ	ŋ	∅	∅	∅	_	_	U	N	∅	∅	∅	0	0	7	4	∅	∅	∅
1	0.3333	3	1.0000	128																																													329	l	∅	∅	∅	a	⁵³	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅	330	l	∅	∅	∅	ə	-	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅																																																																		
2	0.6667	2	0.6667	128																																													329	a	l	∅	∅	⁵³	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	330	ə	l	∅	∅	-	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																																																		
3	1.0000	1	0.3333	128																																													329	⁵³	a	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	330	-	ə	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																																																		
1	0.2500	4	1.0000	129																																																																																									331	kʰ	∅	∅	∅	w	e	⁵⁵	K	∅	∅	∅	W	E	_	1	∅	∅	∅	6	7	0																							332	kʰ	∅	∅	∅	w	i	³²	K	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0
2	0.5000	3	0.7500	129																																																																																									331	w	kʰ	∅	∅	e	⁵⁵	∅	W	K	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																							332	w	kʰ	∅	∅	i	³²	∅	W	K	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	129																																																																																									331	e	w	kʰ	∅	⁵⁵	∅	∅	E	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							332	i	w	kʰ	∅	³²	∅	∅	I	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅
4	1.0000	1	0.2500	129																																																																																									331	⁵⁵	e	w	kʰ	∅	∅	∅	_	E	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅																							332	³²	i	w	kʰ	∅	∅	∅	_	I	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅
1	0.2000	5	1.0000	130	333	dʒ	∅	∅	∅	j	æ	p	T	∅	∅	∅	J	E	P	1	∅	∅	∅	6	7	1																							334	g	∅	∅	∅	j	æ	p	K	∅	∅	∅	J	E	P	1	∅	∅	∅	6	7	1	335	-	∅	∅	∅	ɣ	e	ʔ	_	∅	∅	∅	G	E	H	0	∅	∅	∅	3	7	1																																																																		
2	0.4000	4	0.8000	130	333	j	dʒ	∅	∅	æ	p	⁴²	J	T	∅	∅	E	P	_	6	1	∅	∅	7	1	0																							334	j	g	∅	∅	æ	p	³	J	K	∅	∅	E	P	_	6	1	∅	∅	7	1	0	335	ɣ	-	∅	∅	e	ʔ	³	G	_	∅	∅	E	H	_	3	0	∅	∅	7	1	0																																																																		
3	0.6000	3	0.6000	130	333	æ	j	dʒ	∅	p	⁴²	∅	E	J	T	∅	P	_	∅	7	6	1	∅	1	0	∅																							334	æ	j	g	∅	p	³	∅	E	J	K	∅	P	_	∅	7	6	1	∅	1	0	∅	335	e	ɣ	-	∅	ʔ	³	∅	E	G	_	∅	H	_	∅	7	3	0	∅	1	0	∅																																																																		
4	0.8000	2	0.4000	130	333	p	æ	j	dʒ	⁴²	∅	∅	P	E	J	T	_	∅	∅	1	7	6	1	0	∅	∅																							334	p	æ	j	g	³	∅	∅	P	E	J	K	_	∅	∅	1	7	6	1	0	∅	∅	335	ʔ	e	ɣ	-	³	∅	∅	H	E	G	_	_	∅	∅	1	7	3	0	0	∅	∅																																																																		
5	1.0000	1	0.2000	130	333	⁴²	p	æ	j	∅	∅	∅	_	P	E	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							334	³	p	æ	j	∅	∅	∅	_	P	E	J	∅	∅	∅	0	1	7	6	∅	∅	∅	335	³	ʔ	e	ɣ	∅	∅	∅	_	H	E	G	∅	∅	∅	0	1	7	3	∅	∅	∅																																																																		
1	0.2500	4	1.0000	131	336	ŋ	∅	∅	∅	a	t	³¹	N	∅	∅	∅	A	T	_	4	∅	∅	∅	7	1	0																							337	ŋ	∅	∅	∅	ai	t	³	N	∅	∅	∅	A	T	_	4	∅	∅	∅	7	1	0	338	n	∅	∅	∅	a	-	³²	N	∅	∅	∅	A	_	_	4	∅	∅	∅	7	0	0																																													339	ŋ	∅	∅	∅	a	t	³²	N	∅	∅	∅	A	T	_	4	∅	∅	∅	7	1	0
2	0.5000	3	0.7500	131	336	a	ŋ	∅	∅	t	³¹	∅	A	N	∅	∅	T	_	∅	7	4	∅	∅	1	0	∅																							337	ai	ŋ	∅	∅	t	³	∅	A	N	∅	∅	T	_	∅	7	4	∅	∅	1	0	∅	338	a	n	∅	∅	-	³²	∅	A	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																																													339	a	ŋ	∅	∅	t	³²	∅	A	N	∅	∅	T	_	∅	7	4	∅	∅	1	0	∅
3	0.7500	2	0.5000	131	336	t	a	ŋ	∅	³¹	∅	∅	T	A	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅																							337	t	ai	ŋ	∅	³	∅	∅	T	A	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅	338	-	a	n	∅	³²	∅	∅	_	A	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅																																													339	t	a	ŋ	∅	³²	∅	∅	T	A	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅
4	1.0000	1	0.2500	131	336	³¹	t	a	ŋ	∅	∅	∅	_	T	A	N	∅	∅	∅	0	1	7	4	∅	∅	∅																							337	³	t	ai	ŋ	∅	∅	∅	_	T	A	N	∅	∅	∅	0	1	7	4	∅	∅	∅	338	³²	-	a	n	∅	∅	∅	_	_	A	N	∅	∅	∅	0	0	7	4	∅	∅	∅																																													339	³²	t	a	ŋ	∅	∅	∅	_	T	A	N	∅	∅	∅	0	1	7	4	∅	∅	∅
1	0.2500	4	1.0000	134																																																																			340	dʒ	∅	∅	∅	au	ŋ	⁵¹	T	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0																																													341	dʒ	∅	∅	∅	u	ŋ	⁵³	T	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	134																																																																			340	au	dʒ	∅	∅	ŋ	⁵¹	∅	A	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																																													341	u	dʒ	∅	∅	ŋ	⁵³	∅	Y	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅
3	0.7500	2	0.5000	134																																																																			340	ŋ	au	dʒ	∅	⁵¹	∅	∅	N	A	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																													341	ŋ	u	dʒ	∅	⁵³	∅	∅	N	Y	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	134																																																																			340	⁵¹	ŋ	au	dʒ	∅	∅	∅	_	N	A	T	∅	∅	∅	0	4	7	1	∅	∅	∅																																													341	⁵³	ŋ	u	dʒ	∅	∅	∅	_	N	Y	T	∅	∅	∅	0	4	7	1	∅	∅	∅
1	0.1667	6	1.0000	138	342	l	∅	∅	∅	j	a̰	ŋ	L	∅	∅	∅	J	A	N	5	∅	∅	∅	6	7	4																							343	-	∅	∅	∅	j	a̰	ŋ	_	∅	∅	∅	J	A	N	0	∅	∅	∅	6	7	4																																																																																								
2	0.3333	5	0.8333	138	342	j	l	∅	∅	a̰	ŋ	k	J	L	∅	∅	A	N	K	6	5	∅	∅	7	4	1																							343	j	-	∅	∅	a̰	ŋ	k	J	_	∅	∅	A	N	K	6	0	∅	∅	7	4	1																																																																																								
3	0.5000	4	0.6667	138	342	a̰	j	l	∅	ŋ	k	⁵³	A	J	L	∅	N	K	_	7	6	5	∅	4	1	0																							343	a̰	j	-	∅	ŋ	k	⁵³	A	J	_	∅	N	K	_	7	6	0	∅	4	1	0																																																																																								
4	0.6667	3	0.5000	138	342	ŋ	a̰	j	l	k	⁵³	∅	N	A	J	L	K	_	∅	4	7	6	5	1	0	∅																							343	ŋ	a̰	j	-	k	⁵³	∅	N	A	J	_	K	_	∅	4	7	6	0	1	0	∅																																																																																								
5	0.8333	2	0.3333	138	342	k	ŋ	a̰	j	⁵³	∅	∅	K	N	A	J	_	∅	∅	1	4	7	6	0	∅	∅																							343	k	ŋ	a̰	j	⁵³	∅	∅	K	N	A	J	_	∅	∅	1	4	7	6	0	∅	∅																																																																																								
6	1.0000	1	0.1667	138	342	⁵³	k	ŋ	a̰	∅	∅	∅	_	K	N	A	∅	∅	∅	0	1	4	7	∅	∅	∅																							343	⁵³	k	ŋ	a̰	∅	∅	∅	_	K	N	A	∅	∅	∅	0	1	4	7	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	140																							344	sʰ	∅	∅	∅	a	²³	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																							345	ʃ	∅	∅	∅	ɪ	⁴	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																													346	ʃ	∅	∅	∅	ɔ	⁴³	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	140																							344	a	sʰ	∅	∅	²³	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							345	ɪ	ʃ	∅	∅	⁴	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													346	ɔ	ʃ	∅	∅	⁴³	∅	∅	U	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	140																							344	²³	a	sʰ	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							345	⁴	ɪ	ʃ	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													346	⁴³	ɔ	ʃ	∅	∅	∅	∅	_	U	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.2500	4	1.0000	141	347	tsʰ	∅	∅	∅	a	ŋ	³	C	∅	∅	∅	A	N	_	2	∅	∅	∅	7	4	0																							348	tsʰ	∅	∅	∅	a	ŋ	²	C	∅	∅	∅	A	N	_	2	∅	∅	∅	7	4	0	349	tsʰ	∅	∅	∅	a	-	⁵³	C	∅	∅	∅	A	_	_	2	∅	∅	∅	7	0	0																							350	tsʰ	∅	∅	∅	a	ŋ	-	C	∅	∅	∅	A	N	_	2	∅	∅	∅	7	4	0																						
2	0.5000	3	0.7500	141	347	a	tsʰ	∅	∅	ŋ	³	∅	A	C	∅	∅	N	_	∅	7	2	∅	∅	4	0	∅																							348	a	tsʰ	∅	∅	ŋ	²	∅	A	C	∅	∅	N	_	∅	7	2	∅	∅	4	0	∅	349	a	tsʰ	∅	∅	-	⁵³	∅	A	C	∅	∅	_	_	∅	7	2	∅	∅	0	0	∅																							350	a	tsʰ	∅	∅	ŋ	-	∅	A	C	∅	∅	N	_	∅	7	2	∅	∅	4	0	∅																						
3	0.7500	2	0.5000	141	347	ŋ	a	tsʰ	∅	³	∅	∅	N	A	C	∅	_	∅	∅	4	7	2	∅	0	∅	∅																							348	ŋ	a	tsʰ	∅	²	∅	∅	N	A	C	∅	_	∅	∅	4	7	2	∅	0	∅	∅	349	-	a	tsʰ	∅	⁵³	∅	∅	_	A	C	∅	_	∅	∅	0	7	2	∅	0	∅	∅																							350	ŋ	a	tsʰ	∅	-	∅	∅	N	A	C	∅	_	∅	∅	4	7	2	∅	0	∅	∅																						
