index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
4	1.0000	1	0.2500	1073	120	a	l	i	k	∅	∅	∅	A	L	I	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																																																																																																											121	a	l	i	tsʰ	∅	∅	∅	A	L	I	C	∅	∅	∅	7	5	7	2	∅	∅	∅																						
1	0.2500	4	1.0000	1123																							122	x	∅	∅	∅	i	n	a	G	∅	∅	∅	I	N	A	3	∅	∅	∅	7	4	7																																																																																																															123	m	∅	∅	∅	i	n	a	M	∅	∅	∅	I	N	A	4	∅	∅	∅	7	4	7																																												
2	0.5000	3	0.7500	1123																							122	i	x	∅	∅	n	a	∅	I	G	∅	∅	N	A	∅	7	3	∅	∅	4	7	∅																																																																																																															123	i	m	∅	∅	n	a	∅	I	M	∅	∅	N	A	∅	7	4	∅	∅	4	7	∅																																												
3	0.7500	2	0.5000	1123																							122	n	i	x	∅	a	∅	∅	N	I	G	∅	A	∅	∅	4	7	3	∅	7	∅	∅																																																																																																															123	n	i	m	∅	a	∅	∅	N	I	M	∅	A	∅	∅	4	7	4	∅	7	∅	∅																																												
4	1.0000	1	0.2500	1123																							122	a	n	i	x	∅	∅	∅	A	N	I	G	∅	∅	∅	7	4	7	3	∅	∅	∅																																																																																																															123	a	n	i	m	∅	∅	∅	A	N	I	M	∅	∅	∅	7	4	7	4	∅	∅	∅																																												
1	0.5000	2	1.0000	1151																																													124	s	∅	∅	∅	a	∅	∅	S	∅	∅	∅	A	∅	∅	3	∅	∅	∅	7	∅	∅																																													125	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																							126	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																																												
2	1.0000	1	0.5000	1151																																													124	a	s	∅	∅	∅	∅	∅	A	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																													125	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							126	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																												
1	0.2000	5	1.0000	1171																																													127	b	∅	∅	∅	o	n	dʒ	P	∅	∅	∅	U	N	T	1	∅	∅	∅	7	4	1																																													128	b	∅	∅	∅	u	n	t	P	∅	∅	∅	Y	N	T	1	∅	∅	∅	7	4	1																																																																																								
2	0.4000	4	0.8000	1171																																													127	o	b	∅	∅	n	dʒ	a	U	P	∅	∅	N	T	A	7	1	∅	∅	4	1	7																																													128	u	b	∅	∅	n	t	a	Y	P	∅	∅	N	T	A	7	1	∅	∅	4	1	7																																																																																								
3	0.6000	3	0.6000	1171																																													127	n	o	b	∅	dʒ	a	∅	N	U	P	∅	T	A	∅	4	7	1	∅	1	7	∅																																													128	n	u	b	∅	t	a	∅	N	Y	P	∅	T	A	∅	4	7	1	∅	1	7	∅																																																																																								
4	0.8000	2	0.4000	1171																																													127	dʒ	n	o	b	a	∅	∅	T	N	U	P	A	∅	∅	1	4	7	1	7	∅	∅																																													128	t	n	u	b	a	∅	∅	T	N	Y	P	A	∅	∅	1	4	7	1	7	∅	∅																																																																																								
5	1.0000	1	0.2000	1171																																													127	a	dʒ	n	o	∅	∅	∅	A	T	N	U	∅	∅	∅	7	1	4	7	∅	∅	∅																																													128	a	t	n	u	∅	∅	∅	A	T	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	1180																																																																																																																																																											130	k	∅	∅	∅	w	a	∅	K	∅	∅	∅	W	A	∅	1	∅	∅	∅	6	7	∅																							129	-	∅	∅	∅	w	a	∅	_	∅	∅	∅	W	A	∅	0	∅	∅	∅	6	7	∅
2	0.6667	2	0.6667	1180																																																																																																																																																											130	w	k	∅	∅	a	∅	∅	W	K	∅	∅	A	∅	∅	6	1	∅	∅	7	∅	∅																							129	w	-	∅	∅	a	∅	∅	W	_	∅	∅	A	∅	∅	6	0	∅	∅	7	∅	∅
3	1.0000	1	0.3333	1180																																																																																																																																																											130	a	w	k	∅	∅	∅	∅	A	W	K	∅	∅	∅	∅	7	6	1	∅	∅	∅	∅																							129	a	w	-	∅	∅	∅	∅	A	W	_	∅	∅	∅	∅	7	6	0	∅	∅	∅	∅
1	0.3333	3	1.0000	1181																							131	f	∅	∅	∅	w	a	∅	B	∅	∅	∅	W	A	∅	3	∅	∅	∅	6	7	∅																							132	f	∅	∅	∅	w	-	∅	B	∅	∅	∅	W	_	∅	3	∅	∅	∅	6	0	∅																							133	f	∅	∅	∅	w	a	∅	B	∅	∅	∅	W	A	∅	3	∅	∅	∅	6	7	∅																																																																																								
2	0.6667	2	0.6667	1181																							131	w	f	∅	∅	a	∅	∅	W	B	∅	∅	A	∅	∅	6	3	∅	∅	7	∅	∅																							132	w	f	∅	∅	-	∅	∅	W	B	∅	∅	_	∅	∅	6	3	∅	∅	0	∅	∅																							133	w	f	∅	∅	a	∅	∅	W	B	∅	∅	A	∅	∅	6	3	∅	∅	7	∅	∅																																																																																								
3	1.0000	1	0.3333	1181																							131	a	w	f	∅	∅	∅	∅	A	W	B	∅	∅	∅	∅	7	6	3	∅	∅	∅	∅																							132	-	w	f	∅	∅	∅	∅	_	W	B	∅	∅	∅	∅	0	6	3	∅	∅	∅	∅																							133	a	w	f	∅	∅	∅	∅	A	W	B	∅	∅	∅	∅	7	6	3	∅	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	1195																																													134	t	∅	∅	∅	i	m	a	T	∅	∅	∅	I	M	A	1	∅	∅	∅	7	4	7																																																																			135	t	∅	∅	∅	i	m	a	T	∅	∅	∅	I	M	A	1	∅	∅	∅	7	4	7																																																																		
2	0.5000	3	0.7500	1195																																													134	i	t	∅	∅	m	a	∅	I	T	∅	∅	M	A	∅	7	1	∅	∅	4	7	∅																																																																			135	i	t	∅	∅	m	a	∅	I	T	∅	∅	M	A	∅	7	1	∅	∅	4	7	∅																																																																		
3	0.7500	2	0.5000	1195																																													134	m	i	t	∅	a	∅	∅	M	I	T	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																																																			135	m	i	t	∅	a	∅	∅	M	I	T	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																																																		
4	1.0000	1	0.2500	1195																																													134	a	m	i	t	∅	∅	∅	A	M	I	T	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																			135	a	m	i	t	∅	∅	∅	A	M	I	T	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																		
1	0.1667	6	1.0000	1241																							136	p	∅	∅	∅	u	u	n	P	∅	∅	∅	Y	Y	N	1	∅	∅	∅	7	7	4																							137	p	∅	∅	∅	u	-	n	P	∅	∅	∅	Y	_	N	1	∅	∅	∅	7	0	4																							138	p	∅	∅	∅	u	-	n	P	∅	∅	∅	Y	_	N	1	∅	∅	∅	7	0	4																																																																																								
2	0.3333	5	0.8333	1241																							136	u	p	∅	∅	u	n	d	Y	P	∅	∅	Y	N	T	7	1	∅	∅	7	4	1																							137	u	p	∅	∅	-	n	d	Y	P	∅	∅	_	N	T	7	1	∅	∅	0	4	1																							138	u	p	∅	∅	-	n	d	Y	P	∅	∅	_	N	T	7	1	∅	∅	0	4	1																																																																																								
3	0.5000	4	0.6667	1241																							136	u	u	p	∅	n	d	a	Y	Y	P	∅	N	T	A	7	7	1	∅	4	1	7																							137	-	u	p	∅	n	d	a	_	Y	P	∅	N	T	A	0	7	1	∅	4	1	7																							138	-	u	p	∅	n	d	a	_	Y	P	∅	N	T	A	0	7	1	∅	4	1	7																																																																																								
4	0.6667	3	0.5000	1241																							136	n	u	u	p	d	a	∅	N	Y	Y	P	T	A	∅	4	7	7	1	1	7	∅																							137	n	-	u	p	d	a	∅	N	_	Y	P	T	A	∅	4	0	7	1	1	7	∅																							138	n	-	u	p	d	a	∅	N	_	Y	P	T	A	∅	4	0	7	1	1	7	∅																																																																																								
5	0.8333	2	0.3333	1241																							136	d	n	u	u	a	∅	∅	T	N	Y	Y	A	∅	∅	1	4	7	7	7	∅	∅																							137	d	n	-	u	a	∅	∅	T	N	_	Y	A	∅	∅	1	4	0	7	7	∅	∅																							138	d	n	-	u	a	∅	∅	T	N	_	Y	A	∅	∅	1	4	0	7	7	∅	∅																																																																																								
6	1.0000	1	0.1667	1241																							136	a	d	n	u	∅	∅	∅	A	T	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																							137	a	d	n	-	∅	∅	∅	A	T	N	_	∅	∅	∅	7	1	4	0	∅	∅	∅																							138	a	d	n	-	∅	∅	∅	A	T	N	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																																								
1	0.2000	5	1.0000	1244																																																																																																																																					139	d	∅	∅	∅	o	ŋ	g	T	∅	∅	∅	U	N	K	1	∅	∅	∅	7	4	1																							140	t	∅	∅	∅	o	ŋ	k	T	∅	∅	∅	U	N	K	1	∅	∅	∅	7	4	1																						
2	0.4000	4	0.8000	1244																																																																																																																																					139	o	d	∅	∅	ŋ	g	i	U	T	∅	∅	N	K	I	7	1	∅	∅	4	1	7																							140	o	t	∅	∅	ŋ	k	i	U	T	∅	∅	N	K	I	7	1	∅	∅	4	1	7																						
3	0.6000	3	0.6000	1244																																																																																																																																					139	ŋ	o	d	∅	g	i	∅	N	U	T	∅	K	I	∅	4	7	1	∅	1	7	∅																							140	ŋ	o	t	∅	k	i	∅	N	U	T	∅	K	I	∅	4	7	1	∅	1	7	∅																						
4	0.8000	2	0.4000	1244																																																																																																																																					139	g	ŋ	o	d	i	∅	∅	K	N	U	T	I	∅	∅	1	4	7	1	7	∅	∅																							140	k	ŋ	o	t	i	∅	∅	K	N	U	T	I	∅	∅	1	4	7	1	7	∅	∅																						
5	1.0000	1	0.2000	1244																																																																																																																																					139	i	g	ŋ	o	∅	∅	∅	I	K	N	U	∅	∅	∅	7	1	4	7	∅	∅	∅																							140	i	k	ŋ	o	∅	∅	∅	I	K	N	U	∅	∅	∅	7	1	4	7	∅	∅	∅																						
1	0.3333	3	1.0000	1255																																																																			141	i	∅	∅	∅	β	i	∅	I	∅	∅	∅	B	I	∅	7	∅	∅	∅	3	7	∅																																																																			142	i	∅	∅	∅	b	i	∅	I	∅	∅	∅	P	I	∅	7	∅	∅	∅	1	7	∅																																												
2	0.6667	2	0.6667	1255																																																																			141	β	i	∅	∅	i	∅	∅	B	I	∅	∅	I	∅	∅	3	7	∅	∅	7	∅	∅																																																																			142	b	i	∅	∅	i	∅	∅	P	I	∅	∅	I	∅	∅	1	7	∅	∅	7	∅	∅																																												
3	1.0000	1	0.3333	1255																																																																			141	i	β	i	∅	∅	∅	∅	I	B	I	∅	∅	∅	∅	7	3	7	∅	∅	∅	∅																																																																			142	i	b	i	∅	∅	∅	∅	I	P	I	∅	∅	∅	∅	7	1	7	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	1277																																																																																																															143	-	∅	∅	∅	o	t	a	_	∅	∅	∅	U	T	A	0	∅	∅	∅	7	1	7	144	r	∅	∅	∅	ô	t	a	R	∅	∅	∅	O	T	A	5	∅	∅	∅	7	1	7																																																																		
2	0.5000	3	0.7500	1277																																																																																																															143	o	-	∅	∅	t	a	∅	U	_	∅	∅	T	A	∅	7	0	∅	∅	1	7	∅	144	ô	r	∅	∅	t	a	∅	O	R	∅	∅	T	A	∅	7	5	∅	∅	1	7	∅																																																																		
3	0.7500	2	0.5000	1277																																																																																																															143	t	o	-	∅	a	∅	∅	T	U	_	∅	A	∅	∅	1	7	0	∅	7	∅	∅	144	t	ô	r	∅	a	∅	∅	T	O	R	∅	A	∅	∅	1	7	5	∅	7	∅	∅																																																																		
4	1.0000	1	0.2500	1277																																																																																																															143	a	t	o	-	∅	∅	∅	A	T	U	_	∅	∅	∅	7	1	7	0	∅	∅	∅	144	a	t	ô	r	∅	∅	∅	A	T	O	R	∅	∅	∅	7	1	7	5	∅	∅	∅																																																																		
1	0.1667	6	1.0000	1317																							145	f	∅	∅	∅	u	u	m	B	∅	∅	∅	Y	Y	M	3	∅	∅	∅	7	7	4																																																																			146	v	∅	∅	∅	u	-	m	B	∅	∅	∅	Y	_	M	3	∅	∅	∅	7	0	4																																																																																								
2	0.3333	5	0.8333	1317																							145	u	f	∅	∅	u	m	b	Y	B	∅	∅	Y	M	P	7	3	∅	∅	7	4	1																																																																			146	u	v	∅	∅	-	m	b	Y	B	∅	∅	_	M	P	7	3	∅	∅	0	4	1																																																																																								
3	0.5000	4	0.6667	1317																							145	u	u	f	∅	m	b	i	Y	Y	B	∅	M	P	I	7	7	3	∅	4	1	7																																																																			146	-	u	v	∅	m	b	i	_	Y	B	∅	M	P	I	0	7	3	∅	4	1	7																																																																																								
4	0.6667	3	0.5000	1317																							145	m	u	u	f	b	i	∅	M	Y	Y	B	P	I	∅	4	7	7	3	1	7	∅																																																																			146	m	-	u	v	b	i	∅	M	_	Y	B	P	I	∅	4	0	7	3	1	7	∅																																																																																								
5	0.8333	2	0.3333	1317																							145	b	m	u	u	i	∅	∅	P	M	Y	Y	I	∅	∅	1	4	7	7	7	∅	∅																																																																			146	b	m	-	u	i	∅	∅	P	M	_	Y	I	∅	∅	1	4	0	7	7	∅	∅																																																																																								
6	1.0000	1	0.1667	1317																							145	i	b	m	u	∅	∅	∅	I	P	M	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																			146	i	b	m	-	∅	∅	∅	I	P	M	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																																								
1	0.2000	5	1.0000	1318																																																																			147	k	∅	∅	∅	u	ŋ	g	K	∅	∅	∅	Y	N	K	1	∅	∅	∅	7	4	1																																													148	k	∅	∅	∅	u	ŋ	g	K	∅	∅	∅	Y	N	K	1	∅	∅	∅	7	4	1	149	k	∅	∅	∅	u	ŋ	g	K	∅	∅	∅	Y	N	K	1	∅	∅	∅	7	4	1																																												
2	0.4000	4	0.8000	1318																																																																			147	u	k	∅	∅	ŋ	g	u	Y	K	∅	∅	N	K	Y	7	1	∅	∅	4	1	7																																													148	u	k	∅	∅	ŋ	g	u	Y	K	∅	∅	N	K	Y	7	1	∅	∅	4	1	7	149	u	k	∅	∅	ŋ	g	u	Y	K	∅	∅	N	K	Y	7	1	∅	∅	4	1	7																																												
3	0.6000	3	0.6000	1318																																																																			147	ŋ	u	k	∅	g	u	∅	N	Y	K	∅	K	Y	∅	4	7	1	∅	1	7	∅																																													148	ŋ	u	k	∅	g	u	∅	N	Y	K	∅	K	Y	∅	4	7	1	∅	1	7	∅	149	ŋ	u	k	∅	g	u	∅	N	Y	K	∅	K	Y	∅	4	7	1	∅	1	7	∅																																												
4	0.8000	2	0.4000	1318																																																																			147	g	ŋ	u	k	u	∅	∅	K	N	Y	K	Y	∅	∅	1	4	7	1	7	∅	∅																																													148	g	ŋ	u	k	u	∅	∅	K	N	Y	K	Y	∅	∅	1	4	7	1	7	∅	∅	149	g	ŋ	u	k	u	∅	∅	K	N	Y	K	Y	∅	∅	1	4	7	1	7	∅	∅																																												
5	1.0000	1	0.2000	1318																																																																			147	u	g	ŋ	u	∅	∅	∅	Y	K	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																																													148	u	g	ŋ	u	∅	∅	∅	Y	K	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅	149	u	g	ŋ	u	∅	∅	∅	Y	K	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																																												
1	0.3333	3	1.0000	1351																																													150	dʒ	∅	∅	∅	á	a	∅	T	∅	∅	∅	A	A	∅	1	∅	∅	∅	7	7	∅																																																																																																															151	dʒ	∅	∅	∅	a	-	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																						
