index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
2	0.5000	3	0.7500	1339	274	w	t	∅	∅	i	i	∅	W	T	∅	∅	I	I	∅	6	1	∅	∅	7	7	∅																							275	w	t	∅	∅	e	e	∅	W	T	∅	∅	E	E	∅	6	1	∅	∅	7	7	∅	276	w	t	∅	∅	i	-	∅	W	T	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅																																													277	w	t	∅	∅	i	-	∅	W	T	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅																																																																		
3	0.7500	2	0.5000	1339	274	i	w	t	∅	i	∅	∅	I	W	T	∅	I	∅	∅	7	6	1	∅	7	∅	∅																							275	e	w	t	∅	e	∅	∅	E	W	T	∅	E	∅	∅	7	6	1	∅	7	∅	∅	276	i	w	t	∅	-	∅	∅	I	W	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																													277	i	w	t	∅	-	∅	∅	I	W	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																																																		
4	1.0000	1	0.2500	1339	274	i	i	w	t	∅	∅	∅	I	I	W	T	∅	∅	∅	7	7	6	1	∅	∅	∅																							275	e	e	w	t	∅	∅	∅	E	E	W	T	∅	∅	∅	7	7	6	1	∅	∅	∅	276	-	i	w	t	∅	∅	∅	_	I	W	T	∅	∅	∅	0	7	6	1	∅	∅	∅																																													277	-	i	w	t	∅	∅	∅	_	I	W	T	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																		
1	0.2500	4	1.0000	1350	278	l	∅	∅	∅	j	a	a	L	∅	∅	∅	J	A	A	5	∅	∅	∅	6	7	7	280	l	∅	∅	∅	j	a	-	L	∅	∅	∅	J	A	_	5	∅	∅	∅	6	7	0																							281	l	∅	∅	∅	j	-	-	L	∅	∅	∅	J	_	_	5	∅	∅	∅	6	0	0																																													282	l	∅	∅	∅	j	a	-	L	∅	∅	∅	J	A	_	5	∅	∅	∅	6	7	0																																													279	d	∅	∅	∅	j	a	-	T	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0
2	0.5000	3	0.7500	1350	278	j	l	∅	∅	a	a	∅	J	L	∅	∅	A	A	∅	6	5	∅	∅	7	7	∅	280	j	l	∅	∅	a	-	∅	J	L	∅	∅	A	_	∅	6	5	∅	∅	7	0	∅																							281	j	l	∅	∅	-	-	∅	J	L	∅	∅	_	_	∅	6	5	∅	∅	0	0	∅																																													282	j	l	∅	∅	a	-	∅	J	L	∅	∅	A	_	∅	6	5	∅	∅	7	0	∅																																													279	j	d	∅	∅	a	-	∅	J	T	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	1350	278	a	j	l	∅	a	∅	∅	A	J	L	∅	A	∅	∅	7	6	5	∅	7	∅	∅	280	a	j	l	∅	-	∅	∅	A	J	L	∅	_	∅	∅	7	6	5	∅	0	∅	∅																							281	-	j	l	∅	-	∅	∅	_	J	L	∅	_	∅	∅	0	6	5	∅	0	∅	∅																																													282	a	j	l	∅	-	∅	∅	A	J	L	∅	_	∅	∅	7	6	5	∅	0	∅	∅																																													279	a	j	d	∅	-	∅	∅	A	J	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅
4	1.0000	1	0.2500	1350	278	a	a	j	l	∅	∅	∅	A	A	J	L	∅	∅	∅	7	7	6	5	∅	∅	∅	280	-	a	j	l	∅	∅	∅	_	A	J	L	∅	∅	∅	0	7	6	5	∅	∅	∅																							281	-	-	j	l	∅	∅	∅	_	_	J	L	∅	∅	∅	0	0	6	5	∅	∅	∅																																													282	-	a	j	l	∅	∅	∅	_	A	J	L	∅	∅	∅	0	7	6	5	∅	∅	∅																																													279	-	a	j	d	∅	∅	∅	_	A	J	T	∅	∅	∅	0	7	6	1	∅	∅	∅
1	0.3333	3	1.0000	1351																																													283	dʒ	∅	∅	∅	á	a	∅	T	∅	∅	∅	A	A	∅	1	∅	∅	∅	7	7	∅																																																																																																															284	dʒ	∅	∅	∅	a	-	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	1351																																													283	á	dʒ	∅	∅	a	∅	∅	A	T	∅	∅	A	∅	∅	7	1	∅	∅	7	∅	∅																																																																																																															284	a	dʒ	∅	∅	-	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	1351																																													283	a	á	dʒ	∅	∅	∅	∅	A	A	T	∅	∅	∅	∅	7	7	1	∅	∅	∅	∅																																																																																																															284	-	a	dʒ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.3333	3	1.0000	1362	285	g	∅	∅	∅	i	i	∅	K	∅	∅	∅	I	I	∅	1	∅	∅	∅	7	7	∅	286	k	∅	∅	∅	i	-	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																																																			287	g	∅	∅	∅	i	-	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	1362	285	i	g	∅	∅	i	∅	∅	I	K	∅	∅	I	∅	∅	7	1	∅	∅	7	∅	∅	286	i	k	∅	∅	-	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			287	i	g	∅	∅	-	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	1362	285	i	i	g	∅	∅	∅	∅	I	I	K	∅	∅	∅	∅	7	7	1	∅	∅	∅	∅	286	-	i	k	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			287	-	i	g	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																								
1	0.1667	6	1.0000	1374	288	n	∅	∅	∅	-	a	á	N	∅	∅	∅	_	A	A	4	∅	∅	∅	0	7	7	290	n	∅	∅	∅	-	a	a	N	∅	∅	∅	_	A	A	4	∅	∅	∅	0	7	7																																																																			291	n	∅	∅	∅	-	-	a	N	∅	∅	∅	_	_	A	4	∅	∅	∅	0	0	7																							292	n	∅	∅	∅	-	á	a	N	∅	∅	∅	_	A	A	4	∅	∅	∅	0	7	7																							289	n	∅	∅	∅	s	a	a	N	∅	∅	∅	S	A	A	4	∅	∅	∅	3	7	7
2	0.3333	5	0.8333	1374	288	-	n	∅	∅	a	á	n	_	N	∅	∅	A	A	N	0	4	∅	∅	7	7	4	290	-	n	∅	∅	a	a	n	_	N	∅	∅	A	A	N	0	4	∅	∅	7	7	4																																																																			291	-	n	∅	∅	-	a	n	_	N	∅	∅	_	A	N	0	4	∅	∅	0	7	4																							292	-	n	∅	∅	á	a	n	_	N	∅	∅	A	A	N	0	4	∅	∅	7	7	4																							289	s	n	∅	∅	a	a	n	S	N	∅	∅	A	A	N	3	4	∅	∅	7	7	4
3	0.5000	4	0.6667	1374	288	a	-	n	∅	á	n	ɛ	A	_	N	∅	A	N	E	7	0	4	∅	7	4	7	290	a	-	n	∅	a	n	e	A	_	N	∅	A	N	E	7	0	4	∅	7	4	7																																																																			291	-	-	n	∅	a	n	e	_	_	N	∅	A	N	E	0	0	4	∅	7	4	7																							292	á	-	n	∅	a	n	a	A	_	N	∅	A	N	A	7	0	4	∅	7	4	7																							289	a	s	n	∅	a	n	á	A	S	N	∅	A	N	A	7	3	4	∅	7	4	7
4	0.6667	3	0.5000	1374	288	á	a	-	n	n	ɛ	∅	A	A	_	N	N	E	∅	7	7	0	4	4	7	∅	290	a	a	-	n	n	e	∅	A	A	_	N	N	E	∅	7	7	0	4	4	7	∅																																																																			291	a	-	-	n	n	e	∅	A	_	_	N	N	E	∅	7	0	0	4	4	7	∅																							292	a	á	-	n	n	a	∅	A	A	_	N	N	A	∅	7	7	0	4	4	7	∅																							289	a	a	s	n	n	á	∅	A	A	S	N	N	A	∅	7	7	3	4	4	7	∅
5	0.8333	2	0.3333	1374	288	n	á	a	-	ɛ	∅	∅	N	A	A	_	E	∅	∅	4	7	7	0	7	∅	∅	290	n	a	a	-	e	∅	∅	N	A	A	_	E	∅	∅	4	7	7	0	7	∅	∅																																																																			291	n	a	-	-	e	∅	∅	N	A	_	_	E	∅	∅	4	7	0	0	7	∅	∅																							292	n	a	á	-	a	∅	∅	N	A	A	_	A	∅	∅	4	7	7	0	7	∅	∅																							289	n	a	a	s	á	∅	∅	N	A	A	S	A	∅	∅	4	7	7	3	7	∅	∅
6	1.0000	1	0.1667	1374	288	ɛ	n	á	a	∅	∅	∅	E	N	A	A	∅	∅	∅	7	4	7	7	∅	∅	∅	290	e	n	a	a	∅	∅	∅	E	N	A	A	∅	∅	∅	7	4	7	7	∅	∅	∅																																																																			291	e	n	a	-	∅	∅	∅	E	N	A	_	∅	∅	∅	7	4	7	0	∅	∅	∅																							292	a	n	a	á	∅	∅	∅	A	N	A	A	∅	∅	∅	7	4	7	7	∅	∅	∅																							289	á	n	a	a	∅	∅	∅	A	N	A	A	∅	∅	∅	7	4	7	7	∅	∅	∅
1	0.1429	7	1.0000	1388																																																																			293	k	∅	∅	∅	o	ŋ	k	K	∅	∅	∅	U	N	K	1	∅	∅	∅	7	4	1																																													294	k	∅	∅	∅	ô	-	k	K	∅	∅	∅	O	_	K	1	∅	∅	∅	7	0	1																																																																		
2	0.2857	6	0.8571	1388																																																																			293	o	k	∅	∅	ŋ	k	o	U	K	∅	∅	N	K	U	7	1	∅	∅	4	1	7																																													294	ô	k	∅	∅	-	k	o	O	K	∅	∅	_	K	U	7	1	∅	∅	0	1	7																																																																		
3	0.4286	5	0.7143	1388																																																																			293	ŋ	o	k	∅	k	o	n	N	U	K	∅	K	U	N	4	7	1	∅	1	7	4																																													294	-	ô	k	∅	k	o	n	_	O	K	∅	K	U	N	0	7	1	∅	1	7	4																																																																		
4	0.5714	4	0.5714	1388																																																																			293	k	ŋ	o	k	o	n	i	K	N	U	K	U	N	I	1	4	7	1	7	4	7																																													294	k	-	ô	k	o	n	a	K	_	O	K	U	N	A	1	0	7	1	7	4	7																																																																		
5	0.7143	3	0.4286	1388																																																																			293	o	k	ŋ	o	n	i	∅	U	K	N	U	N	I	∅	7	1	4	7	4	7	∅																																													294	o	k	-	ô	n	a	∅	U	K	_	O	N	A	∅	7	1	0	7	4	7	∅																																																																		
6	0.8571	2	0.2857	1388																																																																			293	n	o	k	ŋ	i	∅	∅	N	U	K	N	I	∅	∅	4	7	1	4	7	∅	∅																																													294	n	o	k	-	a	∅	∅	N	U	K	_	A	∅	∅	4	7	1	0	7	∅	∅																																																																		
7	1.0000	1	0.1429	1388																																																																			293	i	n	o	k	∅	∅	∅	I	N	U	K	∅	∅	∅	7	4	7	1	∅	∅	∅																																													294	a	n	o	k	∅	∅	∅	A	N	U	K	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																		
1	0.2500	4	1.0000	1396	295	z	∅	∅	∅	ɔ	v	u	S	∅	∅	∅	U	B	Y	3	∅	∅	∅	7	3	7	296	dʒ	∅	∅	∅	o	f	u	T	∅	∅	∅	U	B	Y	1	∅	∅	∅	7	3	7																							297	s	∅	∅	∅	o	f	u	S	∅	∅	∅	U	B	Y	3	∅	∅	∅	7	3	7																							298	z	∅	∅	∅	o	v	u	S	∅	∅	∅	U	B	Y	3	∅	∅	∅	7	3	7	299	dʒ	∅	∅	∅	o	v	u	T	∅	∅	∅	U	B	Y	1	∅	∅	∅	7	3	7																																																																		
2	0.5000	3	0.7500	1396	295	ɔ	z	∅	∅	v	u	∅	U	S	∅	∅	B	Y	∅	7	3	∅	∅	3	7	∅	296	o	dʒ	∅	∅	f	u	∅	U	T	∅	∅	B	Y	∅	7	1	∅	∅	3	7	∅																							297	o	s	∅	∅	f	u	∅	U	S	∅	∅	B	Y	∅	7	3	∅	∅	3	7	∅																							298	o	z	∅	∅	v	u	∅	U	S	∅	∅	B	Y	∅	7	3	∅	∅	3	7	∅	299	o	dʒ	∅	∅	v	u	∅	U	T	∅	∅	B	Y	∅	7	1	∅	∅	3	7	∅																																																																		
3	0.7500	2	0.5000	1396	295	v	ɔ	z	∅	u	∅	∅	B	U	S	∅	Y	∅	∅	3	7	3	∅	7	∅	∅	296	f	o	dʒ	∅	u	∅	∅	B	U	T	∅	Y	∅	∅	3	7	1	∅	7	∅	∅																							297	f	o	s	∅	u	∅	∅	B	U	S	∅	Y	∅	∅	3	7	3	∅	7	∅	∅																							298	v	o	z	∅	u	∅	∅	B	U	S	∅	Y	∅	∅	3	7	3	∅	7	∅	∅	299	v	o	dʒ	∅	u	∅	∅	B	U	T	∅	Y	∅	∅	3	7	1	∅	7	∅	∅																																																																		
4	1.0000	1	0.2500	1396	295	u	v	ɔ	z	∅	∅	∅	Y	B	U	S	∅	∅	∅	7	3	7	3	∅	∅	∅	296	u	f	o	dʒ	∅	∅	∅	Y	B	U	T	∅	∅	∅	7	3	7	1	∅	∅	∅																							297	u	f	o	s	∅	∅	∅	Y	B	U	S	∅	∅	∅	7	3	7	3	∅	∅	∅																							298	u	v	o	z	∅	∅	∅	Y	B	U	S	∅	∅	∅	7	3	7	3	∅	∅	∅	299	u	v	o	dʒ	∅	∅	∅	Y	B	U	T	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																		
1	0.1667	6	1.0000	1397																																																																																																															301	t	∅	∅	∅	e	-	m	T	∅	∅	∅	E	_	M	1	∅	∅	∅	7	0	4																																																																			300	d	∅	∅	∅	e	e	m	T	∅	∅	∅	E	E	M	1	∅	∅	∅	7	7	4
2	0.3333	5	0.8333	1397																																																																																																															301	e	t	∅	∅	-	m	b	E	T	∅	∅	_	M	P	7	1	∅	∅	0	4	1																																																																			300	e	d	∅	∅	e	m	b	E	T	∅	∅	E	M	P	7	1	∅	∅	7	4	1
3	0.5000	4	0.6667	1397																																																																																																															301	-	e	t	∅	m	b	o	_	E	T	∅	M	P	U	0	7	1	∅	4	1	7																																																																			300	e	e	d	∅	m	b	o	E	E	T	∅	M	P	U	7	7	1	∅	4	1	7
4	0.6667	3	0.5000	1397																																																																																																															301	m	-	e	t	b	o	∅	M	_	E	T	P	U	∅	4	0	7	1	1	7	∅																																																																			300	m	e	e	d	b	o	∅	M	E	E	T	P	U	∅	4	7	7	1	1	7	∅
5	0.8333	2	0.3333	1397																																																																																																															301	b	m	-	e	o	∅	∅	P	M	_	E	U	∅	∅	1	4	0	7	7	∅	∅																																																																			300	b	m	e	e	o	∅	∅	P	M	E	E	U	∅	∅	1	4	7	7	7	∅	∅
6	1.0000	1	0.1667	1397																																																																																																															301	o	b	m	-	∅	∅	∅	U	P	M	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																			300	o	b	m	e	∅	∅	∅	U	P	M	E	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.5000	2	1.0000	1411																																																																			302	f	∅	∅	∅	i	∅	∅	B	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																							303	v	∅	∅	∅	i	∅	∅	B	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																							304	b	∅	∅	∅	i	∅	∅	P	∅	∅	∅	I	∅	∅	1	∅	∅	∅	7	∅	∅																																												
2	1.0000	1	0.5000	1411																																																																			302	i	f	∅	∅	∅	∅	∅	I	B	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							303	i	v	∅	∅	∅	∅	∅	I	B	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							304	i	b	∅	∅	∅	∅	∅	I	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	1430	305	i	∅	∅	∅	-	s	ɔ	I	∅	∅	∅	_	S	U	7	∅	∅	∅	0	3	7																							306	i	∅	∅	∅	-	s	u	I	∅	∅	∅	_	S	Y	7	∅	∅	∅	0	3	7	307	i	∅	∅	∅	n	s	o	I	∅	∅	∅	N	S	U	7	∅	∅	∅	4	3	7																							308	i	∅	∅	∅	-	s	o	I	∅	∅	∅	_	S	U	7	∅	∅	∅	0	3	7																							309	i	∅	∅	∅	-	s	o	I	∅	∅	∅	_	S	U	7	∅	∅	∅	0	3	7																																												
2	0.5000	3	0.7500	1430	305	-	i	∅	∅	s	ɔ	∅	_	I	∅	∅	S	U	∅	0	7	∅	∅	3	7	∅																							306	-	i	∅	∅	s	u	∅	_	I	∅	∅	S	Y	∅	0	7	∅	∅	3	7	∅	307	n	i	∅	∅	s	o	∅	N	I	∅	∅	S	U	∅	4	7	∅	∅	3	7	∅																							308	-	i	∅	∅	s	o	∅	_	I	∅	∅	S	U	∅	0	7	∅	∅	3	7	∅																							309	-	i	∅	∅	s	o	∅	_	I	∅	∅	S	U	∅	0	7	∅	∅	3	7	∅																																												
3	0.7500	2	0.5000	1430	305	s	-	i	∅	ɔ	∅	∅	S	_	I	∅	U	∅	∅	3	0	7	∅	7	∅	∅																							306	s	-	i	∅	u	∅	∅	S	_	I	∅	Y	∅	∅	3	0	7	∅	7	∅	∅	307	s	n	i	∅	o	∅	∅	S	N	I	∅	U	∅	∅	3	4	7	∅	7	∅	∅																							308	s	-	i	∅	o	∅	∅	S	_	I	∅	U	∅	∅	3	0	7	∅	7	∅	∅																							309	s	-	i	∅	o	∅	∅	S	_	I	∅	U	∅	∅	3	0	7	∅	7	∅	∅																																												
4	1.0000	1	0.2500	1430	305	ɔ	s	-	i	∅	∅	∅	U	S	_	I	∅	∅	∅	7	3	0	7	∅	∅	∅																							306	u	s	-	i	∅	∅	∅	Y	S	_	I	∅	∅	∅	7	3	0	7	∅	∅	∅	307	o	s	n	i	∅	∅	∅	U	S	N	I	∅	∅	∅	7	3	4	7	∅	∅	∅																							308	o	s	-	i	∅	∅	∅	U	S	_	I	∅	∅	∅	7	3	0	7	∅	∅	∅																							309	o	s	-	i	∅	∅	∅	U	S	_	I	∅	∅	∅	7	3	0	7	∅	∅	∅																																												
1	0.2500	4	1.0000	1453	310	g	∅	∅	∅	ɔ	h	ɛ	K	∅	∅	∅	U	H	E	1	∅	∅	∅	7	3	7																																																																																									311	ɣ	∅	∅	∅	o	h	e	G	∅	∅	∅	U	H	E	3	∅	∅	∅	7	3	7																																																																																								
2	0.5000	3	0.7500	1453	310	ɔ	g	∅	∅	h	ɛ	∅	U	K	∅	∅	H	E	∅	7	1	∅	∅	3	7	∅																																																																																									311	o	ɣ	∅	∅	h	e	∅	U	G	∅	∅	H	E	∅	7	3	∅	∅	3	7	∅																																																																																								
3	0.7500	2	0.5000	1453	310	h	ɔ	g	∅	ɛ	∅	∅	H	U	K	∅	E	∅	∅	3	7	1	∅	7	∅	∅																																																																																									311	h	o	ɣ	∅	e	∅	∅	H	U	G	∅	E	∅	∅	3	7	3	∅	7	∅	∅																																																																																								
4	1.0000	1	0.2500	1453	310	ɛ	h	ɔ	g	∅	∅	∅	E	H	U	K	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																									311	e	h	o	ɣ	∅	∅	∅	E	H	U	G	∅	∅	∅	7	3	7	3	∅	∅	∅																																																																																								
1	0.5000	2	1.0000	1478																																																																																																																																					312	w	∅	∅	∅	a	∅	∅	W	∅	∅	∅	A	∅	∅	6	∅	∅	∅	7	∅	∅																							313	w	∅	∅	∅	a	∅	∅	W	∅	∅	∅	A	∅	∅	6	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	1478																																																																																																																																					312	a	w	∅	∅	∅	∅	∅	A	W	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																							313	a	w	∅	∅	∅	∅	∅	A	W	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																						
1	0.2500	4	1.0000	1486	314	k	∅	∅	∅	ʊ	l	ɛ	K	∅	∅	∅	Y	L	E	1	∅	∅	∅	7	5	7																																																																																																																																																											315	χ	∅	∅	∅	ʊ	l	ɛ	G	∅	∅	∅	Y	L	E	3	∅	∅	∅	7	5	7																						
2	0.5000	3	0.7500	1486	314	ʊ	k	∅	∅	l	ɛ	∅	Y	K	∅	∅	L	E	∅	7	1	∅	∅	5	7	∅																																																																																																																																																											315	ʊ	χ	∅	∅	l	ɛ	∅	Y	G	∅	∅	L	E	∅	7	3	∅	∅	5	7	∅																						
3	0.7500	2	0.5000	1486	314	l	ʊ	k	∅	ɛ	∅	∅	L	Y	K	∅	E	∅	∅	5	7	1	∅	7	∅	∅																																																																																																																																																											315	l	ʊ	χ	∅	ɛ	∅	∅	L	Y	G	∅	E	∅	∅	5	7	3	∅	7	∅	∅																						
4	1.0000	1	0.2500	1486	314	ɛ	l	ʊ	k	∅	∅	∅	E	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																																																																																																											315	ɛ	l	ʊ	χ	∅	∅	∅	E	L	Y	G	∅	∅	∅	7	5	7	3	∅	∅	∅																						
1	0.2500	4	1.0000	1495																																																																			317	f	∅	∅	∅	u	t	a	B	∅	∅	∅	Y	T	A	3	∅	∅	∅	7	1	7																							318	f	∅	∅	∅	u	t	a	B	∅	∅	∅	Y	T	A	3	∅	∅	∅	7	1	7																																																																			316	w	∅	∅	∅	u	t	a	W	∅	∅	∅	Y	T	A	6	∅	∅	∅	7	1	7
