index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
2	0.6667	2	0.6667	1181																							185	w	f	∅	∅	a	∅	∅	W	B	∅	∅	A	∅	∅	6	3	∅	∅	7	∅	∅																							186	w	f	∅	∅	-	∅	∅	W	B	∅	∅	_	∅	∅	6	3	∅	∅	0	∅	∅																							187	w	f	∅	∅	a	∅	∅	W	B	∅	∅	A	∅	∅	6	3	∅	∅	7	∅	∅																																																																																								
3	1.0000	1	0.3333	1181																							185	a	w	f	∅	∅	∅	∅	A	W	B	∅	∅	∅	∅	7	6	3	∅	∅	∅	∅																							186	-	w	f	∅	∅	∅	∅	_	W	B	∅	∅	∅	∅	0	6	3	∅	∅	∅	∅																							187	a	w	f	∅	∅	∅	∅	A	W	B	∅	∅	∅	∅	7	6	3	∅	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	1195																																													188	t	∅	∅	∅	i	m	a	T	∅	∅	∅	I	M	A	1	∅	∅	∅	7	4	7																																																																			189	t	∅	∅	∅	i	m	a	T	∅	∅	∅	I	M	A	1	∅	∅	∅	7	4	7																																																																		
2	0.5000	3	0.7500	1195																																													188	i	t	∅	∅	m	a	∅	I	T	∅	∅	M	A	∅	7	1	∅	∅	4	7	∅																																																																			189	i	t	∅	∅	m	a	∅	I	T	∅	∅	M	A	∅	7	1	∅	∅	4	7	∅																																																																		
3	0.7500	2	0.5000	1195																																													188	m	i	t	∅	a	∅	∅	M	I	T	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																																																			189	m	i	t	∅	a	∅	∅	M	I	T	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																																																		
4	1.0000	1	0.2500	1195																																													188	a	m	i	t	∅	∅	∅	A	M	I	T	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																			189	a	m	i	t	∅	∅	∅	A	M	I	T	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																		
1	0.1667	6	1.0000	1241																							190	p	∅	∅	∅	u	u	n	P	∅	∅	∅	Y	Y	N	1	∅	∅	∅	7	7	4																							191	p	∅	∅	∅	u	-	n	P	∅	∅	∅	Y	_	N	1	∅	∅	∅	7	0	4																							192	p	∅	∅	∅	u	-	n	P	∅	∅	∅	Y	_	N	1	∅	∅	∅	7	0	4																																																																																								
2	0.3333	5	0.8333	1241																							190	u	p	∅	∅	u	n	d	Y	P	∅	∅	Y	N	T	7	1	∅	∅	7	4	1																							191	u	p	∅	∅	-	n	d	Y	P	∅	∅	_	N	T	7	1	∅	∅	0	4	1																							192	u	p	∅	∅	-	n	d	Y	P	∅	∅	_	N	T	7	1	∅	∅	0	4	1																																																																																								
3	0.5000	4	0.6667	1241																							190	u	u	p	∅	n	d	a	Y	Y	P	∅	N	T	A	7	7	1	∅	4	1	7																							191	-	u	p	∅	n	d	a	_	Y	P	∅	N	T	A	0	7	1	∅	4	1	7																							192	-	u	p	∅	n	d	a	_	Y	P	∅	N	T	A	0	7	1	∅	4	1	7																																																																																								
4	0.6667	3	0.5000	1241																							190	n	u	u	p	d	a	∅	N	Y	Y	P	T	A	∅	4	7	7	1	1	7	∅																							191	n	-	u	p	d	a	∅	N	_	Y	P	T	A	∅	4	0	7	1	1	7	∅																							192	n	-	u	p	d	a	∅	N	_	Y	P	T	A	∅	4	0	7	1	1	7	∅																																																																																								
5	0.8333	2	0.3333	1241																							190	d	n	u	u	a	∅	∅	T	N	Y	Y	A	∅	∅	1	4	7	7	7	∅	∅																							191	d	n	-	u	a	∅	∅	T	N	_	Y	A	∅	∅	1	4	0	7	7	∅	∅																							192	d	n	-	u	a	∅	∅	T	N	_	Y	A	∅	∅	1	4	0	7	7	∅	∅																																																																																								
6	1.0000	1	0.1667	1241																							190	a	d	n	u	∅	∅	∅	A	T	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																							191	a	d	n	-	∅	∅	∅	A	T	N	_	∅	∅	∅	7	1	4	0	∅	∅	∅																							192	a	d	n	-	∅	∅	∅	A	T	N	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																																								
1	0.2000	5	1.0000	1244																																																																																																																																					193	d	∅	∅	∅	o	ŋ	g	T	∅	∅	∅	U	N	K	1	∅	∅	∅	7	4	1																							194	t	∅	∅	∅	o	ŋ	k	T	∅	∅	∅	U	N	K	1	∅	∅	∅	7	4	1																						
2	0.4000	4	0.8000	1244																																																																																																																																					193	o	d	∅	∅	ŋ	g	i	U	T	∅	∅	N	K	I	7	1	∅	∅	4	1	7																							194	o	t	∅	∅	ŋ	k	i	U	T	∅	∅	N	K	I	7	1	∅	∅	4	1	7																						
3	0.6000	3	0.6000	1244																																																																																																																																					193	ŋ	o	d	∅	g	i	∅	N	U	T	∅	K	I	∅	4	7	1	∅	1	7	∅																							194	ŋ	o	t	∅	k	i	∅	N	U	T	∅	K	I	∅	4	7	1	∅	1	7	∅																						
4	0.8000	2	0.4000	1244																																																																																																																																					193	g	ŋ	o	d	i	∅	∅	K	N	U	T	I	∅	∅	1	4	7	1	7	∅	∅																							194	k	ŋ	o	t	i	∅	∅	K	N	U	T	I	∅	∅	1	4	7	1	7	∅	∅																						
5	1.0000	1	0.2000	1244																																																																																																																																					193	i	g	ŋ	o	∅	∅	∅	I	K	N	U	∅	∅	∅	7	1	4	7	∅	∅	∅																							194	i	k	ŋ	o	∅	∅	∅	I	K	N	U	∅	∅	∅	7	1	4	7	∅	∅	∅																						
1	0.3333	3	1.0000	1255																																																																			195	i	∅	∅	∅	β	i	∅	I	∅	∅	∅	B	I	∅	7	∅	∅	∅	3	7	∅																																																																			196	i	∅	∅	∅	b	i	∅	I	∅	∅	∅	P	I	∅	7	∅	∅	∅	1	7	∅																																												
2	0.6667	2	0.6667	1255																																																																			195	β	i	∅	∅	i	∅	∅	B	I	∅	∅	I	∅	∅	3	7	∅	∅	7	∅	∅																																																																			196	b	i	∅	∅	i	∅	∅	P	I	∅	∅	I	∅	∅	1	7	∅	∅	7	∅	∅																																												
3	1.0000	1	0.3333	1255																																																																			195	i	β	i	∅	∅	∅	∅	I	B	I	∅	∅	∅	∅	7	3	7	∅	∅	∅	∅																																																																			196	i	b	i	∅	∅	∅	∅	I	P	I	∅	∅	∅	∅	7	1	7	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	1263	197	d	∅	∅	∅	a	h	a	T	∅	∅	∅	A	H	A	1	∅	∅	∅	7	3	7																																													198	t	∅	∅	∅	á	p	-	T	∅	∅	∅	A	P	_	1	∅	∅	∅	7	1	0																							199	t	∅	∅	∅	á	h	a	T	∅	∅	∅	A	H	A	1	∅	∅	∅	7	3	7																																																																																								
2	0.5000	3	0.7500	1263	197	a	d	∅	∅	h	a	∅	A	T	∅	∅	H	A	∅	7	1	∅	∅	3	7	∅																																													198	á	t	∅	∅	p	-	∅	A	T	∅	∅	P	_	∅	7	1	∅	∅	1	0	∅																							199	á	t	∅	∅	h	a	∅	A	T	∅	∅	H	A	∅	7	1	∅	∅	3	7	∅																																																																																								
3	0.7500	2	0.5000	1263	197	h	a	d	∅	a	∅	∅	H	A	T	∅	A	∅	∅	3	7	1	∅	7	∅	∅																																													198	p	á	t	∅	-	∅	∅	P	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							199	h	á	t	∅	a	∅	∅	H	A	T	∅	A	∅	∅	3	7	1	∅	7	∅	∅																																																																																								
4	1.0000	1	0.2500	1263	197	a	h	a	d	∅	∅	∅	A	H	A	T	∅	∅	∅	7	3	7	1	∅	∅	∅																																													198	-	p	á	t	∅	∅	∅	_	P	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅																							199	a	h	á	t	∅	∅	∅	A	H	A	T	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																								
1	0.2000	5	1.0000	1273	200	l	∅	∅	∅	ɔ	ɔ	t	L	∅	∅	∅	U	U	T	5	∅	∅	∅	7	7	1	201	l	∅	∅	∅	o	o	r	L	∅	∅	∅	U	U	R	5	∅	∅	∅	7	7	5																							202	l	∅	∅	∅	o	o	t	L	∅	∅	∅	U	U	T	5	∅	∅	∅	7	7	1																																																																																																																																				
2	0.4000	4	0.8000	1273	200	ɔ	l	∅	∅	ɔ	t	a	U	L	∅	∅	U	T	A	7	5	∅	∅	7	1	7	201	o	l	∅	∅	o	r	a	U	L	∅	∅	U	R	A	7	5	∅	∅	7	5	7																							202	o	l	∅	∅	o	t	-	U	L	∅	∅	U	T	_	7	5	∅	∅	7	1	0																																																																																																																																				
3	0.6000	3	0.6000	1273	200	ɔ	ɔ	l	∅	t	a	∅	U	U	L	∅	T	A	∅	7	7	5	∅	1	7	∅	201	o	o	l	∅	r	a	∅	U	U	L	∅	R	A	∅	7	7	5	∅	5	7	∅																							202	o	o	l	∅	t	-	∅	U	U	L	∅	T	_	∅	7	7	5	∅	1	0	∅																																																																																																																																				
4	0.8000	2	0.4000	1273	200	t	ɔ	ɔ	l	a	∅	∅	T	U	U	L	A	∅	∅	1	7	7	5	7	∅	∅	201	r	o	o	l	a	∅	∅	R	U	U	L	A	∅	∅	5	7	7	5	7	∅	∅																							202	t	o	o	l	-	∅	∅	T	U	U	L	_	∅	∅	1	7	7	5	0	∅	∅																																																																																																																																				
5	1.0000	1	0.2000	1273	200	a	t	ɔ	ɔ	∅	∅	∅	A	T	U	U	∅	∅	∅	7	1	7	7	∅	∅	∅	201	a	r	o	o	∅	∅	∅	A	R	U	U	∅	∅	∅	7	5	7	7	∅	∅	∅																							202	-	t	o	o	∅	∅	∅	_	T	U	U	∅	∅	∅	0	1	7	7	∅	∅	∅																																																																																																																																				
1	0.2500	4	1.0000	1277																																																																																																															203	-	∅	∅	∅	o	t	a	_	∅	∅	∅	U	T	A	0	∅	∅	∅	7	1	7	204	r	∅	∅	∅	ô	t	a	R	∅	∅	∅	O	T	A	5	∅	∅	∅	7	1	7																																																																		
2	0.5000	3	0.7500	1277																																																																																																															203	o	-	∅	∅	t	a	∅	U	_	∅	∅	T	A	∅	7	0	∅	∅	1	7	∅	204	ô	r	∅	∅	t	a	∅	O	R	∅	∅	T	A	∅	7	5	∅	∅	1	7	∅																																																																		
3	0.7500	2	0.5000	1277																																																																																																															203	t	o	-	∅	a	∅	∅	T	U	_	∅	A	∅	∅	1	7	0	∅	7	∅	∅	204	t	ô	r	∅	a	∅	∅	T	O	R	∅	A	∅	∅	1	7	5	∅	7	∅	∅																																																																		
4	1.0000	1	0.2500	1277																																																																																																															203	a	t	o	-	∅	∅	∅	A	T	U	_	∅	∅	∅	7	1	7	0	∅	∅	∅	204	a	t	ô	r	∅	∅	∅	A	T	O	R	∅	∅	∅	7	1	7	5	∅	∅	∅																																																																		
1	0.1667	6	1.0000	1317																							205	f	∅	∅	∅	u	u	m	B	∅	∅	∅	Y	Y	M	3	∅	∅	∅	7	7	4																																																																			206	v	∅	∅	∅	u	-	m	B	∅	∅	∅	Y	_	M	3	∅	∅	∅	7	0	4																																																																																								
2	0.3333	5	0.8333	1317																							205	u	f	∅	∅	u	m	b	Y	B	∅	∅	Y	M	P	7	3	∅	∅	7	4	1																																																																			206	u	v	∅	∅	-	m	b	Y	B	∅	∅	_	M	P	7	3	∅	∅	0	4	1																																																																																								
3	0.5000	4	0.6667	1317																							205	u	u	f	∅	m	b	i	Y	Y	B	∅	M	P	I	7	7	3	∅	4	1	7																																																																			206	-	u	v	∅	m	b	i	_	Y	B	∅	M	P	I	0	7	3	∅	4	1	7																																																																																								
4	0.6667	3	0.5000	1317																							205	m	u	u	f	b	i	∅	M	Y	Y	B	P	I	∅	4	7	7	3	1	7	∅																																																																			206	m	-	u	v	b	i	∅	M	_	Y	B	P	I	∅	4	0	7	3	1	7	∅																																																																																								
5	0.8333	2	0.3333	1317																							205	b	m	u	u	i	∅	∅	P	M	Y	Y	I	∅	∅	1	4	7	7	7	∅	∅																																																																			206	b	m	-	u	i	∅	∅	P	M	_	Y	I	∅	∅	1	4	0	7	7	∅	∅																																																																																								
6	1.0000	1	0.1667	1317																							205	i	b	m	u	∅	∅	∅	I	P	M	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																			206	i	b	m	-	∅	∅	∅	I	P	M	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																																								
1	0.2000	5	1.0000	1318																																																																			207	k	∅	∅	∅	u	ŋ	g	K	∅	∅	∅	Y	N	K	1	∅	∅	∅	7	4	1																																													208	k	∅	∅	∅	u	ŋ	g	K	∅	∅	∅	Y	N	K	1	∅	∅	∅	7	4	1	209	k	∅	∅	∅	u	ŋ	g	K	∅	∅	∅	Y	N	K	1	∅	∅	∅	7	4	1																																												
2	0.4000	4	0.8000	1318																																																																			207	u	k	∅	∅	ŋ	g	u	Y	K	∅	∅	N	K	Y	7	1	∅	∅	4	1	7																																													208	u	k	∅	∅	ŋ	g	u	Y	K	∅	∅	N	K	Y	7	1	∅	∅	4	1	7	209	u	k	∅	∅	ŋ	g	u	Y	K	∅	∅	N	K	Y	7	1	∅	∅	4	1	7																																												
3	0.6000	3	0.6000	1318																																																																			207	ŋ	u	k	∅	g	u	∅	N	Y	K	∅	K	Y	∅	4	7	1	∅	1	7	∅																																													208	ŋ	u	k	∅	g	u	∅	N	Y	K	∅	K	Y	∅	4	7	1	∅	1	7	∅	209	ŋ	u	k	∅	g	u	∅	N	Y	K	∅	K	Y	∅	4	7	1	∅	1	7	∅																																												
4	0.8000	2	0.4000	1318																																																																			207	g	ŋ	u	k	u	∅	∅	K	N	Y	K	Y	∅	∅	1	4	7	1	7	∅	∅																																													208	g	ŋ	u	k	u	∅	∅	K	N	Y	K	Y	∅	∅	1	4	7	1	7	∅	∅	209	g	ŋ	u	k	u	∅	∅	K	N	Y	K	Y	∅	∅	1	4	7	1	7	∅	∅																																												
5	1.0000	1	0.2000	1318																																																																			207	u	g	ŋ	u	∅	∅	∅	Y	K	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																																													208	u	g	ŋ	u	∅	∅	∅	Y	K	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅	209	u	g	ŋ	u	∅	∅	∅	Y	K	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																																												
1	0.1667	6	1.0000	1329	210	i	∅	∅	∅	k	a	-	I	∅	∅	∅	K	A	_	7	∅	∅	∅	1	7	0																																													211	i	∅	∅	∅	k	a	-	I	∅	∅	∅	K	A	_	7	∅	∅	∅	1	7	0																							212	i	∅	∅	∅	k	a	a	I	∅	∅	∅	K	A	A	7	∅	∅	∅	1	7	7																																																																																								
2	0.3333	5	0.8333	1329	210	k	i	∅	∅	a	-	l	K	I	∅	∅	A	_	L	1	7	∅	∅	7	0	5																																													211	k	i	∅	∅	a	-	l	K	I	∅	∅	A	_	L	1	7	∅	∅	7	0	5																							212	k	i	∅	∅	a	a	-	K	I	∅	∅	A	A	_	1	7	∅	∅	7	7	0																																																																																								
3	0.5000	4	0.6667	1329	210	a	k	i	∅	-	l	a	A	K	I	∅	_	L	A	7	1	7	∅	0	5	7																																													211	a	k	i	∅	-	l	-	A	K	I	∅	_	L	_	7	1	7	∅	0	5	0																							212	a	k	i	∅	a	-	-	A	K	I	∅	A	_	_	7	1	7	∅	7	0	0																																																																																								
4	0.6667	3	0.5000	1329	210	-	a	k	i	l	a	∅	_	A	K	I	L	A	∅	0	7	1	7	5	7	∅																																													211	-	a	k	i	l	-	∅	_	A	K	I	L	_	∅	0	7	1	7	5	0	∅																							212	a	a	k	i	-	-	∅	A	A	K	I	_	_	∅	7	7	1	7	0	0	∅																																																																																								
5	0.8333	2	0.3333	1329	210	l	-	a	k	a	∅	∅	L	_	A	K	A	∅	∅	5	0	7	1	7	∅	∅																																													211	l	-	a	k	-	∅	∅	L	_	A	K	_	∅	∅	5	0	7	1	0	∅	∅																							212	-	a	a	k	-	∅	∅	_	A	A	K	_	∅	∅	0	7	7	1	0	∅	∅																																																																																								
6	1.0000	1	0.1667	1329	210	a	l	-	a	∅	∅	∅	A	L	_	A	∅	∅	∅	7	5	0	7	∅	∅	∅																																													211	-	l	-	a	∅	∅	∅	_	L	_	A	∅	∅	∅	0	5	0	7	∅	∅	∅																							212	-	-	a	a	∅	∅	∅	_	_	A	A	∅	∅	∅	0	0	7	7	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	1339	213	t	∅	∅	∅	w	i	i	T	∅	∅	∅	W	I	I	1	∅	∅	∅	6	7	7																							214	t	∅	∅	∅	w	e	e	T	∅	∅	∅	W	E	E	1	∅	∅	∅	6	7	7	215	t	∅	∅	∅	w	i	-	T	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0																																													216	t	∅	∅	∅	w	i	-	T	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0																																																																		
2	0.5000	3	0.7500	1339	213	w	t	∅	∅	i	i	∅	W	T	∅	∅	I	I	∅	6	1	∅	∅	7	7	∅																							214	w	t	∅	∅	e	e	∅	W	T	∅	∅	E	E	∅	6	1	∅	∅	7	7	∅	215	w	t	∅	∅	i	-	∅	W	T	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅																																													216	w	t	∅	∅	i	-	∅	W	T	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅																																																																		
3	0.7500	2	0.5000	1339	213	i	w	t	∅	i	∅	∅	I	W	T	∅	I	∅	∅	7	6	1	∅	7	∅	∅																							214	e	w	t	∅	e	∅	∅	E	W	T	∅	E	∅	∅	7	6	1	∅	7	∅	∅	215	i	w	t	∅	-	∅	∅	I	W	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																													216	i	w	t	∅	-	∅	∅	I	W	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																																																		
4	1.0000	1	0.2500	1339	213	i	i	w	t	∅	∅	∅	I	I	W	T	∅	∅	∅	7	7	6	1	∅	∅	∅																							214	e	e	w	t	∅	∅	∅	E	E	W	T	∅	∅	∅	7	7	6	1	∅	∅	∅	215	-	i	w	t	∅	∅	∅	_	I	W	T	∅	∅	∅	0	7	6	1	∅	∅	∅																																													216	-	i	w	t	∅	∅	∅	_	I	W	T	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																		
1	0.3333	3	1.0000	1351																																													217	dʒ	∅	∅	∅	á	a	∅	T	∅	∅	∅	A	A	∅	1	∅	∅	∅	7	7	∅																																																																																																															218	dʒ	∅	∅	∅	a	-	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	1351																																													217	á	dʒ	∅	∅	a	∅	∅	A	T	∅	∅	A	∅	∅	7	1	∅	∅	7	∅	∅																																																																																																															218	a	dʒ	∅	∅	-	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	1351																																													217	a	á	dʒ	∅	∅	∅	∅	A	A	T	∅	∅	∅	∅	7	7	1	∅	∅	∅	∅																																																																																																															218	-	a	dʒ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.3333	3	1.0000	1362	219	g	∅	∅	∅	i	i	∅	K	∅	∅	∅	I	I	∅	1	∅	∅	∅	7	7	∅	220	k	∅	∅	∅	i	-	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																																																			221	g	∅	∅	∅	i	-	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	1362	219	i	g	∅	∅	i	∅	∅	I	K	∅	∅	I	∅	∅	7	1	∅	∅	7	∅	∅	220	i	k	∅	∅	-	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			221	i	g	∅	∅	-	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	1362	219	i	i	g	∅	∅	∅	∅	I	I	K	∅	∅	∅	∅	7	7	1	∅	∅	∅	∅	220	-	i	k	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			221	-	i	g	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																								
1	0.1429	7	1.0000	1388																																																																			222	k	∅	∅	∅	o	ŋ	k	K	∅	∅	∅	U	N	K	1	∅	∅	∅	7	4	1																																													223	k	∅	∅	∅	ô	-	k	K	∅	∅	∅	O	_	K	1	∅	∅	∅	7	0	1																																																																		
