index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
1	0.1667	6	1.0000	288	538	r	∅	∅	∅	a	-	-	R	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0																																																																																									539	r	∅	∅	∅	ɨ	ʔ	ɨ	R	∅	∅	∅	I	H	I	5	∅	∅	∅	7	1	7																																																																			540	ʔ	∅	∅	∅	u	r	uː	H	∅	∅	∅	Y	R	Y	1	∅	∅	∅	7	5	7																																																																																																															541	r	∅	∅	∅	ə	ʔ	a	R	∅	∅	∅	E	H	A	5	∅	∅	∅	7	1	7	542	r	∅	∅	∅	ɨ	ʔ	-	R	∅	∅	∅	I	H	_	5	∅	∅	∅	7	1	0																							543	ʔ	∅	∅	∅	a	h	ə	H	∅	∅	∅	A	H	E	1	∅	∅	∅	7	3	7
2	0.3333	5	0.8333	288	538	a	r	∅	∅	-	-	s	A	R	∅	∅	_	_	S	7	5	∅	∅	0	0	3																																																																																									539	ɨ	r	∅	∅	ʔ	ɨ	s	I	R	∅	∅	H	I	S	7	5	∅	∅	1	7	3																																																																			540	u	ʔ	∅	∅	r	uː	s	Y	H	∅	∅	R	Y	S	7	1	∅	∅	5	7	3																																																																																																															541	ə	r	∅	∅	ʔ	a	s	E	R	∅	∅	H	A	S	7	5	∅	∅	1	7	3	542	ɨ	r	∅	∅	ʔ	-	s	I	R	∅	∅	H	_	S	7	5	∅	∅	1	0	3																							543	a	ʔ	∅	∅	h	ə	r	A	H	∅	∅	H	E	R	7	1	∅	∅	3	7	5
3	0.5000	4	0.6667	288	538	-	a	r	∅	-	s	-	_	A	R	∅	_	S	_	0	7	5	∅	0	3	0																																																																																									539	ʔ	ɨ	r	∅	ɨ	s	-	H	I	R	∅	I	S	_	1	7	5	∅	7	3	0																																																																			540	r	u	ʔ	∅	uː	s	-	R	Y	H	∅	Y	S	_	5	7	1	∅	7	3	0																																																																																																															541	ʔ	ə	r	∅	a	s	-	H	E	R	∅	A	S	_	1	7	5	∅	7	3	0	542	ʔ	ɨ	r	∅	-	s	i	H	I	R	∅	_	S	I	1	7	5	∅	0	3	7																							543	h	a	ʔ	∅	ə	r	-	H	A	H	∅	E	R	_	3	7	1	∅	7	5	0
4	0.6667	3	0.5000	288	538	-	-	a	r	s	-	∅	_	_	A	R	S	_	∅	0	0	7	5	3	0	∅																																																																																									539	ɨ	ʔ	ɨ	r	s	-	∅	I	H	I	R	S	_	∅	7	1	7	5	3	0	∅																																																																			540	uː	r	u	ʔ	s	-	∅	Y	R	Y	H	S	_	∅	7	5	7	1	3	0	∅																																																																																																															541	a	ʔ	ə	r	s	-	∅	A	H	E	R	S	_	∅	7	1	7	5	3	0	∅	542	-	ʔ	ɨ	r	s	i	∅	_	H	I	R	S	I	∅	0	1	7	5	3	7	∅																							543	ə	h	a	ʔ	r	-	∅	E	H	A	H	R	_	∅	7	3	7	1	5	0	∅
5	0.8333	2	0.3333	288	538	s	-	-	a	-	∅	∅	S	_	_	A	_	∅	∅	3	0	0	7	0	∅	∅																																																																																									539	s	ɨ	ʔ	ɨ	-	∅	∅	S	I	H	I	_	∅	∅	3	7	1	7	0	∅	∅																																																																			540	s	uː	r	u	-	∅	∅	S	Y	R	Y	_	∅	∅	3	7	5	7	0	∅	∅																																																																																																															541	s	a	ʔ	ə	-	∅	∅	S	A	H	E	_	∅	∅	3	7	1	7	0	∅	∅	542	s	-	ʔ	ɨ	i	∅	∅	S	_	H	I	I	∅	∅	3	0	1	7	7	∅	∅																							543	r	ə	h	a	-	∅	∅	R	E	H	A	_	∅	∅	5	7	3	7	0	∅	∅
6	1.0000	1	0.1667	288	538	-	s	-	-	∅	∅	∅	_	S	_	_	∅	∅	∅	0	3	0	0	∅	∅	∅																																																																																									539	-	s	ɨ	ʔ	∅	∅	∅	_	S	I	H	∅	∅	∅	0	3	7	1	∅	∅	∅																																																																			540	-	s	uː	r	∅	∅	∅	_	S	Y	R	∅	∅	∅	0	3	7	5	∅	∅	∅																																																																																																															541	-	s	a	ʔ	∅	∅	∅	_	S	A	H	∅	∅	∅	0	3	7	1	∅	∅	∅	542	i	s	-	ʔ	∅	∅	∅	I	S	_	H	∅	∅	∅	7	3	0	1	∅	∅	∅																							543	-	r	ə	h	∅	∅	∅	_	R	E	H	∅	∅	∅	0	5	7	3	∅	∅	∅
1	0.2000	5	1.0000	289	544	l	∅	∅	∅	ɨ	-	bː	L	∅	∅	∅	I	_	P	5	∅	∅	∅	7	0	1	545	l	∅	∅	∅	ɨ	-	b	L	∅	∅	∅	I	_	P	5	∅	∅	∅	7	0	1																																																																			546	l	∅	∅	∅	ɨ	-	bː	L	∅	∅	∅	I	_	P	5	∅	∅	∅	7	0	1																																																																			547	kʼ	∅	∅	∅	ə	l	b	K	∅	∅	∅	E	L	P	1	∅	∅	∅	7	5	1																							548	l	∅	∅	∅	ɨ	-	bː	L	∅	∅	∅	I	_	P	5	∅	∅	∅	7	0	1																							549	l	∅	∅	∅	ɨ	-	bː	L	∅	∅	∅	I	_	P	5	∅	∅	∅	7	0	1																							550	l	∅	∅	∅	ɨ	-	bː	L	∅	∅	∅	I	_	P	5	∅	∅	∅	7	0	1	551	l	∅	∅	∅	ɨ	-	bː	L	∅	∅	∅	I	_	P	5	∅	∅	∅	7	0	1																																												
2	0.4000	4	0.8000	289	544	ɨ	l	∅	∅	-	bː	-	I	L	∅	∅	_	P	_	7	5	∅	∅	0	1	0	545	ɨ	l	∅	∅	-	b	i	I	L	∅	∅	_	P	I	7	5	∅	∅	0	1	7																																																																			546	ɨ	l	∅	∅	-	bː	-	I	L	∅	∅	_	P	_	7	5	∅	∅	0	1	0																																																																			547	ə	kʼ	∅	∅	l	b	i	E	K	∅	∅	L	P	I	7	1	∅	∅	5	1	7																							548	ɨ	l	∅	∅	-	bː	-	I	L	∅	∅	_	P	_	7	5	∅	∅	0	1	0																							549	ɨ	l	∅	∅	-	bː	-	I	L	∅	∅	_	P	_	7	5	∅	∅	0	1	0																							550	ɨ	l	∅	∅	-	bː	-	I	L	∅	∅	_	P	_	7	5	∅	∅	0	1	0	551	ɨ	l	∅	∅	-	bː	i	I	L	∅	∅	_	P	I	7	5	∅	∅	0	1	7																																												
3	0.6000	3	0.6000	289	544	-	ɨ	l	∅	bː	-	∅	_	I	L	∅	P	_	∅	0	7	5	∅	1	0	∅	545	-	ɨ	l	∅	b	i	∅	_	I	L	∅	P	I	∅	0	7	5	∅	1	7	∅																																																																			546	-	ɨ	l	∅	bː	-	∅	_	I	L	∅	P	_	∅	0	7	5	∅	1	0	∅																																																																			547	l	ə	kʼ	∅	b	i	∅	L	E	K	∅	P	I	∅	5	7	1	∅	1	7	∅																							548	-	ɨ	l	∅	bː	-	∅	_	I	L	∅	P	_	∅	0	7	5	∅	1	0	∅																							549	-	ɨ	l	∅	bː	-	∅	_	I	L	∅	P	_	∅	0	7	5	∅	1	0	∅																							550	-	ɨ	l	∅	bː	-	∅	_	I	L	∅	P	_	∅	0	7	5	∅	1	0	∅	551	-	ɨ	l	∅	bː	i	∅	_	I	L	∅	P	I	∅	0	7	5	∅	1	7	∅																																												
4	0.8000	2	0.4000	289	544	bː	-	ɨ	l	-	∅	∅	P	_	I	L	_	∅	∅	1	0	7	5	0	∅	∅	545	b	-	ɨ	l	i	∅	∅	P	_	I	L	I	∅	∅	1	0	7	5	7	∅	∅																																																																			546	bː	-	ɨ	l	-	∅	∅	P	_	I	L	_	∅	∅	1	0	7	5	0	∅	∅																																																																			547	b	l	ə	kʼ	i	∅	∅	P	L	E	K	I	∅	∅	1	5	7	1	7	∅	∅																							548	bː	-	ɨ	l	-	∅	∅	P	_	I	L	_	∅	∅	1	0	7	5	0	∅	∅																							549	bː	-	ɨ	l	-	∅	∅	P	_	I	L	_	∅	∅	1	0	7	5	0	∅	∅																							550	bː	-	ɨ	l	-	∅	∅	P	_	I	L	_	∅	∅	1	0	7	5	0	∅	∅	551	bː	-	ɨ	l	i	∅	∅	P	_	I	L	I	∅	∅	1	0	7	5	7	∅	∅																																												
5	1.0000	1	0.2000	289	544	-	bː	-	ɨ	∅	∅	∅	_	P	_	I	∅	∅	∅	0	1	0	7	∅	∅	∅	545	i	b	-	ɨ	∅	∅	∅	I	P	_	I	∅	∅	∅	7	1	0	7	∅	∅	∅																																																																			546	-	bː	-	ɨ	∅	∅	∅	_	P	_	I	∅	∅	∅	0	1	0	7	∅	∅	∅																																																																			547	i	b	l	ə	∅	∅	∅	I	P	L	E	∅	∅	∅	7	1	5	7	∅	∅	∅																							548	-	bː	-	ɨ	∅	∅	∅	_	P	_	I	∅	∅	∅	0	1	0	7	∅	∅	∅																							549	-	bː	-	ɨ	∅	∅	∅	_	P	_	I	∅	∅	∅	0	1	0	7	∅	∅	∅																							550	-	bː	-	ɨ	∅	∅	∅	_	P	_	I	∅	∅	∅	0	1	0	7	∅	∅	∅	551	i	bː	-	ɨ	∅	∅	∅	I	P	_	I	∅	∅	∅	7	1	0	7	∅	∅	∅																																												
1	0.1429	7	1.0000	290	552	ʔ	∅	∅	∅	a	gː	ə	H	∅	∅	∅	A	K	E	1	∅	∅	∅	7	1	7	553	h	∅	∅	∅	a	gː	ə	H	∅	∅	∅	A	K	E	3	∅	∅	∅	7	1	7	554	ʔ	∅	∅	∅	a	g	ə	H	∅	∅	∅	A	K	E	1	∅	∅	∅	7	1	7																							555	ʔ	∅	∅	∅	a	gː	ə	H	∅	∅	∅	A	K	E	1	∅	∅	∅	7	1	7	556	ħ	∅	∅	∅	ə	g	ə	H	∅	∅	∅	E	K	E	3	∅	∅	∅	7	1	7	557	ʔ	∅	∅	∅	a	g	ə	H	∅	∅	∅	A	K	E	1	∅	∅	∅	7	1	7	558	ʔ	∅	∅	∅	a	g	ə	H	∅	∅	∅	A	K	E	1	∅	∅	∅	7	1	7																																																																																									559	ʔ	∅	∅	∅	a	gː	ə	H	∅	∅	∅	A	K	E	1	∅	∅	∅	7	1	7																							560	ʔ	∅	∅	∅	a	g	ə	H	∅	∅	∅	A	K	E	1	∅	∅	∅	7	1	7																							561	ħ	∅	∅	∅	a	g	ə	H	∅	∅	∅	A	K	E	3	∅	∅	∅	7	1	7	562	ʔ	∅	∅	∅	a	g	ə	H	∅	∅	∅	A	K	E	1	∅	∅	∅	7	1	7																						
2	0.2857	6	0.8571	290	552	a	ʔ	∅	∅	gː	ə	z	A	H	∅	∅	K	E	S	7	1	∅	∅	1	7	3	553	a	h	∅	∅	gː	ə	z	A	H	∅	∅	K	E	S	7	3	∅	∅	1	7	3	554	a	ʔ	∅	∅	g	ə	z	A	H	∅	∅	K	E	S	7	1	∅	∅	1	7	3																							555	a	ʔ	∅	∅	gː	ə	z	A	H	∅	∅	K	E	S	7	1	∅	∅	1	7	3	556	ə	ħ	∅	∅	g	ə	z	E	H	∅	∅	K	E	S	7	3	∅	∅	1	7	3	557	a	ʔ	∅	∅	g	ə	z	A	H	∅	∅	K	E	S	7	1	∅	∅	1	7	3	558	a	ʔ	∅	∅	g	ə	z	A	H	∅	∅	K	E	S	7	1	∅	∅	1	7	3																																																																																									559	a	ʔ	∅	∅	gː	ə	z	A	H	∅	∅	K	E	S	7	1	∅	∅	1	7	3																							560	a	ʔ	∅	∅	g	ə	z	A	H	∅	∅	K	E	S	7	1	∅	∅	1	7	3																							561	a	ħ	∅	∅	g	ə	z	A	H	∅	∅	K	E	S	7	3	∅	∅	1	7	3	562	a	ʔ	∅	∅	g	ə	z	A	H	∅	∅	K	E	S	7	1	∅	∅	1	7	3																						
3	0.4286	5	0.7143	290	552	gː	a	ʔ	∅	ə	z	ə	K	A	H	∅	E	S	E	1	7	1	∅	7	3	7	553	gː	a	h	∅	ə	z	a	K	A	H	∅	E	S	A	1	7	3	∅	7	3	7	554	g	a	ʔ	∅	ə	z	ə	K	A	H	∅	E	S	E	1	7	1	∅	7	3	7																							555	gː	a	ʔ	∅	ə	z	ə	K	A	H	∅	E	S	E	1	7	1	∅	7	3	7	556	g	ə	ħ	∅	ə	z	ə	K	E	H	∅	E	S	E	1	7	3	∅	7	3	7	557	g	a	ʔ	∅	ə	z	ə	K	A	H	∅	E	S	E	1	7	1	∅	7	3	7	558	g	a	ʔ	∅	ə	z	ə	K	A	H	∅	E	S	E	1	7	1	∅	7	3	7																																																																																									559	gː	a	ʔ	∅	ə	z	ə	K	A	H	∅	E	S	E	1	7	1	∅	7	3	7																							560	g	a	ʔ	∅	ə	z	ə	K	A	H	∅	E	S	E	1	7	1	∅	7	3	7																							561	g	a	ħ	∅	ə	z	ə	K	A	H	∅	E	S	E	1	7	3	∅	7	3	7	562	g	a	ʔ	∅	ə	z	ə	K	A	H	∅	E	S	E	1	7	1	∅	7	3	7																						
4	0.5714	4	0.5714	290	552	ə	gː	a	ʔ	z	ə	-	E	K	A	H	S	E	_	7	1	7	1	3	7	0	553	ə	gː	a	h	z	a	-	E	K	A	H	S	A	_	7	1	7	3	3	7	0	554	ə	g	a	ʔ	z	ə	m	E	K	A	H	S	E	M	7	1	7	1	3	7	4																							555	ə	gː	a	ʔ	z	ə	m	E	K	A	H	S	E	M	7	1	7	1	3	7	4	556	ə	g	ə	ħ	z	ə	-	E	K	E	H	S	E	_	7	1	7	3	3	7	0	557	ə	g	a	ʔ	z	ə	m	E	K	A	H	S	E	M	7	1	7	1	3	7	4	558	ə	g	a	ʔ	z	ə	m	E	K	A	H	S	E	M	7	1	7	1	3	7	4																																																																																									559	ə	gː	a	ʔ	z	ə	-	E	K	A	H	S	E	_	7	1	7	1	3	7	0																							560	ə	g	a	ʔ	z	ə	-	E	K	A	H	S	E	_	7	1	7	1	3	7	0																							561	ə	g	a	ħ	z	ə	-	E	K	A	H	S	E	_	7	1	7	3	3	7	0	562	ə	g	a	ʔ	z	ə	-	E	K	A	H	S	E	_	7	1	7	1	3	7	0																						
5	0.7143	3	0.4286	290	552	z	ə	gː	a	ə	-	∅	S	E	K	A	E	_	∅	3	7	1	7	7	0	∅	553	z	ə	gː	a	a	-	∅	S	E	K	A	A	_	∅	3	7	1	7	7	0	∅	554	z	ə	g	a	ə	m	∅	S	E	K	A	E	M	∅	3	7	1	7	7	4	∅																							555	z	ə	gː	a	ə	m	∅	S	E	K	A	E	M	∅	3	7	1	7	7	4	∅	556	z	ə	g	ə	ə	-	∅	S	E	K	E	E	_	∅	3	7	1	7	7	0	∅	557	z	ə	g	a	ə	m	∅	S	E	K	A	E	M	∅	3	7	1	7	7	4	∅	558	z	ə	g	a	ə	m	∅	S	E	K	A	E	M	∅	3	7	1	7	7	4	∅																																																																																									559	z	ə	gː	a	ə	-	∅	S	E	K	A	E	_	∅	3	7	1	7	7	0	∅																							560	z	ə	g	a	ə	-	∅	S	E	K	A	E	_	∅	3	7	1	7	7	0	∅																							561	z	ə	g	a	ə	-	∅	S	E	K	A	E	_	∅	3	7	1	7	7	0	∅	562	z	ə	g	a	ə	-	∅	S	E	K	A	E	_	∅	3	7	1	7	7	0	∅																						
6	0.8571	2	0.2857	290	552	ə	z	ə	gː	-	∅	∅	E	S	E	K	_	∅	∅	7	3	7	1	0	∅	∅	553	a	z	ə	gː	-	∅	∅	A	S	E	K	_	∅	∅	7	3	7	1	0	∅	∅	554	ə	z	ə	g	m	∅	∅	E	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅																							555	ə	z	ə	gː	m	∅	∅	E	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅	556	ə	z	ə	g	-	∅	∅	E	S	E	K	_	∅	∅	7	3	7	1	0	∅	∅	557	ə	z	ə	g	m	∅	∅	E	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅	558	ə	z	ə	g	m	∅	∅	E	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅																																																																																									559	ə	z	ə	gː	-	∅	∅	E	S	E	K	_	∅	∅	7	3	7	1	0	∅	∅																							560	ə	z	ə	g	-	∅	∅	E	S	E	K	_	∅	∅	7	3	7	1	0	∅	∅																							561	ə	z	ə	g	-	∅	∅	E	S	E	K	_	∅	∅	7	3	7	1	0	∅	∅	562	ə	z	ə	g	-	∅	∅	E	S	E	K	_	∅	∅	7	3	7	1	0	∅	∅																						
7	1.0000	1	0.1429	290	552	-	ə	z	ə	∅	∅	∅	_	E	S	E	∅	∅	∅	0	7	3	7	∅	∅	∅	553	-	a	z	ə	∅	∅	∅	_	A	S	E	∅	∅	∅	0	7	3	7	∅	∅	∅	554	m	ə	z	ə	∅	∅	∅	M	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅																							555	m	ə	z	ə	∅	∅	∅	M	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅	556	-	ə	z	ə	∅	∅	∅	_	E	S	E	∅	∅	∅	0	7	3	7	∅	∅	∅	557	m	ə	z	ə	∅	∅	∅	M	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅	558	m	ə	z	ə	∅	∅	∅	M	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅																																																																																									559	-	ə	z	ə	∅	∅	∅	_	E	S	E	∅	∅	∅	0	7	3	7	∅	∅	∅																							560	-	ə	z	ə	∅	∅	∅	_	E	S	E	∅	∅	∅	0	7	3	7	∅	∅	∅																							561	-	ə	z	ə	∅	∅	∅	_	E	S	E	∅	∅	∅	0	7	3	7	∅	∅	∅	562	-	ə	z	ə	∅	∅	∅	_	E	S	E	∅	∅	∅	0	7	3	7	∅	∅	∅																						
1	0.2000	5	1.0000	291	563	d	∅	∅	∅	o	r	-	T	∅	∅	∅	U	R	_	1	∅	∅	∅	7	5	0	564	d	∅	∅	∅	o	r	-	T	∅	∅	∅	U	R	_	1	∅	∅	∅	7	5	0																																																																			565	d	∅	∅	∅	o	r	h	T	∅	∅	∅	U	R	H	1	∅	∅	∅	7	5	3																																																																																																																																																																																																							566	d	∅	∅	∅	ə	r	h	T	∅	∅	∅	E	R	H	1	∅	∅	∅	7	5	3	567	d	∅	∅	∅	ə	r	h	T	∅	∅	∅	E	R	H	1	∅	∅	∅	7	5	3																																												
