index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
3	0.6000	3	0.6000	343																																													585	ə	-	kʼ	∅	ʃ	ə	∅	E	_	K	∅	S	E	∅	7	0	1	∅	3	7	∅																							586	ə	-	k	∅	ʃ	ə	∅	E	_	K	∅	S	E	∅	7	0	1	∅	3	7	∅																							587	ə	j	k	∅	ʃ	ə	∅	E	J	K	∅	S	E	∅	7	6	1	∅	3	7	∅	588	ə	-	kʼ	∅	ʃ	ə	∅	E	_	K	∅	S	E	∅	7	0	1	∅	3	7	∅																							589	o	-	kʼ	∅	s	a	∅	U	_	K	∅	S	A	∅	7	0	1	∅	3	7	∅																																																																																																																																																																																																						
4	0.8000	2	0.4000	343																																													585	ʃ	ə	-	kʼ	ə	∅	∅	S	E	_	K	E	∅	∅	3	7	0	1	7	∅	∅																							586	ʃ	ə	-	k	ə	∅	∅	S	E	_	K	E	∅	∅	3	7	0	1	7	∅	∅																							587	ʃ	ə	j	k	ə	∅	∅	S	E	J	K	E	∅	∅	3	7	6	1	7	∅	∅	588	ʃ	ə	-	kʼ	ə	∅	∅	S	E	_	K	E	∅	∅	3	7	0	1	7	∅	∅																							589	s	o	-	kʼ	a	∅	∅	S	U	_	K	A	∅	∅	3	7	0	1	7	∅	∅																																																																																																																																																																																																						
5	1.0000	1	0.2000	343																																													585	ə	ʃ	ə	-	∅	∅	∅	E	S	E	_	∅	∅	∅	7	3	7	0	∅	∅	∅																							586	ə	ʃ	ə	-	∅	∅	∅	E	S	E	_	∅	∅	∅	7	3	7	0	∅	∅	∅																							587	ə	ʃ	ə	j	∅	∅	∅	E	S	E	J	∅	∅	∅	7	3	7	6	∅	∅	∅	588	ə	ʃ	ə	-	∅	∅	∅	E	S	E	_	∅	∅	∅	7	3	7	0	∅	∅	∅																							589	a	s	o	-	∅	∅	∅	A	S	U	_	∅	∅	∅	7	3	7	0	∅	∅	∅																																																																																																																																																																																																						
1	0.2000	5	1.0000	344																																													590	kʼ	∅	∅	∅	ə	s	ə	K	∅	∅	∅	E	S	E	1	∅	∅	∅	7	3	7	591	kʼ	∅	∅	∅	ə	s	ə	K	∅	∅	∅	E	S	E	1	∅	∅	∅	7	3	7	592	kʼ	∅	∅	∅	ə	s	ə	K	∅	∅	∅	E	S	E	1	∅	∅	∅	7	3	7																							593	kʼ	∅	∅	∅	ə	s	ə	K	∅	∅	∅	E	S	E	1	∅	∅	∅	7	3	7	594	kʼ	∅	∅	∅	ə	s	ɨ	K	∅	∅	∅	E	S	I	1	∅	∅	∅	7	3	7	595	kʼ	∅	∅	∅	ə	s	ə	K	∅	∅	∅	E	S	E	1	∅	∅	∅	7	3	7																							596	kʼ	∅	∅	∅	ə	s	ə	K	∅	∅	∅	E	S	E	1	∅	∅	∅	7	3	7																							597	kʼ	∅	∅	∅	ə	s	ə	K	∅	∅	∅	E	S	E	1	∅	∅	∅	7	3	7	598	kʼ	∅	∅	∅	ə	s	ə	K	∅	∅	∅	E	S	E	1	∅	∅	∅	7	3	7																																																																																																														
2	0.4000	4	0.8000	344																																													590	ə	kʼ	∅	∅	s	ə	m	E	K	∅	∅	S	E	M	7	1	∅	∅	3	7	4	591	ə	kʼ	∅	∅	s	ə	m	E	K	∅	∅	S	E	M	7	1	∅	∅	3	7	4	592	ə	kʼ	∅	∅	s	ə	m	E	K	∅	∅	S	E	M	7	1	∅	∅	3	7	4																							593	ə	kʼ	∅	∅	s	ə	m	E	K	∅	∅	S	E	M	7	1	∅	∅	3	7	4	594	ə	kʼ	∅	∅	s	ɨ	m	E	K	∅	∅	S	I	M	7	1	∅	∅	3	7	4	595	ə	kʼ	∅	∅	s	ə	m	E	K	∅	∅	S	E	M	7	1	∅	∅	3	7	4																							596	ə	kʼ	∅	∅	s	ə	m	E	K	∅	∅	S	E	M	7	1	∅	∅	3	7	4																							597	ə	kʼ	∅	∅	s	ə	m	E	K	∅	∅	S	E	M	7	1	∅	∅	3	7	4	598	ə	kʼ	∅	∅	s	ə	m	E	K	∅	∅	S	E	M	7	1	∅	∅	3	7	4																																																																																																														
3	0.6000	3	0.6000	344																																													590	s	ə	kʼ	∅	ə	m	∅	S	E	K	∅	E	M	∅	3	7	1	∅	7	4	∅	591	s	ə	kʼ	∅	ə	m	∅	S	E	K	∅	E	M	∅	3	7	1	∅	7	4	∅	592	s	ə	kʼ	∅	ə	m	∅	S	E	K	∅	E	M	∅	3	7	1	∅	7	4	∅																							593	s	ə	kʼ	∅	ə	m	∅	S	E	K	∅	E	M	∅	3	7	1	∅	7	4	∅	594	s	ə	kʼ	∅	ɨ	m	∅	S	E	K	∅	I	M	∅	3	7	1	∅	7	4	∅	595	s	ə	kʼ	∅	ə	m	∅	S	E	K	∅	E	M	∅	3	7	1	∅	7	4	∅																							596	s	ə	kʼ	∅	ə	m	∅	S	E	K	∅	E	M	∅	3	7	1	∅	7	4	∅																							597	s	ə	kʼ	∅	ə	m	∅	S	E	K	∅	E	M	∅	3	7	1	∅	7	4	∅	598	s	ə	kʼ	∅	ə	m	∅	S	E	K	∅	E	M	∅	3	7	1	∅	7	4	∅																																																																																																														
4	0.8000	2	0.4000	344																																													590	ə	s	ə	kʼ	m	∅	∅	E	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅	591	ə	s	ə	kʼ	m	∅	∅	E	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅	592	ə	s	ə	kʼ	m	∅	∅	E	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅																							593	ə	s	ə	kʼ	m	∅	∅	E	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅	594	ɨ	s	ə	kʼ	m	∅	∅	I	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅	595	ə	s	ə	kʼ	m	∅	∅	E	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅																							596	ə	s	ə	kʼ	m	∅	∅	E	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅																							597	ə	s	ə	kʼ	m	∅	∅	E	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅	598	ə	s	ə	kʼ	m	∅	∅	E	S	E	K	M	∅	∅	7	3	7	1	4	∅	∅																																																																																																														
5	1.0000	1	0.2000	344																																													590	m	ə	s	ə	∅	∅	∅	M	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅	591	m	ə	s	ə	∅	∅	∅	M	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅	592	m	ə	s	ə	∅	∅	∅	M	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅																							593	m	ə	s	ə	∅	∅	∅	M	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅	594	m	ɨ	s	ə	∅	∅	∅	M	I	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅	595	m	ə	s	ə	∅	∅	∅	M	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅																							596	m	ə	s	ə	∅	∅	∅	M	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅																							597	m	ə	s	ə	∅	∅	∅	M	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅	598	m	ə	s	ə	∅	∅	∅	M	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅																																																																																																														
1	0.2500	4	1.0000	345																																													599	ʒ	∅	∅	∅	ə	p	-	S	∅	∅	∅	E	P	_	3	∅	∅	∅	7	1	0																																																																			600	ʒ	∅	∅	∅	ə	pː	-	S	∅	∅	∅	E	P	_	3	∅	∅	∅	7	1	0	601	ʒ	∅	∅	∅	ə	p	ə	S	∅	∅	∅	E	P	E	3	∅	∅	∅	7	1	7	602	ʒ	∅	∅	∅	ə	p	-	S	∅	∅	∅	E	P	_	3	∅	∅	∅	7	1	0																							603	ʒ	∅	∅	∅	ə	p	-	S	∅	∅	∅	E	P	_	3	∅	∅	∅	7	1	0																																																																																																																																																																																
2	0.5000	3	0.7500	345																																													599	ə	ʒ	∅	∅	p	-	∅	E	S	∅	∅	P	_	∅	7	3	∅	∅	1	0	∅																																																																			600	ə	ʒ	∅	∅	pː	-	∅	E	S	∅	∅	P	_	∅	7	3	∅	∅	1	0	∅	601	ə	ʒ	∅	∅	p	ə	∅	E	S	∅	∅	P	E	∅	7	3	∅	∅	1	7	∅	602	ə	ʒ	∅	∅	p	-	∅	E	S	∅	∅	P	_	∅	7	3	∅	∅	1	0	∅																							603	ə	ʒ	∅	∅	p	-	∅	E	S	∅	∅	P	_	∅	7	3	∅	∅	1	0	∅																																																																																																																																																																																
3	0.7500	2	0.5000	345																																													599	p	ə	ʒ	∅	-	∅	∅	P	E	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅																																																																			600	pː	ə	ʒ	∅	-	∅	∅	P	E	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅	601	p	ə	ʒ	∅	ə	∅	∅	P	E	S	∅	E	∅	∅	1	7	3	∅	7	∅	∅	602	p	ə	ʒ	∅	-	∅	∅	P	E	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅																							603	p	ə	ʒ	∅	-	∅	∅	P	E	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅																																																																																																																																																																																
4	1.0000	1	0.2500	345																																													599	-	p	ə	ʒ	∅	∅	∅	_	P	E	S	∅	∅	∅	0	1	7	3	∅	∅	∅																																																																			600	-	pː	ə	ʒ	∅	∅	∅	_	P	E	S	∅	∅	∅	0	1	7	3	∅	∅	∅	601	ə	p	ə	ʒ	∅	∅	∅	E	P	E	S	∅	∅	∅	7	1	7	3	∅	∅	∅	602	-	p	ə	ʒ	∅	∅	∅	_	P	E	S	∅	∅	∅	0	1	7	3	∅	∅	∅																							603	-	p	ə	ʒ	∅	∅	∅	_	P	E	S	∅	∅	∅	0	1	7	3	∅	∅	∅																																																																																																																																																																																
1	0.1667	6	1.0000	346																																																																			604	ʔ	∅	∅	∅	e	t	ə	H	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7																																																																																																																																					605	ʔ	∅	∅	∅	ə	t	ə	H	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7																																																																																																																																																																																
2	0.3333	5	0.8333	346																																																																			604	e	ʔ	∅	∅	t	ə	h	E	H	∅	∅	T	E	H	7	1	∅	∅	1	7	3																																																																																																																																					605	ə	ʔ	∅	∅	t	ə	k	E	H	∅	∅	T	E	K	7	1	∅	∅	1	7	1																																																																																																																																																																																
3	0.5000	4	0.6667	346																																																																			604	t	e	ʔ	∅	ə	h	ə	T	E	H	∅	E	H	E	1	7	1	∅	7	3	7																																																																																																																																					605	t	ə	ʔ	∅	ə	k	a	T	E	H	∅	E	K	A	1	7	1	∅	7	1	7																																																																																																																																																																																
4	0.6667	3	0.5000	346																																																																			604	ə	t	e	ʔ	h	ə	∅	E	T	E	H	H	E	∅	7	1	7	1	3	7	∅																																																																																																																																					605	ə	t	ə	ʔ	k	a	∅	E	T	E	H	K	A	∅	7	1	7	1	1	7	∅																																																																																																																																																																																
5	0.8333	2	0.3333	346																																																																			604	h	ə	t	e	ə	∅	∅	H	E	T	E	E	∅	∅	3	7	1	7	7	∅	∅																																																																																																																																					605	k	ə	t	ə	a	∅	∅	K	E	T	E	A	∅	∅	1	7	1	7	7	∅	∅																																																																																																																																																																																
6	1.0000	1	0.1667	346																																																																			604	ə	h	ə	t	∅	∅	∅	E	H	E	T	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																																																																					605	a	k	ə	t	∅	∅	∅	A	K	E	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																																																																																																																
1	0.2500	4	1.0000	347																																																																																																															606	ʔ	∅	∅	∅	ɨ	fː	o	H	∅	∅	∅	I	B	U	1	∅	∅	∅	7	3	7																																																																																																																																																																																																							607	ʔ	∅	∅	∅	a	f	o	H	∅	∅	∅	A	B	U	1	∅	∅	∅	7	3	7																																																																		
2	0.5000	3	0.7500	347																																																																																																															606	ɨ	ʔ	∅	∅	fː	o	∅	I	H	∅	∅	B	U	∅	7	1	∅	∅	3	7	∅																																																																																																																																																																																																							607	a	ʔ	∅	∅	f	o	∅	A	H	∅	∅	B	U	∅	7	1	∅	∅	3	7	∅																																																																		
3	0.7500	2	0.5000	347																																																																																																															606	fː	ɨ	ʔ	∅	o	∅	∅	B	I	H	∅	U	∅	∅	3	7	1	∅	7	∅	∅																																																																																																																																																																																																							607	f	a	ʔ	∅	o	∅	∅	B	A	H	∅	U	∅	∅	3	7	1	∅	7	∅	∅																																																																		
4	1.0000	1	0.2500	347																																																																																																															606	o	fː	ɨ	ʔ	∅	∅	∅	U	B	I	H	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																																																																																																																																							607	o	f	a	ʔ	∅	∅	∅	U	B	A	H	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																		
1	0.1667	6	1.0000	348																																																																																																															608	ʕ	∅	∅	∅	a	jː	ə	H	∅	∅	∅	A	J	E	1	∅	∅	∅	7	6	7																																																																																																																																																																																																							609	ʕ	∅	∅	∅	a	j	ə	H	∅	∅	∅	A	J	E	1	∅	∅	∅	7	6	7																																																																		
2	0.3333	5	0.8333	348																																																																																																															608	a	ʕ	∅	∅	jː	ə	r	A	H	∅	∅	J	E	R	7	1	∅	∅	6	7	5																																																																																																																																																																																																							609	a	ʕ	∅	∅	j	ə	r	A	H	∅	∅	J	E	R	7	1	∅	∅	6	7	5																																																																		
3	0.5000	4	0.6667	348																																																																																																															608	jː	a	ʕ	∅	ə	r	ə	J	A	H	∅	E	R	E	6	7	1	∅	7	5	7																																																																																																																																																																																																							609	j	a	ʕ	∅	ə	r	a	J	A	H	∅	E	R	A	6	7	1	∅	7	5	7																																																																		
4	0.6667	3	0.5000	348																																																																																																															608	ə	jː	a	ʕ	r	ə	∅	E	J	A	H	R	E	∅	7	6	7	1	5	7	∅																																																																																																																																																																																																							609	ə	j	a	ʕ	r	a	∅	E	J	A	H	R	A	∅	7	6	7	1	5	7	∅																																																																		
5	0.8333	2	0.3333	348																																																																																																															608	r	ə	jː	a	ə	∅	∅	R	E	J	A	E	∅	∅	5	7	6	7	7	∅	∅																																																																																																																																																																																																							609	r	ə	j	a	a	∅	∅	R	E	J	A	A	∅	∅	5	7	6	7	7	∅	∅																																																																		
6	1.0000	1	0.1667	348																																																																																																															608	ə	r	ə	jː	∅	∅	∅	E	R	E	J	∅	∅	∅	7	5	7	6	∅	∅	∅																																																																																																																																																																																																							609	a	r	ə	j	∅	∅	∅	A	R	E	J	∅	∅	∅	7	5	7	6	∅	∅	∅																																																																		
1	0.2500	4	1.0000	352																																																																																																																																																																																	610	s	∅	∅	∅	i	j	a	S	∅	∅	∅	I	J	A	3	∅	∅	∅	7	6	7																							611	s	∅	∅	∅	i	j	a	S	∅	∅	∅	I	J	A	3	∅	∅	∅	7	6	7																																																																																																																																																																																
2	0.5000	3	0.7500	352																																																																																																																																																																																	610	i	s	∅	∅	j	a	∅	I	S	∅	∅	J	A	∅	7	3	∅	∅	6	7	∅																							611	i	s	∅	∅	j	a	∅	I	S	∅	∅	J	A	∅	7	3	∅	∅	6	7	∅																																																																																																																																																																																
3	0.7500	2	0.5000	352																																																																																																																																																																																	610	j	i	s	∅	a	∅	∅	J	I	S	∅	A	∅	∅	6	7	3	∅	7	∅	∅																							611	j	i	s	∅	a	∅	∅	J	I	S	∅	A	∅	∅	6	7	3	∅	7	∅	∅																																																																																																																																																																																
4	1.0000	1	0.2500	352																																																																																																																																																																																	610	a	j	i	s	∅	∅	∅	A	J	I	S	∅	∅	∅	7	6	7	3	∅	∅	∅																							611	a	j	i	s	∅	∅	∅	A	J	I	S	∅	∅	∅	7	6	7	3	∅	∅	∅																																																																																																																																																																																
1	0.1667	6	1.0000	354																																																																																																																																																																																																							612	w	∅	∅	∅	a	r	aː	W	∅	∅	∅	A	R	A	6	∅	∅	∅	7	5	7																																																																																									613	w	∅	∅	∅	ə	r	a	W	∅	∅	∅	E	R	A	6	∅	∅	∅	7	5	7																																													614	w	∅	∅	∅	ə	r	a	W	∅	∅	∅	E	R	A	6	∅	∅	∅	7	5	7	615	ʔ	∅	∅	∅	u	r	aː	H	∅	∅	∅	Y	R	A	1	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	354																																																																																																																																																																																																							612	a	w	∅	∅	r	aː	b	A	W	∅	∅	R	A	P	7	6	∅	∅	5	7	1																																																																																									613	ə	w	∅	∅	r	a	b	E	W	∅	∅	R	A	P	7	6	∅	∅	5	7	1																																													614	ə	w	∅	∅	r	a	b	E	W	∅	∅	R	A	P	7	6	∅	∅	5	7	1	615	u	ʔ	∅	∅	r	aː	b	Y	H	∅	∅	R	A	P	7	1	∅	∅	5	7	1
3	0.5000	4	0.6667	354																																																																																																																																																																																																							612	r	a	w	∅	aː	b	a	R	A	W	∅	A	P	A	5	7	6	∅	7	1	7																																																																																									613	r	ə	w	∅	a	b	ə	R	E	W	∅	A	P	E	5	7	6	∅	7	1	7																																													614	r	ə	w	∅	a	b	ə	R	E	W	∅	A	P	E	5	7	6	∅	7	1	7	615	r	u	ʔ	∅	aː	b	a	R	Y	H	∅	A	P	A	5	7	1	∅	7	1	7
4	0.6667	3	0.5000	354																																																																																																																																																																																																							612	aː	r	a	w	b	a	∅	A	R	A	W	P	A	∅	7	5	7	6	1	7	∅																																																																																									613	a	r	ə	w	b	ə	∅	A	R	E	W	P	E	∅	7	5	7	6	1	7	∅																																													614	a	r	ə	w	b	ə	∅	A	R	E	W	P	E	∅	7	5	7	6	1	7	∅	615	aː	r	u	ʔ	b	a	∅	A	R	Y	H	P	A	∅	7	5	7	1	1	7	∅
5	0.8333	2	0.3333	354																																																																																																																																																																																																							612	b	aː	r	a	a	∅	∅	P	A	R	A	A	∅	∅	1	7	5	7	7	∅	∅																																																																																									613	b	a	r	ə	ə	∅	∅	P	A	R	E	E	∅	∅	1	7	5	7	7	∅	∅																																													614	b	a	r	ə	ə	∅	∅	P	A	R	E	E	∅	∅	1	7	5	7	7	∅	∅	615	b	aː	r	u	a	∅	∅	P	A	R	Y	A	∅	∅	1	7	5	7	7	∅	∅
