index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
1	0.2000	5	1.0000	428																																																																																																																																																											457	dʒ	∅	∅	∅	ɨ	mː	-	T	∅	∅	∅	I	M	_	1	∅	∅	∅	7	4	0																																													458	g	∅	∅	∅	i	m	ʔ	K	∅	∅	∅	I	M	H	1	∅	∅	∅	7	4	1	459	g	∅	∅	∅	i	mː	-	K	∅	∅	∅	I	M	_	1	∅	∅	∅	7	4	0																																													460	g	∅	∅	∅	i	mː	-	K	∅	∅	∅	I	M	_	1	∅	∅	∅	7	4	0																																																																			461	g	∅	∅	∅	i	mː	-	K	∅	∅	∅	I	M	_	1	∅	∅	∅	7	4	0
2	0.4000	4	0.8000	428																																																																																																																																																											457	ɨ	dʒ	∅	∅	mː	-	ə	I	T	∅	∅	M	_	E	7	1	∅	∅	4	0	7																																													458	i	g	∅	∅	m	ʔ	ə	I	K	∅	∅	M	H	E	7	1	∅	∅	4	1	7	459	i	g	∅	∅	mː	-	ə	I	K	∅	∅	M	_	E	7	1	∅	∅	4	0	7																																													460	i	g	∅	∅	mː	-	a	I	K	∅	∅	M	_	A	7	1	∅	∅	4	0	7																																																																			461	i	g	∅	∅	mː	-	a	I	K	∅	∅	M	_	A	7	1	∅	∅	4	0	7
3	0.6000	3	0.6000	428																																																																																																																																																											457	mː	ɨ	dʒ	∅	-	ə	∅	M	I	T	∅	_	E	∅	4	7	1	∅	0	7	∅																																													458	m	i	g	∅	ʔ	ə	∅	M	I	K	∅	H	E	∅	4	7	1	∅	1	7	∅	459	mː	i	g	∅	-	ə	∅	M	I	K	∅	_	E	∅	4	7	1	∅	0	7	∅																																													460	mː	i	g	∅	-	a	∅	M	I	K	∅	_	A	∅	4	7	1	∅	0	7	∅																																																																			461	mː	i	g	∅	-	a	∅	M	I	K	∅	_	A	∅	4	7	1	∅	0	7	∅
4	0.8000	2	0.4000	428																																																																																																																																																											457	-	mː	ɨ	dʒ	ə	∅	∅	_	M	I	T	E	∅	∅	0	4	7	1	7	∅	∅																																													458	ʔ	m	i	g	ə	∅	∅	H	M	I	K	E	∅	∅	1	4	7	1	7	∅	∅	459	-	mː	i	g	ə	∅	∅	_	M	I	K	E	∅	∅	0	4	7	1	7	∅	∅																																													460	-	mː	i	g	a	∅	∅	_	M	I	K	A	∅	∅	0	4	7	1	7	∅	∅																																																																			461	-	mː	i	g	a	∅	∅	_	M	I	K	A	∅	∅	0	4	7	1	7	∅	∅
5	1.0000	1	0.2000	428																																																																																																																																																											457	ə	-	mː	ɨ	∅	∅	∅	E	_	M	I	∅	∅	∅	7	0	4	7	∅	∅	∅																																													458	ə	ʔ	m	i	∅	∅	∅	E	H	M	I	∅	∅	∅	7	1	4	7	∅	∅	∅	459	ə	-	mː	i	∅	∅	∅	E	_	M	I	∅	∅	∅	7	0	4	7	∅	∅	∅																																													460	a	-	mː	i	∅	∅	∅	A	_	M	I	∅	∅	∅	7	0	4	7	∅	∅	∅																																																																			461	a	-	mː	i	∅	∅	∅	A	_	M	I	∅	∅	∅	7	0	4	7	∅	∅	∅
1	0.1429	7	1.0000	435																																																																																																																																																																																																																																																																									462	ʔ	∅	∅	∅	ɨ	n	kʼ	H	∅	∅	∅	I	N	K	1	∅	∅	∅	7	4	1																							463	ʔ	∅	∅	∅	ɨ	n	kʼ	H	∅	∅	∅	I	N	K	1	∅	∅	∅	7	4	1																																													464	ʔ	∅	∅	∅	ɨ	n	kʼ	H	∅	∅	∅	I	N	K	1	∅	∅	∅	7	4	1																						
2	0.2857	6	0.8571	435																																																																																																																																																																																																																																																																									462	ɨ	ʔ	∅	∅	n	kʼ	a	I	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7																							463	ɨ	ʔ	∅	∅	n	kʼ	a	I	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7																																													464	ɨ	ʔ	∅	∅	n	kʼ	a	I	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7																						
3	0.4286	5	0.7143	435																																																																																																																																																																																																																																																																									462	n	ɨ	ʔ	∅	kʼ	a	tʃː	N	I	H	∅	K	A	T	4	7	1	∅	1	7	1																							463	n	ɨ	ʔ	∅	kʼ	a	tʃː	N	I	H	∅	K	A	T	4	7	1	∅	1	7	1																																													464	n	ɨ	ʔ	∅	kʼ	a	tʃː	N	I	H	∅	K	A	T	4	7	1	∅	1	7	1																						
4	0.5714	4	0.5714	435																																																																																																																																																																																																																																																																									462	kʼ	n	ɨ	ʔ	a	tʃː	e	K	N	I	H	A	T	E	1	4	7	1	7	1	7																							463	kʼ	n	ɨ	ʔ	a	tʃː	ə	K	N	I	H	A	T	E	1	4	7	1	7	1	7																																													464	kʼ	n	ɨ	ʔ	a	tʃː	e	K	N	I	H	A	T	E	1	4	7	1	7	1	7																						
5	0.7143	3	0.4286	435																																																																																																																																																																																																																																																																									462	a	kʼ	n	ɨ	tʃː	e	∅	A	K	N	I	T	E	∅	7	1	4	7	1	7	∅																							463	a	kʼ	n	ɨ	tʃː	ə	∅	A	K	N	I	T	E	∅	7	1	4	7	1	7	∅																																													464	a	kʼ	n	ɨ	tʃː	e	∅	A	K	N	I	T	E	∅	7	1	4	7	1	7	∅																						
6	0.8571	2	0.2857	435																																																																																																																																																																																																																																																																									462	tʃː	a	kʼ	n	e	∅	∅	T	A	K	N	E	∅	∅	1	7	1	4	7	∅	∅																							463	tʃː	a	kʼ	n	ə	∅	∅	T	A	K	N	E	∅	∅	1	7	1	4	7	∅	∅																																													464	tʃː	a	kʼ	n	e	∅	∅	T	A	K	N	E	∅	∅	1	7	1	4	7	∅	∅																						
7	1.0000	1	0.1429	435																																																																																																																																																																																																																																																																									462	e	tʃː	a	kʼ	∅	∅	∅	E	T	A	K	∅	∅	∅	7	1	7	1	∅	∅	∅																							463	ə	tʃː	a	kʼ	∅	∅	∅	E	T	A	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																													464	e	tʃː	a	kʼ	∅	∅	∅	E	T	A	K	∅	∅	∅	7	1	7	1	∅	∅	∅																						
1	0.1667	6	1.0000	445	465	h	∅	∅	∅	a	b	t	H	∅	∅	∅	A	P	T	3	∅	∅	∅	7	1	1	466	d	∅	∅	∅	ə	-	m	T	∅	∅	∅	E	_	M	1	∅	∅	∅	7	0	4																																																																																																																																																																																																																																																																																																																					467	h	∅	∅	∅	a	b	t	H	∅	∅	∅	A	P	T	3	∅	∅	∅	7	1	1																																												
2	0.3333	5	0.8333	445	465	a	h	∅	∅	b	t	a	A	H	∅	∅	P	T	A	7	3	∅	∅	1	1	7	466	ə	d	∅	∅	-	m	a	E	T	∅	∅	_	M	A	7	1	∅	∅	0	4	7																																																																																																																																																																																																																																																																																																																					467	a	h	∅	∅	b	t	a	A	H	∅	∅	P	T	A	7	3	∅	∅	1	1	7																																												
3	0.5000	4	0.6667	445	465	b	a	h	∅	t	a	m	P	A	H	∅	T	A	M	1	7	3	∅	1	7	4	466	-	ə	d	∅	m	a	m	_	E	T	∅	M	A	M	0	7	1	∅	4	7	4																																																																																																																																																																																																																																																																																																																					467	b	a	h	∅	t	a	m	P	A	H	∅	T	A	M	1	7	3	∅	1	7	4																																												
4	0.6667	3	0.5000	445	465	t	b	a	h	a	m	∅	T	P	A	H	A	M	∅	1	1	7	3	7	4	∅	466	m	-	ə	d	a	m	∅	M	_	E	T	A	M	∅	4	0	7	1	7	4	∅																																																																																																																																																																																																																																																																																																																					467	t	b	a	h	a	m	∅	T	P	A	H	A	M	∅	1	1	7	3	7	4	∅																																												
5	0.8333	2	0.3333	445	465	a	t	b	a	m	∅	∅	A	T	P	A	M	∅	∅	7	1	1	7	4	∅	∅	466	a	m	-	ə	m	∅	∅	A	M	_	E	M	∅	∅	7	4	0	7	4	∅	∅																																																																																																																																																																																																																																																																																																																					467	a	t	b	a	m	∅	∅	A	T	P	A	M	∅	∅	7	1	1	7	4	∅	∅																																												
6	1.0000	1	0.1667	445	465	m	a	t	b	∅	∅	∅	M	A	T	P	∅	∅	∅	4	7	1	1	∅	∅	∅	466	m	a	m	-	∅	∅	∅	M	A	M	_	∅	∅	∅	4	7	4	0	∅	∅	∅																																																																																																																																																																																																																																																																																																																					467	m	a	t	b	∅	∅	∅	M	A	T	P	∅	∅	∅	4	7	1	1	∅	∅	∅																																												
1	0.1429	7	1.0000	446	468	m	∅	∅	∅	ə	n	g	M	∅	∅	∅	E	N	K	4	∅	∅	∅	7	4	1																																																																																									469	m	∅	∅	∅	ə	n	g	M	∅	∅	∅	E	N	K	4	∅	∅	∅	7	4	1																																																																																																																																																																																																																													470	m	∅	∅	∅	ə	n	g	M	∅	∅	∅	E	N	K	4	∅	∅	∅	7	4	1																																												
2	0.2857	6	0.8571	446	468	ə	m	∅	∅	n	g	ə	E	M	∅	∅	N	K	E	7	4	∅	∅	4	1	7																																																																																									469	ə	m	∅	∅	n	g	ə	E	M	∅	∅	N	K	E	7	4	∅	∅	4	1	7																																																																																																																																																																																																																													470	ə	m	∅	∅	n	g	ə	E	M	∅	∅	N	K	E	7	4	∅	∅	4	1	7																																												
3	0.4286	5	0.7143	446	468	n	ə	m	∅	g	ə	d	N	E	M	∅	K	E	T	4	7	4	∅	1	7	1																																																																																									469	n	ə	m	∅	g	ə	d	N	E	M	∅	K	E	T	4	7	4	∅	1	7	1																																																																																																																																																																																																																													470	n	ə	m	∅	g	ə	d	N	E	M	∅	K	E	T	4	7	4	∅	1	7	1																																												
4	0.5714	4	0.5714	446	468	g	n	ə	m	ə	d	-	K	N	E	M	E	T	_	1	4	7	4	7	1	0																																																																																									469	g	n	ə	m	ə	d	-	K	N	E	M	E	T	_	1	4	7	4	7	1	0																																																																																																																																																																																																																													470	g	n	ə	m	ə	d	i	K	N	E	M	E	T	I	1	4	7	4	7	1	7																																												
5	0.7143	3	0.4286	446	468	ə	g	n	ə	d	-	∅	E	K	N	E	T	_	∅	7	1	4	7	1	0	∅																																																																																									469	ə	g	n	ə	d	-	∅	E	K	N	E	T	_	∅	7	1	4	7	1	0	∅																																																																																																																																																																																																																													470	ə	g	n	ə	d	i	∅	E	K	N	E	T	I	∅	7	1	4	7	1	7	∅																																												
6	0.8571	2	0.2857	446	468	d	ə	g	n	-	∅	∅	T	E	K	N	_	∅	∅	1	7	1	4	0	∅	∅																																																																																									469	d	ə	g	n	-	∅	∅	T	E	K	N	_	∅	∅	1	7	1	4	0	∅	∅																																																																																																																																																																																																																													470	d	ə	g	n	i	∅	∅	T	E	K	N	I	∅	∅	1	7	1	4	7	∅	∅																																												
7	1.0000	1	0.1429	446	468	-	d	ə	g	∅	∅	∅	_	T	E	K	∅	∅	∅	0	1	7	1	∅	∅	∅																																																																																									469	-	d	ə	g	∅	∅	∅	_	T	E	K	∅	∅	∅	0	1	7	1	∅	∅	∅																																																																																																																																																																																																																													470	i	d	ə	g	∅	∅	∅	I	T	E	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	447	471	tʃʼ	∅	∅	∅	ə	w	-	T	∅	∅	∅	E	W	_	1	∅	∅	∅	7	6	0	472	tʃ	∅	∅	∅	ə	w	-	T	∅	∅	∅	E	W	_	1	∅	∅	∅	7	6	0																																																																			473	s	∅	∅	∅	e	w	-	S	∅	∅	∅	E	W	_	3	∅	∅	∅	7	6	0																																																																																																																																																																																																							474	s	∅	∅	∅	e	w	e	S	∅	∅	∅	E	W	E	3	∅	∅	∅	7	6	7	475	tʃʼ	∅	∅	∅	ə	w	-	T	∅	∅	∅	E	W	_	1	∅	∅	∅	7	6	0																																												
2	0.5000	3	0.7500	447	471	ə	tʃʼ	∅	∅	w	-	∅	E	T	∅	∅	W	_	∅	7	1	∅	∅	6	0	∅	472	ə	tʃ	∅	∅	w	-	∅	E	T	∅	∅	W	_	∅	7	1	∅	∅	6	0	∅																																																																			473	e	s	∅	∅	w	-	∅	E	S	∅	∅	W	_	∅	7	3	∅	∅	6	0	∅																																																																																																																																																																																																							474	e	s	∅	∅	w	e	∅	E	S	∅	∅	W	E	∅	7	3	∅	∅	6	7	∅	475	ə	tʃʼ	∅	∅	w	-	∅	E	T	∅	∅	W	_	∅	7	1	∅	∅	6	0	∅																																												
3	0.7500	2	0.5000	447	471	w	ə	tʃʼ	∅	-	∅	∅	W	E	T	∅	_	∅	∅	6	7	1	∅	0	∅	∅	472	w	ə	tʃ	∅	-	∅	∅	W	E	T	∅	_	∅	∅	6	7	1	∅	0	∅	∅																																																																			473	w	e	s	∅	-	∅	∅	W	E	S	∅	_	∅	∅	6	7	3	∅	0	∅	∅																																																																																																																																																																																																							474	w	e	s	∅	e	∅	∅	W	E	S	∅	E	∅	∅	6	7	3	∅	7	∅	∅	475	w	ə	tʃʼ	∅	-	∅	∅	W	E	T	∅	_	∅	∅	6	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	447	471	-	w	ə	tʃʼ	∅	∅	∅	_	W	E	T	∅	∅	∅	0	6	7	1	∅	∅	∅	472	-	w	ə	tʃ	∅	∅	∅	_	W	E	T	∅	∅	∅	0	6	7	1	∅	∅	∅																																																																			473	-	w	e	s	∅	∅	∅	_	W	E	S	∅	∅	∅	0	6	7	3	∅	∅	∅																																																																																																																																																																																																							474	e	w	e	s	∅	∅	∅	E	W	E	S	∅	∅	∅	7	6	7	3	∅	∅	∅	475	-	w	ə	tʃʼ	∅	∅	∅	_	W	E	T	∅	∅	∅	0	6	7	1	∅	∅	∅																																												
1	0.2000	5	1.0000	452	476	ʔ	∅	∅	∅	ɨ	s	w	H	∅	∅	∅	I	S	W	1	∅	∅	∅	7	3	6	477	k	∅	∅	∅	ɨ	sː	-	K	∅	∅	∅	I	S	_	1	∅	∅	∅	7	3	0																																																																																																																																																																																																																																																																									478	ʔ	∅	∅	∅	i	ʃ	-	H	∅	∅	∅	I	S	_	1	∅	∅	∅	7	3	0																							479	n	∅	∅	∅	ɨ	sː	-	N	∅	∅	∅	I	S	_	4	∅	∅	∅	7	3	0	480	ʔ	∅	∅	∅	ɨ	ʃ	-	H	∅	∅	∅	I	S	_	1	∅	∅	∅	7	3	0																						
2	0.4000	4	0.8000	452	476	ɨ	ʔ	∅	∅	s	w	a	I	H	∅	∅	S	W	A	7	1	∅	∅	3	6	7	477	ɨ	k	∅	∅	sː	-	a	I	K	∅	∅	S	_	A	7	1	∅	∅	3	0	7																																																																																																																																																																																																																																																																									478	i	ʔ	∅	∅	ʃ	-	a	I	H	∅	∅	S	_	A	7	1	∅	∅	3	0	7																							479	ɨ	n	∅	∅	sː	-	a	I	N	∅	∅	S	_	A	7	4	∅	∅	3	0	7	480	ɨ	ʔ	∅	∅	ʃ	-	ə	I	H	∅	∅	S	_	E	7	1	∅	∅	3	0	7																						
3	0.6000	3	0.6000	452	476	s	ɨ	ʔ	∅	w	a	∅	S	I	H	∅	W	A	∅	3	7	1	∅	6	7	∅	477	sː	ɨ	k	∅	-	a	∅	S	I	K	∅	_	A	∅	3	7	1	∅	0	7	∅																																																																																																																																																																																																																																																																									478	ʃ	i	ʔ	∅	-	a	∅	S	I	H	∅	_	A	∅	3	7	1	∅	0	7	∅																							479	sː	ɨ	n	∅	-	a	∅	S	I	N	∅	_	A	∅	3	7	4	∅	0	7	∅	480	ʃ	ɨ	ʔ	∅	-	ə	∅	S	I	H	∅	_	E	∅	3	7	1	∅	0	7	∅																						
4	0.8000	2	0.4000	452	476	w	s	ɨ	ʔ	a	∅	∅	W	S	I	H	A	∅	∅	6	3	7	1	7	∅	∅	477	-	sː	ɨ	k	a	∅	∅	_	S	I	K	A	∅	∅	0	3	7	1	7	∅	∅																																																																																																																																																																																																																																																																									478	-	ʃ	i	ʔ	a	∅	∅	_	S	I	H	A	∅	∅	0	3	7	1	7	∅	∅																							479	-	sː	ɨ	n	a	∅	∅	_	S	I	N	A	∅	∅	0	3	7	4	7	∅	∅	480	-	ʃ	ɨ	ʔ	ə	∅	∅	_	S	I	H	E	∅	∅	0	3	7	1	7	∅	∅																						
5	1.0000	1	0.2000	452	476	a	w	s	ɨ	∅	∅	∅	A	W	S	I	∅	∅	∅	7	6	3	7	∅	∅	∅	477	a	-	sː	ɨ	∅	∅	∅	A	_	S	I	∅	∅	∅	7	0	3	7	∅	∅	∅																																																																																																																																																																																																																																																																									478	a	-	ʃ	i	∅	∅	∅	A	_	S	I	∅	∅	∅	7	0	3	7	∅	∅	∅																							479	a	-	sː	ɨ	∅	∅	∅	A	_	S	I	∅	∅	∅	7	0	3	7	∅	∅	∅	480	ə	-	ʃ	ɨ	∅	∅	∅	E	_	S	I	∅	∅	∅	7	0	3	7	∅	∅	∅																						
1	0.2000	5	1.0000	453	481	b	∅	∅	∅	ə	g	-	P	∅	∅	∅	E	K	_	1	∅	∅	∅	7	1	0																																																																																									482	b	∅	∅	∅	ə	gː	ɨ	P	∅	∅	∅	E	K	I	1	∅	∅	∅	7	1	7																																																																																																																																																																																																							483	b	∅	∅	∅	ə	gː	u	P	∅	∅	∅	E	K	Y	1	∅	∅	∅	7	1	7	484	b	∅	∅	∅	ə	g	ɨ	P	∅	∅	∅	E	K	I	1	∅	∅	∅	7	1	7																																												
2	0.4000	4	0.8000	453	481	ə	b	∅	∅	g	-	-	E	P	∅	∅	K	_	_	7	1	∅	∅	1	0	0																																																																																									482	ə	b	∅	∅	gː	ɨ	ʕ	E	P	∅	∅	K	I	H	7	1	∅	∅	1	7	1																																																																																																																																																																																																							483	ə	b	∅	∅	gː	u	ʕ	E	P	∅	∅	K	Y	H	7	1	∅	∅	1	7	1	484	ə	b	∅	∅	g	ɨ	ʕ	E	P	∅	∅	K	I	H	7	1	∅	∅	1	7	1																																												
3	0.6000	3	0.6000	453	481	g	ə	b	∅	-	-	∅	K	E	P	∅	_	_	∅	1	7	1	∅	0	0	∅																																																																																									482	gː	ə	b	∅	ɨ	ʕ	∅	K	E	P	∅	I	H	∅	1	7	1	∅	7	1	∅																																																																																																																																																																																																							483	gː	ə	b	∅	u	ʕ	∅	K	E	P	∅	Y	H	∅	1	7	1	∅	7	1	∅	484	g	ə	b	∅	ɨ	ʕ	∅	K	E	P	∅	I	H	∅	1	7	1	∅	7	1	∅																																												
