index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
2	0.2857	6	0.8571	409	1196	a	ʔ	∅	∅	-	t	ə	A	H	∅	∅	_	T	E	7	1	∅	∅	0	1	7	1197	a	ʔ	∅	∅	-	t	ə	A	H	∅	∅	_	T	E	7	1	∅	∅	0	1	7	1198	e	g	∅	∅	-	t	ə	E	K	∅	∅	_	T	E	7	1	∅	∅	0	1	7	1199	i	g	∅	∅	-	t	e	I	K	∅	∅	_	T	E	7	1	∅	∅	0	1	7	1200	e	g	∅	∅	-	t	ə	E	K	∅	∅	_	T	E	7	1	∅	∅	0	1	7	1201	ə	ʕ	∅	∅	-	t	ə	E	H	∅	∅	_	T	E	7	1	∅	∅	0	1	7	1202	e	g	∅	∅	-	t	ə	E	K	∅	∅	_	T	E	7	1	∅	∅	0	1	7	1203	e	g	∅	∅	-	t	ə	E	K	∅	∅	_	T	E	7	1	∅	∅	0	1	7	1204	a	g	∅	∅	-	r	ə	A	K	∅	∅	_	R	E	7	1	∅	∅	0	5	7																							1205	ə	g	∅	∅	-	t	ə	E	K	∅	∅	_	T	E	7	1	∅	∅	0	1	7																							1206	a	ʔ	∅	∅	-	t	ə	A	H	∅	∅	_	T	E	7	1	∅	∅	0	1	7	1207	e	g	∅	∅	-	t	ə	E	K	∅	∅	_	T	E	7	1	∅	∅	0	1	7	1208	i	g	∅	∅	-	t	e	I	K	∅	∅	_	T	E	7	1	∅	∅	0	1	7	1209	a	ʕ	∅	∅	-	t	ə	A	H	∅	∅	_	T	E	7	1	∅	∅	0	1	7	1210	a	ʕ	∅	∅	-	t	ə	A	H	∅	∅	_	T	E	7	1	∅	∅	0	1	7																							1211	a	ʔ	∅	∅	n	t	ə	A	H	∅	∅	N	T	E	7	1	∅	∅	4	1	7
3	0.4286	5	0.7143	409	1196	-	a	ʔ	∅	t	ə	r	_	A	H	∅	T	E	R	0	7	1	∅	1	7	5	1197	-	a	ʔ	∅	t	ə	r	_	A	H	∅	T	E	R	0	7	1	∅	1	7	5	1198	-	e	g	∅	t	ə	r	_	E	K	∅	T	E	R	0	7	1	∅	1	7	5	1199	-	i	g	∅	t	e	-	_	I	K	∅	T	E	_	0	7	1	∅	1	7	0	1200	-	e	g	∅	t	ə	r	_	E	K	∅	T	E	R	0	7	1	∅	1	7	5	1201	-	ə	ʕ	∅	t	ə	r	_	E	H	∅	T	E	R	0	7	1	∅	1	7	5	1202	-	e	g	∅	t	ə	r	_	E	K	∅	T	E	R	0	7	1	∅	1	7	5	1203	-	e	g	∅	t	ə	r	_	E	K	∅	T	E	R	0	7	1	∅	1	7	5	1204	-	a	g	∅	r	ə	r	_	A	K	∅	R	E	R	0	7	1	∅	5	7	5																							1205	-	ə	g	∅	t	ə	r	_	E	K	∅	T	E	R	0	7	1	∅	1	7	5																							1206	-	a	ʔ	∅	t	ə	r	_	A	H	∅	T	E	R	0	7	1	∅	1	7	5	1207	-	e	g	∅	t	ə	r	_	E	K	∅	T	E	R	0	7	1	∅	1	7	5	1208	-	i	g	∅	t	e	-	_	I	K	∅	T	E	_	0	7	1	∅	1	7	0	1209	-	a	ʕ	∅	t	ə	r	_	A	H	∅	T	E	R	0	7	1	∅	1	7	5	1210	-	a	ʕ	∅	t	ə	r	_	A	H	∅	T	E	R	0	7	1	∅	1	7	5																							1211	n	a	ʔ	∅	t	ə	r	N	A	H	∅	T	E	R	4	7	1	∅	1	7	5
4	0.5714	4	0.5714	409	1196	t	-	a	ʔ	ə	r	-	T	_	A	H	E	R	_	1	0	7	1	7	5	0	1197	t	-	a	ʔ	ə	r	-	T	_	A	H	E	R	_	1	0	7	1	7	5	0	1198	t	-	e	g	ə	r	a	T	_	E	K	E	R	A	1	0	7	1	7	5	7	1199	t	-	i	g	e	-	-	T	_	I	K	E	_	_	1	0	7	1	7	0	0	1200	t	-	e	g	ə	r	ə	T	_	E	K	E	R	E	1	0	7	1	7	5	7	1201	t	-	ə	ʕ	ə	r	-	T	_	E	H	E	R	_	1	0	7	1	7	5	0	1202	t	-	e	g	ə	r	ə	T	_	E	K	E	R	E	1	0	7	1	7	5	7	1203	t	-	e	g	ə	r	ə	T	_	E	K	E	R	E	1	0	7	1	7	5	7	1204	r	-	a	g	ə	r	ə	R	_	A	K	E	R	E	5	0	7	1	7	5	7																							1205	t	-	ə	g	ə	r	ə	T	_	E	K	E	R	E	1	0	7	1	7	5	7																							1206	t	-	a	ʔ	ə	r	ə	T	_	A	H	E	R	E	1	0	7	1	7	5	7	1207	t	-	e	g	ə	r	ə	T	_	E	K	E	R	E	1	0	7	1	7	5	7	1208	t	-	i	g	e	-	-	T	_	I	K	E	_	_	1	0	7	1	7	0	0	1209	t	-	a	ʕ	ə	r	-	T	_	A	H	E	R	_	1	0	7	1	7	5	0	1210	t	-	a	ʕ	ə	r	-	T	_	A	H	E	R	_	1	0	7	1	7	5	0																							1211	t	n	a	ʔ	ə	r	ə	T	N	A	H	E	R	E	1	4	7	1	7	5	7
5	0.7143	3	0.4286	409	1196	ə	t	-	a	r	-	∅	E	T	_	A	R	_	∅	7	1	0	7	5	0	∅	1197	ə	t	-	a	r	-	∅	E	T	_	A	R	_	∅	7	1	0	7	5	0	∅	1198	ə	t	-	e	r	a	∅	E	T	_	E	R	A	∅	7	1	0	7	5	7	∅	1199	e	t	-	i	-	-	∅	E	T	_	I	_	_	∅	7	1	0	7	0	0	∅	1200	ə	t	-	e	r	ə	∅	E	T	_	E	R	E	∅	7	1	0	7	5	7	∅	1201	ə	t	-	ə	r	-	∅	E	T	_	E	R	_	∅	7	1	0	7	5	0	∅	1202	ə	t	-	e	r	ə	∅	E	T	_	E	R	E	∅	7	1	0	7	5	7	∅	1203	ə	t	-	e	r	ə	∅	E	T	_	E	R	E	∅	7	1	0	7	5	7	∅	1204	ə	r	-	a	r	ə	∅	E	R	_	A	R	E	∅	7	5	0	7	5	7	∅																							1205	ə	t	-	ə	r	ə	∅	E	T	_	E	R	E	∅	7	1	0	7	5	7	∅																							1206	ə	t	-	a	r	ə	∅	E	T	_	A	R	E	∅	7	1	0	7	5	7	∅	1207	ə	t	-	e	r	ə	∅	E	T	_	E	R	E	∅	7	1	0	7	5	7	∅	1208	e	t	-	i	-	-	∅	E	T	_	I	_	_	∅	7	1	0	7	0	0	∅	1209	ə	t	-	a	r	-	∅	E	T	_	A	R	_	∅	7	1	0	7	5	0	∅	1210	ə	t	-	a	r	-	∅	E	T	_	A	R	_	∅	7	1	0	7	5	0	∅																							1211	ə	t	n	a	r	ə	∅	E	T	N	A	R	E	∅	7	1	4	7	5	7	∅
6	0.8571	2	0.2857	409	1196	r	ə	t	-	-	∅	∅	R	E	T	_	_	∅	∅	5	7	1	0	0	∅	∅	1197	r	ə	t	-	-	∅	∅	R	E	T	_	_	∅	∅	5	7	1	0	0	∅	∅	1198	r	ə	t	-	a	∅	∅	R	E	T	_	A	∅	∅	5	7	1	0	7	∅	∅	1199	-	e	t	-	-	∅	∅	_	E	T	_	_	∅	∅	0	7	1	0	0	∅	∅	1200	r	ə	t	-	ə	∅	∅	R	E	T	_	E	∅	∅	5	7	1	0	7	∅	∅	1201	r	ə	t	-	-	∅	∅	R	E	T	_	_	∅	∅	5	7	1	0	0	∅	∅	1202	r	ə	t	-	ə	∅	∅	R	E	T	_	E	∅	∅	5	7	1	0	7	∅	∅	1203	r	ə	t	-	ə	∅	∅	R	E	T	_	E	∅	∅	5	7	1	0	7	∅	∅	1204	r	ə	r	-	ə	∅	∅	R	E	R	_	E	∅	∅	5	7	5	0	7	∅	∅																							1205	r	ə	t	-	ə	∅	∅	R	E	T	_	E	∅	∅	5	7	1	0	7	∅	∅																							1206	r	ə	t	-	ə	∅	∅	R	E	T	_	E	∅	∅	5	7	1	0	7	∅	∅	1207	r	ə	t	-	ə	∅	∅	R	E	T	_	E	∅	∅	5	7	1	0	7	∅	∅	1208	-	e	t	-	-	∅	∅	_	E	T	_	_	∅	∅	0	7	1	0	0	∅	∅	1209	r	ə	t	-	-	∅	∅	R	E	T	_	_	∅	∅	5	7	1	0	0	∅	∅	1210	r	ə	t	-	-	∅	∅	R	E	T	_	_	∅	∅	5	7	1	0	0	∅	∅																							1211	r	ə	t	n	ə	∅	∅	R	E	T	N	E	∅	∅	5	7	1	4	7	∅	∅
7	1.0000	1	0.1429	409	1196	-	r	ə	t	∅	∅	∅	_	R	E	T	∅	∅	∅	0	5	7	1	∅	∅	∅	1197	-	r	ə	t	∅	∅	∅	_	R	E	T	∅	∅	∅	0	5	7	1	∅	∅	∅	1198	a	r	ə	t	∅	∅	∅	A	R	E	T	∅	∅	∅	7	5	7	1	∅	∅	∅	1199	-	-	e	t	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	1200	ə	r	ə	t	∅	∅	∅	E	R	E	T	∅	∅	∅	7	5	7	1	∅	∅	∅	1201	-	r	ə	t	∅	∅	∅	_	R	E	T	∅	∅	∅	0	5	7	1	∅	∅	∅	1202	ə	r	ə	t	∅	∅	∅	E	R	E	T	∅	∅	∅	7	5	7	1	∅	∅	∅	1203	ə	r	ə	t	∅	∅	∅	E	R	E	T	∅	∅	∅	7	5	7	1	∅	∅	∅	1204	ə	r	ə	r	∅	∅	∅	E	R	E	R	∅	∅	∅	7	5	7	5	∅	∅	∅																							1205	ə	r	ə	t	∅	∅	∅	E	R	E	T	∅	∅	∅	7	5	7	1	∅	∅	∅																							1206	ə	r	ə	t	∅	∅	∅	E	R	E	T	∅	∅	∅	7	5	7	1	∅	∅	∅	1207	ə	r	ə	t	∅	∅	∅	E	R	E	T	∅	∅	∅	7	5	7	1	∅	∅	∅	1208	-	-	e	t	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	1209	-	r	ə	t	∅	∅	∅	_	R	E	T	∅	∅	∅	0	5	7	1	∅	∅	∅	1210	-	r	ə	t	∅	∅	∅	_	R	E	T	∅	∅	∅	0	5	7	1	∅	∅	∅																							1211	ə	r	ə	t	∅	∅	∅	E	R	E	T	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.1667	6	1.0000	410	1212	kʼ	∅	∅	∅	a	r	ɨ	K	∅	∅	∅	A	R	I	1	∅	∅	∅	7	5	7																							1213	kʼ	∅	∅	∅	a	r	-	K	∅	∅	∅	A	R	_	1	∅	∅	∅	7	5	0	1214	kʼ	∅	∅	∅	a	r	e	K	∅	∅	∅	A	R	E	1	∅	∅	∅	7	5	7	1215	kʼ	∅	∅	∅	a	l	-	K	∅	∅	∅	A	L	_	1	∅	∅	∅	7	5	0																							1216	kʼ	∅	∅	∅	a	r	ɨ	K	∅	∅	∅	A	R	I	1	∅	∅	∅	7	5	7	1217	kʼ	∅	∅	∅	a	r	-	K	∅	∅	∅	A	R	_	1	∅	∅	∅	7	5	0																																																																			1218	kʼ	∅	∅	∅	a	r	ɨ	K	∅	∅	∅	A	R	I	1	∅	∅	∅	7	5	7	1219	kʼ	∅	∅	∅	a	r	i	K	∅	∅	∅	A	R	I	1	∅	∅	∅	7	5	7	1220	kʼ	∅	∅	∅	a	r	-	K	∅	∅	∅	A	R	_	1	∅	∅	∅	7	5	0																																																																																																														
2	0.3333	5	0.8333	410	1212	a	kʼ	∅	∅	r	ɨ	j	A	K	∅	∅	R	I	J	7	1	∅	∅	5	7	6																							1213	a	kʼ	∅	∅	r	-	-	A	K	∅	∅	R	_	_	7	1	∅	∅	5	0	0	1214	a	kʼ	∅	∅	r	e	ʔ	A	K	∅	∅	R	E	H	7	1	∅	∅	5	7	1	1215	a	kʼ	∅	∅	l	-	-	A	K	∅	∅	L	_	_	7	1	∅	∅	5	0	0																							1216	a	kʼ	∅	∅	r	ɨ	j	A	K	∅	∅	R	I	J	7	1	∅	∅	5	7	6	1217	a	kʼ	∅	∅	r	-	-	A	K	∅	∅	R	_	_	7	1	∅	∅	5	0	0																																																																			1218	a	kʼ	∅	∅	r	ɨ	j	A	K	∅	∅	R	I	J	7	1	∅	∅	5	7	6	1219	a	kʼ	∅	∅	r	i	j	A	K	∅	∅	R	I	J	7	1	∅	∅	5	7	6	1220	a	kʼ	∅	∅	r	-	-	A	K	∅	∅	R	_	_	7	1	∅	∅	5	0	0																																																																																																														
3	0.5000	4	0.6667	410	1212	r	a	kʼ	∅	ɨ	j	a	R	A	K	∅	I	J	A	5	7	1	∅	7	6	7																							1213	r	a	kʼ	∅	-	-	e	R	A	K	∅	_	_	E	5	7	1	∅	0	0	7	1214	r	a	kʼ	∅	e	ʔ	-	R	A	K	∅	E	H	_	5	7	1	∅	7	1	0	1215	l	a	kʼ	∅	-	-	e	L	A	K	∅	_	_	E	5	7	1	∅	0	0	7																							1216	r	a	kʼ	∅	ɨ	j	a	R	A	K	∅	I	J	A	5	7	1	∅	7	6	7	1217	r	a	kʼ	∅	-	-	i	R	A	K	∅	_	_	I	5	7	1	∅	0	0	7																																																																			1218	r	a	kʼ	∅	ɨ	j	a	R	A	K	∅	I	J	A	5	7	1	∅	7	6	7	1219	r	a	kʼ	∅	i	j	a	R	A	K	∅	I	J	A	5	7	1	∅	7	6	7	1220	r	a	kʼ	∅	-	-	e	R	A	K	∅	_	_	E	5	7	1	∅	0	0	7																																																																																																														
4	0.6667	3	0.5000	410	1212	ɨ	r	a	kʼ	j	a	∅	I	R	A	K	J	A	∅	7	5	7	1	6	7	∅																							1213	-	r	a	kʼ	-	e	∅	_	R	A	K	_	E	∅	0	5	7	1	0	7	∅	1214	e	r	a	kʼ	ʔ	-	∅	E	R	A	K	H	_	∅	7	5	7	1	1	0	∅	1215	-	l	a	kʼ	-	e	∅	_	L	A	K	_	E	∅	0	5	7	1	0	7	∅																							1216	ɨ	r	a	kʼ	j	a	∅	I	R	A	K	J	A	∅	7	5	7	1	6	7	∅	1217	-	r	a	kʼ	-	i	∅	_	R	A	K	_	I	∅	0	5	7	1	0	7	∅																																																																			1218	ɨ	r	a	kʼ	j	a	∅	I	R	A	K	J	A	∅	7	5	7	1	6	7	∅	1219	i	r	a	kʼ	j	a	∅	I	R	A	K	J	A	∅	7	5	7	1	6	7	∅	1220	-	r	a	kʼ	-	e	∅	_	R	A	K	_	E	∅	0	5	7	1	0	7	∅																																																																																																														
5	0.8333	2	0.3333	410	1212	j	ɨ	r	a	a	∅	∅	J	I	R	A	A	∅	∅	6	7	5	7	7	∅	∅																							1213	-	-	r	a	e	∅	∅	_	_	R	A	E	∅	∅	0	0	5	7	7	∅	∅	1214	ʔ	e	r	a	-	∅	∅	H	E	R	A	_	∅	∅	1	7	5	7	0	∅	∅	1215	-	-	l	a	e	∅	∅	_	_	L	A	E	∅	∅	0	0	5	7	7	∅	∅																							1216	j	ɨ	r	a	a	∅	∅	J	I	R	A	A	∅	∅	6	7	5	7	7	∅	∅	1217	-	-	r	a	i	∅	∅	_	_	R	A	I	∅	∅	0	0	5	7	7	∅	∅																																																																			1218	j	ɨ	r	a	a	∅	∅	J	I	R	A	A	∅	∅	6	7	5	7	7	∅	∅	1219	j	i	r	a	a	∅	∅	J	I	R	A	A	∅	∅	6	7	5	7	7	∅	∅	1220	-	-	r	a	e	∅	∅	_	_	R	A	E	∅	∅	0	0	5	7	7	∅	∅																																																																																																														
6	1.0000	1	0.1667	410	1212	a	j	ɨ	r	∅	∅	∅	A	J	I	R	∅	∅	∅	7	6	7	5	∅	∅	∅																							1213	e	-	-	r	∅	∅	∅	E	_	_	R	∅	∅	∅	7	0	0	5	∅	∅	∅	1214	-	ʔ	e	r	∅	∅	∅	_	H	E	R	∅	∅	∅	0	1	7	5	∅	∅	∅	1215	e	-	-	l	∅	∅	∅	E	_	_	L	∅	∅	∅	7	0	0	5	∅	∅	∅																							1216	a	j	ɨ	r	∅	∅	∅	A	J	I	R	∅	∅	∅	7	6	7	5	∅	∅	∅	1217	i	-	-	r	∅	∅	∅	I	_	_	R	∅	∅	∅	7	0	0	5	∅	∅	∅																																																																			1218	a	j	ɨ	r	∅	∅	∅	A	J	I	R	∅	∅	∅	7	6	7	5	∅	∅	∅	1219	a	j	i	r	∅	∅	∅	A	J	I	R	∅	∅	∅	7	6	7	5	∅	∅	∅	1220	e	-	-	r	∅	∅	∅	E	_	_	R	∅	∅	∅	7	0	0	5	∅	∅	∅																																																																																																														
1	0.1250	8	1.0000	411	1221	t	∅	∅	∅	ɨ	-	r	T	∅	∅	∅	I	_	R	1	∅	∅	∅	7	0	5																							1222	t	∅	∅	∅	ɨ	-	r	T	∅	∅	∅	I	_	R	1	∅	∅	∅	7	0	5	1223	t	∅	∅	∅	ɨ	-	r	T	∅	∅	∅	I	_	R	1	∅	∅	∅	7	0	5	1224	t	∅	∅	∅	ɨ	-	r	T	∅	∅	∅	I	_	R	1	∅	∅	∅	7	0	5	1225	t	∅	∅	∅	ə	-	r	T	∅	∅	∅	E	_	R	1	∅	∅	∅	7	0	5	1226	t	∅	∅	∅	ɨ	-	r	T	∅	∅	∅	I	_	R	1	∅	∅	∅	7	0	5																							1227	t	∅	∅	∅	ə	-	r	T	∅	∅	∅	E	_	R	1	∅	∅	∅	7	0	5	1228	m	∅	∅	∅	ɨ	t	r	M	∅	∅	∅	I	T	R	4	∅	∅	∅	7	1	5																																													1229	t	∅	∅	∅	ə	-	r	T	∅	∅	∅	E	_	R	1	∅	∅	∅	7	0	5	1230	t	∅	∅	∅	ɨ	-	r	T	∅	∅	∅	I	_	R	1	∅	∅	∅	7	0	5																							1231	t	∅	∅	∅	ə	-	r	T	∅	∅	∅	E	_	R	1	∅	∅	∅	7	0	5	1232	m	∅	∅	∅	ə	t	r	M	∅	∅	∅	E	T	R	4	∅	∅	∅	7	1	5	1233	t	∅	∅	∅	ə	-	r	T	∅	∅	∅	E	_	R	1	∅	∅	∅	7	0	5																						
