ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
2181	86_disappearlost	disappear, lost	SouthernPao	Southern Pa-O	ma⁵⁵	ma⁵⁵	m a ⁵⁵	sout2712			Sino-Tibetan	1013	1013
3042	86_disappearlost	disappear, lost	WesternBwe	Western Bwe	hɛ⁵⁵mɛ¹¹	hɛ⁵⁵mɛ¹¹	h ɛ ⁵⁵ + m ɛ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1014 1013	1014 1013
88	88_domake	do, make	ProtoKaren	Proto-Karen	*maᴬ	*maᴬ	m a ⁵⁵	kare1337			Sino-Tibetan	1027	1027
423	88_domake	do, make	Kayah	Kayah	me¹¹	me¹¹	m e ¹¹	kaya1317			Sino-Tibetan	1027	1027
714	88_domake	do, make	Kayan	Kayan	ma³³	ma³³	m a ³³	kaya1315	19.5183	97.4138	Sino-Tibetan	1027	1027
1015	88_domake	do, make	Kayaw	Kayaw	ma³³	ma³³	m a ³³	kaya1316			Sino-Tibetan	1027	1027
1318	88_domake	do, make	NorthernPao	Northern Pa-O	ma³³	ma³³	m a ³³	nort2705			Sino-Tibetan	1027	1027
1605	88_domake	do, make	NorthernPwo	Northern Pwo	mɛ⁵⁵	mɛ⁵⁵	m a ⁵⁵	nort2704			Sino-Tibetan	1027	1027
2183	88_domake	do, make	SouthernPao	Southern Pa-O	ma⁵³	ma⁵³	m a ⁵³	sout2712			Sino-Tibetan	1027	1027
3044	88_domake	do, make	WesternBwe	Western Bwe	mɛ	mɛ	m ɛ ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	1027	1027
87	87_dog	dog	ProtoKaren	Proto-Karen	*thwiᴮ	*thwiᴮ	tʰ w i ¹¹	kare1337			Sino-Tibetan	1040	1040
422	87_dog	dog	Kayah	Kayah	thwi¹¹	thwi¹¹	tʰ w i ¹¹	kaya1317			Sino-Tibetan	1040	1040
713	87_dog	dog	Kayan	Kayan	thwi¹¹	thwi¹¹	tʰ w i ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1040	1040
1014	87_dog	dog	Kayaw	Kayaw	thi¹¹	thi¹¹	tʰ i ¹¹	kaya1316			Sino-Tibetan	1040	1040
1317	87_dog	dog	NorthernPao	Northern Pa-O	thwi⁵⁵	thwi⁵⁵	tʰ w i ⁵⁵	nort2705			Sino-Tibetan	1040	1040
1604	87_dog	dog	NorthernPwo	Northern Pwo	thwi³³	thwi³³	tʰ w i ³³	nort2704			Sino-Tibetan	1040	1040
2182	87_dog	dog	SouthernPao	Southern Pa-O	thwi³³	thwi³³	tʰ w i ³³	sout2712			Sino-Tibetan	1040	1040
3043	87_dog	dog	WesternBwe	Western Bwe	thwi³³	thwi³³	tʰ w i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1040	1040
89	89_dove	dove	ProtoKaren	Proto-Karen	*(thoᴮ)lwiᴮ	*lwiᴮ	l w i ¹¹	kare1337			Sino-Tibetan	1053	1053
424	89_dove	dove	Kayah	Kayah	lwi¹¹	lwi¹¹	l w i ¹¹	kaya1317			Sino-Tibetan	1053	1053
715	89_dove	dove	Kayan	Kayan	lwi¹¹	lwi¹¹	l w i ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1053	1053
1016	89_dove	dove	Kayaw	Kayaw	li¹¹	li¹¹	l i ¹¹	kaya1316			Sino-Tibetan	1053	1053
1319	89_dove	dove	NorthernPao	Northern Pa-O	lwi⁵³	lwi⁵³	l w i ⁵³	nort2705			Sino-Tibetan	1053	1053
1606	89_dove	dove	NorthernPwo	Northern Pwo	lei¹¹ ̈	lei¹¹̈	l ei ɦ ¹¹	nort2704			Sino-Tibetan	1053	1053
2184	89_dove	dove	SouthernPao	Southern Pa-O	lwi⁵⁵	lwi⁵⁵	l w i ⁵⁵	sout2712			Sino-Tibetan	1053	1053
3045	89_dove	dove	WesternBwe	Western Bwe	lwi³³	lwi³³	l w i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1053	1053
90	90_dreamv	dream (v.)	ProtoKaren	Proto-Karen	*maŋᴮ	*maŋᴮ	m a ŋ ¹¹	kare1337			Sino-Tibetan	1065	1065
425	90_dreamv	dream (v.)	Kayah	Kayah	mɛ¹¹	mɛ¹¹	m ɛ ¹¹	kaya1317			Sino-Tibetan	1065	1065
716	90_dreamv	dream (v.)	Kayan	Kayan	maŋ¹¹	maŋ¹¹	m a ŋ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1065	1065
1017	90_dreamv	dream (v.)	Kayaw	Kayaw	mɔ¹¹	mɔ¹¹	m ɔ ¹¹	kaya1316			Sino-Tibetan	1065	1065
1320	90_dreamv	dream (v.)	NorthernPao	Northern Pa-O	maŋ⁵³	maŋ⁵³	m a ŋ ⁵³	nort2705			Sino-Tibetan	1065	1065
1607	90_dreamv	dream (v.)	NorthernPwo	Northern Pwo	mɛ̃¹¹ ̈	mɛ̃¹¹̈	m ɛ̃ ɦ ¹¹	nort2704			Sino-Tibetan	1065	1065
2185	90_dreamv	dream (v.)	SouthernPao	Southern Pa-O	maŋ⁵⁵	maŋ⁵⁵	m a ŋ ⁵⁵	sout2712			Sino-Tibetan	1065	1065
3046	90_dreamv	dream (v.)	WesternBwe	Western Bwe	mi⁵⁵ma³³	mi⁵⁵ma³³	m i ⁵⁵ + m a ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1981 1065	1981 1065
91	91_drinkv	drink(v.)	ProtoKaren	Proto-Karen	Ɂɔᴬ	Ɂɔᴬ	ʔ ɔ ⁵⁵	kare1337			Sino-Tibetan	1080	1080
426	91_drinkv	drink(v.)	Kayah	Kayah	Ɂo³³	Ɂo³³	ʔ o ³³	kaya1317			Sino-Tibetan	1080	1080
717	91_drinkv	drink(v.)	Kayan	Kayan	Ɂau⁵³	Ɂau⁵³	ʔ au ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	1080	1080
1018	91_drinkv	drink(v.)	Kayaw	Kayaw	Ɂo⁵⁵	Ɂo⁵⁵	ʔ o ⁵⁵	kaya1316			Sino-Tibetan	1080	1080
1608	91_drinkv	drink(v.)	NorthernPwo	Northern Pwo	Ɂɔ⁵⁵	Ɂɔ⁵⁵	ʔ ɔ ⁵⁵	nort2704			Sino-Tibetan	1080	1080
3047	91_drinkv	drink(v.)	WesternBwe	Western Bwe	ɔ⁵⁵	ɔ⁵⁵	ɔ ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	1080	1080
93	93_drunk	drunk	ProtoKaren	Proto-Karen	*mwɨNᴬ	*mwɨNᴬ	m w ɨ ɴ ⁵⁵	kare1337			Sino-Tibetan	1091	1091
427	93_drunk	drunk	Kayah	Kayah	mɨ¹¹	mɨ¹¹	m ɨ ¹¹	kaya1317			Sino-Tibetan	1091	1091
719	93_drunk	drunk	Kayan	Kayan	mɨ³³	mɨ³³	m ɨ ³³	kaya1315	19.5183	97.4138	Sino-Tibetan	1091	1091
1020	93_drunk	drunk	Kayaw	Kayaw	mʉ³³	mʉ³³	m ʉ ³³	kaya1316			Sino-Tibetan	1091	1091
1322	93_drunk	drunk	NorthernPao	Northern Pa-O	mun³³	mun³³	m u n ³³	nort2705			Sino-Tibetan	1091	1091
1610	93_drunk	drunk	NorthernPwo	Northern Pwo	mɑ̃⁵⁵	mɑ̃⁵⁵	m ɑ̃ ⁵⁵	nort2704			Sino-Tibetan	1091	1091
2187	93_drunk	drunk	SouthernPao	Southern Pa-O	mu̯ əm⁵³	mu̯əm⁵³	m w ə m ⁵³	sout2712			Sino-Tibetan	1091	1091
3049	93_drunk	drunk	WesternBwe	Western Bwe	mu³³	mu³³	m u ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1091	1091
92	92_dryv	dry(v.)	ProtoKaren	Proto-Karen	*hloᴬ	*hloᴬ	l̥ o ⁵⁵	kare1337			Sino-Tibetan	1104	1104
718	92_dryv	dry(v.)	Kayan	Kayan	lau⁵³	lau⁵³	l au ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	1104	1104
1019	92_dryv	dry(v.)	Kayaw	Kayaw	lo⁵⁵	lo⁵⁵	l u ⁵⁵	kaya1316			Sino-Tibetan	1104	1104
1321	92_dryv	dry(v.)	NorthernPao	Northern Pa-O	lo³¹ ̈	lo³¹̈	l o ɦ ³¹	nort2705			Sino-Tibetan	1104	1104
1609	92_dryv	dry(v.)	NorthernPwo	Northern Pwo	lu³⁵	lu³⁵	l u ³⁵	nort2704			Sino-Tibetan	1104	1104
2186	92_dryv	dry(v.)	SouthernPao	Southern Pa-O	lo³¹ ̈	lo³¹̈	l o ɦ ³¹	sout2712			Sino-Tibetan	1104	1104
3048	92_dryv	dry(v.)	WesternBwe	Western Bwe	lo⁵⁵	lo⁵⁵	l o ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	1104	1104
94	94_dungexcrement	dung, excrement	ProtoKaren	Proto-Karen	* Ɂeᴮ	*_Ɂeᴮ	ʔ e ¹¹	kare1337			Sino-Tibetan	1116	1116
428	94_dungexcrement	dung, excrement	Kayah	Kayah	Ɂi¹¹	Ɂi¹¹	ʔ i ¹¹	kaya1317			Sino-Tibetan	1116	1116
720	94_dungexcrement	dung, excrement	Kayan	Kayan	Ɂai¹¹	Ɂai¹¹	ʔ ai ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1116	1116
1021	94_dungexcrement	dung, excrement	Kayaw	Kayaw	Ɂi¹¹	Ɂi¹¹	ʔ i ¹¹	kaya1316			Sino-Tibetan	1116	1116
1323	94_dungexcrement	dung, excrement	NorthernPao	Northern Pa-O	Ɂe⁵⁵	Ɂe⁵⁵	ʔ e ⁵⁵	nort2705			Sino-Tibetan	1116	1116
1611	94_dungexcrement	dung, excrement	NorthernPwo	Northern Pwo	Ɂi³³	Ɂi³³	ʔ i ³³	nort2704			Sino-Tibetan	1116	1116
2188	94_dungexcrement	dung, excrement	SouthernPao	Southern Pa-O	Ɂe³³	Ɂe³³	ʔ e ³³	sout2712			Sino-Tibetan	1116	1116
3050	94_dungexcrement	dung, excrement	WesternBwe	Western Bwe	ɪ³³	ɪ³³	ɪ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1116	1116
95	95_ear	ear	ProtoKaren	Proto-Karen	*naᴮ	*naᴮ	n a ¹¹	kare1337			Sino-Tibetan	1129	1129
429	95_ear	ear	Kayah	Kayah	ne¹¹	ne¹¹	n e ¹¹	kaya1317			Sino-Tibetan	1129	1129
721	95_ear	ear	Kayan	Kayan	na¹¹	na¹¹	n a ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1129	1129
1022	95_ear	ear	Kayaw	Kayaw	na¹¹	na¹¹	n a ¹¹	kaya1316			Sino-Tibetan	1129	1129
1324	95_ear	ear	NorthernPao	Northern Pa-O	na⁵³	na⁵³	n a ⁵³	nort2705			Sino-Tibetan	1129	1129
1612	95_ear	ear	NorthernPwo	Northern Pwo	nɛ¹¹	nɛ¹¹	n a ɦ ¹¹	nort2704			Sino-Tibetan	1129	1129
2189	95_ear	ear	SouthernPao	Southern Pa-O	na⁵⁵	na⁵⁵	n a ⁵⁵	sout2712			Sino-Tibetan	1129	1129
3051	95_ear	ear	WesternBwe	Western Bwe	nɛ³³	nɛ³³	n ɛ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1129	1129
96	96_earthworm	earthworm	ProtoKaren	Proto-Karen	*jɛɁᴰ	*jɛɁᴰ	j ɛ ʔ ⁵¹	kare1337			Sino-Tibetan	1142	1142
430	96_earthworm	earthworm	Kayah	Kayah	ja³³	ja³³	j a ³³	kaya1317			Sino-Tibetan	1142	1142
722	96_earthworm	earthworm	Kayan	Kayan	ɟɛɁ²¹	ɟɛɁ²¹	ɟ ɛ ʔ ²¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1142	1142
1023	96_earthworm	earthworm	Kayaw	Kayaw	je³³	je³³	j e ³³	kaya1316			Sino-Tibetan	1142	1142
1325	96_earthworm	earthworm	NorthernPao	Northern Pa-O	jɛɁ⁴⁵	jɛɁ⁴⁵	j ɛ ʔ ⁴⁵	nort2705			Sino-Tibetan	1142	1142
2190	96_earthworm	earthworm	SouthernPao	Southern Pa-O	jɛɁ⁴⁵	jɛɁ⁴⁵	j ɛ ʔ ⁴⁵	sout2712			Sino-Tibetan	1142	1142
97	97_easy	easy	ProtoKaren	Proto-Karen	*hɲawᴬ	*hɲawᴬ	ɲ̊ au ⁵⁵	kare1337			Sino-Tibetan	1150	1150
431	97_easy	easy	Kayah	Kayah	ju³³	ju³³	j u ³³	kaya1317			Sino-Tibetan	1149	1149
723	97_easy	easy	Kayan	Kayan	jau⁵³	jau⁵³	j au ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	1149	1149
1024	97_easy	easy	Kayaw	Kayaw	ju⁵⁵	ju⁵⁵	j u ⁵⁵	kaya1316			Sino-Tibetan	1149	1149
1613	97_easy	easy	NorthernPwo	Northern Pwo	jɔ³⁵	jɔ³⁵	j ɔ ³⁵	nort2704			Sino-Tibetan	1149	1149
3052	97_easy	easy	WesternBwe	Western Bwe	jo⁵⁵	jo⁵⁵	j o ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	1149	1149
98	98_eat	eat	ProtoKaren	Proto-Karen	*Ɂamᴮ	*Ɂamᴮ	ʔ a m ¹¹	kare1337			Sino-Tibetan	1160	1160
432	98_eat	eat	Kayah	Kayah	Ɂɛ¹¹	Ɂɛ¹¹	ʔ e ¹¹	kaya1317			Sino-Tibetan	1160	1160
724	98_eat	eat	Kayan	Kayan	Ɂaŋ¹¹	Ɂaŋ¹¹	ʔ a ŋ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1160	1160
1025	98_eat	eat	Kayaw	Kayaw	Ɂɔ¹¹	Ɂɔ¹¹	ʔ ɔ ¹¹	kaya1316			Sino-Tibetan	1160	1160
1326	98_eat	eat	NorthernPao	Northern Pa-O	Ɂam⁵⁵	Ɂam⁵⁵	ʔ a m ⁵⁵	nort2705			Sino-Tibetan	1160	1160
1614	98_eat	eat	NorthernPwo	Northern Pwo	Ɂɛ̃³³	Ɂɛ̃³³	ʔ ã ³³	nort2704			Sino-Tibetan	1160	1160
2191	98_eat	eat	SouthernPao	Southern Pa-O	Ɂam³³	Ɂam³³	ʔ a m ³³	sout2712			Sino-Tibetan	1160	1160
3053	98_eat	eat	WesternBwe	Western Bwe	a³³	a³³	a ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1161	1161
99	99_egg	egg	ProtoKaren	Proto-Karen	*Ɂdejᴮ	*Ɂdejᴮ	ˀd ei ¹¹	kare1337			Sino-Tibetan	1173	1173
433	99_egg	egg	Kayah	Kayah	də¹¹	də¹¹	d ə ¹¹	kaya1317			Sino-Tibetan	1173	1173
725	99_egg	egg	Kayan	Kayan	tɨ¹¹	tɨ¹¹	d ɨ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1173	1173
1026	99_egg	egg	Kayaw	Kayaw	di¹¹	di¹¹	d i ¹¹	kaya1316			Sino-Tibetan	1173	1173
1327	99_egg	egg	NorthernPao	Northern Pa-O	di⁵⁵	di⁵⁵	d i ⁵⁵	nort2705			Sino-Tibetan	1173	1173
1615	99_egg	egg	NorthernPwo	Northern Pwo	dei³³	dei³³	d ei ³³	nort2704			Sino-Tibetan	1173	1173
2192	99_egg	egg	SouthernPao	Southern Pa-O	di³³	di³³	d i ³³	sout2712			Sino-Tibetan	1173	1173
3054	99_egg	egg	WesternBwe	Western Bwe	- ɗi³³	-_ɗi³³	ɗ i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1173	1173
100	100_eggplant	eggplant	ProtoKaren	Proto-Karen	*s-gaNᴬ	*s-gaNᴬ	s ə ⁰ + g a ŋ ⁵⁵	kare1337			Sino-Tibetan	1187 1186	1187 1186
434	100_eggplant	eggplant	Kayah	Kayah	kɛ¹¹	kɛ¹¹	k ɛ ¹¹	kaya1317			Sino-Tibetan	1186	1186
726	100_eggplant	eggplant	Kayan	Kayan	kaŋ³³	kaŋ³³	k a ŋ ³³	kaya1315	19.5183	97.4138	Sino-Tibetan	1186	1186
1027	100_eggplant	eggplant	Kayaw	Kayaw	-kɔ³³	-kɔ³³	k ɔ ³³	kaya1316			Sino-Tibetan	1186	1186
101	101_eight	eight	ProtoKaren	Proto-Karen	*khrɔtᴰ/*grɔtᴰ	*khrɔtᴰ	kʰ r ɔ t ⁵¹	kare1337			Sino-Tibetan	1195	1195
727	101_eight	eight	Kayan	Kayan	chauɁ⁴⁵	chauɁ⁴⁵	cʰ au ʔ ⁴⁵	kaya1315	19.5183	97.4138	Sino-Tibetan	1195	1195
1028	101_eight	eight	Kayaw	Kayaw	-xɔ¹¹	-xɔ¹¹	x ɔ ¹¹	kaya1316			Sino-Tibetan	1195	1195
1328	101_eight	eight	NorthernPao	Northern Pa-O	sət²¹	sət²¹	s ə t ²¹	nort2705			Sino-Tibetan	1195	1195
1616	101_eight	eight	NorthernPwo	Northern Pwo	xoɁ²¹	xoɁ²¹	x o ʔ ²¹	nort2704			Sino-Tibetan	1195	1195
2193	101_eight	eight	SouthernPao	Southern Pa-O	sɔt²¹	sɔt²¹	s ɔ t ²¹	sout2712			Sino-Tibetan	1195	1195
102	102_elephant	elephant	ProtoKaren	Proto-Karen	*k-chaŋᴬ	*k-chaŋᴬ	k ə ⁰ + cʰ a ŋ ⁵⁵	kare1337			Sino-Tibetan	1209 1207	1209 1207
435	102_elephant	elephant	Kayah	Kayah	chɛ³³	chɛ³³	cʰ ɛ ³³	kaya1317			Sino-Tibetan	1207	1207
728	102_elephant	elephant	Kayan	Kayan	chaŋ⁵³	chaŋ⁵³	cʰ a ŋ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	1207	1207
1029	102_elephant	elephant	Kayaw	Kayaw	rɔ¹¹chɔ⁵⁵	rɔ¹¹chɔ⁵⁵	r ɔ ¹¹ + cʰ ɔ ⁵⁵	kaya1316			Sino-Tibetan	1208 1207	1208 1207
1329	102_elephant	elephant	NorthernPao	Northern Pa-O	chaŋ³¹ ̈	chaŋ³¹̈	cʰ a ŋ ɦ ³¹	nort2705			Sino-Tibetan	1207	1207
1617	102_elephant	elephant	NorthernPwo	Northern Pwo	ka¹¹chɛ̃³⁵	ka¹¹chɛ̃³⁵	k a ¹¹ + cʰ ɛ̃ ³⁵	nort2704			Sino-Tibetan	1209 1207	1209 1207
2194	102_elephant	elephant	SouthernPao	Southern Pa-O	chaŋ³¹ ̈	chaŋ³¹̈	cʰ a ŋ ɦ ³¹	sout2712			Sino-Tibetan	1207	1207
3055	102_elephant	elephant	WesternBwe	Western Bwe	(gə) ʃa⁵⁵	_ʃa⁵⁵	ʃ a ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	1207	1207
103	103_embracehug	embrace, hug	ProtoKaren	Proto-Karen	* phɔɁᴰ	*_phɔɁᴰ	pʰ ɔ ʔ̚ ⁵¹	kare1337			Sino-Tibetan	1226	1226
436	103_embracehug	embrace, hug	Kayah	Kayah	phɛ⁵⁵	phɛ⁵⁵	pʰ ɛ ⁵⁵	kaya1317			Sino-Tibetan	1226	1226
1030	103_embracehug	embrace, hug	Kayaw	Kayaw	pho³³	pho³³	pʰ o ³³	kaya1316			Sino-Tibetan	1226	1226
1330	103_embracehug	embrace, hug	NorthernPao	Northern Pa-O	phɔɁ²¹	phɔɁ²¹	pʰ ɔ ʔ ²¹	nort2705			Sino-Tibetan	1226	1226
1618	103_embracehug	embrace, hug	NorthernPwo	Northern Pwo	phoɁ⁴⁵	phoɁ⁴⁵	pʰ o ʔ ⁴⁵	nort2704			Sino-Tibetan	1226	1226
3056	103_embracehug	embrace, hug	WesternBwe	Western Bwe	phɔ³³	phɔ³³	pʰ ɔ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1226	1226
104	104_enter	enter	ProtoKaren	Proto-Karen	*n( )Ɂᴰ	*nɁᴰ	n ə ʔ ⁵¹	kare1337			Sino-Tibetan	1237	1237
437	104_enter	enter	Kayah	Kayah	no³³	no³³	n o ³³	kaya1317			Sino-Tibetan	1237	1237
1031	104_enter	enter	Kayaw	Kayaw	nu³³	nu³³	n u ³³	kaya1316			Sino-Tibetan	1237	1237
1619	104_enter	enter	NorthernPwo	Northern Pwo	naəɁ²¹	naəɁ²¹	n aə ʔ ²¹	nort2704			Sino-Tibetan	1237	1237
2195	104_enter	enter	SouthernPao	Southern Pa-O	nəɁ⁴⁵	nəɁ⁴⁵	n ə ʔ ⁴⁵	sout2712			Sino-Tibetan	1237	1237
3057	104_enter	enter	WesternBwe	Western Bwe	nu¹¹	nu¹¹	n u ¹¹	bwek1238	18.9796	96.9936	Sino-Tibetan	1237	1237
105	105_exertforcingtoexpel	exert forcing to expel	ProtoKaren	Proto-Karen	*chuNᴬ	*chuNᴬ	cʰ u ɴ ⁵⁵	kare1337			Sino-Tibetan	1247	1247
438	105_exertforcingtoexpel	exert forcing to expel	Kayah	Kayah	chɨ³³	chɨ³³	cʰ ɨ ³³	kaya1317			Sino-Tibetan	1247	1247
729	105_exertforcingtoexpel	exert forcing to expel	Kayan	Kayan	chwaŋ⁵³	chwaŋ⁵³	cʰ w a ŋ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	1247	1247
1032	105_exertforcingtoexpel	exert forcing to expel	Kayaw	Kayaw	chu⁵⁵	chu⁵⁵	cʰ u ⁵⁵	kaya1316			Sino-Tibetan	1247	1247
1331	105_exertforcingtoexpel	exert forcing to expel	NorthernPao	Northern Pa-O	chən³¹ ̈	chən³¹̈	cʰ ə ŋ ɦ ³¹	nort2705			Sino-Tibetan	1247	1247
2196	105_exertforcingtoexpel	exert forcing to expel	SouthernPao	Southern Pa-O	chuə̯ m³¹ ̈	chuə̯m³¹̈	cʰ w ə m ³¹	sout2712			Sino-Tibetan	1247	1247
106	106_extinguishtv	extinguish (t.v.)	ProtoKaren	Proto-Karen	*p/biɁᴰ	*p|biɁᴰ	p i ʔ̚ ⁵¹	kare1337			Sino-Tibetan	1255	1255
439	106_extinguishtv	extinguish (t.v.)	Kayah	Kayah	pi³³	pi³³	p i ³³	kaya1317			Sino-Tibetan	1255	1255
730	106_extinguishtv	extinguish (t.v.)	Kayan	Kayan	pɨɁ²¹	pɨɁ²¹	p ɨ ʔ ²¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1255	1255
1033	106_extinguishtv	extinguish (t.v.)	Kayaw	Kayaw	pi³³	pi³³	p i ³³	kaya1316			Sino-Tibetan	1255	1255
1332	106_extinguishtv	extinguish (t.v.)	NorthernPao	Northern Pa-O	peɁ²¹	peɁ²¹	p e ʔ ²¹	nort2705			Sino-Tibetan	1255	1255
1620	106_extinguishtv	extinguish (t.v.)	NorthernPwo	Northern Pwo	phaiɁ²¹	phaiɁ²¹	pʰ ai ʔ ²¹	nort2704			Sino-Tibetan	1255	1255
2197	106_extinguishtv	extinguish (t.v.)	SouthernPao	Southern Pa-O	piɁ²¹	piɁ²¹	p i ʔ ²¹	sout2712			Sino-Tibetan	1255	1255
3058	106_extinguishtv	extinguish (t.v.)	WesternBwe	Western Bwe	bɪ¹¹	bɪ¹¹	b ɪ ¹¹	bwek1238	18.9796	96.9936	Sino-Tibetan	1255	1255
107	107_eyeface	eye, face	ProtoKaren	Proto-Karen	*mɛɁᴰ	*mɛɁᴰ	m ɛ ʔ̚ ⁵¹	kare1337			Sino-Tibetan	1268	1268
1333	107_eyeface	eye, face	NorthernPao	Northern Pa-O	mɛɁ⁴⁵	mɛɁ⁴⁵	m ɛ ʔ ⁴⁵	nort2705			Sino-Tibetan	1268	1268
1621	107_eyeface	eye, face	NorthernPwo	Northern Pwo	meɁ²¹	meɁ²¹	m e ʔ ²¹	nort2704			Sino-Tibetan	1268	1268
2198	107_eyeface	eye, face	SouthernPao	Southern Pa-O	mɛɁ⁴⁵	mɛɁ⁴⁵	m ɛ ʔ ⁴⁵	sout2712			Sino-Tibetan	1268	1268
108	108_falldown	fall down	ProtoKaren	Proto-Karen	*dɛɁᴰ	*dɛɁᴰ	d ɛ ʔ̚ ⁵¹	kare1337			Sino-Tibetan	1277	1277
440	108_falldown	fall down	Kayah	Kayah	ta³³	ta³³	t a ³³	kaya1317			Sino-Tibetan	1277	1277
731	108_falldown	fall down	Kayan	Kayan	tɛɁ²¹	tɛɁ²¹	t ɛ ʔ ²¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1277	1277
1034	108_falldown	fall down	Kayaw	Kayaw	te³³	te³³	t e ³³	kaya1316			Sino-Tibetan	1277	1277
1334	108_falldown	fall down	NorthernPao	Northern Pa-O	thɛɁ⁴⁵	thɛɁ⁴⁵	tʰ ɛ ʔ ⁴⁵	nort2705			Sino-Tibetan	1277	1277
1622	108_falldown	fall down	NorthernPwo	Northern Pwo	theɁ²¹	theɁ²¹	tʰ e ʔ ²¹	nort2704			Sino-Tibetan	1277	1277
2199	108_falldown	fall down	SouthernPao	Southern Pa-O	tɛɁ⁴⁵	tɛɁ⁴⁵	t ɛ ʔ ⁴⁵	sout2712			Sino-Tibetan	1277	1277
3059	108_falldown	fall down	WesternBwe	Western Bwe	de¹¹	de¹¹	d e ¹¹	bwek1238	18.9796	96.9936	Sino-Tibetan	1277	1277
109	109_fatadj	fat (adj)	ProtoKaren	Proto-Karen	*Ɂbluŋᴮ	*Ɂbluŋᴮ	ˀb l u ŋ ¹¹	kare1337			Sino-Tibetan	1290	1290
441	109_fatadj	fat (adj)	Kayah	Kayah	bɨ¹¹	bɨ¹¹	b ɨ ¹¹	kaya1317			Sino-Tibetan	1290	1290
732	109_fatadj	fat (adj)	Kayan	Kayan	bwaŋ¹¹	bwaŋ¹¹	b w a ŋ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1290	1290
1035	109_fatadj	fat (adj)	Kayaw	Kayaw	bu¹¹	bu¹¹	b u ¹¹	kaya1316			Sino-Tibetan	1290	1290
1335	109_fatadj	fat (adj)	NorthernPao	Northern Pa-O	pləŋ⁵⁵	pləŋ⁵⁵	p l ə ŋ ⁵⁵	nort2705			Sino-Tibetan	1290	1290
1623	109_fatadj	fat (adj)	NorthernPwo	Northern Pwo	bɑ̃³³	bɑ̃³³	b ɑ̃ ³³	nort2704			Sino-Tibetan	1290	1290
2200	109_fatadj	fat (adj)	SouthernPao	Southern Pa-O	pwəŋ³³	pwəŋ³³	p w ə ŋ ³³	sout2712			Sino-Tibetan	1290	1290
3060	109_fatadj	fat (adj)	WesternBwe	Western Bwe	ɓʊ³³	ɓʊ³³	ɓ ʊ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1290	1290
110	110_featherfurbodyhair	feather, fur, body hair	ProtoKaren	Proto-Karen	*chuNᴮ	*chuNᴮ	cʰ u ɴ ¹¹	kare1337			Sino-Tibetan	1301	1301
442	110_featherfurbodyhair	feather, fur, body hair	Kayah	Kayah	ɕɨ¹¹	ɕɨ¹¹	ɕ ɨ ¹¹	kaya1317			Sino-Tibetan	1301	1301
733	110_featherfurbodyhair	feather, fur, body hair	Kayan	Kayan	chwaŋ¹¹	chwaŋ¹¹	cʰ w a ŋ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1301	1301
1036	110_featherfurbodyhair	feather, fur, body hair	Kayaw	Kayaw	ɕu¹¹	ɕu¹¹	ɕ u ¹¹	kaya1316			Sino-Tibetan	1301	1301
1336	110_featherfurbodyhair	feather, fur, body hair	NorthernPao	Northern Pa-O	chən⁵⁵	chən⁵⁵	cʰ ə n ⁵⁵	nort2705			Sino-Tibetan	1301	1301
