ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
5395	196	branch/ twig	ZhongyuanYinyun	Zhongyuan_Yinyun	ʧ.ɿ.P	ʧ.ɿ.P	tʃ ɿ P/⁵⁵		39.9385466	116.1172766	Sino-Tibetan	1092	1092
5743	197	branch/ twig	Beijing	Beijing	ʂ.u.⁵¹	ʂ.u.⁵¹	ʂ u ⁵¹	beij1234	39.9385466	116.1172766	Sino-Tibetan	1173	1173
5744	197	branch/ twig	Jinan	Jinan	ʂ.u.²¹	ʂ.u.²¹	ʂ u ²¹	jina1245	36.690777	116.997299	Sino-Tibetan	1173	1173
5745	197	branch/ twig	XiAn	Xi_an	f.u.⁵⁵	f.u.⁵⁵	f u ⁵⁵	xian1253	34.228154	108.960571	Sino-Tibetan	1173	1173
5746	197	branch/ twig	Taiyuan	Taiyuan	s.u.⁴⁵	s.u.⁴⁵	s u ⁴⁵	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1173	1173
5747	197	branch/ twig	Hankou	Hankou	ɕ.y.³⁵	ɕ.y.³⁵	ɕ y ³⁵	hank1234	30.581179	114.272597	Sino-Tibetan	1173	1173
5748	197	branch/ twig	Chengdu	Chengdu	s.u.¹³	s.u.¹³	s u ¹³	chen1267	30.605768	103.970947	Sino-Tibetan	1173	1173
5749	197	branch/ twig	Yangzhou	Yangzhou	s.u.⁵⁵	s.u.⁵⁵	s u ⁵⁵	yang1306	32.4171449	119.209227	Sino-Tibetan	1173	1173
5750	197	branch/ twig	Suzhou	Suzhou	z.ɥ.³¹	z.ɥ.³¹	z ɥ ³¹	suzh1234	31.3280439	120.364116	Sino-Tibetan	1173	1173
5751	197	branch/ twig	Wenzhou	Wenzhou	z.ɿ.²²	z.ɿ.²²	z ɿ ²²	ouji1238	28.005496	120.701179	Sino-Tibetan	1173	1173
5752	197	branch/ twig	Changsha	Changsha	ɕ.y.⁵⁵	ɕ.y.⁵⁵	ɕ y ⁵⁵	chan1326	28.85032	112.943344	Sino-Tibetan	1173	1173
5753	197	branch/ twig	Changsha	Changsha	ɕ.y.²¹	ɕ.y.²¹	ɕ y ²¹	chan1326	28.85032	112.943344	Sino-Tibetan	1173	1173
5754	197	branch/ twig	Shuangfeng	Shuangfeng	ɣ.y.³³	ɣ.y.³³	ɣ y ³³	shua1258	27.4569781	111.916486	Sino-Tibetan	1173	1173
5755	197	branch/ twig	Nanchang	Nanchang	ɕ.y.²¹	ɕ.y.²¹	ɕ y ²¹	nanc1254	28.706609	115.857468	Sino-Tibetan	1173	1173
5756	197	branch/ twig	Meixian	Meixian	s.u.⁵²	s.u.⁵²	s u ⁵²	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1173	1173
5757	197	branch/ twig	Guangzhou	Guangzhou	ʃ.y.²²	ʃ.y.²²	ʃ y ²²	guan1279	23.1253503	112.9476548	Sino-Tibetan	1173	1173
5758	197	branch/ twig	Xiamen	Xiamen	s.u.³³	s.u.³³	s u ³³	xiam1236	24.49421	118.08918	Sino-Tibetan	1173	1173
5759	197	branch/ twig	Xiamen	Xiamen	ʦʰ.i.u.³³	ʦʰ.i.u.³³	tsʰ i/j u ³³	xiam1236	24.49421	118.08918	Sino-Tibetan	1173	1173
5760	197	branch/ twig	Chaozhou	Chaozhou	ʦʰ.i.u.¹¹	ʦʰ.i.u.¹¹	tsʰ i/j u ¹¹	chao1238	23.666667	116.633333	Sino-Tibetan	1173	1173
5761	197	branch/ twig	Fuzhou	Fuzhou	s.ø.y.²⁴²	s.ø.y.²⁴²	s øy ²⁴²	fuzh1239	26.08904	119.294243	Sino-Tibetan	1173	1173
5762	197	branch/ twig	Shanghai	Shanghai	z.ɥ.¹³	z.ɥ.¹³	z ɥ ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	1173	1173
5763	197	branch/ twig	ZhongyuanYinyun	Zhongyuan_Yinyun	ʃ.i.u.Q	ʃ.i.u.Q	ʃ i/j u Q/⁵¹		39.9385466	116.1172766	Sino-Tibetan	1173	1173
7726	198	break	Beijing	Beijing	pʰ.o.⁵¹	pʰ.o.⁵¹	pʰ o ⁵¹	beij1234	39.9385466	116.1172766	Sino-Tibetan	1571	1571
7727	198	break	Jinan	Jinan	pʰ.ə.²¹	pʰ.ə.²¹	pʰ ə ²¹	jina1245	36.690777	116.997299	Sino-Tibetan	1571	1571
7728	198	break	XiAn	Xi_an	pʰ.o.⁵⁵	pʰ.o.⁵⁵	pʰ o ⁵⁵	xian1253	34.228154	108.960571	Sino-Tibetan	1571	1571
7729	198	break	Taiyuan	Taiyuan	pʰ.ə.⁴⁵	pʰ.ə.⁴⁵	pʰ ə ⁴⁵	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1571	1571
7730	198	break	Hankou	Hankou	pʰ.o.³⁵	pʰ.o.³⁵	pʰ o ³⁵	hank1234	30.581179	114.272597	Sino-Tibetan	1571	1571
7731	198	break	Chengdu	Chengdu	pʰ.o.¹³	pʰ.o.¹³	pʰ o ¹³	chen1267	30.605768	103.970947	Sino-Tibetan	1571	1571
7732	198	break	Yangzhou	Yangzhou	pʰ.o.⁵⁵	pʰ.o.⁵⁵	pʰ o ⁵⁵	yang1306	32.4171449	119.209227	Sino-Tibetan	1571	1571
7733	198	break	Suzhou	Suzhou	pʰ.u.⁴¹²	pʰ.u.⁴¹²	pʰ u ⁴¹²	suzh1234	31.3280439	120.364116	Sino-Tibetan	1571	1571
7734	198	break	Wenzhou	Wenzhou	p.ɵ.y.⁴²	p.ɵ.y.⁴²	p ɵy ⁴²	ouji1238	28.005496	120.701179	Sino-Tibetan	1571	1571
7735	198	break	Wenzhou	Wenzhou	pʰ.a.⁴²	pʰ.a.⁴²	pʰ a ⁴²	ouji1238	28.005496	120.701179	Sino-Tibetan	1571	1571
7736	198	break	Changsha	Changsha	pʰ.o.⁵⁵	pʰ.o.⁵⁵	pʰ o ⁵⁵	chan1326	28.85032	112.943344	Sino-Tibetan	1571	1571
7737	198	break	Shuangfeng	Shuangfeng	pʰ.ʊ.³⁵	pʰ.ʊ.³⁵	pʰ ʊ ³⁵	shua1258	27.4569781	111.916486	Sino-Tibetan	1571	1571
7738	198	break	Nanchang	Nanchang	pʰ.o.²¹³	pʰ.o.²¹³	pʰ o ²¹³	nanc1254	28.706609	115.857468	Sino-Tibetan	1571	1571
7739	198	break	Meixian	Meixian	pʰ.ɔ.⁵²	pʰ.ɔ.⁵²	pʰ ɔ ⁵²	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1571	1571
7740	198	break	Guangzhou	Guangzhou	pʰ.ɔ.³³	pʰ.ɔ.³³	pʰ ɔ ³³	guan1279	23.1253503	112.9476548	Sino-Tibetan	1571	1571
7741	198	break	Xiamen	Xiamen	pʰ.o.¹¹	pʰ.o.¹¹	pʰ o ¹¹	xiam1236	24.49421	118.08918	Sino-Tibetan	1571	1571
7742	198	break	Xiamen	Xiamen	pʰ.u.a.¹¹	pʰ.u.a.¹¹	pʰ u/w a ¹¹	xiam1236	24.49421	118.08918	Sino-Tibetan	1571	1571
7743	198	break	Chaozhou	Chaozhou	pʰ.u.a.²¹³	pʰ.u.a.²¹³	pʰ u/w a ²¹³	chao1238	23.666667	116.633333	Sino-Tibetan	1571	1571
7744	198	break	Fuzhou	Fuzhou	pʰ.a.²¹³	pʰ.a.²¹³	pʰ a ²¹³	fuzh1239	26.08904	119.294243	Sino-Tibetan	1571	1571
7745	198	break	Fuzhou	Fuzhou	pʰ.ɔ.²¹³	pʰ.ɔ.²¹³	pʰ ɔ ²¹³	fuzh1239	26.08904	119.294243	Sino-Tibetan	1571	1571
7746	198	break	Shanghai	Shanghai	pʰ.u.³⁵/⁵⁵	pʰ.u.³⁵/⁵⁵	pʰ u ³⁵/⁵⁵	shan1293	31.222902	121.475372	Sino-Tibetan	1571	1571
7747	198	break	ZhongyuanYinyun	Zhongyuan_Yinyun	pʰ.u.o.Q	pʰ.u.o.Q	pʰ u/w o Q/⁵¹		39.9385466	116.1172766	Sino-Tibetan	1571	1571
9777	199	break	Beijing	Beijing	l.i.e.⁵¹	l.i.e.⁵¹	l i/j e ⁵¹	beij1234	39.9385466	116.1172766	Sino-Tibetan	2047	2047
9778	199	break	Jinan	Jinan	l.i.e.²¹³	l.i.e.²¹³	l i/j e ²¹³	jina1245	36.690777	116.997299	Sino-Tibetan	2047	2047
9779	199	break	Jinan	Jinan	l.i.e.²¹	l.i.e.²¹	l i/j e ²¹	jina1245	36.690777	116.997299	Sino-Tibetan	2047	2047
9780	199	break	XiAn	Xi_an	l.i.e.²¹	l.i.e.²¹	l i/j e ²¹	xian1253	34.228154	108.960571	Sino-Tibetan	2047	2047
9781	199	break	Taiyuan	Taiyuan	l.i.ə.ʔ.²	l.i.ə.ʔ.²	l i/j ə ʔ ²	taiy1243	37.8632119	112.4024883	Sino-Tibetan	2047	2047
9782	199	break	Hankou	Hankou	n.i.e.²¹³	n.i.e.²¹³	n i/j e ²¹³	hank1234	30.581179	114.272597	Sino-Tibetan	2047	2047
9783	199	break	Chengdu	Chengdu	n.i.e.³¹	n.i.e.³¹	n i/j e ³¹	chen1267	30.605768	103.970947	Sino-Tibetan	2047	2047
9784	199	break	Yangzhou	Yangzhou	l.i.ə.ʔ.⁴	l.i.ə.ʔ.⁴	l i/j ə ʔ ⁴	yang1306	32.4171449	119.209227	Sino-Tibetan	2047	2047
9785	199	break	Suzhou	Suzhou	l.i.ɤ.ʔ.²³	l.i.ɤ.ʔ.²³	l i/j ɤ ʔ ²³	suzh1234	31.3280439	120.364116	Sino-Tibetan	2047	2047
9786	199	break	Wenzhou	Wenzhou	l.i.²¹²	l.i.²¹²	l i ²¹²	ouji1238	28.005496	120.701179	Sino-Tibetan	2047	2047
9787	199	break	Changsha	Changsha	n.i.e.²⁴	n.i.e.²⁴	n i/j e ²⁴	chan1326	28.85032	112.943344	Sino-Tibetan	2047	2047
9788	199	break	Shuangfeng	Shuangfeng	n.i.ɛ.²³	n.i.ɛ.²³	n i/j ɛ ²³	shua1258	27.4569781	111.916486	Sino-Tibetan	2047	2047
9789	199	break	Nanchang	Nanchang	l.i.ɛ.t.⁵	l.i.ɛ.t.⁵	l i/j ɛ t ⁵	nanc1254	28.706609	115.857468	Sino-Tibetan	2047	2047
9790	199	break	Meixian	Meixian	l.i.ɛ.t.⁵	l.i.ɛ.t.⁵	l i/j ɛ t ⁵	yuet1238	24.3522958	115.8903375	Sino-Tibetan	2047	2047
9791	199	break	Guangzhou	Guangzhou	l.i.t.²²/²	l.i.t.²²/²	l i t ²²/²	guan1279	23.1253503	112.9476548	Sino-Tibetan	2047	2047
9792	199	break	Xiamen	Xiamen	l.i.a.t.⁵	l.i.a.t.⁵	l i/j a t ⁵	xiam1236	24.49421	118.08918	Sino-Tibetan	2047	2047
9793	199	break	Xiamen	Xiamen	l.e.ʔ.⁵	l.e.ʔ.⁵	l e ʔ ⁵	xiam1236	24.49421	118.08918	Sino-Tibetan	2047	2047
9794	199	break	Xiamen	Xiamen	l.i.ʔ.⁵	l.i.ʔ.⁵	l i ʔ ⁵	xiam1236	24.49421	118.08918	Sino-Tibetan	2047	2047
9795	199	break	Chaozhou	Chaozhou	l.i.ʔ.⁴	l.i.ʔ.⁴	l i ʔ ⁴	chao1238	23.666667	116.633333	Sino-Tibetan	2047	2047
9796	199	break	Fuzhou	Fuzhou	l.i.e.ʔ.⁴	l.i.e.ʔ.⁴	l i/j e ʔ ⁴	fuzh1239	26.08904	119.294243	Sino-Tibetan	2047	2047
9797	199	break	Shanghai	Shanghai	l.ɪ.ʔ.¹³	l.ɪ.ʔ.¹³	l ɪ ʔ ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	2047	2047
9798	199	break	ZhongyuanYinyun	Zhongyuan_Yinyun	l.i.e.R³	l.i.e.R³	l i/j e R³/²¹⁴		39.9385466	116.1172766	Sino-Tibetan	2047	2047
277	10	breast	Beijing	Beijing	ʐ.u.²¹⁴	ʐ.u.²¹⁴	ʐ u ²¹⁴	beij1234	39.9385466	116.1172766	Sino-Tibetan	33	33
278	10	breast	Jinan	Jinan	l.u.⁵⁵	l.u.⁵⁵	l u ⁵⁵	jina1245	36.690777	116.997299	Sino-Tibetan	33	33
279	10	breast	XiAn	Xi_an	v.u.⁵³	v.u.⁵³	v u ⁵³	xian1253	34.228154	108.960571	Sino-Tibetan	33	33
280	10	breast	Taiyuan	Taiyuan	z.u.⁵³	z.u.⁵³	z u ⁵³	taiy1243	37.8632119	112.4024883	Sino-Tibetan	33	33
281	10	breast	Hankou	Hankou	.y.⁴²	.y.⁴²	y ⁴²	hank1234	30.581179	114.272597	Sino-Tibetan	33	33
282	10	breast	Chengdu	Chengdu	z.u.⁵³	z.u.⁵³	z u ⁵³	chen1267	30.605768	103.970947	Sino-Tibetan	33	33
283	10	breast	Yangzhou	Yangzhou	l.u.⁴²	l.u.⁴²	l u ⁴²	yang1306	32.4171449	119.209227	Sino-Tibetan	33	33
284	10	breast	Suzhou	Suzhou	z.ɥ.³¹	z.ɥ.³¹	z ɥ ³¹	suzh1234	31.3280439	120.364116	Sino-Tibetan	33	33
285	10	breast	Wenzhou	Wenzhou	z.ɿ.³⁴	z.ɿ.³⁴	z ɿ ³⁴	ouji1238	28.005496	120.701179	Sino-Tibetan	33	33
286	10	breast	Changsha	Changsha	.y.⁴¹	.y.⁴¹	y ⁴¹	chan1326	28.85032	112.943344	Sino-Tibetan	33	33
287	10	breast	Shuangfeng	Shuangfeng	.y.²¹	.y.²¹	y ²¹	shua1258	27.4569781	111.916486	Sino-Tibetan	33	33
288	10	breast	Nanchang	Nanchang	.ʚ.²¹³	.ʚ.²¹³	ɞ ²¹³	nanc1254	28.706609	115.857468	Sino-Tibetan	33	33
289	10	breast	Meixian	Meixian	j.i.⁵²	j.i.⁵²	j i ⁵²	yuet1238	24.3522958	115.8903375	Sino-Tibetan	33	33
290	10	breast	Guangzhou	Guangzhou	j.y.²³	j.y.²³	j y ²³	guan1279	23.1253503	112.9476548	Sino-Tibetan	33	33
291	10	breast	Xiamen	Xiamen	ʣ.u.⁵¹	ʣ.u.⁵¹	dz u ⁵¹	xiam1236	24.49421	118.08918	Sino-Tibetan	33	33
292	10	breast	Chaozhou	Chaozhou	z.u.⁵³	z.u.⁵³	z u ⁵³	chao1238	23.666667	116.633333	Sino-Tibetan	33	33
293	10	breast	Fuzhou	Fuzhou	.y.³¹	.y.³¹	y ³¹	fuzh1239	26.08904	119.294243	Sino-Tibetan	33	33
294	10	breast	Shanghai	Shanghai	z.ɥ.¹³	z.ɥ.¹³	z ɥ ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	33	33
295	10	breast	ZhongyuanYinyun	Zhongyuan_Yinyun	ʒ.i.u.S	ʒ.i.u.S	ʒ i/j u S/³⁵		39.9385466	116.1172766	Sino-Tibetan	33	33
400	200	bright	Beijing	Beijing	l.i.a.ŋ.⁵¹	l.i.a.ŋ.⁵¹	l i/j a ŋ ⁵¹	beij1234	39.9385466	116.1172766	Sino-Tibetan	52	52
401	200	bright	Jinan	Jinan	l.i.a.ŋ.²¹	l.i.a.ŋ.²¹	l i/j a ŋ ²¹	jina1245	36.690777	116.997299	Sino-Tibetan	52	52
402	200	bright	XiAn	Xi_an	l.i.a.ŋ.⁵⁵	l.i.a.ŋ.⁵⁵	l i/j a ŋ ⁵⁵	xian1253	34.228154	108.960571	Sino-Tibetan	52	52
403	200	bright	Taiyuan	Taiyuan	l.i.ɒː ⁴⁵	l.i.ɒː ⁴⁵	l iɒː ⁴⁵	taiy1243	37.8632119	112.4024883	Sino-Tibetan	52	52
404	200	bright	Hankou	Hankou	n.i.a.ŋ.³⁵	n.i.a.ŋ.³⁵	n i/j a ŋ ³⁵	hank1234	30.581179	114.272597	Sino-Tibetan	52	52
405	200	bright	Chengdu	Chengdu	n.i.a.ŋ.¹³	n.i.a.ŋ.¹³	n i/j a ŋ ¹³	chen1267	30.605768	103.970947	Sino-Tibetan	52	52
406	200	bright	Yangzhou	Yangzhou	l.i.ɑ.ŋ.⁵⁵	l.i.ɑ.ŋ.⁵⁵	l i/j ɑ ŋ ⁵⁵	yang1306	32.4171449	119.209227	Sino-Tibetan	52	52
407	200	bright	Suzhou	Suzhou	l.i.a.ŋ.³¹	l.i.a.ŋ.³¹	l i/j a ŋ ³¹	suzh1234	31.3280439	120.364116	Sino-Tibetan	52	52
408	200	bright	Wenzhou	Wenzhou	l.i.²²	l.i.²²	l i ²²	ouji1238	28.005496	120.701179	Sino-Tibetan	52	52
409	200	bright	Changsha	Changsha	n.i.a.n.⁵⁵	n.i.a.n.⁵⁵	n i/j a n ⁵⁵	chan1326	28.85032	112.943344	Sino-Tibetan	52	52
410	200	bright	Changsha	Changsha	n.i.a.n.²¹	n.i.a.n.²¹	n i/j a n ²¹	chan1326	28.85032	112.943344	Sino-Tibetan	52	52
411	200	bright	Shuangfeng	Shuangfeng	n.i.a.ŋ.³³	n.i.a.ŋ.³³	n i/j a ŋ ³³	shua1258	27.4569781	111.916486	Sino-Tibetan	52	52
412	200	bright	Nanchang	Nanchang	l.i.ɔ.ŋ.²¹	l.i.ɔ.ŋ.²¹	l i/j ɔ ŋ ²¹	nanc1254	28.706609	115.857468	Sino-Tibetan	52	52
413	200	bright	Meixian	Meixian	l.i.ɔ.ŋ.⁵²	l.i.ɔ.ŋ.⁵²	l i/j ɔ ŋ ⁵²	yuet1238	24.3522958	115.8903375	Sino-Tibetan	52	52
414	200	bright	Guangzhou	Guangzhou	l.œ.ŋ.²²	l.œ.ŋ.²²	l œ ŋ ²²	guan1279	23.1253503	112.9476548	Sino-Tibetan	52	52
415	200	bright	Xiamen	Xiamen	l.i.ɔ.ŋ.³³	l.i.ɔ.ŋ.³³	l i/j ɔ ŋ ³³	xiam1236	24.49421	118.08918	Sino-Tibetan	52	52
416	200	bright	Xiamen	Xiamen	l.i.a.ŋ.³³	l.i.a.ŋ.³³	l i/j a ŋ ³³	xiam1236	24.49421	118.08918	Sino-Tibetan	52	52
417	200	bright	Chaozhou	Chaozhou	l.i.a.ŋ.³⁵	l.i.a.ŋ.³⁵	l i/j a ŋ ³⁵	chao1238	23.666667	116.633333	Sino-Tibetan	52	52
418	200	bright	Fuzhou	Fuzhou	l.u.ɔ.ŋ.²⁴²	l.u.ɔ.ŋ.²⁴²	l u/w ɔ ŋ ²⁴²	fuzh1239	26.08904	119.294243	Sino-Tibetan	52	52
419	200	bright	Shanghai	Shanghai	l.i.aː ¹³	l.i.aː ¹³	l iaː ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	52	52
420	200	bright	ZhongyuanYinyun	Zhongyuan_Yinyun	l.i.a.ŋ.Q	l.i.a.ŋ.Q	l i/j a ŋ Q/⁵¹		39.9385466	116.1172766	Sino-Tibetan	52	52
4829	11	bright	Beijing	Beijing	m.i.ŋ.³⁵	m.i.ŋ.³⁵	m i ŋ ³⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	1021	1021
4830	11	bright	Jinan	Jinan	m.i.ŋ.⁴²	m.i.ŋ.⁴²	m i ŋ ⁴²	jina1245	36.690777	116.997299	Sino-Tibetan	1021	1021
4831	11	bright	XiAn	Xi_an	m.i.ŋ.²⁴	m.i.ŋ.²⁴	m i ŋ ²⁴	xian1253	34.228154	108.960571	Sino-Tibetan	1021	1021
4832	11	bright	Taiyuan	Taiyuan	m.i.ŋ.¹¹	m.i.ŋ.¹¹	m i ŋ ¹¹	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1021	1021
4833	11	bright	Hankou	Hankou	m.i.n.²¹³	m.i.n.²¹³	m i n ²¹³	hank1234	30.581179	114.272597	Sino-Tibetan	1021	1021
4834	11	bright	Chengdu	Chengdu	m.i.n.³¹	m.i.n.³¹	m i n ³¹	chen1267	30.605768	103.970947	Sino-Tibetan	1021	1021
4835	11	bright	Yangzhou	Yangzhou	m.iː ³⁴	m.iː ³⁴	m iː ³⁴	yang1306	32.4171449	119.209227	Sino-Tibetan	1021	1021
4836	11	bright	Suzhou	Suzhou	m.i.n.²⁴	m.i.n.²⁴	m i n ²⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	1021	1021
4837	11	bright	Wenzhou	Wenzhou	m.e.ŋ.³¹	m.e.ŋ.³¹	m e ŋ ³¹	ouji1238	28.005496	120.701179	Sino-Tibetan	1021	1021
4838	11	bright	Changsha	Changsha	m.i.n.¹³	m.i.n.¹³	m i n ¹³	chan1326	28.85032	112.943344	Sino-Tibetan	1021	1021
4839	11	bright	Shuangfeng	Shuangfeng	m.i.n.²³	m.i.n.²³	m i n ²³	shua1258	27.4569781	111.916486	Sino-Tibetan	1021	1021
4840	11	bright	Shuangfeng	Shuangfeng	m.i.oː ²³	m.i.oː ²³	m ioː ²³	shua1258	27.4569781	111.916486	Sino-Tibetan	1021	1021
4841	11	bright	Nanchang	Nanchang	m.i.n.⁴⁵	m.i.n.⁴⁵	m i n ⁴⁵	nanc1254	28.706609	115.857468	Sino-Tibetan	1021	1021
4842	11	bright	Nanchang	Nanchang	m.i.a.ŋ.⁴⁵	m.i.a.ŋ.⁴⁵	m i/j a ŋ ⁴⁵	nanc1254	28.706609	115.857468	Sino-Tibetan	1021	1021
4843	11	bright	Meixian	Meixian	m.i.n.¹¹	m.i.n.¹¹	m i n ¹¹	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1021	1021
4844	11	bright	Guangzhou	Guangzhou	m.ɪ.ŋ.²¹	m.ɪ.ŋ.²¹	m ɪ ŋ ²¹	guan1279	23.1253503	112.9476548	Sino-Tibetan	1021	1021
4845	11	bright	Xiamen	Xiamen	b.ɪ.ŋ.²⁴	b.ɪ.ŋ.²⁴	b ɪ ŋ ²⁴	xiam1236	24.49421	118.08918	Sino-Tibetan	1021	1021
4846	11	bright	Xiamen	Xiamen	m.iː ²⁴	m.iː ²⁴	m iː ²⁴	xiam1236	24.49421	118.08918	Sino-Tibetan	1021	1021
4847	11	bright	Chaozhou	Chaozhou	m.e.ŋ.⁵⁵	m.e.ŋ.⁵⁵	m e ŋ ⁵⁵	chao1238	23.666667	116.633333	Sino-Tibetan	1021	1021
4848	11	bright	Fuzhou	Fuzhou	m.i.ŋ.⁵²	m.i.ŋ.⁵²	m i ŋ ⁵²	fuzh1239	26.08904	119.294243	Sino-Tibetan	1021	1021
4849	11	bright	Shanghai	Shanghai	m.i.ŋ.¹³	m.i.ŋ.¹³	m i ŋ ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	1021	1021
4850	11	bright	ZhongyuanYinyun	Zhongyuan_Yinyun	m.i.ə.ŋ.P²	m.i.ə.ŋ.P²	m i/j ə ŋ P²/⁵⁵		39.9385466	116.1172766	Sino-Tibetan	1021	1021
3148	201	brood	Beijing	Beijing	f.u.⁵⁵	f.u.⁵⁵	f u ⁵⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	535	535
3149	201	brood	Jinan	Jinan	f.u.⁴²	f.u.⁴²	f u ⁴²	jina1245	36.690777	116.997299	Sino-Tibetan	535	535
3150	201	brood	XiAn	Xi_an	f.u.²¹	f.u.²¹	f u ²¹	xian1253	34.228154	108.960571	Sino-Tibetan	535	535
3151	201	brood	Taiyuan	Taiyuan	f.u.¹¹	f.u.¹¹	f u ¹¹	taiy1243	37.8632119	112.4024883	Sino-Tibetan	535	535
3152	201	brood	Hankou	Hankou	f.u.⁵⁵	f.u.⁵⁵	f u ⁵⁵	hank1234	30.581179	114.272597	Sino-Tibetan	535	535
3153	201	brood	Chengdu	Chengdu	f.u.⁴⁴	f.u.⁴⁴	f u ⁴⁴	chen1267	30.605768	103.970947	Sino-Tibetan	535	535
3154	201	brood	Yangzhou	Yangzhou	f.u.³⁴	f.u.³⁴	f u ³⁴	yang1306	32.4171449	119.209227	Sino-Tibetan	535	535
3155	201	brood	Suzhou	Suzhou	f.u.⁴⁴	f.u.⁴⁴	f u ⁴⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	535	535
3156	201	brood	Suzhou	Suzhou	b.u.³¹	b.u.³¹	b u ³¹	suzh1234	31.3280439	120.364116	Sino-Tibetan	535	535
3157	201	brood	Wenzhou	Wenzhou	b.u.²²	b.u.²²	b u ²²	ouji1238	28.005496	120.701179	Sino-Tibetan	535	535
3158	201	brood	Changsha	Changsha	f.u.³³	f.u.³³	f u ³³	chan1326	28.85032	112.943344	Sino-Tibetan	535	535
3159	201	brood	Shuangfeng	Shuangfeng	x.ə.u.⁵⁵	x.ə.u.⁵⁵	x əu ⁵⁵	shua1258	27.4569781	111.916486	Sino-Tibetan	535	535
3160	201	brood	Nanchang	Nanchang	ɸ.u.⁴²	ɸ.u.⁴²	ɸ u ⁴²	nanc1254	28.706609	115.857468	Sino-Tibetan	535	535
3161	201	brood	Meixian	Meixian	f.u.⁴⁴	f.u.⁴⁴	f u ⁴⁴	yuet1238	24.3522958	115.8903375	Sino-Tibetan	535	535
3162	201	brood	Guangzhou	Guangzhou	f.u.⁵³/⁵⁵	f.u.⁵³/⁵⁵	f u ⁵³/⁵⁵	guan1279	23.1253503	112.9476548	Sino-Tibetan	535	535
3163	201	brood	Xiamen	Xiamen	h.u.⁵⁵	h.u.⁵⁵	h u ⁵⁵	xiam1236	24.49421	118.08918	Sino-Tibetan	535	535
3164	201	brood	Chaozhou	Chaozhou	p.u.¹¹	p.u.¹¹	p u ¹¹	chao1238	23.666667	116.633333	Sino-Tibetan	535	535
3165	201	brood	Fuzhou	Fuzhou	x.u.⁴⁴	x.u.⁴⁴	x u ⁴⁴	fuzh1239	26.08904	119.294243	Sino-Tibetan	535	535
3166	201	brood	Fuzhou	Fuzhou	p.u.²⁴²	p.u.²⁴²	p u ²⁴²	fuzh1239	26.08904	119.294243	Sino-Tibetan	535	535
3167	201	brood	Shanghai	Shanghai	p.u.¹³	p.u.¹³	p u ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	535	535
3569	202	broom	Beijing	Beijing	tʂ.o.u.²¹⁴	tʂ.o.u.²¹⁴	ʈʂ ou ²¹⁴	beij1234	39.9385466	116.1172766	Sino-Tibetan	644	644
3570	202	broom	Jinan	Jinan	tʂ.o.u.⁵⁵	tʂ.o.u.⁵⁵	ʈʂ ou ⁵⁵	jina1245	36.690777	116.997299	Sino-Tibetan	644	644
3571	202	broom	XiAn	Xi_an	tʂ.o.u.⁵³	tʂ.o.u.⁵³	ʈʂ ou ⁵³	xian1253	34.228154	108.960571	Sino-Tibetan	644	644
3572	202	broom	Taiyuan	Taiyuan	ʦ.o.u.⁵³	ʦ.o.u.⁵³	ts ou ⁵³	taiy1243	37.8632119	112.4024883	Sino-Tibetan	644	644
3573	202	broom	Hankou	Hankou	ʦ.o.u.⁴²	ʦ.o.u.⁴²	ts ou ⁴²	hank1234	30.581179	114.272597	Sino-Tibetan	644	644
3574	202	broom	Chengdu	Chengdu	ʦ.ə.u.⁵³	ʦ.ə.u.⁵³	ts əu ⁵³	chen1267	30.605768	103.970947	Sino-Tibetan	644	644
3575	202	broom	Yangzhou	Yangzhou	ʦ.ɤ.ɯ.⁴²	ʦ.ɤ.ɯ.⁴²	ts ɤɯ ⁴²	yang1306	32.4171449	119.209227	Sino-Tibetan	644	644
3576	202	broom	Suzhou	Suzhou	ʦ.ø.y.⁵²	ʦ.ø.y.⁵²	ts øy ⁵²	suzh1234	31.3280439	120.364116	Sino-Tibetan	644	644
3577	202	broom	Wenzhou	Wenzhou	ʨ.i.u.⁴⁵	ʨ.i.u.⁴⁵	tɕ i/j u ⁴⁵	ouji1238	28.005496	120.701179	Sino-Tibetan	644	644
