ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
932	1485_cryverbornounshouldbemadeclearlateron	cry (verb or noun?, should be made clear later on)	Mazhelong	Mazhelong	kʰo44	kʰo44	kʰ o ⁴⁴		24.1677209	104.1950232	Sino-Tibetan	1 7 8	AXT	KU5	7	7.K.C 7.U.V 7.5.T	1.6 3.0 1.0	kʰo⁴⁴	0	1086
933	1004_curvedcrookedbent	curved; crooked; bent	ProtoBai	Proto-Bai	kʰo4	kʰo4	kʰ o ⁴				Sino-Tibetan	1 7 8	AXT	KU6	8	8.K.C 8.U.V 8.6.T	1.6 3.0 1.0	kʰo⁴	0	1097
934	1004_curvedcrookedbent	curved; crooked; bent	Tuoluo	Tuoluo	kʰv42	kʰv42	kʰ v/ʯ ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	1 7 8	AXT	KY3	9	9.K.C 9.Y.V 9.3.T	1.6 3.0 1.0	kʰv/ʯ⁴²	0	1097
935	1004_curvedcrookedbent	curved; crooked; bent	Gongxing	Gongxing	kʰao24	kʰao24	kʰ ao ²⁴		27.0852794	99.1652452	Sino-Tibetan	1 7 8	AXT	KA2	4	4.K.C 4.A.V 4.2.T	1.6 3.0 1.0	kʰao²⁴	0	1097
936	1004_curvedcrookedbent	curved; crooked; bent	Enqi	Enqi	kʰo55	kʰo55	kʰ o ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 7 8	AXT	KU5	3	3.K.C 3.U.V 3.5.T	1.6 3.0 1.0	kʰo⁵⁵	0	1097
937	1004_curvedcrookedbent	curved; crooked; bent	Ega	Ega	kʰu44	kʰu44	kʰ u ⁴⁴	egab1234	26.4858945	98.8528962	Sino-Tibetan	1 7 8	AXT	KY5	2	2.K.C 2.Y.V 2.5.T	1.6 3.0 1.0	kʰu⁴⁴	0	1097
938	1004_curvedcrookedbent	curved; crooked; bent	Jinman	Jinman	kɯ55	kɯ55	k ɯ ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	1 7 8	AXT	KI5	5	5.K.C 5.I.V 5.5.T	1.6 3.0 1.0	kɯ⁵⁵	1	1097
939	1004_curvedcrookedbent	curved; crooked; bent	Jinxing	Jinxing	kʰv44	kʰv44	kʰ v/ʯ ⁴⁴		24.9259218	103.1237482	Sino-Tibetan	1 7 8	AXT	KY5	6	6.K.C 6.Y.V 6.5.T	1.6 3.0 1.0	kʰv/ʯ⁴⁴	0	1097
940	1004_curvedcrookedbent	curved; crooked; bent	Dashi	Dashi	[uen35]	uen35	u/w e n ³⁵		26.3530106	100.1930442	Sino-Tibetan	6 7 4 8	AXLT	WEN2	1	1.W.C 1.E.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	u/wen³⁵	0	1096
941	1004_curvedcrookedbent	curved; crooked; bent	Zhoucheng	Zhoucheng	kʰv44	kʰv44	kʰ v/ʯ ⁴⁴	zhou1234	25.8958826	100.0988062	Sino-Tibetan	1 7 8	AXT	KY5	10	10.K.C 10.Y.V 10.5.T	1.6 3.0 1.0	kʰv/ʯ⁴⁴	0	1097
942	1004_curvedcrookedbent	curved; crooked; bent	Mazhelong	Mazhelong	kʰu55	kʰu55	kʰ u ⁵⁵		24.1677209	104.1950232	Sino-Tibetan	1 7 8	AXT	KY5	7	7.K.C 7.Y.V 7.5.T	1.6 3.0 1.0	kʰu⁵⁵	0	1097
943	1339_cutmeat	cut (meat)	ProtoBai	Proto-Bai	sʰræ4	sʰræ4	sʰ r æ ⁴				Sino-Tibetan	3 5 7 8	ACXT	SRE6	8	8.S.C 8.R.C 8.E.V 8.6.T	1.6 1.2 3.0 1.0	sʰræ⁴	0	1107
944	1339_cutmeat	cut (meat)	Tuoluo	Tuoluo	ɕa42	ɕa42	ɕ a ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 7 8	AXT	SA3	9	9.S.C 9.A.V 9.3.T	1.6 3.0 1.0	ɕa⁴²	0	1107
945	1339_cutmeat	cut (meat)	Gongxing	Gongxing	sæ24	sæ24	s æ ²⁴		27.0852794	99.1652452	Sino-Tibetan	3 7 8	AXT	SE2	4	4.S.C 4.E.V 4.2.T	1.6 3.0 1.0	sæ²⁴	0	1107
946	1339_cutmeat	cut (meat)	Enqi	Enqi	ɕiæ55	ɕiæ55	ɕ i/j æ ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	3 6 7 8	ACXT	SJE5	3	3.S.C 3.J.C 3.E.V 3.5.T	1.6 1.2 3.0 1.0	ɕi/jæ⁵⁵	0	1107
947	1339_cutmeat	cut (meat)	Ega	Ega	ɕa44	ɕa44	ɕ a ⁴⁴	egab1234	26.4858945	98.8528962	Sino-Tibetan	3 7 8	AXT	SA5	2	2.S.C 2.A.V 2.5.T	1.6 3.0 1.0	ɕa⁴⁴	0	1107
948	1339_cutmeat	cut (meat)	Jinman	Jinman	ɕa55qa21	ɕa55qa21	ɕ a ⁵⁵ + q a ²¹	nuji1238	26.4154856	99.1285952	Sino-Tibetan	3 7 8 9 1 7 8	AXT_AXT	SA5_KA3	5	5.S.C 5.A.V 5.5.T 5._._ 5.K.C 5.A.V 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɕa⁵⁵+qa²¹	0	1107 1108
949	1339_cutmeat	cut (meat)	Jinxing	Jinxing	sa44	sa44	s a ⁴⁴		24.9259218	103.1237482	Sino-Tibetan	3 7 8	AXT	SA5	6	6.S.C 6.A.V 6.5.T	1.6 3.0 1.0	sa⁴⁴	1	1107
950	1339_cutmeat	cut (meat)	Dashi	Dashi	ʂʰɚ44	ʂʰɚ44	ʂʰ ə˞ ⁴⁴		26.3530106	100.1930442	Sino-Tibetan	3 7 8	AXT	SE5	1	1.S.C 1.E.V 1.5.T	1.6 3.0 1.0	ʂʰə˞⁴⁴	0	1107
951	1339_cutmeat	cut (meat)	Zhoucheng	Zhoucheng	sɛ44	sɛ44	s ɛ ⁴⁴	zhou1234	25.8958826	100.0988062	Sino-Tibetan	3 7 8	AXT	SE5	10	10.S.C 10.E.V 10.5.T	1.6 3.0 1.0	sɛ⁴⁴	0	1107
952	1339_cutmeat	cut (meat)	Mazhelong	Mazhelong	sɚ44	sɚ44	s ə˞ ⁴⁴		24.1677209	104.1950232	Sino-Tibetan	3 7 8	AXT	SE5	7	7.S.C 7.E.V 7.5.T	1.6 3.0 1.0	sə˞⁴⁴	0	1107
953	1574_cutupvegetable	cut up (vegetable)	ProtoBai	Proto-Bai	tsʰuaŋ2	tsʰuaŋ2	tsʰ u/w a ŋ ²				Sino-Tibetan	2 6 7 4 8	ACXLT	CWAN6	8	8.C.C 8.W.C 8.A.V 8.N.c 8.6.T	1.6 1.2 3.0 1.1 1.0	tsʰu/waŋ²	0	1119
954	1574_cutupvegetable	cut up (vegetable)	Tuoluo	Tuoluo	tsʰoŋ33	tsʰoŋ33	tsʰ o ŋ ³³	tuol1234	23.3833337	102.1839821	Sino-Tibetan	2 7 4 8	AXLT	CUN4	9	9.C.C 9.U.V 9.N.c 9.4.T	1.6 3.0 1.1 1.0	tsʰoŋ³³	0	1119
955	1574_cutupvegetable	cut up (vegetable)	Gongxing	Gongxing	tsʰuaŋ22	tsʰuaŋ22	tsʰ u/w a ŋ ²²		27.0852794	99.1652452	Sino-Tibetan	2 6 7 4 8	ACXLT	CWAN1	4	4.C.C 4.W.C 4.A.V 4.N.c 4.1.T	1.6 1.2 3.0 1.1 1.0	tsʰu/waŋ²²	0	1119
956	1574_cutupvegetable	cut up (vegetable)	Enqi	Enqi	tcʰyE22	tcʰyE22	tɕʰ y/ɥ ᴇ/ɛ ²²	enqi1234	26.4738155	99.1189832	Sino-Tibetan	2 6 7 8	ACXT	CJE1	3	3.C.C 3.J.C 3.E.V 3.1.T	1.6 1.2 3.0 1.0	tɕʰy/ɥᴇ/ɛ²²	0	1121
957	1574_cutupvegetable	cut up (vegetable)	Ega	Ega	(ɕa44)	ɕa44	ɕ a ⁴⁴	egab1234	26.4858945	98.8528962	Sino-Tibetan	3 7 8	AXT	SA5	2	2.S.C 2.A.V 2.5.T	1.6 3.0 1.0	ɕa⁴⁴	1	1120
958	1574_cutupvegetable	cut up (vegetable)	Jinman	Jinman	(ɕu44)	ɕu44	ɕ u ⁴⁴	nuji1238	26.4154856	99.1285952	Sino-Tibetan	3 7 8	AXT	SY5	5	5.S.C 5.Y.V 5.5.T	1.6 3.0 1.0	ɕu⁴⁴	0	1120
959	1574_cutupvegetable	cut up (vegetable)	Jinxing	Jinxing	tsʰuɑ̃33	tsʰuɑ̃33	tsʰ u/w ɑ̃ ³³		24.9259218	103.1237482	Sino-Tibetan	2 6 7 8	ACXT	CWA4	6	6.C.C 6.W.C 6.A.V 6.4.T	1.6 1.2 3.0 1.0	tsʰu/wɑ̃³³	0	1119
960	1574_cutupvegetable	cut up (vegetable)	Dashi	Dashi	tsʰuã33	tsʰuã33	tsʰ u/w ã ³³		26.3530106	100.1930442	Sino-Tibetan	2 6 7 8	ACXT	CWA4	1	1.C.C 1.W.C 1.A.V 1.4.T	1.6 1.2 3.0 1.0	tsʰu/wã³³	0	1119
961	1574_cutupvegetable	cut up (vegetable)	Zhoucheng	Zhoucheng	tsʰua33	tsʰua33	tsʰ u/w a ³³	zhou1234	25.8958826	100.0988062	Sino-Tibetan	2 6 7 8	ACXT	CWA4	10	10.C.C 10.W.C 10.A.V 10.4.T	1.6 1.2 3.0 1.0	tsʰu/wa³³	0	1119
962	1574_cutupvegetable	cut up (vegetable)	Mazhelong	Mazhelong	tsʰuen33	tsʰuen33	tsʰ u/w e n ³³		24.1677209	104.1950232	Sino-Tibetan	2 6 7 4 8	ACXLT	CWEN4	7	7.C.C 7.W.C 7.E.V 7.N.c 7.4.T	1.6 1.2 3.0 1.1 1.0	tsʰu/wen³³	0	1119
963	1561_cutripopen	cut/rip open	ProtoBai	Proto-Bai	pʰæ4	pʰæ4	pʰ æ ⁴				Sino-Tibetan	1 7 8	AXT	PE6	8	8.P.C 8.E.V 8.6.T	1.6 3.0 1.0	pʰæ⁴	0	1130
964	1561_cutripopen	cut/rip open	Tuoluo	Tuoluo	pʰa42	pʰa42	pʰ a ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	1 7 8	AXT	PA3	9	9.P.C 9.A.V 9.3.T	1.6 3.0 1.0	pʰa⁴²	0	1130
965	1561_cutripopen	cut/rip open	Gongxing	Gongxing	pʰæ24	pʰæ24	pʰ æ ²⁴		27.0852794	99.1652452	Sino-Tibetan	1 7 8	AXT	PE2	4	4.P.C 4.E.V 4.2.T	1.6 3.0 1.0	pʰæ²⁴	0	1130
966	1561_cutripopen	cut/rip open	Enqi	Enqi	pʰæ44	pʰæ44	pʰ æ ⁴⁴	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 7 8	AXT	PE5	3	3.P.C 3.E.V 3.5.T	1.6 3.0 1.0	pʰæ⁴⁴	0	1130
967	1561_cutripopen	cut/rip open	Ega	Ega	tɕyi21tʰo55	tɕyi21tʰo55	tɕ y/ɥ i ²¹ + tʰ o ⁵⁵	egab1234	26.4858945	98.8528962	Sino-Tibetan	2 6 7 8 9 1 7 8	ACXT_AXT	CJI3_TU5	2	2.C.C 2.J.C 2.I.V 2.3.T 2._._ 2.T.C 2.U.V 2.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	tɕy/ɥi²¹+tʰo⁵⁵	0	1131 1132
968	1561_cutripopen	cut/rip open	Jinman	Jinman	ɕa455pʰo42	ɕa455pʰo42	ɕ a 455/⁵⁵ + pʰ o ⁴²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	3 7 8 9 1 7 8	AXT_AXT	SA5_PU3	5	5.S.C 5.A.V 5.5.T 5._._ 5.P.C 5.U.V 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɕa455/⁵⁵+pʰo⁴²	0	1133 1130
969	1561_cutripopen	cut/rip open	Jinxing	Jinxing	pʰa44	pʰa44	pʰ a ⁴⁴		24.9259218	103.1237482	Sino-Tibetan	1 7 8	AXT	PA5	6	6.P.C 6.A.V 6.5.T	1.6 3.0 1.0	pʰa⁴⁴	0	1130
970	1561_cutripopen	cut/rip open	Dashi	Dashi	pʰou33	pʰou33	pʰ ou ³³		26.3530106	100.1930442	Sino-Tibetan	1 7 8	AXT	PU4	1	1.P.C 1.U.V 1.4.T	1.6 3.0 1.0	pʰou³³	0	1130
971	1561_cutripopen	cut/rip open	Zhoucheng	Zhoucheng	pʰɛ33	pʰɛ33	pʰ ɛ ³³	zhou1234	25.8958826	100.0988062	Sino-Tibetan	1 7 8	AXT	PE4	10	10.P.C 10.E.V 10.4.T	1.6 3.0 1.0	pʰɛ³³	0	1130
972	1561_cutripopen	cut/rip open	Mazhelong	Mazhelong	pʰɚ44	pʰɚ44	pʰ ə˞ ⁴⁴		24.1677209	104.1950232	Sino-Tibetan	1 7 8	AXT	PE5	7	7.P.C 7.E.V 7.5.T	1.6 3.0 1.0	pʰə˞⁴⁴	0	1130
973	1013_dark	dark	ProtoBai	Proto-Bai	χɯ4	χɯ4	χ ɯ ⁴				Sino-Tibetan	3 7 8	AXT	GI6	8	8.G.C 8.I.V 8.6.T	1.6 3.0 1.0	χɯ⁴	1	1143
974	1013_dark	dark	Tuoluo	Tuoluo	[xɚ42]	xɚ42	x ə˞ ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 7 8	AXT	GE3	9	9.G.C 9.E.V 9.3.T	1.6 3.0 1.0	xə˞⁴²	1	1143
975	1013_dark	dark	Gongxing	Gongxing	χe24	χe24	χ e ²⁴		27.0852794	99.1652452	Sino-Tibetan	3 7 8	AXT	GE2	4	4.G.C 4.E.V 4.2.T	1.6 3.0 1.0	χe²⁴	1	1143
976	1013_dark	dark	Ega	Ega	xɯ44	xɯ44	x ɯ ⁴⁴	egab1234	26.4858945	98.8528962	Sino-Tibetan	3 7 8	AXT	GI5	2	2.G.C 2.I.V 2.5.T	1.6 3.0 1.0	xɯ⁴⁴	1	1143
977	1013_dark	dark	Jinman	Jinman	a42pa42	a42pa42	a ⁴² + p a ⁴²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	7 8 9 1 7 8	XT_AXT	A3_PA3	5	5.A.V 5.3.T 5._._ 5.P.C 5.A.V 5.3.T	3.0 1.0 0.0 1.6 3.0 1.0	a⁴²+pa⁴²	0	1144 1145
978	1013_dark	dark	Jinxing	Jinxing	(mian42)	mian42	m i/j a n ⁴²		24.9259218	103.1237482	Sino-Tibetan	4 6 7 4 8	ACXLT	MJAN3	6	6.M.C 6.J.C 6.A.V 6.N.c 6.3.T	1.6 1.2 3.0 1.1 1.0	mi/jan⁴²	0	1146
979	1013_dark	dark	Dashi	Dashi	xɯ44	xɯ44	x ɯ ⁴⁴		26.3530106	100.1930442	Sino-Tibetan	3 7 8	AXT	GI5	1	1.G.C 1.I.V 1.5.T	1.6 3.0 1.0	xɯ⁴⁴	1	1143
980	1013_dark	dark	Zhoucheng	Zhoucheng	(miɛ42)	miɛ42	m i/j ɛ ⁴²	zhou1234	25.8958826	100.0988062	Sino-Tibetan	4 6 7 8	ACXT	MJE3	10	10.M.C 10.J.C 10.E.V 10.3.T	1.6 1.2 3.0 1.0	mi/jɛ⁴²	0	1146
981	1013_dark	dark	Mazhelong	Mazhelong	xɯ44	xɯ44	x ɯ ⁴⁴		24.1677209	104.1950232	Sino-Tibetan	3 7 8	AXT	GI5	7	7.G.C 7.I.V 7.5.T	1.6 3.0 1.0	xɯ⁴⁴	1	1143
982	222_daughter	daughter	ProtoBai	Proto-Bai	njo2	njo2	n j o ²				Sino-Tibetan	4 6 7 8	ACXT	NJU6	8	8.N.C 8.J.C 8.U.V 8.6.T	1.6 1.2 3.0 1.0	njo²	0	1155
983	222_daughter	daughter	Tuoluo	Tuoluo	jvŋ33	jvŋ33	j v/ʯ ŋ ³³	tuol1234	23.3833337	102.1839821	Sino-Tibetan	6 7 4 8	AXLT	JYN4	9	9.J.C 9.Y.V 9.N.c 9.4.T	1.6 3.0 1.1 1.0	jv/ʯŋ³³	0	1154
984	222_daughter	daughter	Gongxing	Gongxing	ɲiõ22	ɲiõ22	ɲ i õ ²²		27.0852794	99.1652452	Sino-Tibetan	4 7 7 8	AXYT	NIU1	4	4.N.C 4.I.V 4.U.V 4.1.T	1.6 3.0 3.0 1.0	ɲiõ²²	0	1155
985	222_daughter	daughter	Enqi	Enqi	ɲiu22	ɲiu22	ɲ i u ²²	enqi1234	26.4738155	99.1189832	Sino-Tibetan	4 7 7 8	AXYT	NIY1	3	3.N.C 3.I.V 3.Y.V 3.1.T	1.6 3.0 3.0 1.0	ɲiu²²	0	1155
986	222_daughter	daughter	Ega	Ega	ɲiu22	ɲiu22	ɲ i u ²²	egab1234	26.4858945	98.8528962	Sino-Tibetan	4 7 7 8	AXYT	NIY1	2	2.N.C 2.I.V 2.Y.V 2.1.T	1.6 3.0 3.0 1.0	ɲiu²²	0	1155
987	222_daughter	daughter	Jinman	Jinman	ɲiu22	ɲiu22	ɲ i u ²²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	4 7 7 8	AXYT	NIY1	5	5.N.C 5.I.V 5.Y.V 5.1.T	1.6 3.0 3.0 1.0	ɲiu²²	0	1155
988	222_daughter	daughter	Jinxing	Jinxing	jṽ33	jṽ33	j ṽ/ʯ̃ ³³		24.9259218	103.1237482	Sino-Tibetan	6 7 8	AXT	JY4	6	6.J.C 6.Y.V 6.4.T	1.6 3.0 1.0	jṽ/ʯ̃³³	0	1154
989	222_daughter	daughter	Dashi	Dashi	jũ33	jũ33	j ũ ³³		26.3530106	100.1930442	Sino-Tibetan	6 7 8	AXT	JY4	1	1.J.C 1.Y.V 1.4.T	1.6 3.0 1.0	jũ³³	0	1154
990	222_daughter	daughter	Zhoucheng	Zhoucheng	ɲiv33	ɲiv33	ɲ i v ³³	zhou1234	25.8958826	100.0988062	Sino-Tibetan	4 7 3 8	AXLT	NIB4	10	10.N.C 10.I.V 10.B.c 10.4.T	1.6 3.0 1.1 1.0	ɲiv³³	0	1156
991	222_daughter	daughter	Mazhelong	Mazhelong	ɲõ33	ɲõ33	ɲ õ ³³		24.1677209	104.1950232	Sino-Tibetan	4 7 8	AXT	NU4	7	7.N.C 7.U.V 7.4.T	1.6 3.0 1.0	ɲõ³³	0	1155
992	910_day	day	ProtoBai	Proto-Bai	nji4	nji4	n j i ⁴				Sino-Tibetan	4 6 7 8	ACXT	NJI6	8	8.N.C 8.J.C 8.I.V 8.6.T	1.6 1.2 3.0 1.0	nji⁴	0	1166
993	910_day	day	Gongxing	Gongxing	ɲi22	ɲi22	ɲ i ²²		27.0852794	99.1652452	Sino-Tibetan	4 7 8	AXT	NI1	4	4.N.C 4.I.V 4.1.T	1.6 3.0 1.0	ɲi²²	0	1166
994	910_day	day	Enqi	Enqi	ɲi22	ɲi22	ɲ i ²²	enqi1234	26.4738155	99.1189832	Sino-Tibetan	4 7 8	AXT	NI1	3	3.N.C 3.I.V 3.1.T	1.6 3.0 1.0	ɲi²²	0	1166
995	910_day	day	Jinman	Jinman	ɲi55	ɲi55	ɲ i ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	4 7 8	AXT	NI5	5	5.N.C 5.I.V 5.5.T	1.6 3.0 1.0	ɲi⁵⁵	0	1166
996	910_day	day	Dashi	Dashi	jen33	jen33	j e n ³³		26.3530106	100.1930442	Sino-Tibetan	6 7 4 8	AXLT	JEN4	1	1.J.C 1.E.V 1.N.c 1.4.T	1.6 3.0 1.1 1.0	jen³³	0	1165
997	910_day	day	Zhoucheng	Zhoucheng	ɲie44	ɲie44	ɲ i/j e ⁴⁴	zhou1234	25.8958826	100.0988062	Sino-Tibetan	4 6 7 8	ACXT	NJE5	10	10.N.C 10.J.C 10.E.V 10.5.T	1.6 1.2 3.0 1.0	ɲi/je⁴⁴	0	1166
998	910_day	day	Mazhelong	Mazhelong	ni44	ni44	n i ⁴⁴		24.1677209	104.1950232	Sino-Tibetan	4 7 8	AXT	NI5	7	7.N.C 7.I.V 7.5.T	1.6 3.0 1.0	ni⁴⁴	0	1166
999	1089_dead	dead	ProtoBai	Proto-Bai	sji2	sji2	s j i ²				Sino-Tibetan	3 6 7 8	ACXT	SJI6	8	8.S.C 8.J.C 8.I.V 8.6.T	1.6 1.2 3.0 1.0	sji²	0	1173
1000	1089_dead	dead	Tuoluo	Tuoluo	ɕi33	ɕi33	ɕ i ³³	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 7 8	AXT	SI4	9	9.S.C 9.I.V 9.4.T	1.6 3.0 1.0	ɕi³³	0	1173
1001	1089_dead	dead	Gongxing	Gongxing	ɕi22	ɕi22	ɕ i ²²		27.0852794	99.1652452	Sino-Tibetan	3 7 8	AXT	SI1	4	4.S.C 4.I.V 4.1.T	1.6 3.0 1.0	ɕi²²	0	1173
1002	1089_dead	dead	Enqi	Enqi	si22	si22	s i ²²	enqi1234	26.4738155	99.1189832	Sino-Tibetan	3 7 8	AXT	SI1	3	3.S.C 3.I.V 3.1.T	1.6 3.0 1.0	si²²	0	1173
1003	1089_dead	dead	Ega	Ega	si22	si22	s i ²²	egab1234	26.4858945	98.8528962	Sino-Tibetan	3 7 8	AXT	SI1	2	2.S.C 2.I.V 2.1.T	1.6 3.0 1.0	si²²	0	1173
1004	1089_dead	dead	Jinman	Jinman	ɕi22	ɕi22	ɕ i ²²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	3 7 8	AXT	SI1	5	5.S.C 5.I.V 5.1.T	1.6 3.0 1.0	ɕi²²	0	1173
1005	1089_dead	dead	Jinxing	Jinxing	ɕi33	ɕi33	ɕ i ³³		24.9259218	103.1237482	Sino-Tibetan	3 7 8	AXT	SI4	6	6.S.C 6.I.V 6.4.T	1.6 3.0 1.0	ɕi³³	0	1173
1006	1089_dead	dead	Dashi	Dashi	ɕi33	ɕi33	ɕ i ³³		26.3530106	100.1930442	Sino-Tibetan	3 7 8	AXT	SI4	1	1.S.C 1.I.V 1.4.T	1.6 3.0 1.0	ɕi³³	0	1173
1007	1089_dead	dead	Zhoucheng	Zhoucheng	ɕi33	ɕi33	ɕ i ³³	zhou1234	25.8958826	100.0988062	Sino-Tibetan	3 7 8	AXT	SI4	10	10.S.C 10.I.V 10.4.T	1.6 3.0 1.0	ɕi³³	0	1173
1008	1089_dead	dead	Mazhelong	Mazhelong	ɕi33	ɕi33	ɕ i ³³		24.1677209	104.1950232	Sino-Tibetan	3 7 8	AXT	SI4	7	7.S.C 7.I.V 7.4.T	1.6 3.0 1.0	ɕi³³	0	1173
1009	982_deep	deep	ProtoBai	Proto-Bai	sʰreŋ1	sʰreŋ1	sʰ r e ŋ ¹				Sino-Tibetan	3 5 7 4 8	ACXLT	SREN6	8	8.S.C 8.R.C 8.E.V 8.N.c 8.6.T	1.6 1.2 3.0 1.1 1.0	sʰreŋ¹	0	1184
1010	982_deep	deep	Tuoluo	Tuoluo	ʂɚ̃55	ʂɚ̃55	ʂ ə̃˞ ⁵⁵	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 7 8	AXT	SE5	9	9.S.C 9.E.V 9.5.T	1.6 3.0 1.0	ʂə̃˞⁵⁵	0	1184
1011	982_deep	deep	Gongxing	Gongxing	ʂi55	ʂi55	ʂ i ⁵⁵		27.0852794	99.1652452	Sino-Tibetan	3 7 8	AXT	SI5	4	4.S.C 4.I.V 4.5.T	1.6 3.0 1.0	ʂi⁵⁵	0	1184
1012	982_deep	deep	Enqi	Enqi	sɿ24	sɿ24	s ɿ ²⁴	enqi1234	26.4738155	99.1189832	Sino-Tibetan	3 7 8	AXT	SI2	3	3.S.C 3.I.V 3.2.T	1.6 3.0 1.0	sɿ²⁴	0	1184
1013	982_deep	deep	Ega	Ega	sɛ55	sɛ55	s ɛ ⁵⁵	egab1234	26.4858945	98.8528962	Sino-Tibetan	3 7 8	AXT	SE5	2	2.S.C 2.E.V 2.5.T	1.6 3.0 1.0	sɛ⁵⁵	0	1184
1014	982_deep	deep	Jinman	Jinman	xõ55	xõ55	x õ ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	3 7 8	AXT	GU5	5	5.G.C 5.U.V 5.5.T	1.6 3.0 1.0	xõ⁵⁵	1	1185
1015	982_deep	deep	Jinxing	Jinxing	san55	san55	s a n ⁵⁵		24.9259218	103.1237482	Sino-Tibetan	3 7 4 8	AXLT	SAN5	6	6.S.C 6.A.V 6.N.c 6.5.T	1.6 3.0 1.1 1.0	san⁵⁵	0	1184
1016	982_deep	deep	Dashi	Dashi	ʂʰɚ55	ʂʰɚ55	ʂʰ ə˞ ⁵⁵		26.3530106	100.1930442	Sino-Tibetan	3 7 8	AXT	SE5	1	1.S.C 1.E.V 1.5.T	1.6 3.0 1.0	ʂʰə˞⁵⁵	0	1184
1017	982_deep	deep	Zhoucheng	Zhoucheng	si55	si55	s i ⁵⁵	zhou1234	25.8958826	100.0988062	Sino-Tibetan	3 7 8	AXT	SI5	10	10.S.C 10.I.V 10.5.T	1.6 3.0 1.0	si⁵⁵	1	1184
1018	982_deep	deep	Mazhelong	Mazhelong	sen55	sen55	s e n ⁵⁵		24.1677209	104.1950232	Sino-Tibetan	3 7 4 8	AXLT	SEN5	7	7.S.C 7.E.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	sen⁵⁵	0	1184
1019	1651_die	die	ProtoBai	Proto-Bai	sji2	sji2	s j i ²				Sino-Tibetan	3 6 7 8	ACXT	SJI6	8	8.S.C 8.J.C 8.I.V 8.6.T	1.6 1.2 3.0 1.0	sji²	1	1195
1020	1651_die	die	Tuoluo	Tuoluo	ɕi33	ɕi33	ɕ i ³³	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 7 8	AXT	SI4	9	9.S.C 9.I.V 9.4.T	1.6 3.0 1.0	ɕi³³	1	1195
1021	1651_die	die	Gongxing	Gongxing	ɕi22	ɕi22	ɕ i ²²		27.0852794	99.1652452	Sino-Tibetan	3 7 8	AXT	SI1	4	4.S.C 4.I.V 4.1.T	1.6 3.0 1.0	ɕi²²	1	1195
1022	1651_die	die	Enqi	Enqi	si22	si22	s i ²²	enqi1234	26.4738155	99.1189832	Sino-Tibetan	3 7 8	AXT	SI1	3	3.S.C 3.I.V 3.1.T	1.6 3.0 1.0	si²²	1	1195
1023	1651_die	die	Ega	Ega	si22	si22	s i ²²	egab1234	26.4858945	98.8528962	Sino-Tibetan	3 7 8	AXT	SI1	2	2.S.C 2.I.V 2.1.T	1.6 3.0 1.0	si²²	1	1195
1024	1651_die	die	Jinman	Jinman	ɕi22	ɕi22	ɕ i ²²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	3 7 8	AXT	SI1	5	5.S.C 5.I.V 5.1.T	1.6 3.0 1.0	ɕi²²	1	1195
1025	1651_die	die	Jinxing	Jinxing	ɕi33	ɕi33	ɕ i ³³		24.9259218	103.1237482	Sino-Tibetan	3 7 8	AXT	SI4	6	6.S.C 6.I.V 6.4.T	1.6 3.0 1.0	ɕi³³	1	1195
1026	1651_die	die	Dashi	Dashi	ɕi33	ɕi33	ɕ i ³³		26.3530106	100.1930442	Sino-Tibetan	3 7 8	AXT	SI4	1	1.S.C 1.I.V 1.4.T	1.6 3.0 1.0	ɕi³³	1	1195
