index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
6	1.0000	1	0.1667	1247	278	³³	-	-	ɨ	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅	279	⁵³	-	ŋ	a	∅	∅	∅	_	_	N	A	∅	∅	∅	0	0	4	7	∅	∅	∅	280	⁵⁵	-	-	u	∅	∅	∅	_	_	_	Y	∅	∅	∅	0	0	0	7	∅	∅	∅	281	³¹	ɦ	ŋ	ə	∅	∅	∅	_	H	N	E	∅	∅	∅	0	3	4	7	∅	∅	∅																							282	⁵⁵	-	ɴ	u	∅	∅	∅	_	_	N	Y	∅	∅	∅	0	0	4	7	∅	∅	∅	283	³¹	-	m	ə	∅	∅	∅	_	_	M	E	∅	∅	∅	0	0	4	7	∅	∅	∅																						
1	0.2500	4	1.0000	1268																																																																			284	m	∅	∅	∅	ɛ	ʔ	⁴⁵	M	∅	∅	∅	E	H	_	4	∅	∅	∅	7	1	0	285	m	∅	∅	∅	e	ʔ	²¹	M	∅	∅	∅	E	H	_	4	∅	∅	∅	7	1	0	286	m	∅	∅	∅	ɛ	ʔ̚	⁵¹	M	∅	∅	∅	E	H	_	4	∅	∅	∅	7	1	0	287	m	∅	∅	∅	ɛ	ʔ	⁴⁵	M	∅	∅	∅	E	H	_	4	∅	∅	∅	7	1	0																						
2	0.5000	3	0.7500	1268																																																																			284	ɛ	m	∅	∅	ʔ	⁴⁵	∅	E	M	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	285	e	m	∅	∅	ʔ	²¹	∅	E	M	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	286	ɛ	m	∅	∅	ʔ̚	⁵¹	∅	E	M	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	287	ɛ	m	∅	∅	ʔ	⁴⁵	∅	E	M	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅																						
3	0.7500	2	0.5000	1268																																																																			284	ʔ	ɛ	m	∅	⁴⁵	∅	∅	H	E	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅	285	ʔ	e	m	∅	²¹	∅	∅	H	E	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅	286	ʔ̚	ɛ	m	∅	⁵¹	∅	∅	H	E	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅	287	ʔ	ɛ	m	∅	⁴⁵	∅	∅	H	E	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅																						
4	1.0000	1	0.2500	1268																																																																			284	⁴⁵	ʔ	ɛ	m	∅	∅	∅	_	H	E	M	∅	∅	∅	0	1	7	4	∅	∅	∅	285	²¹	ʔ	e	m	∅	∅	∅	_	H	E	M	∅	∅	∅	0	1	7	4	∅	∅	∅	286	⁵¹	ʔ̚	ɛ	m	∅	∅	∅	_	H	E	M	∅	∅	∅	0	1	7	4	∅	∅	∅	287	⁴⁵	ʔ	ɛ	m	∅	∅	∅	_	H	E	M	∅	∅	∅	0	1	7	4	∅	∅	∅																						
1	0.2500	4	1.0000	1397																							288	b	∅	∅	∅	j	a	¹¹	P	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0																							289	p	∅	∅	∅	j	a	⁵⁵	P	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0	290	p	∅	∅	∅	-	a	³³	P	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0	291	p	∅	∅	∅	j	a	¹¹	P	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0	292	p	∅	∅	∅	j	a	³³	P	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0	293	ɓ	∅	∅	∅	-	a	³³	P	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	1397																							288	j	b	∅	∅	a	¹¹	∅	J	P	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅																							289	j	p	∅	∅	a	⁵⁵	∅	J	P	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	290	-	p	∅	∅	a	³³	∅	_	P	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅	291	j	p	∅	∅	a	¹¹	∅	J	P	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	292	j	p	∅	∅	a	³³	∅	J	P	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	293	-	ɓ	∅	∅	a	³³	∅	_	P	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	1397																							288	a	j	b	∅	¹¹	∅	∅	A	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							289	a	j	p	∅	⁵⁵	∅	∅	A	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅	290	a	-	p	∅	³³	∅	∅	A	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅	291	a	j	p	∅	¹¹	∅	∅	A	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅	292	a	j	p	∅	³³	∅	∅	A	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅	293	a	-	ɓ	∅	³³	∅	∅	A	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅
4	1.0000	1	0.2500	1397																							288	¹¹	a	j	b	∅	∅	∅	_	A	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																							289	⁵⁵	a	j	p	∅	∅	∅	_	A	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅	290	³³	a	-	p	∅	∅	∅	_	A	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅	291	¹¹	a	j	p	∅	∅	∅	_	A	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅	292	³³	a	j	p	∅	∅	∅	_	A	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅	293	³³	a	-	ɓ	∅	∅	∅	_	A	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅
1	0.2000	5	1.0000	1407																							294	kʰ	∅	∅	∅	l	i	ʔ	K	∅	∅	∅	L	I	H	1	∅	∅	∅	5	7	1																							295	kʰ	∅	∅	∅	l	i	ɦ	K	∅	∅	∅	L	I	H	1	∅	∅	∅	5	7	3	296	kʰ	∅	∅	∅	l	ei	-	K	∅	∅	∅	L	E	_	1	∅	∅	∅	5	7	0	297	kʰ	∅	∅	∅	l	i	ʔ	K	∅	∅	∅	L	I	H	1	∅	∅	∅	5	7	1																																												
2	0.4000	4	0.8000	1407																							294	l	kʰ	∅	∅	i	ʔ	⁴⁵	L	K	∅	∅	I	H	_	5	1	∅	∅	7	1	0																							295	l	kʰ	∅	∅	i	ɦ	³¹	L	K	∅	∅	I	H	_	5	1	∅	∅	7	3	0	296	l	kʰ	∅	∅	ei	-	³⁵	L	K	∅	∅	E	_	_	5	1	∅	∅	7	0	0	297	l	kʰ	∅	∅	i	ʔ	⁵¹	L	K	∅	∅	I	H	_	5	1	∅	∅	7	1	0																																												
3	0.6000	3	0.6000	1407																							294	i	l	kʰ	∅	ʔ	⁴⁵	∅	I	L	K	∅	H	_	∅	7	5	1	∅	1	0	∅																							295	i	l	kʰ	∅	ɦ	³¹	∅	I	L	K	∅	H	_	∅	7	5	1	∅	3	0	∅	296	ei	l	kʰ	∅	-	³⁵	∅	E	L	K	∅	_	_	∅	7	5	1	∅	0	0	∅	297	i	l	kʰ	∅	ʔ	⁵¹	∅	I	L	K	∅	H	_	∅	7	5	1	∅	1	0	∅																																												
4	0.8000	2	0.4000	1407																							294	ʔ	i	l	kʰ	⁴⁵	∅	∅	H	I	L	K	_	∅	∅	1	7	5	1	0	∅	∅																							295	ɦ	i	l	kʰ	³¹	∅	∅	H	I	L	K	_	∅	∅	3	7	5	1	0	∅	∅	296	-	ei	l	kʰ	³⁵	∅	∅	_	E	L	K	_	∅	∅	0	7	5	1	0	∅	∅	297	ʔ	i	l	kʰ	⁵¹	∅	∅	H	I	L	K	_	∅	∅	1	7	5	1	0	∅	∅																																												
5	1.0000	1	0.2000	1407																							294	⁴⁵	ʔ	i	l	∅	∅	∅	_	H	I	L	∅	∅	∅	0	1	7	5	∅	∅	∅																							295	³¹	ɦ	i	l	∅	∅	∅	_	H	I	L	∅	∅	∅	0	3	7	5	∅	∅	∅	296	³⁵	-	ei	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅	297	⁵¹	ʔ	i	l	∅	∅	∅	_	H	I	L	∅	∅	∅	0	1	7	5	∅	∅	∅																																												
1	0.3333	3	1.0000	1420	298	j	∅	∅	∅	a	¹¹	∅	J	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅																							299	j	∅	∅	∅	a	¹¹	∅	J	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅	300	j	∅	∅	∅	a	⁵⁵	∅	J	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅	301	j	∅	∅	∅	a	³³	∅	J	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅																							302	j	∅	∅	∅	a	³³	∅	J	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	1420	298	a	j	∅	∅	¹¹	∅	∅	A	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							299	a	j	∅	∅	¹¹	∅	∅	A	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	300	a	j	∅	∅	⁵⁵	∅	∅	A	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	301	a	j	∅	∅	³³	∅	∅	A	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							302	a	j	∅	∅	³³	∅	∅	A	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	1420	298	¹¹	a	j	∅	∅	∅	∅	_	A	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							299	¹¹	a	j	∅	∅	∅	∅	_	A	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	300	⁵⁵	a	j	∅	∅	∅	∅	_	A	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	301	³³	a	j	∅	∅	∅	∅	_	A	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							302	³³	a	j	∅	∅	∅	∅	_	A	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																						
1	0.3333	3	1.0000	1432	303	pʰ	∅	∅	∅	o	³³	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	304	pʰ	∅	∅	∅	au	⁵³	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	305	pʰ	∅	∅	∅	o	⁵⁵	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							306	pʰ	∅	∅	∅	ɔ	³⁵	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	307	pʰ	∅	∅	∅	ɔ	⁵⁵	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							308	pʰ	∅	∅	∅	ɔ	⁵⁵	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1432	303	o	pʰ	∅	∅	³³	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	304	au	pʰ	∅	∅	⁵³	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	305	o	pʰ	∅	∅	⁵⁵	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							306	ɔ	pʰ	∅	∅	³⁵	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	307	ɔ	pʰ	∅	∅	⁵⁵	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							308	ɔ	pʰ	∅	∅	⁵⁵	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1432	303	³³	o	pʰ	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	304	⁵³	au	pʰ	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	305	⁵⁵	o	pʰ	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							306	³⁵	ɔ	pʰ	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	307	⁵⁵	ɔ	pʰ	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							308	⁵⁵	ɔ	pʰ	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2000	5	1.0000	1443	309	k	∅	∅	∅	l	e	-	K	∅	∅	∅	L	E	_	1	∅	∅	∅	5	7	0																							310	k	∅	∅	∅	l	a	-	K	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0	311	k	∅	∅	∅	l	a	ɦ	K	∅	∅	∅	L	A	H	1	∅	∅	∅	5	7	3	312	k	∅	∅	∅	l	a	-	K	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0	313	k	∅	∅	∅	l	a	-	K	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0	314	k	∅	∅	∅	l	a	ɦ	K	∅	∅	∅	L	A	H	1	∅	∅	∅	5	7	3																						
2	0.4000	4	0.8000	1443	309	l	k	∅	∅	e	-	³³	L	K	∅	∅	E	_	_	5	1	∅	∅	7	0	0																							310	l	k	∅	∅	a	-	⁵⁵	L	K	∅	∅	A	_	_	5	1	∅	∅	7	0	0	311	l	k	∅	∅	a	ɦ	³¹	L	K	∅	∅	A	H	_	5	1	∅	∅	7	3	0	312	l	k	∅	∅	a	-	⁵⁵	L	K	∅	∅	A	_	_	5	1	∅	∅	7	0	0	313	l	k	∅	∅	a	-	⁵⁵	L	K	∅	∅	A	_	_	5	1	∅	∅	7	0	0	314	l	k	∅	∅	a	ɦ	³¹	L	K	∅	∅	A	H	_	5	1	∅	∅	7	3	0																						
3	0.6000	3	0.6000	1443	309	e	l	k	∅	-	³³	∅	E	L	K	∅	_	_	∅	7	5	1	∅	0	0	∅																							310	a	l	k	∅	-	⁵⁵	∅	A	L	K	∅	_	_	∅	7	5	1	∅	0	0	∅	311	a	l	k	∅	ɦ	³¹	∅	A	L	K	∅	H	_	∅	7	5	1	∅	3	0	∅	312	a	l	k	∅	-	⁵⁵	∅	A	L	K	∅	_	_	∅	7	5	1	∅	0	0	∅	313	a	l	k	∅	-	⁵⁵	∅	A	L	K	∅	_	_	∅	7	5	1	∅	0	0	∅	314	a	l	k	∅	ɦ	³¹	∅	A	L	K	∅	H	_	∅	7	5	1	∅	3	0	∅																						
4	0.8000	2	0.4000	1443	309	-	e	l	k	³³	∅	∅	_	E	L	K	_	∅	∅	0	7	5	1	0	∅	∅																							310	-	a	l	k	⁵⁵	∅	∅	_	A	L	K	_	∅	∅	0	7	5	1	0	∅	∅	311	ɦ	a	l	k	³¹	∅	∅	H	A	L	K	_	∅	∅	3	7	5	1	0	∅	∅	312	-	a	l	k	⁵⁵	∅	∅	_	A	L	K	_	∅	∅	0	7	5	1	0	∅	∅	313	-	a	l	k	⁵⁵	∅	∅	_	A	L	K	_	∅	∅	0	7	5	1	0	∅	∅	314	ɦ	a	l	k	³¹	∅	∅	H	A	L	K	_	∅	∅	3	7	5	1	0	∅	∅																						
5	1.0000	1	0.2000	1443	309	³³	-	e	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅																							310	⁵⁵	-	a	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	311	³¹	ɦ	a	l	∅	∅	∅	_	H	A	L	∅	∅	∅	0	3	7	5	∅	∅	∅	312	⁵⁵	-	a	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	313	⁵⁵	-	a	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	314	³¹	ɦ	a	l	∅	∅	∅	_	H	A	L	∅	∅	∅	0	3	7	5	∅	∅	∅																						
1	0.2500	4	1.0000	1455	315	p	∅	∅	∅	a	-	¹¹	P	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	316	p	∅	∅	∅	e	-	³³	P	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	317	p	∅	∅	∅	e	-	³³	P	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	318	pʰ	∅	∅	∅	e	ŋ	³³	P	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0																							319	b	∅	∅	∅	e	ŋ	⁵⁵	P	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0	320	p	∅	∅	∅	e	ŋ	⁵³	P	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0																						
2	0.5000	3	0.7500	1455	315	a	p	∅	∅	-	¹¹	∅	A	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	316	e	p	∅	∅	-	³³	∅	E	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	317	e	p	∅	∅	-	³³	∅	E	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	318	e	pʰ	∅	∅	ŋ	³³	∅	E	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							319	e	b	∅	∅	ŋ	⁵⁵	∅	E	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	320	e	p	∅	∅	ŋ	⁵³	∅	E	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																						
3	0.7500	2	0.5000	1455	315	-	a	p	∅	¹¹	∅	∅	_	A	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	316	-	e	p	∅	³³	∅	∅	_	E	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	317	-	e	p	∅	³³	∅	∅	_	E	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	318	ŋ	e	pʰ	∅	³³	∅	∅	N	E	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							319	ŋ	e	b	∅	⁵⁵	∅	∅	N	E	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	320	ŋ	e	p	∅	⁵³	∅	∅	N	E	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																						
4	1.0000	1	0.2500	1455	315	¹¹	-	a	p	∅	∅	∅	_	_	A	P	∅	∅	∅	0	0	7	1	∅	∅	∅	316	³³	-	e	p	∅	∅	∅	_	_	E	P	∅	∅	∅	0	0	7	1	∅	∅	∅	317	³³	-	e	p	∅	∅	∅	_	_	E	P	∅	∅	∅	0	0	7	1	∅	∅	∅	318	³³	ŋ	e	pʰ	∅	∅	∅	_	N	E	P	∅	∅	∅	0	4	7	1	∅	∅	∅																							319	⁵⁵	ŋ	e	b	∅	∅	∅	_	N	E	P	∅	∅	∅	0	4	7	1	∅	∅	∅	320	⁵³	ŋ	e	p	∅	∅	∅	_	N	E	P	∅	∅	∅	0	4	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	1511	321	ŋ	∅	∅	∅	e	-	³³	N	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0	322	ŋ	∅	∅	∅	a	-	⁵³	N	∅	∅	∅	A	_	_	4	∅	∅	∅	7	0	0																							323	ŋ	∅	∅	∅	a	ɦ	³¹	N	∅	∅	∅	A	H	_	4	∅	∅	∅	7	3	0																							324	ŋ̊	∅	∅	∅	a	-	⁵⁵	N	∅	∅	∅	A	_	_	4	∅	∅	∅	7	0	0	325	ŋ	∅	∅	∅	a	ɦ	³¹	N	∅	∅	∅	A	H	_	4	∅	∅	∅	7	3	0																						
2	0.5000	3	0.7500	1511	321	e	ŋ	∅	∅	-	³³	∅	E	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅	322	a	ŋ	∅	∅	-	⁵³	∅	A	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							323	a	ŋ	∅	∅	ɦ	³¹	∅	A	N	∅	∅	H	_	∅	7	4	∅	∅	3	0	∅																							324	a	ŋ̊	∅	∅	-	⁵⁵	∅	A	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅	325	a	ŋ	∅	∅	ɦ	³¹	∅	A	N	∅	∅	H	_	∅	7	4	∅	∅	3	0	∅																						
3	0.7500	2	0.5000	1511	321	-	e	ŋ	∅	³³	∅	∅	_	E	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅	322	-	a	ŋ	∅	⁵³	∅	∅	_	A	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							323	ɦ	a	ŋ	∅	³¹	∅	∅	H	A	N	∅	_	∅	∅	3	7	4	∅	0	∅	∅																							324	-	a	ŋ̊	∅	⁵⁵	∅	∅	_	A	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅	325	ɦ	a	ŋ	∅	³¹	∅	∅	H	A	N	∅	_	∅	∅	3	7	4	∅	0	∅	∅																						
4	1.0000	1	0.2500	1511	321	³³	-	e	ŋ	∅	∅	∅	_	_	E	N	∅	∅	∅	0	0	7	4	∅	∅	∅	322	⁵³	-	a	ŋ	∅	∅	∅	_	_	A	N	∅	∅	∅	0	0	7	4	∅	∅	∅																							323	³¹	ɦ	a	ŋ	∅	∅	∅	_	H	A	N	∅	∅	∅	0	3	7	4	∅	∅	∅																							324	⁵⁵	-	a	ŋ̊	∅	∅	∅	_	_	A	N	∅	∅	∅	0	0	7	4	∅	∅	∅	325	³¹	ɦ	a	ŋ	∅	∅	∅	_	H	A	N	∅	∅	∅	0	3	7	4	∅	∅	∅																						
1	0.3333	3	1.0000	1519	326	s	∅	∅	∅	e	¹¹	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	327	θ	∅	∅	∅	a	¹¹	∅	D	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	328	s	∅	∅	∅	a	¹¹	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																							329	s	∅	∅	∅	a	³³	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	330	s	∅	∅	∅	a	¹¹	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																							331	θ	∅	∅	∅	ɛ	³³	∅	D	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1519	326	e	s	∅	∅	¹¹	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	327	a	θ	∅	∅	¹¹	∅	∅	A	D	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	328	a	s	∅	∅	¹¹	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							329	a	s	∅	∅	³³	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	330	a	s	∅	∅	¹¹	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							331	ɛ	θ	∅	∅	³³	∅	∅	E	D	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
