index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
1	0.2500	4	1.0000	1226	455	pʰ	∅	∅	∅	ɛ	-	⁵⁵	P	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																							456	pʰ	∅	∅	∅	o	-	³³	P	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	457	pʰ	∅	∅	∅	ɔ	ʔ	²¹	P	∅	∅	∅	U	H	_	1	∅	∅	∅	7	1	0	458	pʰ	∅	∅	∅	o	ʔ	⁴⁵	P	∅	∅	∅	U	H	_	1	∅	∅	∅	7	1	0	459	pʰ	∅	∅	∅	ɔ	ʔ̚	⁵¹	P	∅	∅	∅	U	H	_	1	∅	∅	∅	7	1	0																							460	pʰ	∅	∅	∅	ɔ	-	³³	P	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	1226	455	ɛ	pʰ	∅	∅	-	⁵⁵	∅	E	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							456	o	pʰ	∅	∅	-	³³	∅	U	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	457	ɔ	pʰ	∅	∅	ʔ	²¹	∅	U	P	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	458	o	pʰ	∅	∅	ʔ	⁴⁵	∅	U	P	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	459	ɔ	pʰ	∅	∅	ʔ̚	⁵¹	∅	U	P	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																							460	ɔ	pʰ	∅	∅	-	³³	∅	U	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	1226	455	-	ɛ	pʰ	∅	⁵⁵	∅	∅	_	E	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							456	-	o	pʰ	∅	³³	∅	∅	_	U	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	457	ʔ	ɔ	pʰ	∅	²¹	∅	∅	H	U	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	458	ʔ	o	pʰ	∅	⁴⁵	∅	∅	H	U	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	459	ʔ̚	ɔ	pʰ	∅	⁵¹	∅	∅	H	U	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							460	-	ɔ	pʰ	∅	³³	∅	∅	_	U	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	1226	455	⁵⁵	-	ɛ	pʰ	∅	∅	∅	_	_	E	P	∅	∅	∅	0	0	7	1	∅	∅	∅																							456	³³	-	o	pʰ	∅	∅	∅	_	_	U	P	∅	∅	∅	0	0	7	1	∅	∅	∅	457	²¹	ʔ	ɔ	pʰ	∅	∅	∅	_	H	U	P	∅	∅	∅	0	1	7	1	∅	∅	∅	458	⁴⁵	ʔ	o	pʰ	∅	∅	∅	_	H	U	P	∅	∅	∅	0	1	7	1	∅	∅	∅	459	⁵¹	ʔ̚	ɔ	pʰ	∅	∅	∅	_	H	U	P	∅	∅	∅	0	1	7	1	∅	∅	∅																							460	³³	-	ɔ	pʰ	∅	∅	∅	_	_	U	P	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.2500	4	1.0000	1237	461	n	∅	∅	∅	o	-	³³	N	∅	∅	∅	U	_	_	4	∅	∅	∅	7	0	0																							462	n	∅	∅	∅	u	-	³³	N	∅	∅	∅	Y	_	_	4	∅	∅	∅	7	0	0																							463	n	∅	∅	∅	aə	ʔ	²¹	N	∅	∅	∅	A	H	_	4	∅	∅	∅	7	1	0	464	n	∅	∅	∅	ə	ʔ	⁵¹	N	∅	∅	∅	E	H	_	4	∅	∅	∅	7	1	0	465	n	∅	∅	∅	ə	ʔ	⁴⁵	N	∅	∅	∅	E	H	_	4	∅	∅	∅	7	1	0	466	n	∅	∅	∅	u	-	¹¹	N	∅	∅	∅	Y	_	_	4	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	1237	461	o	n	∅	∅	-	³³	∅	U	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							462	u	n	∅	∅	-	³³	∅	Y	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							463	aə	n	∅	∅	ʔ	²¹	∅	A	N	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	464	ə	n	∅	∅	ʔ	⁵¹	∅	E	N	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	465	ə	n	∅	∅	ʔ	⁴⁵	∅	E	N	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	466	u	n	∅	∅	-	¹¹	∅	Y	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅
3	0.7500	2	0.5000	1237	461	-	o	n	∅	³³	∅	∅	_	U	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							462	-	u	n	∅	³³	∅	∅	_	Y	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							463	ʔ	aə	n	∅	²¹	∅	∅	H	A	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅	464	ʔ	ə	n	∅	⁵¹	∅	∅	H	E	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅	465	ʔ	ə	n	∅	⁴⁵	∅	∅	H	E	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅	466	-	u	n	∅	¹¹	∅	∅	_	Y	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅
4	1.0000	1	0.2500	1237	461	³³	-	o	n	∅	∅	∅	_	_	U	N	∅	∅	∅	0	0	7	4	∅	∅	∅																							462	³³	-	u	n	∅	∅	∅	_	_	Y	N	∅	∅	∅	0	0	7	4	∅	∅	∅																							463	²¹	ʔ	aə	n	∅	∅	∅	_	H	A	N	∅	∅	∅	0	1	7	4	∅	∅	∅	464	⁵¹	ʔ	ə	n	∅	∅	∅	_	H	E	N	∅	∅	∅	0	1	7	4	∅	∅	∅	465	⁴⁵	ʔ	ə	n	∅	∅	∅	_	H	E	N	∅	∅	∅	0	1	7	4	∅	∅	∅	466	¹¹	-	u	n	∅	∅	∅	_	_	Y	N	∅	∅	∅	0	0	7	4	∅	∅	∅
1	0.1667	6	1.0000	1247	467	cʰ	∅	∅	∅	-	ɨ	-	C	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	468	cʰ	∅	∅	∅	w	a	ŋ	C	∅	∅	∅	W	A	N	1	∅	∅	∅	6	7	4	469	cʰ	∅	∅	∅	-	u	-	C	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0	470	cʰ	∅	∅	∅	-	ə	ŋ	C	∅	∅	∅	_	E	N	1	∅	∅	∅	0	7	4																							471	cʰ	∅	∅	∅	-	u	ɴ	C	∅	∅	∅	_	Y	N	1	∅	∅	∅	0	7	4	472	cʰ	∅	∅	∅	w	ə	m	C	∅	∅	∅	W	E	M	1	∅	∅	∅	6	7	4																						
2	0.3333	5	0.8333	1247	467	-	cʰ	∅	∅	ɨ	-	-	_	C	∅	∅	I	_	_	0	1	∅	∅	7	0	0	468	w	cʰ	∅	∅	a	ŋ	-	W	C	∅	∅	A	N	_	6	1	∅	∅	7	4	0	469	-	cʰ	∅	∅	u	-	-	_	C	∅	∅	Y	_	_	0	1	∅	∅	7	0	0	470	-	cʰ	∅	∅	ə	ŋ	ɦ	_	C	∅	∅	E	N	H	0	1	∅	∅	7	4	3																							471	-	cʰ	∅	∅	u	ɴ	-	_	C	∅	∅	Y	N	_	0	1	∅	∅	7	4	0	472	w	cʰ	∅	∅	ə	m	-	W	C	∅	∅	E	M	_	6	1	∅	∅	7	4	0																						
3	0.5000	4	0.6667	1247	467	ɨ	-	cʰ	∅	-	-	³³	I	_	C	∅	_	_	_	7	0	1	∅	0	0	0	468	a	w	cʰ	∅	ŋ	-	⁵³	A	W	C	∅	N	_	_	7	6	1	∅	4	0	0	469	u	-	cʰ	∅	-	-	⁵⁵	Y	_	C	∅	_	_	_	7	0	1	∅	0	0	0	470	ə	-	cʰ	∅	ŋ	ɦ	³¹	E	_	C	∅	N	H	_	7	0	1	∅	4	3	0																							471	u	-	cʰ	∅	ɴ	-	⁵⁵	Y	_	C	∅	N	_	_	7	0	1	∅	4	0	0	472	ə	w	cʰ	∅	m	-	³¹	E	W	C	∅	M	_	_	7	6	1	∅	4	0	0																						
4	0.6667	3	0.5000	1247	467	-	ɨ	-	cʰ	-	³³	∅	_	I	_	C	_	_	∅	0	7	0	1	0	0	∅	468	ŋ	a	w	cʰ	-	⁵³	∅	N	A	W	C	_	_	∅	4	7	6	1	0	0	∅	469	-	u	-	cʰ	-	⁵⁵	∅	_	Y	_	C	_	_	∅	0	7	0	1	0	0	∅	470	ŋ	ə	-	cʰ	ɦ	³¹	∅	N	E	_	C	H	_	∅	4	7	0	1	3	0	∅																							471	ɴ	u	-	cʰ	-	⁵⁵	∅	N	Y	_	C	_	_	∅	4	7	0	1	0	0	∅	472	m	ə	w	cʰ	-	³¹	∅	M	E	W	C	_	_	∅	4	7	6	1	0	0	∅																						
5	0.8333	2	0.3333	1247	467	-	-	ɨ	-	³³	∅	∅	_	_	I	_	_	∅	∅	0	0	7	0	0	∅	∅	468	-	ŋ	a	w	⁵³	∅	∅	_	N	A	W	_	∅	∅	0	4	7	6	0	∅	∅	469	-	-	u	-	⁵⁵	∅	∅	_	_	Y	_	_	∅	∅	0	0	7	0	0	∅	∅	470	ɦ	ŋ	ə	-	³¹	∅	∅	H	N	E	_	_	∅	∅	3	4	7	0	0	∅	∅																							471	-	ɴ	u	-	⁵⁵	∅	∅	_	N	Y	_	_	∅	∅	0	4	7	0	0	∅	∅	472	-	m	ə	w	³¹	∅	∅	_	M	E	W	_	∅	∅	0	4	7	6	0	∅	∅																						
6	1.0000	1	0.1667	1247	467	³³	-	-	ɨ	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅	468	⁵³	-	ŋ	a	∅	∅	∅	_	_	N	A	∅	∅	∅	0	0	4	7	∅	∅	∅	469	⁵⁵	-	-	u	∅	∅	∅	_	_	_	Y	∅	∅	∅	0	0	0	7	∅	∅	∅	470	³¹	ɦ	ŋ	ə	∅	∅	∅	_	H	N	E	∅	∅	∅	0	3	4	7	∅	∅	∅																							471	⁵⁵	-	ɴ	u	∅	∅	∅	_	_	N	Y	∅	∅	∅	0	0	4	7	∅	∅	∅	472	³¹	-	m	ə	∅	∅	∅	_	_	M	E	∅	∅	∅	0	0	4	7	∅	∅	∅																						
1	0.2500	4	1.0000	1268																																																																			473	m	∅	∅	∅	ɛ	ʔ	⁴⁵	M	∅	∅	∅	E	H	_	4	∅	∅	∅	7	1	0	474	m	∅	∅	∅	e	ʔ	²¹	M	∅	∅	∅	E	H	_	4	∅	∅	∅	7	1	0	475	m	∅	∅	∅	ɛ	ʔ̚	⁵¹	M	∅	∅	∅	E	H	_	4	∅	∅	∅	7	1	0	476	m	∅	∅	∅	ɛ	ʔ	⁴⁵	M	∅	∅	∅	E	H	_	4	∅	∅	∅	7	1	0																						
2	0.5000	3	0.7500	1268																																																																			473	ɛ	m	∅	∅	ʔ	⁴⁵	∅	E	M	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	474	e	m	∅	∅	ʔ	²¹	∅	E	M	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	475	ɛ	m	∅	∅	ʔ̚	⁵¹	∅	E	M	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	476	ɛ	m	∅	∅	ʔ	⁴⁵	∅	E	M	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅																						
3	0.7500	2	0.5000	1268																																																																			473	ʔ	ɛ	m	∅	⁴⁵	∅	∅	H	E	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅	474	ʔ	e	m	∅	²¹	∅	∅	H	E	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅	475	ʔ̚	ɛ	m	∅	⁵¹	∅	∅	H	E	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅	476	ʔ	ɛ	m	∅	⁴⁵	∅	∅	H	E	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅																						
4	1.0000	1	0.2500	1268																																																																			473	⁴⁵	ʔ	ɛ	m	∅	∅	∅	_	H	E	M	∅	∅	∅	0	1	7	4	∅	∅	∅	474	²¹	ʔ	e	m	∅	∅	∅	_	H	E	M	∅	∅	∅	0	1	7	4	∅	∅	∅	475	⁵¹	ʔ̚	ɛ	m	∅	∅	∅	_	H	E	M	∅	∅	∅	0	1	7	4	∅	∅	∅	476	⁴⁵	ʔ	ɛ	m	∅	∅	∅	_	H	E	M	∅	∅	∅	0	1	7	4	∅	∅	∅																						
1	0.2000	5	1.0000	1290	477	b	∅	∅	∅	-	ɨ	-	P	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	478	b	∅	∅	∅	w	a	ŋ	P	∅	∅	∅	W	A	N	1	∅	∅	∅	6	7	4	479	b	∅	∅	∅	-	u	-	P	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0	480	p	∅	∅	∅	l	ə	ŋ	P	∅	∅	∅	L	E	N	1	∅	∅	∅	5	7	4	481	b	∅	∅	∅	-	ɑ̃	-	P	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0	482	ˀb	∅	∅	∅	l	u	ŋ	P	∅	∅	∅	L	Y	N	1	∅	∅	∅	5	7	4	483	p	∅	∅	∅	w	ə	ŋ	P	∅	∅	∅	W	E	N	1	∅	∅	∅	6	7	4	484	ɓ	∅	∅	∅	-	ʊ	-	P	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0
2	0.4000	4	0.8000	1290	477	-	b	∅	∅	ɨ	-	¹¹	_	P	∅	∅	I	_	_	0	1	∅	∅	7	0	0	478	w	b	∅	∅	a	ŋ	¹¹	W	P	∅	∅	A	N	_	6	1	∅	∅	7	4	0	479	-	b	∅	∅	u	-	¹¹	_	P	∅	∅	Y	_	_	0	1	∅	∅	7	0	0	480	l	p	∅	∅	ə	ŋ	⁵⁵	L	P	∅	∅	E	N	_	5	1	∅	∅	7	4	0	481	-	b	∅	∅	ɑ̃	-	³³	_	P	∅	∅	A	_	_	0	1	∅	∅	7	0	0	482	l	ˀb	∅	∅	u	ŋ	¹¹	L	P	∅	∅	Y	N	_	5	1	∅	∅	7	4	0	483	w	p	∅	∅	ə	ŋ	³³	W	P	∅	∅	E	N	_	6	1	∅	∅	7	4	0	484	-	ɓ	∅	∅	ʊ	-	³³	_	P	∅	∅	Y	_	_	0	1	∅	∅	7	0	0
3	0.6000	3	0.6000	1290	477	ɨ	-	b	∅	-	¹¹	∅	I	_	P	∅	_	_	∅	7	0	1	∅	0	0	∅	478	a	w	b	∅	ŋ	¹¹	∅	A	W	P	∅	N	_	∅	7	6	1	∅	4	0	∅	479	u	-	b	∅	-	¹¹	∅	Y	_	P	∅	_	_	∅	7	0	1	∅	0	0	∅	480	ə	l	p	∅	ŋ	⁵⁵	∅	E	L	P	∅	N	_	∅	7	5	1	∅	4	0	∅	481	ɑ̃	-	b	∅	-	³³	∅	A	_	P	∅	_	_	∅	7	0	1	∅	0	0	∅	482	u	l	ˀb	∅	ŋ	¹¹	∅	Y	L	P	∅	N	_	∅	7	5	1	∅	4	0	∅	483	ə	w	p	∅	ŋ	³³	∅	E	W	P	∅	N	_	∅	7	6	1	∅	4	0	∅	484	ʊ	-	ɓ	∅	-	³³	∅	Y	_	P	∅	_	_	∅	7	0	1	∅	0	0	∅
4	0.8000	2	0.4000	1290	477	-	ɨ	-	b	¹¹	∅	∅	_	I	_	P	_	∅	∅	0	7	0	1	0	∅	∅	478	ŋ	a	w	b	¹¹	∅	∅	N	A	W	P	_	∅	∅	4	7	6	1	0	∅	∅	479	-	u	-	b	¹¹	∅	∅	_	Y	_	P	_	∅	∅	0	7	0	1	0	∅	∅	480	ŋ	ə	l	p	⁵⁵	∅	∅	N	E	L	P	_	∅	∅	4	7	5	1	0	∅	∅	481	-	ɑ̃	-	b	³³	∅	∅	_	A	_	P	_	∅	∅	0	7	0	1	0	∅	∅	482	ŋ	u	l	ˀb	¹¹	∅	∅	N	Y	L	P	_	∅	∅	4	7	5	1	0	∅	∅	483	ŋ	ə	w	p	³³	∅	∅	N	E	W	P	_	∅	∅	4	7	6	1	0	∅	∅	484	-	ʊ	-	ɓ	³³	∅	∅	_	Y	_	P	_	∅	∅	0	7	0	1	0	∅	∅
5	1.0000	1	0.2000	1290	477	¹¹	-	ɨ	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅	478	¹¹	ŋ	a	w	∅	∅	∅	_	N	A	W	∅	∅	∅	0	4	7	6	∅	∅	∅	479	¹¹	-	u	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅	480	⁵⁵	ŋ	ə	l	∅	∅	∅	_	N	E	L	∅	∅	∅	0	4	7	5	∅	∅	∅	481	³³	-	ɑ̃	-	∅	∅	∅	_	_	A	_	∅	∅	∅	0	0	7	0	∅	∅	∅	482	¹¹	ŋ	u	l	∅	∅	∅	_	N	Y	L	∅	∅	∅	0	4	7	5	∅	∅	∅	483	³³	ŋ	ə	w	∅	∅	∅	_	N	E	W	∅	∅	∅	0	4	7	6	∅	∅	∅	484	³³	-	ʊ	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅
1	0.2000	5	1.0000	1301	485	ɕ	∅	∅	∅	-	ɨ	-	S	∅	∅	∅	_	I	_	3	∅	∅	∅	0	7	0	486	cʰ	∅	∅	∅	w	a	ŋ	C	∅	∅	∅	W	A	N	1	∅	∅	∅	6	7	4	487	ɕ	∅	∅	∅	-	u	-	S	∅	∅	∅	_	Y	_	3	∅	∅	∅	0	7	0	488	cʰ	∅	∅	∅	-	ə	n	C	∅	∅	∅	_	E	N	1	∅	∅	∅	0	7	4	489	cʰ	∅	∅	∅	-	ɑ̃	-	C	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0	490	cʰ	∅	∅	∅	-	u	ɴ	C	∅	∅	∅	_	Y	N	1	∅	∅	∅	0	7	4	491	cʰ	∅	∅	∅	w	ə	m	C	∅	∅	∅	W	E	M	1	∅	∅	∅	6	7	4	492	ʃ	∅	∅	∅	-	ʊ	-	S	∅	∅	∅	_	Y	_	3	∅	∅	∅	0	7	0
2	0.4000	4	0.8000	1301	485	-	ɕ	∅	∅	ɨ	-	¹¹	_	S	∅	∅	I	_	_	0	3	∅	∅	7	0	0	486	w	cʰ	∅	∅	a	ŋ	¹¹	W	C	∅	∅	A	N	_	6	1	∅	∅	7	4	0	487	-	ɕ	∅	∅	u	-	¹¹	_	S	∅	∅	Y	_	_	0	3	∅	∅	7	0	0	488	-	cʰ	∅	∅	ə	n	⁵⁵	_	C	∅	∅	E	N	_	0	1	∅	∅	7	4	0	489	-	cʰ	∅	∅	ɑ̃	-	³³	_	C	∅	∅	A	_	_	0	1	∅	∅	7	0	0	490	-	cʰ	∅	∅	u	ɴ	¹¹	_	C	∅	∅	Y	N	_	0	1	∅	∅	7	4	0	491	w	cʰ	∅	∅	ə	m	³³	W	C	∅	∅	E	M	_	6	1	∅	∅	7	4	0	492	-	ʃ	∅	∅	ʊ	-	³³	_	S	∅	∅	Y	_	_	0	3	∅	∅	7	0	0
3	0.6000	3	0.6000	1301	485	ɨ	-	ɕ	∅	-	¹¹	∅	I	_	S	∅	_	_	∅	7	0	3	∅	0	0	∅	486	a	w	cʰ	∅	ŋ	¹¹	∅	A	W	C	∅	N	_	∅	7	6	1	∅	4	0	∅	487	u	-	ɕ	∅	-	¹¹	∅	Y	_	S	∅	_	_	∅	7	0	3	∅	0	0	∅	488	ə	-	cʰ	∅	n	⁵⁵	∅	E	_	C	∅	N	_	∅	7	0	1	∅	4	0	∅	489	ɑ̃	-	cʰ	∅	-	³³	∅	A	_	C	∅	_	_	∅	7	0	1	∅	0	0	∅	490	u	-	cʰ	∅	ɴ	¹¹	∅	Y	_	C	∅	N	_	∅	7	0	1	∅	4	0	∅	491	ə	w	cʰ	∅	m	³³	∅	E	W	C	∅	M	_	∅	7	6	1	∅	4	0	∅	492	ʊ	-	ʃ	∅	-	³³	∅	Y	_	S	∅	_	_	∅	7	0	3	∅	0	0	∅
4	0.8000	2	0.4000	1301	485	-	ɨ	-	ɕ	¹¹	∅	∅	_	I	_	S	_	∅	∅	0	7	0	3	0	∅	∅	486	ŋ	a	w	cʰ	¹¹	∅	∅	N	A	W	C	_	∅	∅	4	7	6	1	0	∅	∅	487	-	u	-	ɕ	¹¹	∅	∅	_	Y	_	S	_	∅	∅	0	7	0	3	0	∅	∅	488	n	ə	-	cʰ	⁵⁵	∅	∅	N	E	_	C	_	∅	∅	4	7	0	1	0	∅	∅	489	-	ɑ̃	-	cʰ	³³	∅	∅	_	A	_	C	_	∅	∅	0	7	0	1	0	∅	∅	490	ɴ	u	-	cʰ	¹¹	∅	∅	N	Y	_	C	_	∅	∅	4	7	0	1	0	∅	∅	491	m	ə	w	cʰ	³³	∅	∅	M	E	W	C	_	∅	∅	4	7	6	1	0	∅	∅	492	-	ʊ	-	ʃ	³³	∅	∅	_	Y	_	S	_	∅	∅	0	7	0	3	0	∅	∅
5	1.0000	1	0.2000	1301	485	¹¹	-	ɨ	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅	486	¹¹	ŋ	a	w	∅	∅	∅	_	N	A	W	∅	∅	∅	0	4	7	6	∅	∅	∅	487	¹¹	-	u	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅	488	⁵⁵	n	ə	-	∅	∅	∅	_	N	E	_	∅	∅	∅	0	4	7	0	∅	∅	∅	489	³³	-	ɑ̃	-	∅	∅	∅	_	_	A	_	∅	∅	∅	0	0	7	0	∅	∅	∅	490	¹¹	ɴ	u	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅	491	³³	m	ə	w	∅	∅	∅	_	M	E	W	∅	∅	∅	0	4	7	6	∅	∅	∅	492	³³	-	ʊ	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅
1	0.2500	4	1.0000	1314	493	k	∅	∅	∅	ɔ	-	⁵⁵	K	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	494	k	∅	∅	∅	ə	ʔ	⁴⁵	K	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0	495	k	∅	∅	∅	ə	-	³³	K	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	496	k	∅	∅	∅	ə	ʔ	²¹	K	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0	497	k	∅	∅	∅	aə	ʔ	⁴⁵	K	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	498	k	∅	∅	∅	ə	ʔ̚	⁵¹	K	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0	499	k	∅	∅	∅	ə	ʔ	²¹	K	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0																						
