index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
3	0.7500	2	0.5000	815	193	-	ɛ	kʰ	∅	³³	∅	∅	_	E	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							194	-	ɔ	kʰ	∅	⁵⁵	∅	∅	_	U	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							195	-	ɛ̃	kʰ	∅	³⁵	∅	∅	_	E	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅	196	ɴ	a	kʰ	∅	⁵⁵	∅	∅	N	A	K	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	815	193	³³	-	ɛ	kʰ	∅	∅	∅	_	_	E	K	∅	∅	∅	0	0	7	1	∅	∅	∅																							194	⁵⁵	-	ɔ	kʰ	∅	∅	∅	_	_	U	K	∅	∅	∅	0	0	7	1	∅	∅	∅																							195	³⁵	-	ɛ̃	kʰ	∅	∅	∅	_	_	E	K	∅	∅	∅	0	0	7	1	∅	∅	∅	196	⁵⁵	ɴ	a	kʰ	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	848	197	n	∅	∅	∅	o	-	¹¹	N	∅	∅	∅	U	_	_	4	∅	∅	∅	7	0	0																							198	n	∅	∅	∅	o	-	¹¹	N	∅	∅	∅	U	_	_	4	∅	∅	∅	7	0	0																							199	n	∅	∅	∅	ɔ̃	-	³³	N	∅	∅	∅	U	_	_	4	∅	∅	∅	7	0	0	200	n̥	∅	∅	∅	ɔ	ɴ	¹¹	N	∅	∅	∅	U	N	_	4	∅	∅	∅	7	4	0																							201	n	∅	∅	∅	ʊ	-	³³	N	∅	∅	∅	Y	_	_	4	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	848	197	o	n	∅	∅	-	¹¹	∅	U	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							198	o	n	∅	∅	-	¹¹	∅	U	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							199	ɔ̃	n	∅	∅	-	³³	∅	U	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅	200	ɔ	n̥	∅	∅	ɴ	¹¹	∅	U	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅																							201	ʊ	n	∅	∅	-	³³	∅	Y	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅
3	0.7500	2	0.5000	848	197	-	o	n	∅	¹¹	∅	∅	_	U	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							198	-	o	n	∅	¹¹	∅	∅	_	U	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							199	-	ɔ̃	n	∅	³³	∅	∅	_	U	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅	200	ɴ	ɔ	n̥	∅	¹¹	∅	∅	N	U	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅																							201	-	ʊ	n	∅	³³	∅	∅	_	Y	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅
4	1.0000	1	0.2500	848	197	¹¹	-	o	n	∅	∅	∅	_	_	U	N	∅	∅	∅	0	0	7	4	∅	∅	∅																							198	¹¹	-	o	n	∅	∅	∅	_	_	U	N	∅	∅	∅	0	0	7	4	∅	∅	∅																							199	³³	-	ɔ̃	n	∅	∅	∅	_	_	U	N	∅	∅	∅	0	0	7	4	∅	∅	∅	200	¹¹	ɴ	ɔ	n̥	∅	∅	∅	_	N	U	N	∅	∅	∅	0	4	7	4	∅	∅	∅																							201	³³	-	ʊ	n	∅	∅	∅	_	_	Y	N	∅	∅	∅	0	0	7	4	∅	∅	∅
1	0.3333	3	1.0000	849																																																																																																															202	k	∅	∅	∅	ə	⁰	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							203	k	∅	∅	∅	ə	³³	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	849																																																																																																															202	ə	k	∅	∅	⁰	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							203	ə	k	∅	∅	³³	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	849																																																																																																															202	⁰	ə	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							203	³³	ə	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2500	4	1.0000	859	204	d	∅	∅	∅	ə	-	³³	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																							205	d	∅	∅	∅	i	-	⁵⁵	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							206	d	∅	∅	∅	ei	-	⁵⁵	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	207	ˀd	∅	∅	∅	ei	-	⁵⁵	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	208	d	∅	∅	∅	i	ɦ	³¹	T	∅	∅	∅	I	H	_	1	∅	∅	∅	7	3	0	209	ɗ	∅	∅	∅	i	-	⁵⁵	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	859	204	ə	d	∅	∅	-	³³	∅	E	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							205	i	d	∅	∅	-	⁵⁵	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							206	ei	d	∅	∅	-	⁵⁵	∅	E	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	207	ei	ˀd	∅	∅	-	⁵⁵	∅	E	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	208	i	d	∅	∅	ɦ	³¹	∅	I	T	∅	∅	H	_	∅	7	1	∅	∅	3	0	∅	209	i	ɗ	∅	∅	-	⁵⁵	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	859	204	-	ə	d	∅	³³	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							205	-	i	d	∅	⁵⁵	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							206	-	ei	d	∅	⁵⁵	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	207	-	ei	ˀd	∅	⁵⁵	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	208	ɦ	i	d	∅	³¹	∅	∅	H	I	T	∅	_	∅	∅	3	7	1	∅	0	∅	∅	209	-	i	ɗ	∅	⁵⁵	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	859	204	³³	-	ə	d	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							205	⁵⁵	-	i	d	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							206	⁵⁵	-	ei	d	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	207	⁵⁵	-	ei	ˀd	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	208	³¹	ɦ	i	d	∅	∅	∅	_	H	I	T	∅	∅	∅	0	3	7	1	∅	∅	∅	209	⁵⁵	-	i	ɗ	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.3333	3	1.0000	883	210	d	∅	∅	∅	ɛ	¹¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	211	d	∅	∅	∅	ɛ	¹¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	212	d	∅	∅	∅	ɛ	¹¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							213	d	∅	∅	∅	ɛ	³³	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	214	ˀd	∅	∅	∅	ɛ	¹¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							215	ɗ	∅	∅	∅	ɛ	³³	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	883	210	ɛ	d	∅	∅	¹¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	211	ɛ	d	∅	∅	¹¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	212	ɛ	d	∅	∅	¹¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							213	ɛ	d	∅	∅	³³	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	214	ɛ	ˀd	∅	∅	¹¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							215	ɛ	ɗ	∅	∅	³³	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	883	210	¹¹	ɛ	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	211	¹¹	ɛ	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	212	¹¹	ɛ	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							213	³³	ɛ	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	214	¹¹	ɛ	ˀd	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							215	³³	ɛ	ɗ	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	943																																																																																																															216	d	∅	∅	∅	ə	⁰	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							217	d	∅	∅	∅	o	¹¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	943																																																																																																															216	ə	d	∅	∅	⁰	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							217	o	d	∅	∅	¹¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	943																																																																																																															216	⁰	ə	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							217	¹¹	o	d	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2000	5	1.0000	953	218	kʰ	∅	∅	∅	r	ɔ	-	K	∅	∅	∅	R	U	_	1	∅	∅	∅	5	7	0	219	kʰ	∅	∅	∅	j	ɔ	ʔ	K	∅	∅	∅	J	U	H	1	∅	∅	∅	6	7	1	220	kʰ	∅	∅	∅	-	ə	-	K	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0	221	kʰ	∅	∅	∅	j	o	ʔ	K	∅	∅	∅	J	U	H	1	∅	∅	∅	6	7	1																							222	kʰ	∅	∅	∅	r	o	ʔ	K	∅	∅	∅	R	U	H	1	∅	∅	∅	5	7	1	223	kʰ	∅	∅	∅	j	u	ʔ	K	∅	∅	∅	J	Y	H	1	∅	∅	∅	6	7	1																						
2	0.4000	4	0.8000	953	218	r	kʰ	∅	∅	ɔ	-	⁵⁵	R	K	∅	∅	U	_	_	5	1	∅	∅	7	0	0	219	j	kʰ	∅	∅	ɔ	ʔ	⁴⁵	J	K	∅	∅	U	H	_	6	1	∅	∅	7	1	0	220	-	kʰ	∅	∅	ə	-	³³	_	K	∅	∅	E	_	_	0	1	∅	∅	7	0	0	221	j	kʰ	∅	∅	o	ʔ	²¹	J	K	∅	∅	U	H	_	6	1	∅	∅	7	1	0																							222	r	kʰ	∅	∅	o	ʔ	⁵¹	R	K	∅	∅	U	H	_	5	1	∅	∅	7	1	0	223	j	kʰ	∅	∅	u	ʔ	²¹	J	K	∅	∅	Y	H	_	6	1	∅	∅	7	1	0																						
3	0.6000	3	0.6000	953	218	ɔ	r	kʰ	∅	-	⁵⁵	∅	U	R	K	∅	_	_	∅	7	5	1	∅	0	0	∅	219	ɔ	j	kʰ	∅	ʔ	⁴⁵	∅	U	J	K	∅	H	_	∅	7	6	1	∅	1	0	∅	220	ə	-	kʰ	∅	-	³³	∅	E	_	K	∅	_	_	∅	7	0	1	∅	0	0	∅	221	o	j	kʰ	∅	ʔ	²¹	∅	U	J	K	∅	H	_	∅	7	6	1	∅	1	0	∅																							222	o	r	kʰ	∅	ʔ	⁵¹	∅	U	R	K	∅	H	_	∅	7	5	1	∅	1	0	∅	223	u	j	kʰ	∅	ʔ	²¹	∅	Y	J	K	∅	H	_	∅	7	6	1	∅	1	0	∅																						
4	0.8000	2	0.4000	953	218	-	ɔ	r	kʰ	⁵⁵	∅	∅	_	U	R	K	_	∅	∅	0	7	5	1	0	∅	∅	219	ʔ	ɔ	j	kʰ	⁴⁵	∅	∅	H	U	J	K	_	∅	∅	1	7	6	1	0	∅	∅	220	-	ə	-	kʰ	³³	∅	∅	_	E	_	K	_	∅	∅	0	7	0	1	0	∅	∅	221	ʔ	o	j	kʰ	²¹	∅	∅	H	U	J	K	_	∅	∅	1	7	6	1	0	∅	∅																							222	ʔ	o	r	kʰ	⁵¹	∅	∅	H	U	R	K	_	∅	∅	1	7	5	1	0	∅	∅	223	ʔ	u	j	kʰ	²¹	∅	∅	H	Y	J	K	_	∅	∅	1	7	6	1	0	∅	∅																						
5	1.0000	1	0.2000	953	218	⁵⁵	-	ɔ	r	∅	∅	∅	_	_	U	R	∅	∅	∅	0	0	7	5	∅	∅	∅	219	⁴⁵	ʔ	ɔ	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	220	³³	-	ə	-	∅	∅	∅	_	_	E	_	∅	∅	∅	0	0	7	0	∅	∅	∅	221	²¹	ʔ	o	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							222	⁵¹	ʔ	o	r	∅	∅	∅	_	H	U	R	∅	∅	∅	0	1	7	5	∅	∅	∅	223	²¹	ʔ	u	j	∅	∅	∅	_	H	Y	J	∅	∅	∅	0	1	7	6	∅	∅	∅																						
1	0.3333	3	1.0000	954																																																																																									224	t	∅	∅	∅	a	³³	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	225	t	∅	∅	∅	ə	⁰	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	954																																																																																									224	a	t	∅	∅	³³	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	225	ə	t	∅	∅	⁰	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	954																																																																																									224	³³	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	225	⁰	ə	t	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	992	226	kʰ	∅	∅	∅	u	¹¹	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																							227	kʰ	∅	∅	∅	u	¹¹	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	228	kʰ	∅	∅	∅	u	⁵⁵	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	229	kʰ	∅	∅	∅	u	³³	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	230	kʰ	∅	∅	∅	u	¹¹	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	231	kʰ	∅	∅	∅	u	³³	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	992	226	u	kʰ	∅	∅	¹¹	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							227	u	kʰ	∅	∅	¹¹	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	228	u	kʰ	∅	∅	⁵⁵	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	229	u	kʰ	∅	∅	³³	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	230	u	kʰ	∅	∅	¹¹	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	231	u	kʰ	∅	∅	³³	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	992	226	¹¹	u	kʰ	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							227	¹¹	u	kʰ	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	228	⁵⁵	u	kʰ	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	229	³³	u	kʰ	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	230	¹¹	u	kʰ	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	231	³³	u	kʰ	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.2500	4	1.0000	1003																							232	d	∅	∅	∅	u	-	¹¹	T	∅	∅	∅	Y	_	_	1	∅	∅	∅	7	0	0	233	d	∅	∅	∅	u	-	¹¹	T	∅	∅	∅	Y	_	_	1	∅	∅	∅	7	0	0																							234	d	∅	∅	∅	ãə	-	³³	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	235	ˀd	∅	∅	∅	ə	ŋ	¹¹	T	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0																							236	ɗ	∅	∅	∅	ɔ	-	⁵⁵	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	1003																							232	u	d	∅	∅	-	¹¹	∅	Y	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	233	u	d	∅	∅	-	¹¹	∅	Y	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							234	ãə	d	∅	∅	-	³³	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	235	ə	ˀd	∅	∅	ŋ	¹¹	∅	E	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							236	ɔ	ɗ	∅	∅	-	⁵⁵	∅	U	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	1003																							232	-	u	d	∅	¹¹	∅	∅	_	Y	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	233	-	u	d	∅	¹¹	∅	∅	_	Y	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							234	-	ãə	d	∅	³³	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	235	ŋ	ə	ˀd	∅	¹¹	∅	∅	N	E	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							236	-	ɔ	ɗ	∅	⁵⁵	∅	∅	_	U	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	1003																							232	¹¹	-	u	d	∅	∅	∅	_	_	Y	T	∅	∅	∅	0	0	7	1	∅	∅	∅	233	¹¹	-	u	d	∅	∅	∅	_	_	Y	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							234	³³	-	ãə	d	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅	235	¹¹	ŋ	ə	ˀd	∅	∅	∅	_	N	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅																							236	⁵⁵	-	ɔ	ɗ	∅	∅	∅	_	_	U	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.3333	3	1.0000	1080	237	ʔ	∅	∅	∅	o	³³	∅	H	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	238	ʔ	∅	∅	∅	au	⁵³	∅	H	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	239	ʔ	∅	∅	∅	o	⁵⁵	∅	H	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							240	ʔ	∅	∅	∅	ɔ	⁵⁵	∅	H	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	241	ʔ	∅	∅	∅	ɔ	⁵⁵	∅	H	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							242	-	∅	∅	∅	ɔ	⁵⁵	∅	_	∅	∅	∅	U	_	∅	0	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1080	237	o	ʔ	∅	∅	³³	∅	∅	U	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	238	au	ʔ	∅	∅	⁵³	∅	∅	A	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	239	o	ʔ	∅	∅	⁵⁵	∅	∅	U	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							240	ɔ	ʔ	∅	∅	⁵⁵	∅	∅	U	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	241	ɔ	ʔ	∅	∅	⁵⁵	∅	∅	U	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							242	ɔ	-	∅	∅	⁵⁵	∅	∅	U	_	∅	∅	_	∅	∅	7	0	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1080	237	³³	o	ʔ	∅	∅	∅	∅	_	U	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	238	⁵³	au	ʔ	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	239	⁵⁵	o	ʔ	∅	∅	∅	∅	_	U	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							240	⁵⁵	ɔ	ʔ	∅	∅	∅	∅	_	U	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	241	⁵⁵	ɔ	ʔ	∅	∅	∅	∅	_	U	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							242	⁵⁵	ɔ	-	∅	∅	∅	∅	_	U	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅
1	0.2500	4	1.0000	1142	243	j	∅	∅	∅	a	-	³³	J	∅	∅	∅	A	_	_	6	∅	∅	∅	7	0	0	244	ɟ	∅	∅	∅	ɛ	ʔ	²¹	C	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0	245	j	∅	∅	∅	e	-	³³	J	∅	∅	∅	E	_	_	6	∅	∅	∅	7	0	0	246	j	∅	∅	∅	ɛ	ʔ	⁴⁵	J	∅	∅	∅	E	H	_	6	∅	∅	∅	7	1	0																							247	j	∅	∅	∅	ɛ	ʔ	⁵¹	J	∅	∅	∅	E	H	_	6	∅	∅	∅	7	1	0	248	j	∅	∅	∅	ɛ	ʔ	⁴⁵	J	∅	∅	∅	E	H	_	6	∅	∅	∅	7	1	0																						
