index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
3	0.7500	2	0.5000	859	344	-	ə	d	∅	³³	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							345	-	i	d	∅	⁵⁵	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							346	-	ei	d	∅	⁵⁵	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	347	-	ei	ˀd	∅	⁵⁵	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	348	ɦ	i	d	∅	³¹	∅	∅	H	I	T	∅	_	∅	∅	3	7	1	∅	0	∅	∅	349	-	i	ɗ	∅	⁵⁵	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	859	344	³³	-	ə	d	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							345	⁵⁵	-	i	d	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							346	⁵⁵	-	ei	d	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	347	⁵⁵	-	ei	ˀd	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	348	³¹	ɦ	i	d	∅	∅	∅	_	H	I	T	∅	∅	∅	0	3	7	1	∅	∅	∅	349	⁵⁵	-	i	ɗ	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.3333	3	1.0000	883	350	d	∅	∅	∅	ɛ	¹¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	351	d	∅	∅	∅	ɛ	¹¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	352	d	∅	∅	∅	ɛ	¹¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							353	d	∅	∅	∅	ɛ	³³	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	354	ˀd	∅	∅	∅	ɛ	¹¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							355	ɗ	∅	∅	∅	ɛ	³³	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	883	350	ɛ	d	∅	∅	¹¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	351	ɛ	d	∅	∅	¹¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	352	ɛ	d	∅	∅	¹¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							353	ɛ	d	∅	∅	³³	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	354	ɛ	ˀd	∅	∅	¹¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							355	ɛ	ɗ	∅	∅	³³	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	883	350	¹¹	ɛ	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	351	¹¹	ɛ	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	352	¹¹	ɛ	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							353	³³	ɛ	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	354	¹¹	ɛ	ˀd	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							355	³³	ɛ	ɗ	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	894	356	n	∅	∅	∅	ə	¹¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																							357	n	∅	∅	∅	i	³³	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	358	n	∅	∅	∅	i	³³	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	359	n	∅	∅	∅	ei	⁵⁵	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	360	n	∅	∅	∅	ei	⁵⁵	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	361	n	∅	∅	∅	i	⁵³	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	362	n	∅	∅	∅	i	³³	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	894	356	ə	n	∅	∅	¹¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							357	i	n	∅	∅	³³	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	358	i	n	∅	∅	³³	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	359	ei	n	∅	∅	⁵⁵	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	360	ei	n	∅	∅	⁵⁵	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	361	i	n	∅	∅	⁵³	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	362	i	n	∅	∅	³³	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	894	356	¹¹	ə	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							357	³³	i	n	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	358	³³	i	n	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	359	⁵⁵	ei	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	360	⁵⁵	ei	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	361	⁵³	i	n	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	362	³³	i	n	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.2500	4	1.0000	906																							363	s	∅	∅	∅	ə	-	³³	S	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0	364	s	∅	∅	∅	i	-	⁵⁵	S	∅	∅	∅	I	_	_	3	∅	∅	∅	7	0	0	365	s	∅	∅	∅	i	ɦ	³¹	S	∅	∅	∅	I	H	_	3	∅	∅	∅	7	3	0	366	s	∅	∅	∅	ei	-	³⁵	S	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0	367	s	∅	∅	∅	ei	-	⁵⁵	S	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0	368	s	∅	∅	∅	i	ɦ	³¹	S	∅	∅	∅	I	H	_	3	∅	∅	∅	7	3	0	369	θ	∅	∅	∅	ɨ	-	⁵⁵	D	∅	∅	∅	I	_	_	3	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	906																							363	ə	s	∅	∅	-	³³	∅	E	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅	364	i	s	∅	∅	-	⁵⁵	∅	I	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅	365	i	s	∅	∅	ɦ	³¹	∅	I	S	∅	∅	H	_	∅	7	3	∅	∅	3	0	∅	366	ei	s	∅	∅	-	³⁵	∅	E	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅	367	ei	s	∅	∅	-	⁵⁵	∅	E	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅	368	i	s	∅	∅	ɦ	³¹	∅	I	S	∅	∅	H	_	∅	7	3	∅	∅	3	0	∅	369	ɨ	θ	∅	∅	-	⁵⁵	∅	I	D	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅
3	0.7500	2	0.5000	906																							363	-	ə	s	∅	³³	∅	∅	_	E	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅	364	-	i	s	∅	⁵⁵	∅	∅	_	I	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅	365	ɦ	i	s	∅	³¹	∅	∅	H	I	S	∅	_	∅	∅	3	7	3	∅	0	∅	∅	366	-	ei	s	∅	³⁵	∅	∅	_	E	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅	367	-	ei	s	∅	⁵⁵	∅	∅	_	E	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅	368	ɦ	i	s	∅	³¹	∅	∅	H	I	S	∅	_	∅	∅	3	7	3	∅	0	∅	∅	369	-	ɨ	θ	∅	⁵⁵	∅	∅	_	I	D	∅	_	∅	∅	0	7	3	∅	0	∅	∅
4	1.0000	1	0.2500	906																							363	³³	-	ə	s	∅	∅	∅	_	_	E	S	∅	∅	∅	0	0	7	3	∅	∅	∅	364	⁵⁵	-	i	s	∅	∅	∅	_	_	I	S	∅	∅	∅	0	0	7	3	∅	∅	∅	365	³¹	ɦ	i	s	∅	∅	∅	_	H	I	S	∅	∅	∅	0	3	7	3	∅	∅	∅	366	³⁵	-	ei	s	∅	∅	∅	_	_	E	S	∅	∅	∅	0	0	7	3	∅	∅	∅	367	⁵⁵	-	ei	s	∅	∅	∅	_	_	E	S	∅	∅	∅	0	0	7	3	∅	∅	∅	368	³¹	ɦ	i	s	∅	∅	∅	_	H	I	S	∅	∅	∅	0	3	7	3	∅	∅	∅	369	⁵⁵	-	ɨ	θ	∅	∅	∅	_	_	I	D	∅	∅	∅	0	0	7	3	∅	∅	∅
1	0.2500	4	1.0000	930	370	j	∅	∅	∅	ɛ	-	³³	J	∅	∅	∅	E	_	_	6	∅	∅	∅	7	0	0	371	ɟ	∅	∅	∅	au	ʔ	²¹	C	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0																							372	j	∅	∅	∅	ɔ	ʔ	⁴⁵	J	∅	∅	∅	U	H	_	6	∅	∅	∅	7	1	0	373	j	∅	∅	∅	o	ʔ	²¹	J	∅	∅	∅	U	H	_	6	∅	∅	∅	7	1	0	374	j	∅	∅	∅	ɔ	ʔ̚	⁵¹	J	∅	∅	∅	U	H	_	6	∅	∅	∅	7	1	0	375	j	∅	∅	∅	ɔ	ʔ	⁴⁵	J	∅	∅	∅	U	H	_	6	∅	∅	∅	7	1	0	376	j	∅	∅	∅	ɔ	-	¹¹	J	∅	∅	∅	U	_	_	6	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	930	370	ɛ	j	∅	∅	-	³³	∅	E	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅	371	au	ɟ	∅	∅	ʔ	²¹	∅	A	C	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																							372	ɔ	j	∅	∅	ʔ	⁴⁵	∅	U	J	∅	∅	H	_	∅	7	6	∅	∅	1	0	∅	373	o	j	∅	∅	ʔ	²¹	∅	U	J	∅	∅	H	_	∅	7	6	∅	∅	1	0	∅	374	ɔ	j	∅	∅	ʔ̚	⁵¹	∅	U	J	∅	∅	H	_	∅	7	6	∅	∅	1	0	∅	375	ɔ	j	∅	∅	ʔ	⁴⁵	∅	U	J	∅	∅	H	_	∅	7	6	∅	∅	1	0	∅	376	ɔ	j	∅	∅	-	¹¹	∅	U	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅
3	0.7500	2	0.5000	930	370	-	ɛ	j	∅	³³	∅	∅	_	E	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅	371	ʔ	au	ɟ	∅	²¹	∅	∅	H	A	C	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							372	ʔ	ɔ	j	∅	⁴⁵	∅	∅	H	U	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅	373	ʔ	o	j	∅	²¹	∅	∅	H	U	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅	374	ʔ̚	ɔ	j	∅	⁵¹	∅	∅	H	U	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅	375	ʔ	ɔ	j	∅	⁴⁵	∅	∅	H	U	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅	376	-	ɔ	j	∅	¹¹	∅	∅	_	U	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅
4	1.0000	1	0.2500	930	370	³³	-	ɛ	j	∅	∅	∅	_	_	E	J	∅	∅	∅	0	0	7	6	∅	∅	∅	371	²¹	ʔ	au	ɟ	∅	∅	∅	_	H	A	C	∅	∅	∅	0	1	7	1	∅	∅	∅																							372	⁴⁵	ʔ	ɔ	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	373	²¹	ʔ	o	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	374	⁵¹	ʔ̚	ɔ	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	375	⁴⁵	ʔ	ɔ	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	376	¹¹	-	ɔ	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅
1	0.2500	4	1.0000	942	377	kʰ	∅	∅	∅	ə	-	³³	K	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	378	kʰ	∅	∅	∅	ɨ	-	⁵³	K	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	379	kʰ	∅	∅	∅	i	-	⁵⁵	K	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	380	kʰ	∅	∅	∅	i	ɦ	³¹	K	∅	∅	∅	I	H	_	1	∅	∅	∅	7	3	0																							381	kʰ	∅	∅	∅	ei	-	⁵⁵	K	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	382	kʰ	∅	∅	∅	i	ɦ	³¹	K	∅	∅	∅	I	H	_	1	∅	∅	∅	7	3	0	383	kʰ	∅	∅	∅	i	-	⁵⁵	K	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	942	377	ə	kʰ	∅	∅	-	³³	∅	E	K	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	378	ɨ	kʰ	∅	∅	-	⁵³	∅	I	K	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	379	i	kʰ	∅	∅	-	⁵⁵	∅	I	K	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	380	i	kʰ	∅	∅	ɦ	³¹	∅	I	K	∅	∅	H	_	∅	7	1	∅	∅	3	0	∅																							381	ei	kʰ	∅	∅	-	⁵⁵	∅	E	K	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	382	i	kʰ	∅	∅	ɦ	³¹	∅	I	K	∅	∅	H	_	∅	7	1	∅	∅	3	0	∅	383	i	kʰ	∅	∅	-	⁵⁵	∅	I	K	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	942	377	-	ə	kʰ	∅	³³	∅	∅	_	E	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅	378	-	ɨ	kʰ	∅	⁵³	∅	∅	_	I	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅	379	-	i	kʰ	∅	⁵⁵	∅	∅	_	I	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅	380	ɦ	i	kʰ	∅	³¹	∅	∅	H	I	K	∅	_	∅	∅	3	7	1	∅	0	∅	∅																							381	-	ei	kʰ	∅	⁵⁵	∅	∅	_	E	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅	382	ɦ	i	kʰ	∅	³¹	∅	∅	H	I	K	∅	_	∅	∅	3	7	1	∅	0	∅	∅	383	-	i	kʰ	∅	⁵⁵	∅	∅	_	I	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	942	377	³³	-	ə	kʰ	∅	∅	∅	_	_	E	K	∅	∅	∅	0	0	7	1	∅	∅	∅	378	⁵³	-	ɨ	kʰ	∅	∅	∅	_	_	I	K	∅	∅	∅	0	0	7	1	∅	∅	∅	379	⁵⁵	-	i	kʰ	∅	∅	∅	_	_	I	K	∅	∅	∅	0	0	7	1	∅	∅	∅	380	³¹	ɦ	i	kʰ	∅	∅	∅	_	H	I	K	∅	∅	∅	0	3	7	1	∅	∅	∅																							381	⁵⁵	-	ei	kʰ	∅	∅	∅	_	_	E	K	∅	∅	∅	0	0	7	1	∅	∅	∅	382	³¹	ɦ	i	kʰ	∅	∅	∅	_	H	I	K	∅	∅	∅	0	3	7	1	∅	∅	∅	383	⁵⁵	-	i	kʰ	∅	∅	∅	_	_	I	K	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.3333	3	1.0000	943																																																																																																															384	d	∅	∅	∅	ə	⁰	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							385	d	∅	∅	∅	o	¹¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	943																																																																																																															384	ə	d	∅	∅	⁰	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							385	o	d	∅	∅	¹¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	943																																																																																																															384	⁰	ə	d	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							385	¹¹	o	d	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2000	5	1.0000	953	386	kʰ	∅	∅	∅	r	ɔ	-	K	∅	∅	∅	R	U	_	1	∅	∅	∅	5	7	0	387	kʰ	∅	∅	∅	j	ɔ	ʔ	K	∅	∅	∅	J	U	H	1	∅	∅	∅	6	7	1	388	kʰ	∅	∅	∅	-	ə	-	K	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0	389	kʰ	∅	∅	∅	j	o	ʔ	K	∅	∅	∅	J	U	H	1	∅	∅	∅	6	7	1																							390	kʰ	∅	∅	∅	r	o	ʔ	K	∅	∅	∅	R	U	H	1	∅	∅	∅	5	7	1	391	kʰ	∅	∅	∅	j	u	ʔ	K	∅	∅	∅	J	Y	H	1	∅	∅	∅	6	7	1																						
2	0.4000	4	0.8000	953	386	r	kʰ	∅	∅	ɔ	-	⁵⁵	R	K	∅	∅	U	_	_	5	1	∅	∅	7	0	0	387	j	kʰ	∅	∅	ɔ	ʔ	⁴⁵	J	K	∅	∅	U	H	_	6	1	∅	∅	7	1	0	388	-	kʰ	∅	∅	ə	-	³³	_	K	∅	∅	E	_	_	0	1	∅	∅	7	0	0	389	j	kʰ	∅	∅	o	ʔ	²¹	J	K	∅	∅	U	H	_	6	1	∅	∅	7	1	0																							390	r	kʰ	∅	∅	o	ʔ	⁵¹	R	K	∅	∅	U	H	_	5	1	∅	∅	7	1	0	391	j	kʰ	∅	∅	u	ʔ	²¹	J	K	∅	∅	Y	H	_	6	1	∅	∅	7	1	0																						
3	0.6000	3	0.6000	953	386	ɔ	r	kʰ	∅	-	⁵⁵	∅	U	R	K	∅	_	_	∅	7	5	1	∅	0	0	∅	387	ɔ	j	kʰ	∅	ʔ	⁴⁵	∅	U	J	K	∅	H	_	∅	7	6	1	∅	1	0	∅	388	ə	-	kʰ	∅	-	³³	∅	E	_	K	∅	_	_	∅	7	0	1	∅	0	0	∅	389	o	j	kʰ	∅	ʔ	²¹	∅	U	J	K	∅	H	_	∅	7	6	1	∅	1	0	∅																							390	o	r	kʰ	∅	ʔ	⁵¹	∅	U	R	K	∅	H	_	∅	7	5	1	∅	1	0	∅	391	u	j	kʰ	∅	ʔ	²¹	∅	Y	J	K	∅	H	_	∅	7	6	1	∅	1	0	∅																						
4	0.8000	2	0.4000	953	386	-	ɔ	r	kʰ	⁵⁵	∅	∅	_	U	R	K	_	∅	∅	0	7	5	1	0	∅	∅	387	ʔ	ɔ	j	kʰ	⁴⁵	∅	∅	H	U	J	K	_	∅	∅	1	7	6	1	0	∅	∅	388	-	ə	-	kʰ	³³	∅	∅	_	E	_	K	_	∅	∅	0	7	0	1	0	∅	∅	389	ʔ	o	j	kʰ	²¹	∅	∅	H	U	J	K	_	∅	∅	1	7	6	1	0	∅	∅																							390	ʔ	o	r	kʰ	⁵¹	∅	∅	H	U	R	K	_	∅	∅	1	7	5	1	0	∅	∅	391	ʔ	u	j	kʰ	²¹	∅	∅	H	Y	J	K	_	∅	∅	1	7	6	1	0	∅	∅																						
5	1.0000	1	0.2000	953	386	⁵⁵	-	ɔ	r	∅	∅	∅	_	_	U	R	∅	∅	∅	0	0	7	5	∅	∅	∅	387	⁴⁵	ʔ	ɔ	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	388	³³	-	ə	-	∅	∅	∅	_	_	E	_	∅	∅	∅	0	0	7	0	∅	∅	∅	389	²¹	ʔ	o	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							390	⁵¹	ʔ	o	r	∅	∅	∅	_	H	U	R	∅	∅	∅	0	1	7	5	∅	∅	∅	391	²¹	ʔ	u	j	∅	∅	∅	_	H	Y	J	∅	∅	∅	0	1	7	6	∅	∅	∅																						
1	0.3333	3	1.0000	954																																																																																									392	t	∅	∅	∅	a	³³	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	393	t	∅	∅	∅	ə	⁰	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	954																																																																																									392	a	t	∅	∅	³³	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	393	ə	t	∅	∅	⁰	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	954																																																																																									392	³³	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	393	⁰	ə	t	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	969	394	-	∅	∅	∅	w	i	¹¹	_	∅	∅	∅	W	I	_	0	∅	∅	∅	6	7	0	395	ʔ	∅	∅	∅	w	i	¹¹	H	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0	396	-	∅	∅	∅	w	i	¹¹	_	∅	∅	∅	W	I	_	0	∅	∅	∅	6	7	0	397	ʔ	∅	∅	∅	w	i	⁵⁵	H	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0	398	ʔ	∅	∅	∅	w	i	³³	H	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0	399	ʔ	∅	∅	∅	w	i	¹¹	H	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0	400	ʔ	∅	∅	∅	w	i	³³	H	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0																						
