ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
756	1505_cuddleembrace	cuddle / embrace	Maru	Maru	pɔ̱³¹ tsaŋ³¹	pɔ̱³¹+tsaŋ³¹	p ɔ̱ ³¹ + ts a ŋ ³¹				Sino-Tibetan	844 119	844 119
757	1505_cuddleembrace	cuddle / embrace	Atsi	Atsi	po̱⁵¹	po̱⁵¹	p o̱ ⁵¹				Sino-Tibetan	844	844
758	1505_cuddleembrace	cuddle / embrace	Bola	Bola	pa̱⁵⁵	pa̱⁵⁵	p a̱ ⁵⁵				Sino-Tibetan	844	844
759	1505_cuddleembrace	cuddle / embrace	Lashi	Lashi	pɔ̱ː³³	pɔ̱ː³³	p ɔ̱ː ³³				Sino-Tibetan	844	844
760	1561_cutripopen	cut / rip open	Atsi	Atsi	khoʔ⁵⁵	khoʔ⁵⁵	kʰ o ʔ ⁵⁵				Sino-Tibetan	1216	1216
761	1561_cutripopen	cut / rip open	Lashi	Lashi	khɔːʔ⁵⁵	khɔːʔ⁵⁵	kʰ ɔː ʔ ⁵⁵				Sino-Tibetan	1217	1217
762	1561_cutripopen	cut / rip open	Maru	Maru	khɔʔ⁵⁵	khɔʔ⁵⁵	kʰ ɔ ʔ ⁵⁵				Sino-Tibetan	247	247
763	1561_cutripopen	cut / rip open	ProtoBurmish	ProtoBurmish	*kak	kak⁴	k a k ⁴				Sino-Tibetan	247	247
764	1574_cutupvegetable	cut up (vegetable)	Bola	Bola	nai⁵⁵	nai⁵⁵	n ai ⁵⁵				Sino-Tibetan	487	487
765	1677_dance	dance	Bola	Bola	mə̆³¹ khɔn⁵⁵ ka⁵⁵	mə̆³¹+khɔn⁵⁵+ka⁵⁵	m ə̆ ³¹ + kʰ ɔ n ⁵⁵ + k a ⁵⁵				Sino-Tibetan	2051 2052 1106	2051 2052 1106
766	690_danger	danger	Bola	Bola	saŋ³⁵ kha³¹ saŋ³⁵ lɛ̱ʔ⁵⁵	saŋ³⁵+kha³¹+saŋ³⁵+lɛ̱ʔ⁵⁵	s a ŋ ³⁵ + kʰ a ³¹ + s a ŋ ³⁵ + l ɛ̱ ʔ ⁵⁵				Sino-Tibetan	3454 785 3455 1607	3454 785 3455 1607
767	1335_dare	dare	Bola	Bola	vɛ̃³⁵	vɛ̃³⁵	v ɛ̃ ³⁵				Sino-Tibetan	656	656
768	1335_dare	dare	Lashi	Lashi	wuːm⁵⁵	wuːm⁵⁵	w uː m ⁵⁵				Sino-Tibetan	656	656
769	1335_dare	dare	Maru	Maru	vɛ̃⁵⁵	vɛ̃⁵⁵	v ɛ̃ ⁵⁵				Sino-Tibetan	656	656
770	1335_dare	dare	ProtoBurmish	ProtoBurmish	*wamX	wam³	w a m ³				Sino-Tibetan	656	656
771	1013_dark	dark	Atsi	Atsi	noʔ²¹	noʔ²¹	n o ʔ ²¹				Sino-Tibetan	468	468
772	1013_dark	dark	Bola	Bola	naʔ³¹	naʔ³¹	n a ʔ ³¹				Sino-Tibetan	468	468
773	1013_dark	dark	Maru	Maru	nɔʔ³¹	nɔʔ³¹	n ɔ ʔ ³¹				Sino-Tibetan	468	468
774	222_daughter	daughter	Atsi	Atsi	mji²¹ ve²¹ tso²¹	mji²¹+ve²¹+tso²¹	m j i ²¹ + v e ²¹ + ts o ²¹				Sino-Tibetan	394 1372 2705	394 1372 2705
775	222_daughter	daughter	Lashi	Lashi	mji³³ tso³³	mji³³+tso³³	m j i ³³ + ts o ³³				Sino-Tibetan	394 2706	394 2706
776	222_daughter	daughter	Xiandao	Xiandao	ji³¹ ɲɔ³¹ tsɔ³¹	ji³¹+ɲɔ³¹+tsɔ³¹	j i ³¹ + ɲ ɔ ³¹ + ts ɔ ³¹				Sino-Tibetan	394 2707 2708	394 2707 2708
777	1671_dawntheday	dawn (the day)	Atsi	Atsi	mau²¹ po⁵⁵	mau²¹+po⁵⁵	m au ²¹ + p o ⁵⁵				Sino-Tibetan	1692 938	1692 938
778	1671_dawntheday	dawn (the day)	Bola	Bola	mau³¹ pa³⁵	mau³¹+pa³⁵	m au ³¹ + p a ³⁵				Sino-Tibetan	1693 939	1693 939
779	1671_dawntheday	dawn (the day)	Maru	Maru	mjɔʔ³¹ mjɔ̃³¹	mjɔʔ³¹+mjɔ̃³¹	m j ɔ ʔ ³¹ + m j ɔ̃ ³¹				Sino-Tibetan	438 2776	438 2776
780	769_dayfirstoflunarmonth	day (first of lunar month)	Maru	Maru	nɔ³¹ mɔ⁵⁵	nɔ³¹+mɔ⁵⁵	n ɔ ³¹ + m ɔ ⁵⁵				Sino-Tibetan	466 118	466 118
781	769_dayfirstoflunarmonth	day (first of lunar month)	Rangoon	Rangoon Burmese	lɑ⁵³ shɑ̃⁵⁵ tiʔ⁴ jɛʔ⁴ ne⁵³	lɑ⁵³+shɑ̃⁵⁵+tiʔ⁴+jɛʔ⁴+ne⁵³	l ɑ ⁵³ + sʰ ɑ̃ ⁵⁵ + t i ʔ ⁴ + j ɛ ʔ ⁴ + n e ⁵³				Sino-Tibetan	438 2777 2778 2779 2780	438 2777 2778 2779 2780
782	769_dayfirstoflunarmonth	day (first of lunar month)	Atsi	Atsi	lă²¹ sik⁵⁵ lă²¹	lă²¹+sik⁵⁵+lă²¹	l ă ²¹ + s i k ⁵⁵ + l ă ²¹				Sino-Tibetan	438 2781 2782	438 2781 2782
783	769_dayfirstoflunarmonth	day (first of lunar month)	Lashi	Lashi	lə̆⁵⁵ tshan⁵⁵ ta³¹ ŋjei⁵⁵	lə̆⁵⁵+tshan⁵⁵+ta³¹+ŋjei⁵⁵	l ə̆ ⁵⁵ + tsʰ a n ⁵⁵ + t a ³¹ + ŋ j ei ⁵⁵				Sino-Tibetan	438 2783 2784 2785	438 2783 2784 2785
784	770_daysecondoflunarmonth	day (second of lunar month)	Rangoon	Rangoon Burmese	lɑ⁵³ shɑ̃⁵⁵ n̥iʔ⁴ jɛʔ⁴ ne⁵³	lɑ⁵³+shɑ̃⁵⁵+n̥iʔ⁴+jɛʔ⁴+ne⁵³	l ɑ ⁵³ + sʰ ɑ̃ ⁵⁵ + n̥ i ʔ ⁴ + j ɛ ʔ ⁴ + n e ⁵³				Sino-Tibetan	1952 93 1072 1953 1954	1952 93 1072 1953 1954
785	770_daysecondoflunarmonth	day (second of lunar month)	Atsi	Atsi	lă²¹ sik⁵⁵ i⁵⁵	lă²¹+sik⁵⁵+i⁵⁵	l ă ²¹ + s i k ⁵⁵ + i ⁵⁵				Sino-Tibetan	1955 93 1956	1955 93 1956
786	770_daysecondoflunarmonth	day (second of lunar month)	Lashi	Lashi	lə̆⁵⁵ ləŋ⁵⁵	lə̆⁵⁵+ləŋ⁵⁵	l ə̆ ⁵⁵ + l ə ŋ ⁵⁵				Sino-Tibetan	1957 93	1957 93
787	770_daysecondoflunarmonth	day (second of lunar month)	Maru	Maru	nɔ³¹ tsɔ³⁵	nɔ³¹+tsɔ³⁵	n ɔ ³¹ + ts ɔ ³⁵				Sino-Tibetan	93 1073	93 1073
788	770_daysecondoflunarmonth	day (second of lunar month)	Xiandao	Xiandao	van⁵⁵ sɔŋ³⁵	van⁵⁵+sɔŋ³⁵	v a n ⁵⁵ + s ɔ ŋ ³⁵				Sino-Tibetan	1958 93	1958 93
789	770_daysecondoflunarmonth	day (second of lunar month)	Bola	Bola	i̱³⁵ nɛʔ³¹	i̱³⁵+nɛʔ³¹	i̱ ³⁵ + n ɛ ʔ ³¹				Sino-Tibetan	2975 1435	2975 1435
790	748_daytime	day (time)	OldBurmese	Old Burmese	niyʔ	nijʔ	n i j ʔ				Sino-Tibetan	490	490
791	748_daytime	day (time)	Rangoon	Rangoon Burmese	ne⁵³ khĩ⁵⁵	ne⁵³+khĩ⁵⁵	n e ⁵³ + kʰ ĩ ⁵⁵				Sino-Tibetan	490 3009	490 3009
792	748_daytime	day (time)	AchangLongchuan	Achang	niʔ³¹	niʔ³¹	n i ʔ ³¹				Sino-Tibetan	490	490
793	748_daytime	day (time)	Atsi	Atsi	ŋji⁵⁵ khjui⁵⁵	ŋji⁵⁵+khjui⁵⁵	ŋ j i ⁵⁵ + kʰ j ui ⁵⁵				Sino-Tibetan	490 3010	490 3010
794	748_daytime	day (time)	Bola	Bola	ŋji³⁵ kauŋ³¹	ŋji³⁵+kauŋ³¹	ŋ j i ³⁵ + k au ŋ ³¹				Sino-Tibetan	491 3011	491 3011
795	748_daytime	day (time)	Lashi	Lashi	ŋjei⁵⁵ kuŋ³¹	ŋjei⁵⁵+kuŋ³¹	ŋ j ei ⁵⁵ + k u ŋ ³¹				Sino-Tibetan	490 3012	490 3012
796	748_daytime	day (time)	Maru	Maru	na⁵⁵	na⁵⁵	n a ⁵⁵				Sino-Tibetan	490	490
797	748_daytime	day (time)	Xiandao	Xiandao	nai³⁵ tsin³⁵	nai³⁵+tsin³⁵	n ai ³⁵ + ts i n ³⁵				Sino-Tibetan	490 3013	490 3013
798	748_daytime	day (time)	ProtoBurmish	ProtoBurmish	*niX	ni³	n i ³				Sino-Tibetan	490	490
799	748_daytime	day (time)	ProtoBurmish	ProtoBurmish	*ŋjiX	ŋji³	ŋ j i ³				Sino-Tibetan	491	491
800	743_dayaftertomorrow	day after tomorrow	AchangLongchuan	Achang	phă⁵⁵ ȵen³¹	phă⁵⁵+ȵen³¹	pʰ ă ⁵⁵ + ȵ e n ³¹				Sino-Tibetan	2963 477	2963 477
801	743_dayaftertomorrow	day after tomorrow	Atsi	Atsi	saŋ⁵¹ phe²¹ nap²¹	saŋ⁵¹+phe²¹+nap²¹	s a ŋ ⁵¹ + pʰ e ²¹ + n a p ²¹				Sino-Tibetan	2964 2965 1432	2964 2965 1432
802	743_dayaftertomorrow	day after tomorrow	Bola	Bola	sɔ⁵⁵ pha⁵⁵ nɛʔ³¹	sɔ⁵⁵+pha⁵⁵+nɛʔ³¹	s ɔ ⁵⁵ + pʰ a ⁵⁵ + n ɛ ʔ ³¹				Sino-Tibetan	2966 2967 1433	2966 2967 1433
803	743_dayaftertomorrow	day after tomorrow	Lashi	Lashi	sa̱ŋ³³ phə̆⁵⁵ nəp³¹ ŋjei⁵⁵	sa̱ŋ³³+phə̆⁵⁵+nəp³¹+ŋjei⁵⁵	s a̱ ŋ ³³ + pʰ ə̆ ⁵⁵ + n ə p ³¹ + ŋ j ei ⁵⁵				Sino-Tibetan	2968 2969 1434 2970	2968 2969 1434 2970
804	743_dayaftertomorrow	day after tomorrow	Maru	Maru	sɔ̃³¹ phɔ⁵⁵ nɛʔ³¹	sɔ̃³¹+phɔ⁵⁵+nɛʔ³¹	s ɔ̃ ³¹ + pʰ ɔ ⁵⁵ + n ɛ ʔ ³¹				Sino-Tibetan	546 2971 477	546 2971 477
805	743_dayaftertomorrow	day after tomorrow	Xiandao	Xiandao	n̥a³¹ ʐɔ⁵⁵ a³¹ pun³¹	n̥a³¹+ʐɔ⁵⁵+a³¹+pun³¹	n̥ a ³¹ + ʐ ɔ ⁵⁵ + a ³¹ + p u n ³¹				Sino-Tibetan	477 2972 2973 2974	477 2972 2973 2974
806	740_daybeforeyesterday	day before yesterday	Rangoon	Rangoon Burmese	tɑ⁵³ ne⁵³ kɑ	tɑ⁵³+ne⁵³+kɑ	t ɑ ⁵³ + n e ⁵³ + k ɑ				Sino-Tibetan	2986 1440 2987	2986 1440 2987
807	740_daybeforeyesterday	day before yesterday	AchangLongchuan	Achang	si³¹ ȵen³¹	si³¹+ȵen³¹	s i ³¹ + ȵ e n ³¹				Sino-Tibetan	2988 477	2988 477
808	740_daybeforeyesterday	day before yesterday	Atsi	Atsi	xu⁵⁵ va⁵¹ ŋji⁵⁵	xu⁵⁵+va⁵¹+ŋji⁵⁵	x u ⁵⁵ + v a ⁵¹ + ŋ j i ⁵⁵				Sino-Tibetan	2989 2990 1441	2989 2990 1441
809	740_daybeforeyesterday	day before yesterday	Bola	Bola	xəi⁵⁵ nɛʔ³¹	xəi⁵⁵+nɛʔ³¹	x əi ⁵⁵ + n ɛ ʔ ³¹				Sino-Tibetan	2991 1442	2991 1442
810	740_daybeforeyesterday	day before yesterday	Lashi	Lashi	ʃə̱k⁵⁵ jɔ³¹ ŋjei⁵⁵	ʃə̱k⁵⁵+jɔ³¹+ŋjei⁵⁵	ʃ ə̱ k ⁵⁵ + j ɔ ³¹ + ŋ j ei ⁵⁵				Sino-Tibetan	2992 2993 1443	2992 2993 1443
811	740_daybeforeyesterday	day before yesterday	Maru	Maru	xək⁵⁵ nɛʔ³¹	xək⁵⁵+nɛʔ³¹	x ə k ⁵⁵ + n ɛ ʔ ³¹				Sino-Tibetan	2994 1444	2994 1444
812	740_daybeforeyesterday	day before yesterday	Xiandao	Xiandao	n̥ai³¹ nɛn³⁵	n̥ai³¹+nɛn³⁵	n̥ ai ³¹ + n ɛ n ³⁵				Sino-Tibetan	2995 1445	2995 1445
813	870_daysjourney	day's (journey)	AchangLongchuan	Achang	ȵen³¹	ȵen³¹	ȵ e n ³¹				Sino-Tibetan	1446	1446
814	870_daysjourney	day's (journey)	Atsi	Atsi	ŋji⁵⁵	ŋji⁵⁵	ŋ j i ⁵⁵				Sino-Tibetan	477	477
815	870_daysjourney	day's (journey)	Bola	Bola	nɛʔ³¹	nɛʔ³¹	n ɛ ʔ ³¹				Sino-Tibetan	477	477
816	870_daysjourney	day's (journey)	Lashi	Lashi	ŋjei⁵⁵	ŋjei⁵⁵	ŋ j ei ⁵⁵				Sino-Tibetan	477	477
817	870_daysjourney	day's (journey)	Maru	Maru	nɛʔ³¹	nɛʔ³¹	n ɛ ʔ ³¹				Sino-Tibetan	1447	1447
818	870_daysjourney	day's (journey)	Xiandao	Xiandao	nɛn³⁵	nɛn³⁵	n ɛ n ³⁵				Sino-Tibetan	477	477
819	910_dayswork	day's (work)	AchangLongchuan	Achang	ȵen³¹	ȵen³¹	ȵ e n ³¹				Sino-Tibetan	1430	1430
820	910_dayswork	day's (work)	Atsi	Atsi	ŋji̱⁵⁵	ŋji̱⁵⁵	ŋ j i̱ ⁵⁵				Sino-Tibetan	477	477
821	910_dayswork	day's (work)	Bola	Bola	nɛʔ³¹	nɛʔ³¹	n ɛ ʔ ³¹				Sino-Tibetan	477	477
822	910_dayswork	day's (work)	Lashi	Lashi	ŋjei⁵⁵	ŋjei⁵⁵	ŋ j ei ⁵⁵				Sino-Tibetan	477	477
823	910_dayswork	day's (work)	Maru	Maru	nɛʔ³¹	nɛʔ³¹	n ɛ ʔ ³¹				Sino-Tibetan	1431	1431
824	910_dayswork	day's (work)	Xiandao	Xiandao	nɛn³⁵	nɛn³⁵	n ɛ n ³⁵				Sino-Tibetan	477	477
825	1089_dead	dead	AchangLongchuan	Achang	ʂɿ⁵⁵	ʂɿ⁵⁵	ʂ ɿ ⁵⁵				Sino-Tibetan	742	742
826	1089_dead	dead	Atsi	Atsi	ʃi⁵¹ e⁵⁵	ʃi⁵¹+e⁵⁵	ʃ i ⁵¹ + e ⁵⁵				Sino-Tibetan	729 3381	729 3381
827	1089_dead	dead	Bola	Bola	ʃɿ⁵⁵ ku³¹	ʃɿ⁵⁵+ku³¹	ʃ ɿ ⁵⁵ + k u ³¹				Sino-Tibetan	533 3382	533 3382
828	1089_dead	dead	Lashi	Lashi	ʃə̱i³³ tsə⁵⁵	ʃə̱i³³+tsə⁵⁵	ʃ ə̱i ³³ + ts ə ⁵⁵				Sino-Tibetan	729 3383	729 3383
829	1089_dead	dead	Maru	Maru	ʃi̱k³¹ kau³⁵	ʃi̱k³¹+kau³⁵	ʃ i̱ k ³¹ + k au ³⁵				Sino-Tibetan	729 3384	729 3384
830	1089_dead	dead	Xiandao	Xiandao	ʂɿ⁵⁵	ʂɿ⁵⁵	ʂ ɿ ⁵⁵				Sino-Tibetan	729	729
831	1089_dead	dead	ProtoBurmish	ProtoBurmish	*ʃe	ʃe¹	ʃ e ¹				Sino-Tibetan	533	533
832	204_deafperson	deaf person	Rangoon	Rangoon Burmese	nɑ⁵⁵ pĩ⁵⁵ tθu²²	nɑ⁵⁵+pĩ⁵⁵+tθu²²	n ɑ ⁵⁵ + p ĩ ⁵⁵ + t θ u ²²				Sino-Tibetan	2123 160 2124	2123 160 2124
833	204_deafperson	deaf person	AchangLongchuan	Achang	n̥ɔ³¹ kəŋ³¹	n̥ɔ³¹+kəŋ³¹	n̥ ɔ ³¹ + k ə ŋ ³¹				Sino-Tibetan	2125 1156	2125 1156
834	204_deafperson	deaf person	Xiandao	Xiandao	n̥a³¹ pɔŋ³¹	n̥a³¹+pɔŋ³¹	n̥ a ³¹ + p ɔ ŋ ³¹				Sino-Tibetan	2126 160	2126 160
835	1504_deafbe	deaf, be	AchangLongchuan	Achang	kəŋ³¹	kəŋ³¹	k ə ŋ ³¹				Sino-Tibetan	160	160
836	1504_deafbe	deaf, be	OldBurmese	Old Burmese	naḥ paṅḥ	naḥ+paṅḥ	n a ḥ/⁵ + p a ṅ/ŋ ḥ/⁵				Sino-Tibetan	467 2892	467 2892
837	1504_deafbe	deaf, be	Rangoon	Rangoon Burmese	nɑ⁵⁵ pĩ⁵⁵	nɑ⁵⁵+pĩ⁵⁵	n ɑ ⁵⁵ + p ĩ ⁵⁵				Sino-Tibetan	467 2893	467 2893
838	1504_deafbe	deaf, be	Xiandao	Xiandao	n̥ɔ³¹ pjau³¹	n̥ɔ³¹+pjau³¹	n̥ ɔ ³¹ + p j au ³¹				Sino-Tibetan	467 2894	467 2894
839	982_deep	deep	OldBurmese	Old Burmese	nak	nak	n a k				Sino-Tibetan	468	468
840	982_deep	deep	Rangoon	Rangoon Burmese	nɛʔ⁴	nɛʔ⁴	n ɛ ʔ ⁴				Sino-Tibetan	468	468
841	982_deep	deep	AchangLongchuan	Achang	lək⁵⁵	lək⁵⁵	l ə k ⁵⁵				Sino-Tibetan	369	369
842	982_deep	deep	Atsi	Atsi	nik²¹	nik²¹	n i k ²¹				Sino-Tibetan	468	468
843	982_deep	deep	Bola	Bola	naʔ³¹	naʔ³¹	n a ʔ ³¹				Sino-Tibetan	468	468
844	982_deep	deep	Lashi	Lashi	nəːk³¹	nəːk³¹	n əː k ³¹				Sino-Tibetan	468	468
845	982_deep	deep	Maru	Maru	nɔʔ³¹	nɔʔ³¹	n ɔ ʔ ³¹				Sino-Tibetan	468	468
846	982_deep	deep	Xiandao	Xiandao	nɯk⁵⁵	nɯk⁵⁵	n ɯ k ⁵⁵				Sino-Tibetan	468	468
847	1408_depositleavewith	deposit / leave with	Bola	Bola	i̱³¹ ta̱³⁵ ta̱³¹	i̱³¹+ta̱³⁵+ta̱³¹	i̱ ³¹ + t a̱ ³⁵ + t a̱ ³¹				Sino-Tibetan	3666 3667 1663	3666 3667 1663
848	1391_destroycauseto	destroy (cause to)	Bola	Bola	la̱ʔ⁵⁵ pɛ̃³¹ pjɛ̱ʔ⁵⁵	la̱ʔ⁵⁵+pɛ̃³¹+pjɛ̱ʔ⁵⁵	l a̱ ʔ ⁵⁵ + p ɛ̃ ³¹ + p j ɛ̱ ʔ ⁵⁵				Sino-Tibetan	822 949 950	822 949 950
849	1391_destroycauseto	destroy (cause to)	Atsi	Atsi	lo̱ʔ⁵⁵ kjom²¹	lo̱ʔ⁵⁵+kjom²¹	l o̱ ʔ ⁵⁵ + k j o m ²¹				Sino-Tibetan	822 3550	822 3550
850	1390_destroyexterminate	destroy / exterminate	Bola	Bola	pɛ̃³¹ pjɛ̱ʔ⁵⁵	pɛ̃³¹+pjɛ̱ʔ⁵⁵	p ɛ̃ ³¹ + p j ɛ̱ ʔ ⁵⁵				Sino-Tibetan	7 945	7 945
851	1390_destroyexterminate	destroy / exterminate	Rangoon	Rangoon Burmese	pjɛʔ⁴ pjõ⁵⁵	pjɛʔ⁴+pjõ⁵⁵	p j ɛ ʔ ⁴ + p j õ ⁵⁵				Sino-Tibetan	3657 858	3657 858
852	1300_developcareerundertaking	develop (career / undertaking)	Bola	Bola	mja³¹ la⁵⁵	mja³¹+la⁵⁵	m j a ³¹ + l a ⁵⁵				Sino-Tibetan	1291 330	1291 330
853	1300_developcareerundertaking	develop (career / undertaking)	Atsi	Atsi	mjo²¹ tʃat²¹	mjo²¹+tʃat²¹	m j o ²¹ + tʃ a t ²¹				Sino-Tibetan	436 2746	436 2746
854	15_dew	dew	OldBurmese	Old Burmese	nhaṅḥ	nhaṅḥ	nʰ a ṅ/ŋ ḥ/⁵				Sino-Tibetan	926	926
855	15_dew	dew	Rangoon	Rangoon Burmese	n̥ɪ̃⁵⁵	n̥ɪ̃⁵⁵	n̥ ɪ̃ ⁵⁵				Sino-Tibetan	927	927
856	15_dew	dew	Atsi	Atsi	ŋa̱n⁵¹	ŋa̱n⁵¹	ŋ a̱ n ⁵¹				Sino-Tibetan	927	927
857	15_dew	dew	Bola	Bola	ŋɛ̱̃⁵⁵	ŋɛ̱̃⁵⁵	ŋ ɛ̱̃ ⁵⁵				Sino-Tibetan	927	927
858	15_dew	dew	Lashi	Lashi	ŋa̱n³³ tʃu⁵⁵	ŋa̱n³³+tʃu⁵⁵	ŋ a̱ n ³³ + tʃ u ⁵⁵				Sino-Tibetan	927 3723	927 3723
859	15_dew	dew	Maru	Maru	ŋa̱ŋ³¹	ŋa̱ŋ³¹	ŋ a̱ ŋ ³¹				Sino-Tibetan	927	927
860	1737_diarrheahave	diarrhea, have	AchangLongchuan	Achang	pan³¹	pan³¹	p a n ³¹				Sino-Tibetan	7	7
861	1651_die	die	OldBurmese	Old Burmese	siy	sij	s i j				Sino-Tibetan	743	743
862	1651_die	die	Rangoon	Rangoon Burmese	tθe²²	tθe²²	t θ e ²²				Sino-Tibetan	729	729
863	1651_die	die	AchangLongchuan	Achang	ʂɿ⁵⁵	ʂɿ⁵⁵	ʂ ɿ ⁵⁵				Sino-Tibetan	742	742
864	1651_die	die	Atsi	Atsi	ʃi⁵¹	ʃi⁵¹	ʃ i ⁵¹				Sino-Tibetan	729	729
865	1651_die	die	Bola	Bola	ʃɿ⁵⁵	ʃɿ⁵⁵	ʃ ɿ ⁵⁵				Sino-Tibetan	533	533
866	1651_die	die	Lashi	Lashi	ʃeːi³³	ʃeːi³³	ʃ eːi ³³				Sino-Tibetan	729	729
867	1651_die	die	Maru	Maru	ʃik³¹	ʃik³¹	ʃ i k ³¹				Sino-Tibetan	729	729
868	1651_die	die	Xiandao	Xiandao	ʂɿ⁵⁵	ʂɿ⁵⁵	ʂ ɿ ⁵⁵				Sino-Tibetan	729	729
869	1651_die	die	ProtoBurmish	ProtoBurmish	*ʃiX	ʃi³	ʃ i ³				Sino-Tibetan	729	729
870	1651_die	die	ProtoBurmish	ProtoBurmish	*ʃi	ʃi¹	ʃ i ¹				Sino-Tibetan	743	743
871	1522_dieoutoffire	die out (of fire)	AchangLongchuan	Achang	ʂɿ⁵⁵	ʂɿ⁵⁵	ʂ ɿ ⁵⁵				Sino-Tibetan	742	742
872	1522_dieoutoffire	die out (of fire)	Bola	Bola	ʃɿ⁵⁵	ʃɿ⁵⁵	ʃ ɿ ⁵⁵				Sino-Tibetan	533	533
873	1522_dieoutoffire	die out (of fire)	Maru	Maru	ʃik³¹	ʃik³¹	ʃ i k ³¹				Sino-Tibetan	729	729
874	1522_dieoutoffire	die out (of fire)	Xiandao	Xiandao	ʂɿ⁵⁵	ʂɿ⁵⁵	ʂ ɿ ⁵⁵				Sino-Tibetan	729	729
875	691_differencedistinction	difference / distinction	Bola	Bola	kɛ̃³¹ khaʔ⁵⁵	kɛ̃³¹+khaʔ⁵⁵	k ɛ̃ ³¹ + kʰ a ʔ ⁵⁵				Sino-Tibetan	1143 148	1143 148
876	691_differencedistinction	difference / distinction	Lashi	Lashi	kəŋ³¹ khaʔ⁵⁵	kəŋ³¹+khaʔ⁵⁵	k ə ŋ ³¹ + kʰ a ʔ ⁵⁵				Sino-Tibetan	1144 148	1144 148
877	691_differencedistinction	difference / distinction	Atsi	Atsi	kɣŋ²¹ khaʔ²¹	kɣŋ²¹+khaʔ²¹	k ɣ ŋ ²¹ + kʰ a ʔ ²¹				Sino-Tibetan	2284 246	2284 246
878	1067_difficult	difficult	OldBurmese	Old Burmese	khak	khak	kʰ a k				Sino-Tibetan	247	247
879	1067_difficult	difficult	Rangoon	Rangoon Burmese	khɛʔ⁴	khɛʔ⁴	kʰ ɛ ʔ ⁴				Sino-Tibetan	246	246
880	1698_digscoopout	dig / scoop out	OldBurmese	Old Burmese	tuḥ	tuḥ	t u ḥ/⁵				Sino-Tibetan	125	125
881	1698_digscoopout	dig / scoop out	Rangoon	Rangoon Burmese	tu⁵⁵	tu⁵⁵	t u ⁵⁵				Sino-Tibetan	125	125
882	1698_digscoopout	dig / scoop out	AchangLongchuan	Achang	tu³¹	tu³¹	t u ³¹				Sino-Tibetan	1100	1100
883	1698_digscoopout	dig / scoop out	Lashi	Lashi	tuː³³	tuː³³	t uː ³³				Sino-Tibetan	125	125
884	1698_digscoopout	dig / scoop out	Maru	Maru	tau³⁵	tau³⁵	t au ³⁵				Sino-Tibetan	125	125
885	1698_digscoopout	dig / scoop out	Xiandao	Xiandao	tu³¹	tu³¹	t u ³¹				Sino-Tibetan	1101	1101
886	1698_digscoopout	dig / scoop out	ProtoBurmish	ProtoBurmish	*dʊH	dʊ²	d ʊ ²				Sino-Tibetan	125	125
887	1482_digoutwithfinger	dig out with finger	Atsi	Atsi	tʃhoʔ⁵⁵	tʃhoʔ⁵⁵	tʃʰ o ʔ ⁵⁵				Sino-Tibetan	635	635
888	1482_digoutwithfinger	dig out with finger	Maru	Maru	tʃhɔʔ⁵⁵	tʃhɔʔ⁵⁵	tʃʰ ɔ ʔ ⁵⁵				Sino-Tibetan	636	636
889	1593_dissolvecauseto	dissolve (cause to)	Bola	Bola	la̱ʔ⁵⁵ phi⁵⁵	la̱ʔ⁵⁵+phi⁵⁵	l a̱ ʔ ⁵⁵ + pʰ i ⁵⁵				Sino-Tibetan	822 3542	822 3542
890	1319_dividesharethings	divide / share (things)	Atsi	Atsi	kam⁵¹	kam⁵¹	k a m ⁵¹				Sino-Tibetan	144	144
891	1319_dividesharethings	divide / share (things)	Bola	Bola	kɛ̃⁵⁵	kɛ̃⁵⁵	k ɛ̃ ⁵⁵				Sino-Tibetan	144	144
892	1319_dividesharethings	divide / share (things)	Maru	Maru	kɛ̃³¹	kɛ̃³¹	k ɛ̃ ³¹				Sino-Tibetan	144	144
893	1320_dividefamilypropertyandliveapartoffspring	divide family property and live apart (offspring)	Rangoon	Rangoon Burmese	o⁵⁵ khwɛ⁵⁵ sɑ⁵⁵	o⁵⁵+khwɛ⁵⁵+sɑ⁵⁵	o ⁵⁵ + kʰ w ɛ ⁵⁵ + s ɑ ⁵⁵				Sino-Tibetan	2064 144 2065	2064 144 2065
894	1320_dividefamilypropertyandliveapartoffspring	divide family property and live apart (offspring)	Atsi	Atsi	ju̱m⁵¹ kam⁵¹	ju̱m⁵¹+kam⁵¹	j u̱ m ⁵¹ + k a m ⁵¹				Sino-Tibetan	555 1122	555 1122
895	1320_dividefamilypropertyandliveapartoffspring	divide family property and live apart (offspring)	Bola	Bola	ja̱m⁵⁵ kɛ̃⁵⁵ kɛ̃⁵⁵	ja̱m⁵⁵+kɛ̃⁵⁵+kɛ̃⁵⁵	j a̱ m ⁵⁵ + k ɛ̃ ⁵⁵ + k ɛ̃ ⁵⁵				Sino-Tibetan	144 1123 1124	144 1123 1124
896	1320_dividefamilypropertyandliveapartoffspring	divide family property and live apart (offspring)	Lashi	Lashi	kaːm³¹	kaːm³¹	k aː m ³¹				Sino-Tibetan	144	144
