index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
3	1.0000	1	0.3333	2649	1538	⁴⁴	ɔ	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	1539	³³	ou	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	1540	⁴⁴	o	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	1541	⁴⁴	ɔ	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	1542	³³	a	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	1543	⁵⁵	ɔ	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	1544	⁵⁵	ɔ	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	1545	⁴⁴	ao	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	1546	⁵⁵	ɔ	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅
1	0.3333	3	1.0000	2668	1547	x	∅	∅	∅	ɯ	⁴⁴	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1548	x	∅	∅	∅	ɯ̃	⁴⁴	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																																																																									1549	x	∅	∅	∅	ɯ̃	³³	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																							1550	x	∅	∅	∅	ɯ	³²	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	2668	1547	ɯ	x	∅	∅	⁴⁴	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1548	ɯ̃	x	∅	∅	⁴⁴	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																																									1549	ɯ̃	x	∅	∅	³³	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							1550	ɯ	x	∅	∅	³²	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	2668	1547	⁴⁴	ɯ	x	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1548	⁴⁴	ɯ̃	x	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																																									1549	³³	ɯ̃	x	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							1550	³²	ɯ	x	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	2669																																													1551	k	∅	∅	∅	ɯ	⁴²	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	1552	k	∅	∅	∅	ɯ	⁴²	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							1553	tsʰ	∅	∅	∅	ɿ	²¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																							1554	tsʰ	∅	∅	∅	ɿ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	2669																																													1551	ɯ	k	∅	∅	⁴²	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1552	ɯ	k	∅	∅	⁴²	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1553	ɿ	tsʰ	∅	∅	²¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							1554	ɿ	tsʰ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	2669																																													1551	⁴²	ɯ	k	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1552	⁴²	ɯ	k	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1553	²¹	ɿ	tsʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							1554	³¹	ɿ	tsʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																						
1	0.3333	3	1.0000	2679	1555	p	∅	∅	∅	ɔ	³¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	1556	v	∅	∅	∅	ɔ	³¹	∅	B	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅																																													1557	b	∅	∅	∅	ɔ	⁴⁴	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	1558	v	∅	∅	∅	ɔ	³¹	∅	B	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	1559	p	∅	∅	∅	ɔ	³¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	1560	p	∅	∅	∅	ɔ	³¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	1561	p	∅	∅	∅	ɔ	³¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	2679	1555	ɔ	p	∅	∅	³¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1556	ɔ	v	∅	∅	³¹	∅	∅	U	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													1557	ɔ	b	∅	∅	⁴⁴	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1558	ɔ	v	∅	∅	³¹	∅	∅	U	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1559	ɔ	p	∅	∅	³¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1560	ɔ	p	∅	∅	³¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1561	ɔ	p	∅	∅	³¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	2679	1555	³¹	ɔ	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1556	³¹	ɔ	v	∅	∅	∅	∅	_	U	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													1557	⁴⁴	ɔ	b	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1558	³¹	ɔ	v	∅	∅	∅	∅	_	U	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1559	³¹	ɔ	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1560	³¹	ɔ	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1561	³¹	ɔ	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	2680																																													1562	m	∅	∅	∅	o	³¹	∅	M	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅	1563	m	∅	∅	∅	ɔ	³¹	∅	M	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅																																																																																																														
2	0.6667	2	0.6667	2680																																													1562	o	m	∅	∅	³¹	∅	∅	U	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	1563	ɔ	m	∅	∅	³¹	∅	∅	U	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																																																														
3	1.0000	1	0.3333	2680																																													1562	³¹	o	m	∅	∅	∅	∅	_	U	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	1563	³¹	ɔ	m	∅	∅	∅	∅	_	U	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																																																														
1	0.2500	4	1.0000	2689	1564	t	∅	∅	∅	-	ɯ	²¹	T	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	1565	t	∅	∅	∅	-	ɯ	²¹	T	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	1566	t	∅	∅	∅	-	ɯ	²¹	T	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	1567	t	∅	∅	∅	j	ɯ	³³	T	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0																							1568	t	∅	∅	∅	-	ɯ	²¹	T	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	1569	t	∅	∅	∅	-	ou	²¹	T	∅	∅	∅	_	U	_	1	∅	∅	∅	0	7	0	1570	d	∅	∅	∅	-	ɯ	²¹	T	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	1571	t	∅	∅	∅	-	ɛ	²¹	T	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	2689	1564	-	t	∅	∅	ɯ	²¹	∅	_	T	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅	1565	-	t	∅	∅	ɯ	²¹	∅	_	T	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅	1566	-	t	∅	∅	ɯ	²¹	∅	_	T	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅	1567	j	t	∅	∅	ɯ	³³	∅	J	T	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅																							1568	-	t	∅	∅	ɯ	²¹	∅	_	T	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅	1569	-	t	∅	∅	ou	²¹	∅	_	T	∅	∅	U	_	∅	0	1	∅	∅	7	0	∅	1570	-	d	∅	∅	ɯ	²¹	∅	_	T	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅	1571	-	t	∅	∅	ɛ	²¹	∅	_	T	∅	∅	E	_	∅	0	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	2689	1564	ɯ	-	t	∅	²¹	∅	∅	I	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1565	ɯ	-	t	∅	²¹	∅	∅	I	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1566	ɯ	-	t	∅	²¹	∅	∅	I	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1567	ɯ	j	t	∅	³³	∅	∅	I	J	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							1568	ɯ	-	t	∅	²¹	∅	∅	I	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1569	ou	-	t	∅	²¹	∅	∅	U	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1570	ɯ	-	d	∅	²¹	∅	∅	I	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1571	ɛ	-	t	∅	²¹	∅	∅	E	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅
4	1.0000	1	0.2500	2689	1564	²¹	ɯ	-	t	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	1565	²¹	ɯ	-	t	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	1566	²¹	ɯ	-	t	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	1567	³³	ɯ	j	t	∅	∅	∅	_	I	J	T	∅	∅	∅	0	7	6	1	∅	∅	∅																							1568	²¹	ɯ	-	t	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	1569	²¹	ou	-	t	∅	∅	∅	_	U	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	1570	²¹	ɯ	-	d	∅	∅	∅	_	I	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	1571	²¹	ɛ	-	t	∅	∅	∅	_	E	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅
1	0.2500	4	1.0000	2718	1572	ʈʂ	∅	∅	∅	-	ɤ	³³	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0	1573	ts	∅	∅	∅	w	ɔ̃	³³	C	∅	∅	∅	W	U	_	2	∅	∅	∅	6	7	0	1574	ts	∅	∅	∅	-	ɤ̃	³³	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0	1575	ts	∅	∅	∅	-	õ	³³	C	∅	∅	∅	_	U	_	2	∅	∅	∅	0	7	0	1576	-	∅	∅	∅	dʑ	ɔ̃	³³	_	∅	∅	∅	C	U	_	0	∅	∅	∅	2	7	0	1577	ts	∅	∅	∅	-	ɤ	³³	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0																							1578	-	∅	∅	∅	dz	ɤ	³³	_	∅	∅	∅	C	E	_	0	∅	∅	∅	2	7	0	1579	ts	∅	∅	∅	-	ɤ	³³	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	2718	1572	-	ʈʂ	∅	∅	ɤ	³³	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅	1573	w	ts	∅	∅	ɔ̃	³³	∅	W	C	∅	∅	U	_	∅	6	2	∅	∅	7	0	∅	1574	-	ts	∅	∅	ɤ̃	³³	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅	1575	-	ts	∅	∅	õ	³³	∅	_	C	∅	∅	U	_	∅	0	2	∅	∅	7	0	∅	1576	dʑ	-	∅	∅	ɔ̃	³³	∅	C	_	∅	∅	U	_	∅	2	0	∅	∅	7	0	∅	1577	-	ts	∅	∅	ɤ	³³	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅																							1578	dz	-	∅	∅	ɤ	³³	∅	C	_	∅	∅	E	_	∅	2	0	∅	∅	7	0	∅	1579	-	ts	∅	∅	ɤ	³³	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅
3	0.7500	2	0.5000	2718	1572	ɤ	-	ʈʂ	∅	³³	∅	∅	E	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅	1573	ɔ̃	w	ts	∅	³³	∅	∅	U	W	C	∅	_	∅	∅	7	6	2	∅	0	∅	∅	1574	ɤ̃	-	ts	∅	³³	∅	∅	E	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅	1575	õ	-	ts	∅	³³	∅	∅	U	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅	1576	ɔ̃	dʑ	-	∅	³³	∅	∅	U	C	_	∅	_	∅	∅	7	2	0	∅	0	∅	∅	1577	ɤ	-	ts	∅	³³	∅	∅	E	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅																							1578	ɤ	dz	-	∅	³³	∅	∅	E	C	_	∅	_	∅	∅	7	2	0	∅	0	∅	∅	1579	ɤ	-	ts	∅	³³	∅	∅	E	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅
4	1.0000	1	0.2500	2718	1572	³³	ɤ	-	ʈʂ	∅	∅	∅	_	E	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅	1573	³³	ɔ̃	w	ts	∅	∅	∅	_	U	W	C	∅	∅	∅	0	7	6	2	∅	∅	∅	1574	³³	ɤ̃	-	ts	∅	∅	∅	_	E	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅	1575	³³	õ	-	ts	∅	∅	∅	_	U	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅	1576	³³	ɔ̃	dʑ	-	∅	∅	∅	_	U	C	_	∅	∅	∅	0	7	2	0	∅	∅	∅	1577	³³	ɤ	-	ts	∅	∅	∅	_	E	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅																							1578	³³	ɤ	dz	-	∅	∅	∅	_	E	C	_	∅	∅	∅	0	7	2	0	∅	∅	∅	1579	³³	ɤ	-	ts	∅	∅	∅	_	E	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅
1	0.3333	3	1.0000	2728	1580	t	∅	∅	∅	a	⁴²	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							1581	t	∅	∅	∅	a	⁴²	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1582	t	∅	∅	∅	a	⁴²	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1583	t	∅	∅	∅	a	⁵⁵	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1584	ts	∅	∅	∅	a	⁴²	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅																							1585	t	∅	∅	∅	a	⁴²	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1586	t	∅	∅	∅	a	³²	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	2728	1580	a	t	∅	∅	⁴²	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1581	a	t	∅	∅	⁴²	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1582	a	t	∅	∅	⁴²	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1583	a	t	∅	∅	⁵⁵	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1584	a	ts	∅	∅	⁴²	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							1585	a	t	∅	∅	⁴²	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1586	a	t	∅	∅	³²	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	2728	1580	⁴²	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1581	⁴²	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1582	⁴²	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1583	⁵⁵	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1584	⁴²	a	ts	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							1585	⁴²	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1586	³²	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	2729	1587	p	∅	∅	∅	ɔ	²¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	1588	p	∅	∅	∅	a	²¹	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																																																			1589	p	∅	∅	∅	ɔ	²¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	1590	p	∅	∅	∅	a	²¹	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							1591	p	∅	∅	∅	ɔ	²¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	2729	1587	ɔ	p	∅	∅	²¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1588	a	p	∅	∅	²¹	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			1589	ɔ	p	∅	∅	²¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1590	a	p	∅	∅	²¹	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1591	ɔ	p	∅	∅	²¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	2729	1587	²¹	ɔ	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1588	²¹	a	p	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			1589	²¹	ɔ	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1590	²¹	a	p	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1591	²¹	ɔ	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	2730																																													1592	ɣ	∅	∅	∅	ɯ	⁴²	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1593	ɣ	∅	∅	∅	ɯ	⁴²	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1594	ɣ	∅	∅	∅	ɯ	⁴²	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																													1595	ɣ	∅	∅	∅	ɯ	⁴²	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	2730																																													1592	ɯ	ɣ	∅	∅	⁴²	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1593	ɯ	ɣ	∅	∅	⁴²	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1594	ɯ	ɣ	∅	∅	⁴²	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													1595	ɯ	ɣ	∅	∅	⁴²	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	2730																																													1592	⁴²	ɯ	ɣ	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1593	⁴²	ɯ	ɣ	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1594	⁴²	ɯ	ɣ	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													1595	⁴²	ɯ	ɣ	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																						
