index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
2	0.6667	2	0.6667	3211	2244	i	tʰ	∅	∅	⁵⁵	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2245	e	tʰ	∅	∅	³⁵	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2246	i	tʰ	∅	∅	⁵⁵	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													2247	i	tʰ	∅	∅	⁵⁵	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2248	e	tʰ	∅	∅	⁵⁵	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2249	i	tʰ	∅	∅	⁵⁵	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2250	ɯ	tʰ	∅	∅	⁵⁵	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3211	2244	⁵⁵	i	tʰ	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2245	³⁵	e	tʰ	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2246	⁵⁵	i	tʰ	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													2247	⁵⁵	i	tʰ	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2248	⁵⁵	e	tʰ	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2249	⁵⁵	i	tʰ	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2250	⁵⁵	ɯ	tʰ	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	3212	2251	k	∅	∅	∅	a	³⁵	∅	K	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																													2252	k	∅	∅	∅	e	⁵⁵	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	2253	q	∅	∅	∅	ẽ	⁵⁵	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																													2254	k	∅	∅	∅	ɛ	³⁵	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	2255	k	∅	∅	∅	a	³⁵	∅	K	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3212	2251	a	k	∅	∅	³⁵	∅	∅	A	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													2252	e	k	∅	∅	⁵⁵	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2253	ẽ	q	∅	∅	⁵⁵	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													2254	ɛ	k	∅	∅	³⁵	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2255	a	k	∅	∅	³⁵	∅	∅	A	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3212	2251	³⁵	a	k	∅	∅	∅	∅	_	A	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													2252	⁵⁵	e	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2253	⁵⁵	ẽ	q	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													2254	³⁵	ɛ	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2255	³⁵	a	k	∅	∅	∅	∅	_	A	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	3213																																																																			2256	k	∅	∅	∅	u	²¹	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	2257	k	∅	∅	∅	ɤ	³¹	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	3213																																																																			2256	u	k	∅	∅	²¹	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2257	ɤ	k	∅	∅	³¹	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	3213																																																																			2256	²¹	u	k	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2257	³¹	ɤ	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	3234	2258	k	∅	∅	∅	ɔ	²¹	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	2259	k	∅	∅	∅	ɔ	²¹	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	2260	k	∅	∅	∅	o	²¹	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	2261	k	∅	∅	∅	ɔ	²¹	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							2262	k	∅	∅	∅	ɔ	²¹	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							2263	k	∅	∅	∅	ao	²¹	∅	K	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	2264	k	∅	∅	∅	ɔ	²¹	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3234	2258	ɔ	k	∅	∅	²¹	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2259	ɔ	k	∅	∅	²¹	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2260	o	k	∅	∅	²¹	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2261	ɔ	k	∅	∅	²¹	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							2262	ɔ	k	∅	∅	²¹	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							2263	ao	k	∅	∅	²¹	∅	∅	A	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2264	ɔ	k	∅	∅	²¹	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3234	2258	²¹	ɔ	k	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2259	²¹	ɔ	k	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2260	²¹	o	k	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2261	²¹	ɔ	k	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							2262	²¹	ɔ	k	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							2263	²¹	ao	k	∅	∅	∅	∅	_	A	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2264	²¹	ɔ	k	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	3236																																																																																									2265	b	∅	∅	∅	ɯ	³³	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							2266	p	∅	∅	∅	ɯ	³³	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	3236																																																																																									2265	ɯ	b	∅	∅	³³	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							2266	ɯ	p	∅	∅	³³	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	3236																																																																																									2265	³³	ɯ	b	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							2266	³³	ɯ	p	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	3246	2267	n	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2268	n	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2269	n	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2270	n	∅	∅	∅	a	³¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							2271	n	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2272	n	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2273	n	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	2274	n	∅	∅	∅	a	²¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3246	2267	a	n	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2268	a	n	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2269	a	n	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2270	a	n	∅	∅	³¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							2271	a	n	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2272	a	n	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2273	a	n	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2274	a	n	∅	∅	²¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3246	2267	²¹	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2268	²¹	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2269	²¹	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2270	³¹	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							2271	²¹	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2272	²¹	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2273	²¹	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2274	²¹	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.3333	3	1.0000	3247	2275	ts	∅	∅	∅	ɿ	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2276	ts	∅	∅	∅	ɿ	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2277	ts	∅	∅	∅	ɿ	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2278	ts	∅	∅	∅	ɿ	⁴⁴	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2279	ts	∅	∅	∅	ɯ	⁴⁴	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2280	ts	∅	∅	∅	ɿ	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2281	ts	∅	∅	∅	ɿ	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2282	ts	∅	∅	∅	ɿ	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2283	ts	∅	∅	∅	ɿ	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3247	2275	ɿ	ts	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2276	ɿ	ts	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2277	ɿ	ts	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2278	ɿ	ts	∅	∅	⁴⁴	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2279	ɯ	ts	∅	∅	⁴⁴	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2280	ɿ	ts	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2281	ɿ	ts	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2282	ɿ	ts	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2283	ɿ	ts	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3247	2275	⁵⁵	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2276	⁵⁵	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2277	⁵⁵	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2278	⁴⁴	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2279	⁴⁴	ɯ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2280	⁵⁵	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2281	⁵⁵	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2282	⁵⁵	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2283	⁵⁵	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.2500	4	1.0000	3248																							2284	sʰ	∅	∅	∅	w	a	⁴⁴	S	∅	∅	∅	W	A	_	3	∅	∅	∅	6	7	0	2285	s	∅	∅	∅	w	a	⁴⁴	S	∅	∅	∅	W	A	_	3	∅	∅	∅	6	7	0																																													2286	ʃ	∅	∅	∅	w	a	⁴⁴	S	∅	∅	∅	W	A	_	3	∅	∅	∅	6	7	0																							2287	s	∅	∅	∅	w	a	⁴⁴	S	∅	∅	∅	W	A	_	3	∅	∅	∅	6	7	0	2288	s	∅	∅	∅	w	a	⁴⁴	S	∅	∅	∅	W	A	_	3	∅	∅	∅	6	7	0
2	0.5000	3	0.7500	3248																							2284	w	sʰ	∅	∅	a	⁴⁴	∅	W	S	∅	∅	A	_	∅	6	3	∅	∅	7	0	∅	2285	w	s	∅	∅	a	⁴⁴	∅	W	S	∅	∅	A	_	∅	6	3	∅	∅	7	0	∅																																													2286	w	ʃ	∅	∅	a	⁴⁴	∅	W	S	∅	∅	A	_	∅	6	3	∅	∅	7	0	∅																							2287	w	s	∅	∅	a	⁴⁴	∅	W	S	∅	∅	A	_	∅	6	3	∅	∅	7	0	∅	2288	w	s	∅	∅	a	⁴⁴	∅	W	S	∅	∅	A	_	∅	6	3	∅	∅	7	0	∅
3	0.7500	2	0.5000	3248																							2284	a	w	sʰ	∅	⁴⁴	∅	∅	A	W	S	∅	_	∅	∅	7	6	3	∅	0	∅	∅	2285	a	w	s	∅	⁴⁴	∅	∅	A	W	S	∅	_	∅	∅	7	6	3	∅	0	∅	∅																																													2286	a	w	ʃ	∅	⁴⁴	∅	∅	A	W	S	∅	_	∅	∅	7	6	3	∅	0	∅	∅																							2287	a	w	s	∅	⁴⁴	∅	∅	A	W	S	∅	_	∅	∅	7	6	3	∅	0	∅	∅	2288	a	w	s	∅	⁴⁴	∅	∅	A	W	S	∅	_	∅	∅	7	6	3	∅	0	∅	∅
4	1.0000	1	0.2500	3248																							2284	⁴⁴	a	w	sʰ	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅	2285	⁴⁴	a	w	s	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅																																													2286	⁴⁴	a	w	ʃ	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅																							2287	⁴⁴	a	w	s	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅	2288	⁴⁴	a	w	s	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅
1	0.3333	3	1.0000	3270	2289	m	∅	∅	∅	e	³³	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	2290	m	∅	∅	∅	e	³³	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	2291	m	∅	∅	∅	e	³³	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	2292	m	∅	∅	∅	e	⁴⁴	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	2293	m	∅	∅	∅	ẽ	³³	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	2294	m	∅	∅	∅	e	³³	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	2295	m	∅	∅	∅	e	³³	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	2296	m	∅	∅	∅	e	³³	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	2297	m	∅	∅	∅	e	³³	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3270	2289	e	m	∅	∅	³³	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2290	e	m	∅	∅	³³	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2291	e	m	∅	∅	³³	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2292	e	m	∅	∅	⁴⁴	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2293	ẽ	m	∅	∅	³³	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2294	e	m	∅	∅	³³	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2295	e	m	∅	∅	³³	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2296	e	m	∅	∅	³³	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2297	e	m	∅	∅	³³	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3270	2289	³³	e	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2290	³³	e	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2291	³³	e	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2292	⁴⁴	e	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2293	³³	ẽ	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2294	³³	e	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2295	³³	e	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2296	³³	e	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2297	³³	e	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.3333	3	1.0000	3280	2298	s	∅	∅	∅	ɔ	³³	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	2299	ɕʰ	∅	∅	∅	i	³¹	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	2300	s	∅	∅	∅	ou	³¹	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	2301	s	∅	∅	∅	u	³¹	∅	S	∅	∅	∅	Y	_	∅	3	∅	∅	∅	7	0	∅	2302	s	∅	∅	∅	u	⁴⁴	∅	S	∅	∅	∅	Y	_	∅	3	∅	∅	∅	7	0	∅	2303	s	∅	∅	∅	ɔ	³¹	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	2304	s	∅	∅	∅	ɔu	²¹	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	2305	s	∅	∅	∅	ao	³¹	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	2306	s	∅	∅	∅	ɔ	³¹	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅
