index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
1	0.3333	3	1.0000	1539	556	tɕ	∅	∅	∅	y	³¹	∅	C	∅	∅	∅	Y	_	∅	2	∅	∅	∅	7	0	∅																																																																																																																																					557	tɕ	∅	∅	∅	o	³¹	∅	C	∅	∅	∅	U	_	∅	2	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	1539	556	y	tɕ	∅	∅	³¹	∅	∅	Y	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																																																																																																																																					557	o	tɕ	∅	∅	³¹	∅	∅	U	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	1539	556	³¹	y	tɕ	∅	∅	∅	∅	_	Y	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																																																																																																																																					557	³¹	o	tɕ	∅	∅	∅	∅	_	U	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																						
1	0.3333	3	1.0000	1541																																													558	pʰ	∅	∅	∅	ĩ	⁴⁴	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																													559	pʰ	∅	∅	∅	i	⁵⁵	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	560	p	∅	∅	∅	ĩ	⁵⁵	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	1541																																													558	ĩ	pʰ	∅	∅	⁴⁴	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													559	i	pʰ	∅	∅	⁵⁵	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	560	ĩ	p	∅	∅	⁵⁵	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	1541																																													558	⁴⁴	ĩ	pʰ	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													559	⁵⁵	i	pʰ	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	560	⁵⁵	ĩ	p	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	1542																																																																			561	l	∅	∅	∅	e	⁵⁵	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅	562	l	∅	∅	∅	o	⁵⁵	∅	L	∅	∅	∅	U	_	∅	5	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	1542																																																																			561	e	l	∅	∅	⁵⁵	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	562	o	l	∅	∅	⁵⁵	∅	∅	U	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	1542																																																																			561	⁵⁵	e	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	562	⁵⁵	o	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	1580	563	kʰ	∅	∅	∅	u	²¹	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	564	tɕʰ	∅	∅	∅	ɯ̃	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	565	tɕʰ	∅	∅	∅	ɯ̃	⁴²	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																																													566	tɕ	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	567	tɕ	∅	∅	∅	a	⁴⁴	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅	568	tɕʰ	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	569	tɕʰ	∅	∅	∅	ɯ	⁴²	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1580	563	u	kʰ	∅	∅	²¹	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	564	ɯ̃	tɕʰ	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	565	ɯ̃	tɕʰ	∅	∅	⁴²	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																																													566	ɯ	tɕ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	567	a	tɕ	∅	∅	⁴⁴	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	568	ɯ	tɕʰ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	569	ɯ	tɕʰ	∅	∅	⁴²	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1580	563	²¹	u	kʰ	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	564	⁵⁵	ɯ̃	tɕʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	565	⁴²	ɯ̃	tɕʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																																													566	³¹	ɯ	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	567	⁴⁴	a	tɕ	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	568	³¹	ɯ	tɕʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	569	⁴²	ɯ	tɕʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.3333	3	1.0000	1582																							570	l	∅	∅	∅	i	⁵⁵	∅	L	∅	∅	∅	I	_	∅	5	∅	∅	∅	7	0	∅																							571	l	∅	∅	∅	ɛ	³¹	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅																							572	l	∅	∅	∅	i	³¹	∅	L	∅	∅	∅	I	_	∅	5	∅	∅	∅	7	0	∅																																																																		
2	0.6667	2	0.6667	1582																							570	i	l	∅	∅	⁵⁵	∅	∅	I	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							571	ɛ	l	∅	∅	³¹	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							572	i	l	∅	∅	³¹	∅	∅	I	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																																																		
3	1.0000	1	0.3333	1582																							570	⁵⁵	i	l	∅	∅	∅	∅	_	I	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							571	³¹	ɛ	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							572	³¹	i	l	∅	∅	∅	∅	_	I	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																																																		
1	0.2500	4	1.0000	1583																																													573	kʰ	∅	∅	∅	w	ɛ	⁵⁵	K	∅	∅	∅	W	E	_	1	∅	∅	∅	6	7	0																																																																																									574	kʰ	∅	∅	∅	w	ɛ	⁵⁵	K	∅	∅	∅	W	E	_	1	∅	∅	∅	6	7	0																						
2	0.5000	3	0.7500	1583																																													573	w	kʰ	∅	∅	ɛ	⁵⁵	∅	W	K	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																																																																																									574	w	kʰ	∅	∅	ɛ	⁵⁵	∅	W	K	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																						
3	0.7500	2	0.5000	1583																																													573	ɛ	w	kʰ	∅	⁵⁵	∅	∅	E	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																																																																									574	ɛ	w	kʰ	∅	⁵⁵	∅	∅	E	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																						
4	1.0000	1	0.2500	1583																																													573	⁵⁵	ɛ	w	kʰ	∅	∅	∅	_	E	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																																									574	⁵⁵	ɛ	w	kʰ	∅	∅	∅	_	E	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅																						
1	0.3333	3	1.0000	1656	575	n	∅	∅	∅	ɤ	²¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	576	n	∅	∅	∅	u	²¹	∅	N	∅	∅	∅	Y	_	∅	4	∅	∅	∅	7	0	∅	577	n	∅	∅	∅	ɤ	²¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	578	n	∅	∅	∅	ɔ	²¹	∅	N	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅																							579	n	∅	∅	∅	ɤ	²¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	580	n	∅	∅	∅	ɤ̃	²¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	581	n	∅	∅	∅	ɤ	²¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	1656	575	ɤ	n	∅	∅	²¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	576	u	n	∅	∅	²¹	∅	∅	Y	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	577	ɤ	n	∅	∅	²¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	578	ɔ	n	∅	∅	²¹	∅	∅	U	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							579	ɤ	n	∅	∅	²¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	580	ɤ̃	n	∅	∅	²¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	581	ɤ	n	∅	∅	²¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	1656	575	²¹	ɤ	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	576	²¹	u	n	∅	∅	∅	∅	_	Y	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	577	²¹	ɤ	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	578	²¹	ɔ	n	∅	∅	∅	∅	_	U	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							579	²¹	ɤ	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	580	²¹	ɤ̃	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	581	²¹	ɤ	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																						
1	0.3333	3	1.0000	1657																																																																																									582	l	∅	∅	∅	u	³¹	∅	L	∅	∅	∅	Y	_	∅	5	∅	∅	∅	7	0	∅																																																																			583	l	∅	∅	∅	ɤ	²¹	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1657																																																																																									582	u	l	∅	∅	³¹	∅	∅	Y	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																																																			583	ɤ	l	∅	∅	²¹	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1657																																																																																									582	³¹	u	l	∅	∅	∅	∅	_	Y	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																																																			583	²¹	ɤ	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅
1	0.3333	3	1.0000	1666	584	-	∅	∅	∅	ɯ	³³	∅	_	∅	∅	∅	I	_	∅	0	∅	∅	∅	7	0	∅	585	-	∅	∅	∅	ɯ	³³	∅	_	∅	∅	∅	I	_	∅	0	∅	∅	∅	7	0	∅	586	-	∅	∅	∅	ɯ̃	³³	∅	_	∅	∅	∅	I	_	∅	0	∅	∅	∅	7	0	∅																							587	-	∅	∅	∅	ɯ̃	³³	∅	_	∅	∅	∅	I	_	∅	0	∅	∅	∅	7	0	∅	588	-	∅	∅	∅	ɯ	³³	∅	_	∅	∅	∅	I	_	∅	0	∅	∅	∅	7	0	∅	589	-	∅	∅	∅	ẽ	³³	∅	_	∅	∅	∅	E	_	∅	0	∅	∅	∅	7	0	∅	590	ʔ	∅	∅	∅	ɯ	³³	∅	H	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	1666	584	ɯ	-	∅	∅	³³	∅	∅	I	_	∅	∅	_	∅	∅	7	0	∅	∅	0	∅	∅	585	ɯ	-	∅	∅	³³	∅	∅	I	_	∅	∅	_	∅	∅	7	0	∅	∅	0	∅	∅	586	ɯ̃	-	∅	∅	³³	∅	∅	I	_	∅	∅	_	∅	∅	7	0	∅	∅	0	∅	∅																							587	ɯ̃	-	∅	∅	³³	∅	∅	I	_	∅	∅	_	∅	∅	7	0	∅	∅	0	∅	∅	588	ɯ	-	∅	∅	³³	∅	∅	I	_	∅	∅	_	∅	∅	7	0	∅	∅	0	∅	∅	589	ẽ	-	∅	∅	³³	∅	∅	E	_	∅	∅	_	∅	∅	7	0	∅	∅	0	∅	∅	590	ɯ	ʔ	∅	∅	³³	∅	∅	I	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	1666	584	³³	ɯ	-	∅	∅	∅	∅	_	I	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅	585	³³	ɯ	-	∅	∅	∅	∅	_	I	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅	586	³³	ɯ̃	-	∅	∅	∅	∅	_	I	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅																							587	³³	ɯ̃	-	∅	∅	∅	∅	_	I	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅	588	³³	ɯ	-	∅	∅	∅	∅	_	I	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅	589	³³	ẽ	-	∅	∅	∅	∅	_	E	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅	590	³³	ɯ	ʔ	∅	∅	∅	∅	_	I	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.3333	3	1.0000	1707	591	ʂ	∅	∅	∅	e	⁴²	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	592	s	∅	∅	∅	ẽ	⁴²	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							593	s	∅	∅	∅	ɛ̃	⁴²	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																																																																			594	s	∅	∅	∅	ɛ	⁴²	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	1707	591	e	ʂ	∅	∅	⁴²	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	592	ẽ	s	∅	∅	⁴²	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							593	ɛ̃	s	∅	∅	⁴²	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																			594	ɛ	s	∅	∅	⁴²	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	1707	591	⁴²	e	ʂ	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	592	⁴²	ẽ	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							593	⁴²	ɛ̃	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																			594	⁴²	ɛ	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																						
1	0.3333	3	1.0000	1708																							595	p	∅	∅	∅	ɔu	³³	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	596	p	∅	∅	∅	o	³³	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							597	p	∅	∅	∅	ɔ	³³	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	598	p	∅	∅	∅	o	³³	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	599	p	∅	∅	∅	o	³³	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							600	p	∅	∅	∅	ɔ	³³	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1708																							595	ɔu	p	∅	∅	³³	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	596	o	p	∅	∅	³³	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							597	ɔ	p	∅	∅	³³	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	598	o	p	∅	∅	³³	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	599	o	p	∅	∅	³³	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							600	ɔ	p	∅	∅	³³	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1708																							595	³³	ɔu	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	596	³³	o	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							597	³³	ɔ	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	598	³³	o	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	599	³³	o	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							600	³³	ɔ	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	1709																							601	p	∅	∅	∅	ɔu	³³	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	602	p	∅	∅	∅	o	³³	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																																																																																																																				
2	0.6667	2	0.6667	1709																							601	ɔu	p	∅	∅	³³	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	602	o	p	∅	∅	³³	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																																																																				
3	1.0000	1	0.3333	1709																							601	³³	ɔu	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	602	³³	o	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																																																																				
1	0.3333	3	1.0000	1710																																																																																									603	m	∅	∅	∅	ɔ	³³	∅	M	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅	604	m	∅	∅	∅	ɯ	³³	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	605	m	∅	∅	∅	e	³³	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																							606	m	∅	∅	∅	ɔ	³³	∅	M	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1710																																																																																									603	ɔ	m	∅	∅	³³	∅	∅	U	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	604	ɯ	m	∅	∅	³³	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	605	e	m	∅	∅	³³	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							606	ɔ	m	∅	∅	³³	∅	∅	U	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1710																																																																																									603	³³	ɔ	m	∅	∅	∅	∅	_	U	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	604	³³	ɯ	m	∅	∅	∅	∅	_	I	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	605	³³	e	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							606	³³	ɔ	m	∅	∅	∅	∅	_	U	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.3333	3	1.0000	1742	607	ɲ	∅	∅	∅	ɤ	³³	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																																																																																									608	n	∅	∅	∅	ɤ	³³	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																							609	ɲ	∅	∅	∅	ɤ	³³	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	610	ɲ	∅	∅	∅	ɤ	³³	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1742	607	ɤ	ɲ	∅	∅	³³	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																																									608	ɤ	n	∅	∅	³³	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							609	ɤ	ɲ	∅	∅	³³	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	610	ɤ	ɲ	∅	∅	³³	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1742	607	³³	ɤ	ɲ	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																																									608	³³	ɤ	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							609	³³	ɤ	ɲ	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	610	³³	ɤ	ɲ	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
