ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	COGID
1987	84_piojo	flea	Cacaopera	Cacaopera	ru	ru	r u	caca1247	13.74	-88.11	Misumalpam	1077
1988	84_piojo	flea	Mayangna	Mayangna	u:bak	u:bak	uː b a k	maya1285	14.13	-84.34	Misumalpam	1078
1989	84_piojo	flea	Ulwa	Ulwa	u:bak	u:bak	uː b a k	ulwa1239	12.93	-83.58	Misumalpam	1078
1990	84_piojo	flea	Miskito	Mískito	kũa	kũa	k ũ a	misk1235	15.16	-84.29	Misumalpam	1078
1991	84_piojo	flea	Pech	Pech	ù:	ù:	ùː/uː	pech1241	15.80	-85.56	Chibcha	1078
1992	84_piojo	flea	Rama	Rama	kuŋ	kuŋ	k u ŋ	rama1270	11.50	-83.86	Chibcha	1078
1993	84_piojo	flea	MalekuJaika	Maléku Jaíka	ku:	ku:	k uː	male1297	10.75	-84.73	Chibcha	1078
1994	84_piojo	flea	Boruca	Boruca	kuá	kuá	k u á/a	boru1252	8.88	-83.21	Chibcha	1078
1995	84_piojo	flea	Bribri	Bribri	kṹ	kṹ	k ṹ/ũ	brib1243	9.40	-83.05	Chibcha	1078
1996	84_piojo	flea	Cabecar	Cabécar	kṹ	kṹ	k ṹ/ũ	cabe1245	9.67	-83.41	Chibcha	1078
1997	84_piojo	flea	Teribe	Teribe	kʰṹŋ	kʰṹŋ	kʰ ṹ/ũ ŋ	teri1250	9.06	-82.96	Chibcha	1078
1998	84_piojo	flea	Ngabere	Ngäbere	kɯ̃	kɯ̃	k ɯ̃	ngab1239	8.83	-82.39	Chibcha	1078
1999	84_piojo	flea	Buglere	Buglere	kũ	kũ	k ũ	bugl1243	8.58	-81.26	Chibcha	1078
2000	84_piojo	flea	Dorasque	Dorasque	kũ	kũ	k ũ	dora1242	8.57	-82.38	Chibcha	1078
2001	84_piojo	flea	SanBlasKuna	San Blas Kuna	ku:	ku:	k uː	sanb1242	9.16	-78.31	Chibcha	1078
2002	84_piojo	flea	Cogui	Cogui	ku'i	ku'i	k u 'i/i	cogu1240	10.95	-73.80	Chibcha	1078
2003	84_piojo	flea	Arhuaco	Arhuaco	ku	ku	k u	arhu1242	10.70	-73.64	Chibcha	1078
2004	84_piojo	flea	Malayo	Malayo	sanze	sanze	s a n z e	mala1522	10.93	-73.42	Chibcha	1079
2005	84_piojo	flea	Chimila	Chimila	ku:	ku:	k uː	chim1309	10.19	-74.26	Chibcha	1078
2006	84_piojo	flea	Chibcha	Chibcha	kue	kue	k u e	chib1270	6.25	-74.17	Chibcha	1078
2007	84_piojo	flea	CentralTunebo	Central Tunebo	'kuɾia	'kuɾia	'k/k u ɾ i a	cent2150	6.89	-72.09	Chibcha	1078
2008	84_piojo	flea	Bari	Barí	ku	ku	k u	bari1297	9.08	-72.94	Chibcha	1078
887	38_flor	flower	LencaSalvador	Lenca-Salvador	ʃil-a	ʃil-a	ʃ i l + a	lenc1242	13.56	-87.50	Lencan	454
888	38_flor	flower	LencaHonduras	Lenca-Honduras	sun-a	sun-a	s u n + a	lenc1243	13.67	-88.11	Lencan	454
889	38_flor	flower	Cacaopera	Cacaopera	bas	bas	b a s	caca1247	13.74	-88.11	Misumalpam	455
890	38_flor	flower	Mayangna	Mayangna	pulu	pulu	p u l u	maya1285	14.13	-84.34	Misumalpam	456
891	38_flor	flower	Ulwa	Ulwa	pulu	pulu	p u l u	ulwa1239	12.93	-83.58	Misumalpam	456
892	38_flor	flower	Miskito	Mískito	taŋni	taŋni	t a ŋ n i	misk1235	15.16	-84.29	Misumalpam	457
893	38_flor	flower	Pech	Pech	ãwhá	ãwhá	ã w h á/a	pech1241	15.80	-85.56	Chibcha	458
894	38_flor	flower	Rama	Rama	uɾuk	uɾuk	u ɾ u k	rama1270	11.50	-83.86	Chibcha	459
895	38_flor	flower	MalekuJaika	Maléku Jaíka	ɬu:t-u	ɬu:t-u	ɬ uː t + u	male1297	10.75	-84.73	Chibcha	454
896	38_flor	flower	Boruca	Boruca	sɾùt	sɾùt	s ɾ ù/u t	boru1252	8.88	-83.21	Chibcha	454
897	38_flor	flower	Bribri	Bribri	duká	duká	d u k á/a	brib1243	9.40	-83.05	Chibcha	460
898	38_flor	flower	Cabecar	Cabécar	uʊ́dkuà	uʊ́dkuà	u ʊ́/ʊ d k u à/a	cabe1245	9.67	-83.41	Chibcha	460
899	38_flor	flower	Teribe	Teribe	kʰólòŋ	kʰólòŋ	kʰ ó/o l ò/o ŋ	teri1250	9.06	-82.96	Chibcha	461
900	38_flor	flower	Ngabere	Ngäbere	blɯ	blɯ	b l ɯ	ngab1239	8.83	-82.39	Chibcha	456
901	38_flor	flower	Buglere	Buglere	hɾa	hɾa	h ɾ a	bugl1243	8.58	-81.26	Chibcha	462
902	38_flor	flower	Dorasque	Dorasque	shii	shii	s h i i	dora1242	8.57	-82.38	Chibcha	463
903	38_flor	flower	SanBlasKuna	San Blas Kuna	tutt-u	tutt-u	t u t + u	sanb1242	9.16	-78.31	Chibcha	454
904	38_flor	flower	Cogui	Cogui	'humʃi	'humʃi	'h/h u m ʃ i	cogu1240	10.95	-73.80	Chibcha	464
905	38_flor	flower	Arhuaco	Arhuaco	tin'sana	tin'sana	t i n 's/s a n a	arhu1242	10.70	-73.64	Chibcha	465
906	38_flor	flower	Malayo	Malayo	ʃoma	ʃoma	ʃ o m a	mala1522	10.93	-73.42	Chibcha	466
907	38_flor	flower	Chimila	Chimila	'kusaŋgɾa	'kusaŋgɾa	'k/k u s a ŋ g ɾ a	chim1309	10.19	-74.26	Chibcha	467
908	38_flor	flower	Chibcha	Chibcha	uβa	uβa	u β a	chib1270	6.25	-74.17	Chibcha	468
909	38_flor	flower	CentralTunebo	Central Tunebo	'suwa	'suwa	's/s u w a	cent2150	6.89	-72.09	Chibcha	469
910	38_flor	flower	Bari	Barí	sũd-ũ	sũd-ũ	s ũ d + ũ	bari1297	9.08	-72.94	Chibcha	454
1913	81_pie	foot	LencaSalvador	Lenca-Salvador	waʃaka	waʃaka	w a ʃ a k a	lenc1242	13.56	-87.50	Lencan	1042
1914	81_pie	foot	LencaHonduras	Lenca-Honduras	gwal	gwal	g w a l	lenc1243	13.67	-88.11	Lencan	1042
1915	81_pie	foot	Cacaopera	Cacaopera	si'lin	si'lin	s i 'l/l i n	caca1247	13.74	-88.11	Misumalpam	1043
1916	81_pie	foot	Mayangna	Mayangna	kal	kal	k a l	maya1285	14.13	-84.34	Misumalpam	1044
1917	81_pie	foot	Ulwa	Ulwa	kal	kal	k a l	ulwa1239	12.93	-83.58	Misumalpam	1044
1918	81_pie	foot	Miskito	Mískito	mina	mina	m i n a	misk1235	15.16	-84.29	Misumalpam	1045
1919	81_pie	foot	Pech	Pech	tàh	tàh	t à/a h	pech1241	15.80	-85.56	Chibcha	1046
1920	81_pie	foot	Rama	Rama	ka:t	ka:t	k aː t	rama1270	11.50	-83.86	Chibcha	1044
1921	81_pie	foot	MalekuJaika	Maléku Jaíka	ɬo:ki tʃa:	ɬo:ki tʃa:	ɬ oː k i + tʃ aː	male1297	10.75	-84.73	Chibcha	1047
1922	81_pie	foot	Boruca	Boruca	kùɾáskuà	kùɾáskuà	k ù/u ɾ á/a s k u à/a	boru1252	8.88	-83.21	Chibcha	1048
1923	81_pie	foot	Bribri	Bribri	kaɺʊ́	kaɺʊ́	k a ɺ ʊ́/ʊ	brib1243	9.40	-83.05	Chibcha	1044
1924	81_pie	foot	Cabecar	Cabécar	kaɺʊ́	kaɺʊ́	k a ɺ ʊ́/ʊ	cabe1245	9.67	-83.41	Chibcha	1044
1925	81_pie	foot	Teribe	Teribe	ʃkóŋ	ʃkóŋ	ʃ k ó/o ŋ	teri1250	9.06	-82.96	Chibcha	1049
1926	81_pie	foot	Ngabere	Ngäbere	ŋoto	ŋoto	ŋ o t o	ngab1239	8.83	-82.39	Chibcha	1050
1927	81_pie	foot	Buglere	Buglere	seɾa	seɾa	s e ɾ a	bugl1243	8.58	-81.26	Chibcha	1051
1928	81_pie	foot	Dorasque	Dorasque	ser	ser	s e r	dora1242	8.57	-82.38	Chibcha	1051
1929	81_pie	foot	SanBlasKuna	San Blas Kuna	naka	naka	n a k a	sanb1242	9.16	-78.31	Chibcha	1049
1930	81_pie	foot	Cogui	Cogui	kasa	kasa	k a s a	cogu1240	10.95	-73.80	Chibcha	1052
1931	81_pie	foot	Arhuaco	Arhuaco	'kəttɨ	'kəttɨ	'k/k ə t ɨ	arhu1242	10.70	-73.64	Chibcha	1052
1932	81_pie	foot	Malayo	Malayo	kɨ'sa	kɨ'sa	k ɨ 's/s a	mala1522	10.93	-73.42	Chibcha	1052
1933	81_pie	foot	Chimila	Chimila	ka:sa	ka:sa	k aː s a	chim1309	10.19	-74.26	Chibcha	1052
1934	81_pie	foot	Chibcha	Chibcha	kihitʲa	kihitʲa	k i h i tʲ a	chib1270	6.25	-74.17	Chibcha	1052
1935	81_pie	foot	CentralTunebo	Central Tunebo	'kesa	'kesa	'k/k e s a	cent2150	6.89	-72.09	Chibcha	1052
1936	81_pie	foot	Bari	Barí	kihtu:	kihtu:	k i h t uː	bari1297	9.08	-72.94	Chibcha	1052
241	11_bosque	forest	LencaSalvador	Lenca-Salvador	kotaN	kotaN	k o t a n	lenc1242	13.56	-87.50	Lencan	114
242	11_bosque	forest	LencaHonduras	Lenca-Honduras	kotan	kotan	k o t a n	lenc1243	13.67	-88.11	Lencan	114
243	11_bosque	forest	Cacaopera	Cacaopera	jura	jura	j u r a	caca1247	13.74	-88.11	Misumalpam	115
244	11_bosque	forest	Mayangna	Mayangna	asaŋpas	asaŋpas	a s a ŋ p a s	maya1285	14.13	-84.34	Misumalpam	116
245	11_bosque	forest	Ulwa	Ulwa	asaŋpas	asaŋpas	a s a ŋ p a s	ulwa1239	12.93	-83.58	Misumalpam	116
246	11_bosque	forest	Miskito	Mískito	unta	unta	u n t a	misk1235	15.16	-84.29	Misumalpam	117
247	11_bosque	forest	Pech	Pech	wàhà	wàhà	w à/a h à/a	pech1241	15.80	-85.56	Chibcha	118
248	11_bosque	forest	Rama	Rama	sulaik	sulaik	s u l a i k	rama1270	11.50	-83.86	Chibcha	119
249	11_bosque	forest	MalekuJaika	Maléku Jaíka	tuɾu:	tuɾu:	t u ɾ uː	male1297	10.75	-84.73	Chibcha	120
250	11_bosque	forest	Boruca	Boruca	dʒàbáʔtʃìk	dʒàbáʔtʃìk	dʒ à/a b á/a ʔ tʃ ì/i k	boru1252	8.88	-83.21	Chibcha	121
251	11_bosque	forest	Bribri	Bribri	káɺdʒʊ̀k	káɺdʒʊ̀k	k á/a ɺ dʒ ʊ̀/ʊ k	brib1243	9.40	-83.05	Chibcha	122
252	11_bosque	forest	Cabecar	Cabécar	kàɺdʒakà	kàɺdʒakà	k à/a ɺ dʒ a k à/a	cabe1245	9.67	-83.41	Chibcha	122
253	11_bosque	forest	Teribe	Teribe	ɸʊ́	ɸʊ́	ɸ ʊ́/ʊ	teri1250	9.06	-82.96	Chibcha	123
254	11_bosque	forest	Ngabere	Ngäbere	kɔtuguɔ	kɔtuguɔ	k ɔ t u g u ɔ	ngab1239	8.83	-82.39	Chibcha	124
255	11_bosque	forest	Buglere	Buglere	glínaŋa	glínaŋa	g l í/i n a ŋ a	bugl1243	8.58	-81.26	Chibcha	125
256	11_bosque	forest	Dorasque	Dorasque	kalkalgó	kalkalgó	k a l k a l g ó/o	dora1242	8.57	-82.38	Chibcha	126
257	11_bosque	forest	SanBlasKuna	San Blas Kuna	sappuɾu	sappuɾu	s a p u ɾ u	sanb1242	9.16	-78.31	Chibcha	127
258	11_bosque	forest	Cogui	Cogui	kal'kala	kal'kala	k a l 'k/k a l a	cogu1240	10.95	-73.80	Chibcha	126
259	11_bosque	forest	Arhuaco	Arhuaco	'kənkəni	'kənkəni	'k/k ə n k ə n i	arhu1242	10.70	-73.64	Chibcha	126
260	11_bosque	forest	Malayo	Malayo	kɨnkɨna	kɨnkɨna	k ɨ n k ɨ n a	mala1522	10.93	-73.42	Chibcha	126
261	11_bosque	forest	Chimila	Chimila	ɾuhŋa	ɾuhŋa	ɾ u h ŋ a	chim1309	10.19	-74.26	Chibcha	128
262	11_bosque	forest	Chibcha	Chibcha	kɨe	kɨe	k ɨ e	chib1270	6.25	-74.17	Chibcha	129
263	11_bosque	forest	CentralTunebo	Central Tunebo	'bowaɾa	'bowaɾa	'b/b o w a ɾ a	cent2150	6.89	-72.09	Chibcha	123
264	11_bosque	forest	Bari	Barí	kaikbé	kaikbé	k a i k b é/e	bari1297	9.08	-72.94	Chibcha	130
649	28_cuatro	four	LencaSalvador	Lenca-Salvador	sa	sa	s a	lenc1242	13.56	-87.50	Lencan	355
650	28_cuatro	four	LencaHonduras	Lenca-Honduras	aɾia	aɾia	a ɾ i a	lenc1243	13.67	-88.11	Lencan	356
651	28_cuatro	four	Cacaopera	Cacaopera	butaru	butaru	b u t a r u	caca1247	13.74	-88.11	Misumalpam	357
652	28_cuatro	four	Mayangna	Mayangna	arunka	arunka	a r u n k a	maya1285	14.13	-84.34	Misumalpam	356
653	28_cuatro	four	Ulwa	Ulwa	arunka	arunka	a r u n k a	ulwa1239	12.93	-83.58	Misumalpam	356
654	28_cuatro	four	Miskito	Mískito	walhwal	walhwal	w a l h w a l	misk1235	15.16	-84.29	Misumalpam	358
655	28_cuatro	four	Pech	Pech	kàh	kàh	k à/a h	pech1241	15.80	-85.56	Chibcha	359
656	28_cuatro	four	Rama	Rama	kunkunbi	kunkunbi	k u n k u n b i	rama1270	11.50	-83.86	Chibcha	360
657	28_cuatro	four	MalekuJaika	Maléku Jaíka	pake:kiri:	pake:kiri:	p a k eː k i r iː	male1297	10.75	-84.73	Chibcha	361
658	28_cuatro	four	Boruca	Boruca	báxkàŋ	báxkàŋ	b á/a x k à/a ŋ	boru1252	8.88	-83.21	Chibcha	361
659	28_cuatro	four	Bribri	Bribri	tkɪ	tkɪ	t k ɪ	brib1243	9.40	-83.05	Chibcha	361
660	28_cuatro	four	Cabecar	Cabécar	tki	tki	t k i	cabe1245	9.67	-83.41	Chibcha	361
661	28_cuatro	four	Teribe	Teribe	bkíŋ	bkíŋ	b k í/i ŋ	teri1250	9.06	-82.96	Chibcha	361
662	28_cuatro	four	Ngabere	Ngäbere	bɔkɔ	bɔkɔ	b ɔ k ɔ	ngab1239	8.83	-82.39	Chibcha	361
663	28_cuatro	four	Buglere	Buglere	baga	baga	b a g a	bugl1243	8.58	-81.26	Chibcha	361
664	28_cuatro	four	Dorasque	Dorasque	paka	paka	p a k a	dora1242	8.57	-82.38	Chibcha	361
665	28_cuatro	four	SanBlasKuna	San Blas Kuna	pakke	pakke	p a k e	sanb1242	9.16	-78.31	Chibcha	361
666	28_cuatro	four	Cogui	Cogui	ma'keua	ma'keua	m a 'k/k e u a	cogu1240	10.95	-73.80	Chibcha	361
667	28_cuatro	four	Arhuaco	Arhuaco	maʔ'keiwa	maʔ'keiwa	m a ʔ 'k/k e i w a	arhu1242	10.70	-73.64	Chibcha	361
668	28_cuatro	four	Malayo	Malayo	makegwa	makegwa	m a k e g w a	mala1522	10.93	-73.42	Chibcha	361
669	28_cuatro	four	Chimila	Chimila	bridʒeʔe	bridʒeʔe	b r i dʒ e ʔ e	chim1309	10.19	-74.26	Chibcha	362
670	28_cuatro	four	Chibcha	Chibcha	mɨhɨka	mɨhɨka	m ɨ h ɨ k a	chib1270	6.25	-74.17	Chibcha	361
671	28_cuatro	four	CentralTunebo	Central Tunebo	ba'kaja	ba'kaja	b 'a/a k a j a	cent2150	6.89	-72.09	Chibcha	361
672	28_cuatro	four	Bari	Barí	asanikdãɪ̃	asanikdãɪ̃	a s a n i k d ã ɪ̃	bari1297	9.08	-72.94	Chibcha	363
697	30_dar	give (v.)	LencaSalvador	Lenca-Salvador	mik	mik	m i k	lenc1242	13.56	-87.50	Lencan	381
698	30_dar	give (v.)	LencaHonduras	Lenca-Honduras	jaɾ	jaɾ	j a ɾ	lenc1243	13.67	-88.11	Lencan	382
699	30_dar	give (v.)	Cacaopera	Cacaopera	a	a	a	caca1247	13.74	-88.11	Misumalpam	383
700	30_dar	give (v.)	Mayangna	Mayangna	a:	a:	aː	maya1285	14.13	-84.34	Misumalpam	383
701	30_dar	give (v.)	Ulwa	Ulwa	a:	a:	aː	ulwa1239	12.93	-83.58	Misumalpam	383
702	30_dar	give (v.)	Miskito	Mískito	k	k	k	misk1235	15.16	-84.29	Misumalpam	384
703	30_dar	give (v.)	Pech	Pech	ã̀h	ã̀h	ã̀/ã h	pech1241	15.80	-85.56	Chibcha	383
704	30_dar	give (v.)	Rama	Rama	taŋ	taŋ	t a ŋ	rama1270	11.50	-83.86	Chibcha	385
705	30_dar	give (v.)	MalekuJaika	Maléku Jaíka	ta:	ta:	t aː	male1297	10.75	-84.73	Chibcha	385
706	30_dar	give (v.)	Boruca	Boruca	dóʔ	dóʔ	d ó/o ʔ	boru1252	8.88	-83.21	Chibcha	386
707	30_dar	give (v.)	Bribri	Bribri	abẽ	abẽ	a b ẽ	brib1243	9.40	-83.05	Chibcha	387
708	30_dar	give (v.)	Cabecar	Cabécar	bẽ	bẽ	b ẽ	cabe1245	9.67	-83.41	Chibcha	387
709	30_dar	give (v.)	Teribe	Teribe	sɪ́ŋ	sɪ́ŋ	s ɪ́/ɪ ŋ	teri1250	9.06	-82.96	Chibcha	388
710	30_dar	give (v.)	Ngabere	Ngäbere	bĩ	bĩ	b ĩ	ngab1239	8.83	-82.39	Chibcha	387
711	30_dar	give (v.)	Buglere	Buglere	kete	kete	k e t e	bugl1243	8.58	-81.26	Chibcha	389
712	30_dar	give (v.)	Dorasque	Dorasque	do	do	d o	dora1242	8.57	-82.38	Chibcha	386
713	30_dar	give (v.)	SanBlasKuna	San Blas Kuna	ukke	ukke	u k e	sanb1242	9.16	-78.31	Chibcha	390
714	30_dar	give (v.)	Cogui	Cogui	a'kau	a'kau	a 'k/k a u	cogu1240	10.95	-73.80	Chibcha	391
715	30_dar	give (v.)	Arhuaco	Arhuaco	aʔ'wes	aʔ'wes	a ʔ 'w/w e s	arhu1242	10.70	-73.64	Chibcha	392
716	30_dar	give (v.)	Malayo	Malayo	akau	akau	a k a u	mala1522	10.93	-73.42	Chibcha	391
717	30_dar	give (v.)	Chimila	Chimila	seʔdʒdʒaʔ	seʔdʒdʒaʔ	s e ʔ dʒ dʒ a ʔ	chim1309	10.19	-74.26	Chibcha	393
718	30_dar	give (v.)	Chibcha	Chibcha	nɨ	nɨ	n ɨ	chib1270	6.25	-74.17	Chibcha	385
719	30_dar	give (v.)	CentralTunebo	Central Tunebo	'wik	'wik	'w/w i k	cent2150	6.89	-72.09	Chibcha	381
720	30_dar	give (v.)	Bari	Barí	ina	ina	i n a	bari1297	9.08	-72.94	Chibcha	385
265	12_bueno	good	LencaSalvador	Lenca-Salvador	ʃam	ʃam	ʃ a m	lenc1242	13.56	-87.50	Lencan	131
266	12_bueno	good	LencaHonduras	Lenca-Honduras	sa	sa	s a	lenc1243	13.67	-88.11	Lencan	131
267	12_bueno	good	Cacaopera	Cacaopera	kua	kua	k u a	caca1247	13.74	-88.11	Misumalpam	132
268	12_bueno	good	Mayangna	Mayangna	jamni	jamni	j a m n i	maya1285	14.13	-84.34	Misumalpam	131
269	12_bueno	good	Ulwa	Ulwa	jamka	jamka	j a m k a	ulwa1239	12.93	-83.58	Misumalpam	131
270	12_bueno	good	Miskito	Mískito	jamni	jamni	j a m n i	misk1235	15.16	-84.29	Misumalpam	131
271	12_bueno	good	Pech	Pech	ã́jjã̀	ã́jjã̀	ã́/ã j ã̀/ã	pech1241	15.80	-85.56	Chibcha	133
272	12_bueno	good	Rama	Rama	mali:ma	mali:ma	m a l iː m a	rama1270	11.50	-83.86	Chibcha	134
273	12_bueno	good	MalekuJaika	Maléku Jaíka	maɾa:la:ɸaɾiŋa:	maɾa:la:ɸaɾiŋa:	m a ɾ aː l aː ɸ a ɾ i ŋ aː	male1297	10.75	-84.73	Chibcha	135
274	12_bueno	good	Boruca	Boruca	mòɾéŋ	mòɾéŋ	m ò/o ɾ é/e ŋ	boru1252	8.88	-83.21	Chibcha	136
275	12_bueno	good	Bribri	Bribri	buǎʔ	buǎʔ	b u ǎ/a ʔ	brib1243	9.40	-83.05	Chibcha	137
276	12_bueno	good	Cabecar	Cabécar	bʊ́ɪ	bʊ́ɪ	b ʊ́/ʊ ɪ	cabe1245	9.67	-83.41	Chibcha	138
277	12_bueno	good	Teribe	Teribe	kʰóbe	kʰóbe	kʰ ó/o b e	teri1250	9.06	-82.96	Chibcha	139
278	12_bueno	good	Ngabere	Ngäbere	kɔ̃ɪ̃	kɔ̃ɪ̃	k ɔ̃ ɪ̃	ngab1239	8.83	-82.39	Chibcha	140
279	12_bueno	good	Buglere	Buglere	no	no	n o	bugl1243	8.58	-81.26	Chibcha	141
280	12_bueno	good	Dorasque	Dorasque	apé	apé	a p é/e	dora1242	8.57	-82.38	Chibcha	142
281	12_bueno	good	SanBlasKuna	San Blas Kuna	nu-eti	nu-eti	n u + e t i	sanb1242	9.16	-78.31	Chibcha	141
282	12_bueno	good	Cogui	Cogui	hantʃi'dʒe	hantʃi'dʒe	h a n tʃ i 'd/d ʒ e	cogu1240	10.95	-73.80	Chibcha	143
283	12_bueno	good	Arhuaco	Arhuaco	du kawa	du kawa	d u + k a w a	arhu1242	10.70	-73.64	Chibcha	144
284	12_bueno	good	Malayo	Malayo	ʒi'koka	ʒi'koka	ʒ i 'k/k o k a	mala1522	10.93	-73.42	Chibcha	145
285	12_bueno	good	Chimila	Chimila	be: ŋatte	be: ŋatte	b eː + ŋ a t e	chim1309	10.19	-74.26	Chibcha	146
286	12_bueno	good	Chibcha	Chibcha	tʲo	tʲo	tʲ o	chib1270	6.25	-74.17	Chibcha	147
287	12_bueno	good	CentralTunebo	Central Tunebo	'aj	'aj	'a/a j	cent2150	6.89	-72.09	Chibcha	133
288	12_bueno	good	Bari	Barí	sabãĩnĩ	sabãĩnĩ	s a b ã ĩ n ĩ	bari1297	9.08	-72.94	Chibcha	148
2512	106_verde	green	LencaSalvador	Lenca-Salvador	ts'ahjaN	ts'ahjaN	t s 'a/a h j a n	lenc1242	13.56	-87.50	Lencan	1349
2513	106_verde	green	LencaHonduras	Lenca-Honduras	siga	siga	s i g a	lenc1243	13.67	-88.11	Lencan	1350
2514	106_verde	green	Cacaopera	Cacaopera	sasaka	sasaka	s a s a k a	caca1247	13.74	-88.11	Misumalpam	1349
2515	106_verde	green	Mayangna	Mayangna	saŋni	saŋni	s a ŋ n i	maya1285	14.13	-84.34	Misumalpam	1349
2516	106_verde	green	Ulwa	Ulwa	saŋka	saŋka	s a ŋ k a	ulwa1239	12.93	-83.58	Misumalpam	1349
2517	106_verde	green	Miskito	Mískito	saŋni	saŋni	s a ŋ n i	misk1235	15.16	-84.29	Misumalpam	1349
2518	106_verde	green	Pech	Pech	sáʔka	sáʔka	s á/a ʔ k a	pech1241	15.80	-85.56	Chibcha	1349
2519	106_verde	green	Rama	Rama	ŋaɾŋaɾiŋma	ŋaɾŋaɾiŋma	ŋ a ɾ ŋ a ɾ i ŋ m a	rama1270	11.50	-83.86	Chibcha	1351
2520	106_verde	green	MalekuJaika	Maléku Jaíka	ɬa:ŋa	ɬa:ŋa	ɬ aː ŋ a	male1297	10.75	-84.73	Chibcha	1349
2521	106_verde	green	Boruca	Boruca	uàʔká	uàʔká	u à/a ʔ k á/a	boru1252	8.88	-83.21	Chibcha	1352
2522	106_verde	green	Bribri	Bribri	tsipâsipǎ	tsipâsipǎ	t s i p â/a s i p ǎ/a	brib1243	9.40	-83.05	Chibcha	1353
2523	106_verde	green	Cabecar	Cabécar	spã́	spã́	s p ã́/ã	cabe1245	9.67	-83.41	Chibcha	1354
2524	106_verde	green	Teribe	Teribe	dìŋdíŋ	dìŋdíŋ	d ì/i ŋ d í/i ŋ	teri1250	9.06	-82.96	Chibcha	1355
2525	106_verde	green	Ngabere	Ngäbere	kaɾe	kaɾe	k a ɾ e	ngab1239	8.83	-82.39	Chibcha	1356
2526	106_verde	green	Buglere	Buglere	leɾeɾe	leɾeɾe	l e ɾ e ɾ e	bugl1243	8.58	-81.26	Chibcha	1357
2527	106_verde	green	Dorasque	Dorasque	yíama	yíama	j í/i a m a	dora1242	8.57	-82.38	Chibcha	1358
2528	106_verde	green	SanBlasKuna	San Blas Kuna	aɾati	aɾati	a ɾ a t i	sanb1242	9.16	-78.31	Chibcha	1359
2529	106_verde	green	Cogui	Cogui	a'taʃi	a'taʃi	a 't/t a ʃ i	cogu1240	10.95	-73.80	Chibcha	1360
2530	106_verde	green	Arhuaco	Arhuaco	'tʃiki'ɾuɾu	'tʃiki'ɾuɾu	't/t ʃ i k i 'ɾ/ɾ u ɾ u	arhu1242	10.70	-73.64	Chibcha	1361
2531	106_verde	green	Malayo	Malayo	'itiki	'itiki	'i/i t i k i	mala1522	10.93	-73.42	Chibcha	1361
2532	106_verde	green	Chimila	Chimila	'ka:ɾasah	'ka:ɾasah	'k/k aː ɾ a s a h	chim1309	10.19	-74.26	Chibcha	1356
2533	106_verde	green	Chibcha	Chibcha	tʲɨskiko	tʲɨskiko	tʲ ɨ s k i k o	chib1270	6.25	-74.17	Chibcha	1349
2534	106_verde	green	CentralTunebo	Central Tunebo	ti'kaja	ti'kaja	t i 'k/k a j a	cent2150	6.89	-72.09	Chibcha	1361
2535	106_verde	green	Bari	Barí	binaikana	binaikana	b i n a i k a n a	bari1297	9.08	-72.94	Chibcha	1362
2369	100_tripas	guts	LencaSalvador	Lenca-Salvador	maNʃuli	maNʃuli	m a n ʃ u l i	lenc1242	13.56	-87.50	Lencan	1275
2370	100_tripas	guts	LencaHonduras	Lenca-Honduras	maNsuliN	maNsuliN	m a n s u l i n	lenc1243	13.67	-88.11	Lencan	1275
2371	100_tripas	guts	Cacaopera	Cacaopera	jusilin	jusilin	j u s i l i n	caca1247	13.74	-88.11	Misumalpam	1276
2372	100_tripas	guts	Mayangna	Mayangna	ba	ba	b a	maya1285	14.13	-84.34	Misumalpam	1275
2373	100_tripas	guts	Ulwa	Ulwa	ba	ba	b a	ulwa1239	12.93	-83.58	Misumalpam	1275
2374	100_tripas	guts	Miskito	Mískito	bjara	bjara	b j a r a	misk1235	15.16	-84.29	Misumalpam	1275
2375	100_tripas	guts	Pech	Pech	áʔsábɾìs	áʔsábɾìs	á/a ʔ s á/a b ɾ ì/i s	pech1241	15.80	-85.56	Chibcha	1277
2376	100_tripas	guts	Rama	Rama	uɾmut sukŋuaŋ	uɾmut sukŋuaŋ	u ɾ m u t + s u k ŋ u a ŋ	rama1270	11.50	-83.86	Chibcha	1278
2377	100_tripas	guts	MalekuJaika	Maléku Jaíka	ko: ki:ra	ko: ki:ra	k oː + k iː r a	male1297	10.75	-84.73	Chibcha	1279
2378	100_tripas	guts	Boruca	Boruca	ʃuàʔ	ʃuàʔ	ʃ u à/a ʔ	boru1252	8.88	-83.21	Chibcha	1280
2379	100_tripas	guts	Bribri	Bribri	dʒã̂ stsè	dʒã̂ stsè	dʒ ã̂/ã + s t s è/e	brib1243	9.40	-83.05	Chibcha	1281
2380	100_tripas	guts	Cabecar	Cabécar	dʒã́ batʃiɺí	dʒã́ batʃiɺí	dʒ ã́/ã + b a tʃ i ɺ í/i	cabe1245	9.67	-83.41	Chibcha	1282
2381	100_tripas	guts	Teribe	Teribe	ʒàkógɺo	ʒàkógɺo	ʒ à/a k ó/o g ɺ o	teri1250	9.06	-82.96	Chibcha	1283
