index	index_p	rindex	rindex_p	cogid	id_cojubim	segment_cojubim	segment_cojubim_L1	segment_cojubim_L2	segment_cojubim_L3	segment_cojubim_R1	segment_cojubim_R2	segment_cojubim_R3	SC_cojubim	SC_cojubim_L1	SC_cojubim_L2	SC_cojubim_L3	SC_cojubim_R1	SC_cojubim_R2	SC_cojubim_R3	PROSODY_cojubim	PROSODY_cojubim_L1	PROSODY_cojubim_L2	PROSODY_cojubim_L3	PROSODY_cojubim_R1	PROSODY_cojubim_R2	PROSODY_cojubim_R3	id_jaru	segment_jaru	segment_jaru_L1	segment_jaru_L2	segment_jaru_L3	segment_jaru_R1	segment_jaru_R2	segment_jaru_R3	SC_jaru	SC_jaru_L1	SC_jaru_L2	SC_jaru_L3	SC_jaru_R1	SC_jaru_R2	SC_jaru_R3	PROSODY_jaru	PROSODY_jaru_L1	PROSODY_jaru_L2	PROSODY_jaru_L3	PROSODY_jaru_R1	PROSODY_jaru_R2	PROSODY_jaru_R3	id_kitemoka	segment_kitemoka	segment_kitemoka_L1	segment_kitemoka_L2	segment_kitemoka_L3	segment_kitemoka_R1	segment_kitemoka_R2	segment_kitemoka_R3	SC_kitemoka	SC_kitemoka_L1	SC_kitemoka_L2	SC_kitemoka_L3	SC_kitemoka_R1	SC_kitemoka_R2	SC_kitemoka_R3	PROSODY_kitemoka	PROSODY_kitemoka_L1	PROSODY_kitemoka_L2	PROSODY_kitemoka_L3	PROSODY_kitemoka_R1	PROSODY_kitemoka_R2	PROSODY_kitemoka_R3	id_more	segment_more	segment_more_L1	segment_more_L2	segment_more_L3	segment_more_R1	segment_more_R2	segment_more_R3	SC_more	SC_more_L1	SC_more_L2	SC_more_L3	SC_more_R1	SC_more_R2	SC_more_R3	PROSODY_more	PROSODY_more_L1	PROSODY_more_L2	PROSODY_more_L3	PROSODY_more_R1	PROSODY_more_R2	PROSODY_more_R3	id_orowin	segment_orowin	segment_orowin_L1	segment_orowin_L2	segment_orowin_L3	segment_orowin_R1	segment_orowin_R2	segment_orowin_R3	SC_orowin	SC_orowin_L1	SC_orowin_L2	SC_orowin_L3	SC_orowin_R1	SC_orowin_R2	SC_orowin_R3	PROSODY_orowin	PROSODY_orowin_L1	PROSODY_orowin_L2	PROSODY_orowin_L3	PROSODY_orowin_R1	PROSODY_orowin_R2	PROSODY_orowin_R3	id_tapakura	segment_tapakura	segment_tapakura_L1	segment_tapakura_L2	segment_tapakura_L3	segment_tapakura_R1	segment_tapakura_R2	segment_tapakura_R3	SC_tapakura	SC_tapakura_L1	SC_tapakura_L2	SC_tapakura_L3	SC_tapakura_R1	SC_tapakura_R2	SC_tapakura_R3	PROSODY_tapakura	PROSODY_tapakura_L1	PROSODY_tapakura_L2	PROSODY_tapakura_L3	PROSODY_tapakura_R1	PROSODY_tapakura_R2	PROSODY_tapakura_R3	id_tora	segment_tora	segment_tora_L1	segment_tora_L2	segment_tora_L3	segment_tora_R1	segment_tora_R2	segment_tora_R3	SC_tora	SC_tora_L1	SC_tora_L2	SC_tora_L3	SC_tora_R1	SC_tora_R2	SC_tora_R3	PROSODY_tora	PROSODY_tora_L1	PROSODY_tora_L2	PROSODY_tora_L3	PROSODY_tora_R1	PROSODY_tora_R2	PROSODY_tora_R3	id_urupa	segment_urupa	segment_urupa_L1	segment_urupa_L2	segment_urupa_L3	segment_urupa_R1	segment_urupa_R2	segment_urupa_R3	SC_urupa	SC_urupa_L1	SC_urupa_L2	SC_urupa_L3	SC_urupa_R1	SC_urupa_R2	SC_urupa_R3	PROSODY_urupa	PROSODY_urupa_L1	PROSODY_urupa_L2	PROSODY_urupa_L3	PROSODY_urupa_R1	PROSODY_urupa_R2	PROSODY_urupa_R3	id_wanyam	segment_wanyam	segment_wanyam_L1	segment_wanyam_L2	segment_wanyam_L3	segment_wanyam_R1	segment_wanyam_R2	segment_wanyam_R3	SC_wanyam	SC_wanyam_L1	SC_wanyam_L2	SC_wanyam_L3	SC_wanyam_R1	SC_wanyam_R2	SC_wanyam_R3	PROSODY_wanyam	PROSODY_wanyam_L1	PROSODY_wanyam_L2	PROSODY_wanyam_L3	PROSODY_wanyam_R1	PROSODY_wanyam_R2	PROSODY_wanyam_R3	id_wari	segment_wari	segment_wari_L1	segment_wari_L2	segment_wari_L3	segment_wari_R1	segment_wari_R2	segment_wari_R3	SC_wari	SC_wari_L1	SC_wari_L2	SC_wari_L3	SC_wari_R1	SC_wari_R2	SC_wari_R3	PROSODY_wari	PROSODY_wari_L1	PROSODY_wari_L2	PROSODY_wari_L3	PROSODY_wari_R1	PROSODY_wari_R2	PROSODY_wari_R3
3	0.3750	6	0.7500	107																							116	h	u	j	∅	e	n	e	H	Y	J	∅	E	N	E	3	7	6	∅	7	4	7																																																																																																															117	v	y	-	∅	e	n	e	B	Y	_	∅	E	N	E	3	7	0	∅	7	4	7																																												
4	0.5000	5	0.6250	107																							116	e	h	u	j	n	e	s	E	H	Y	J	N	E	S	7	3	7	6	4	7	3																																																																																																															117	e	v	y	-	n	e	s	E	B	Y	_	N	E	S	7	3	7	0	4	7	3																																												
5	0.6250	4	0.5000	107																							116	n	e	h	u	e	s	i	N	E	H	Y	E	S	I	4	7	3	7	7	3	7																																																																																																															117	n	e	v	y	e	s	i	N	E	B	Y	E	S	I	4	7	3	7	7	3	7																																												
6	0.7500	3	0.3750	107																							116	e	n	e	h	s	i	∅	E	N	E	H	S	I	∅	7	4	7	3	3	7	∅																																																																																																															117	e	n	e	v	s	i	∅	E	N	E	B	S	I	∅	7	4	7	3	3	7	∅																																												
7	0.8750	2	0.2500	107																							116	s	e	n	e	i	∅	∅	S	E	N	E	I	∅	∅	3	7	4	7	7	∅	∅																																																																																																															117	s	e	n	e	i	∅	∅	S	E	N	E	I	∅	∅	3	7	4	7	7	∅	∅																																												
8	1.0000	1	0.1250	107																							116	i	s	e	n	∅	∅	∅	I	S	E	N	∅	∅	∅	7	3	7	4	∅	∅	∅																																																																																																															117	i	s	e	n	∅	∅	∅	I	S	E	N	∅	∅	∅	7	3	7	4	∅	∅	∅																																												
1	0.1429	7	1.0000	113	118	t	∅	∅	∅	e	n	e	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7																																													119	t	∅	∅	∅	e	n	e	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7																																													120	t	∅	∅	∅	e	t	e	T	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7																																																																		
2	0.2857	6	0.8571	113	118	e	t	∅	∅	n	e	t	E	T	∅	∅	N	E	T	7	1	∅	∅	4	7	1																																													119	e	t	∅	∅	n	e	t	E	T	∅	∅	N	E	T	7	1	∅	∅	4	7	1																																													120	e	t	∅	∅	t	e	t	E	T	∅	∅	T	E	T	7	1	∅	∅	1	7	1																																																																		
3	0.4286	5	0.7143	113	118	n	e	t	∅	e	t	e	N	E	T	∅	E	T	E	4	7	1	∅	7	1	7																																													119	n	e	t	∅	e	t	e	N	E	T	∅	E	T	E	4	7	1	∅	7	1	7																																													120	t	e	t	∅	e	t	e	T	E	T	∅	E	T	E	1	7	1	∅	7	1	7																																																																		
4	0.5714	4	0.5714	113	118	e	n	e	t	t	e	t	E	N	E	T	T	E	T	7	4	7	1	1	7	1																																													119	e	n	e	t	t	e	t	E	N	E	T	T	E	T	7	4	7	1	1	7	1																																													120	e	t	e	t	t	e	-	E	T	E	T	T	E	_	7	1	7	1	1	7	0																																																																		
5	0.7143	3	0.4286	113	118	t	e	n	e	e	t	∅	T	E	N	E	E	T	∅	1	7	4	7	7	1	∅																																													119	t	e	n	e	e	t	∅	T	E	N	E	E	T	∅	1	7	4	7	7	1	∅																																													120	t	e	t	e	e	-	∅	T	E	T	E	E	_	∅	1	7	1	7	7	0	∅																																																																		
6	0.8571	2	0.2857	113	118	e	t	e	n	t	∅	∅	E	T	E	N	T	∅	∅	7	1	7	4	1	∅	∅																																													119	e	t	e	n	t	∅	∅	E	T	E	N	T	∅	∅	7	1	7	4	1	∅	∅																																													120	e	t	e	t	-	∅	∅	E	T	E	T	_	∅	∅	7	1	7	1	0	∅	∅																																																																		
7	1.0000	1	0.1429	113	118	t	e	t	e	∅	∅	∅	T	E	T	E	∅	∅	∅	1	7	1	7	∅	∅	∅																																													119	t	e	t	e	∅	∅	∅	T	E	T	E	∅	∅	∅	1	7	1	7	∅	∅	∅																																													120	-	e	t	e	∅	∅	∅	_	E	T	E	∅	∅	∅	0	7	1	7	∅	∅	∅																																																																		
1	0.0833	12	1.0000	120																																																																																									121	t	∅	∅	∅	e	p	-	T	∅	∅	∅	E	P	_	1	∅	∅	∅	7	1	0	122	t	∅	∅	∅	a	p	u	T	∅	∅	∅	A	P	Y	1	∅	∅	∅	7	1	7																																																																			123	-	∅	∅	∅	-	p	-	_	∅	∅	∅	_	P	_	0	∅	∅	∅	0	1	0
2	0.1667	11	0.9167	120																																																																																									121	e	t	∅	∅	p	-	e	E	T	∅	∅	P	_	E	7	1	∅	∅	1	0	7	122	a	t	∅	∅	p	u	i	A	T	∅	∅	P	Y	I	7	1	∅	∅	1	7	7																																																																			123	-	-	∅	∅	p	-	e	_	_	∅	∅	P	_	E	0	0	∅	∅	1	0	7
3	0.2500	10	0.8333	120																																																																																									121	p	e	t	∅	-	e	k	P	E	T	∅	_	E	K	1	7	1	∅	0	7	1	122	p	a	t	∅	u	i	t	P	A	T	∅	Y	I	T	1	7	1	∅	7	7	1																																																																			123	p	-	-	∅	-	e	t	P	_	_	∅	_	E	T	1	0	0	∅	0	7	1
4	0.3333	9	0.7500	120																																																																																									121	-	p	e	t	e	k	e	_	P	E	T	E	K	E	0	1	7	1	7	1	7	122	u	p	a	t	i	t	a	Y	P	A	T	I	T	A	7	1	7	1	7	1	7																																																																			123	-	p	-	-	e	t	e	_	P	_	_	E	T	E	0	1	0	0	7	1	7
5	0.4167	8	0.6667	120																																																																																									121	e	-	p	e	k	e	j	E	_	P	E	K	E	J	7	0	1	7	1	7	6	122	i	u	p	a	t	a	k	I	Y	P	A	T	A	K	7	7	1	7	1	7	1																																																																			123	e	-	p	-	t	e	h	E	_	P	_	T	E	H	7	0	1	0	1	7	3
6	0.5000	7	0.5833	120																																																																																									121	k	e	-	p	e	j	-	K	E	_	P	E	J	_	1	7	0	1	7	6	0	122	t	i	u	p	a	k	-	T	I	Y	P	A	K	_	1	7	7	1	7	1	0																																																																			123	t	e	-	p	e	h	w	T	E	_	P	E	H	W	1	7	0	1	7	3	6
7	0.5833	6	0.5000	120																																																																																									121	e	k	e	-	j	-	e	E	K	E	_	J	_	E	7	1	7	0	6	0	7	122	a	t	i	u	k	-	a	A	T	I	Y	K	_	A	7	1	7	7	1	0	7																																																																			123	e	t	e	-	h	w	e	E	T	E	_	H	W	E	7	1	7	0	3	6	7
8	0.6667	5	0.4167	120																																																																																									121	j	e	k	e	-	e	s	J	E	K	E	_	E	S	6	7	1	7	0	7	3	122	k	a	t	i	-	a	tʃ	K	A	T	I	_	A	T	1	7	1	7	0	7	1																																																																			123	h	e	t	e	w	e	t	H	E	T	E	W	E	T	3	7	1	7	6	7	1
9	0.7500	4	0.3333	120																																																																																									121	-	j	e	k	e	s	i	_	J	E	K	E	S	I	0	6	7	1	7	3	7	122	-	k	a	t	a	tʃ	i	_	K	A	T	A	T	I	0	1	7	1	7	1	7																																																																			123	w	h	e	t	e	t	-	W	H	E	T	E	T	_	6	3	7	1	7	1	0
10	0.8333	3	0.2500	120																																																																																									121	e	-	j	e	s	i	∅	E	_	J	E	S	I	∅	7	0	6	7	3	7	∅	122	a	-	k	a	tʃ	i	∅	A	_	K	A	T	I	∅	7	0	1	7	1	7	∅																																																																			123	e	w	h	e	t	-	∅	E	W	H	E	T	_	∅	7	6	3	7	1	0	∅
11	0.9167	2	0.1667	120																																																																																									121	s	e	-	j	i	∅	∅	S	E	_	J	I	∅	∅	3	7	0	6	7	∅	∅	122	tʃ	a	-	k	i	∅	∅	T	A	_	K	I	∅	∅	1	7	0	1	7	∅	∅																																																																			123	t	e	w	h	-	∅	∅	T	E	W	H	_	∅	∅	1	7	6	3	0	∅	∅
12	1.0000	1	0.0833	120																																																																																									121	i	s	e	-	∅	∅	∅	I	S	E	_	∅	∅	∅	7	3	7	0	∅	∅	∅	122	i	tʃ	a	-	∅	∅	∅	I	T	A	_	∅	∅	∅	7	1	7	0	∅	∅	∅																																																																			123	-	t	e	w	∅	∅	∅	_	T	E	W	∅	∅	∅	0	1	7	6	∅	∅	∅
1	0.0909	11	1.0000	122																							124	p	∅	∅	∅	i	s	i	P	∅	∅	∅	I	S	I	1	∅	∅	∅	7	3	7																																													125	-	∅	∅	∅	-	s	y	_	∅	∅	∅	_	S	Y	0	∅	∅	∅	0	3	7																							126	p	∅	∅	∅	e	s	-	P	∅	∅	∅	E	S	_	1	∅	∅	∅	7	3	0																							127	p	∅	∅	∅	i	-	-	P	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	128	tʃ	∅	∅	∅	i	-	-	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0
2	0.1818	10	0.9091	122																							124	i	p	∅	∅	s	i	k	I	P	∅	∅	S	I	K	7	1	∅	∅	3	7	1																																													125	-	-	∅	∅	s	y	k	_	_	∅	∅	S	Y	K	0	0	∅	∅	3	7	1																							126	e	p	∅	∅	s	-	-	E	P	∅	∅	S	_	_	7	1	∅	∅	3	0	0																							127	i	p	∅	∅	-	-	k	I	P	∅	∅	_	_	K	7	1	∅	∅	0	0	1	128	i	tʃ	∅	∅	-	-	k	I	T	∅	∅	_	_	K	7	1	∅	∅	0	0	1
3	0.2727	9	0.8182	122																							124	s	i	p	∅	i	k	i	S	I	P	∅	I	K	I	3	7	1	∅	7	1	7																																													125	s	-	-	∅	y	k	y	S	_	_	∅	Y	K	Y	3	0	0	∅	7	1	7																							126	s	e	p	∅	-	-	-	S	E	P	∅	_	_	_	3	7	1	∅	0	0	0																							127	-	i	p	∅	-	k	i	_	I	P	∅	_	K	I	0	7	1	∅	0	1	7	128	-	i	tʃ	∅	-	k	i	_	I	T	∅	_	K	I	0	7	1	∅	0	1	7
4	0.3636	8	0.7273	122																							124	i	s	i	p	k	i	n	I	S	I	P	K	I	N	7	3	7	1	1	7	4																																													125	y	s	-	-	k	y	n	Y	S	_	_	K	Y	N	7	3	0	0	1	7	4																							126	-	s	e	p	-	-	-	_	S	E	P	_	_	_	0	3	7	1	0	0	0																							127	-	-	i	p	k	i	n	_	_	I	P	K	I	N	0	0	7	1	1	7	4	128	-	-	i	tʃ	k	i	n	_	_	I	T	K	I	N	0	0	7	1	1	7	4
5	0.4545	7	0.6364	122																							124	k	i	s	i	i	n	i	K	I	S	I	I	N	I	1	7	3	7	7	4	7																																													125	k	y	s	-	y	n	e	K	Y	S	_	Y	N	E	1	7	3	0	7	4	7																							126	-	-	s	e	-	-	o	_	_	S	E	_	_	U	0	0	3	7	0	0	7																							127	k	-	-	i	i	n	a	K	_	_	I	I	N	A	1	0	0	7	7	4	7	128	k	-	-	i	i	n	a	K	_	_	I	I	N	A	1	0	0	7	7	4	7
6	0.5455	6	0.5455	122																							124	i	k	i	s	n	i	s	I	K	I	S	N	I	S	7	1	7	3	4	7	3																																													125	y	k	y	s	n	e	s	Y	K	Y	S	N	E	S	7	1	7	3	4	7	3																							126	-	-	-	s	-	o	r	_	_	_	S	_	U	R	0	0	0	3	0	7	5																							127	i	k	-	-	n	a	ʃ	I	K	_	_	N	A	S	7	1	0	0	4	7	3	128	i	k	-	-	n	a	tʃ	I	K	_	_	N	A	T	7	1	0	0	4	7	1
7	0.6364	5	0.4545	122																							124	n	i	k	i	i	s	i	N	I	K	I	I	S	I	4	7	1	7	7	3	7																																													125	n	y	k	y	e	s	i	N	Y	K	Y	E	S	I	4	7	1	7	7	3	7																							126	-	-	-	-	o	r	o	_	_	_	_	U	R	U	0	0	0	0	7	5	7																							127	n	i	k	-	a	ʃ	i	N	I	K	_	A	S	I	4	7	1	0	7	3	7	128	n	i	k	-	a	tʃ	i	N	I	K	_	A	T	I	4	7	1	0	7	1	7
8	0.7273	4	0.3636	122																							124	i	n	i	k	s	i	-	I	N	I	K	S	I	_	7	4	7	1	3	7	0																																													125	e	n	y	k	s	i	-	E	N	Y	K	S	I	_	7	4	7	1	3	7	0																							126	o	-	-	-	r	o	-	U	_	_	_	R	U	_	7	0	0	0	5	7	0																							127	a	n	i	k	ʃ	i	ʔ	A	N	I	K	S	I	H	7	4	7	1	3	7	1	128	a	n	i	k	tʃ	i	ʔ	A	N	I	K	T	I	H	7	4	7	1	1	7	1
9	0.8182	3	0.2727	122																							124	s	i	n	i	i	-	∅	S	I	N	I	I	_	∅	3	7	4	7	7	0	∅																																													125	s	e	n	y	i	-	∅	S	E	N	Y	I	_	∅	3	7	4	7	7	0	∅																							126	r	o	-	-	o	-	∅	R	U	_	_	U	_	∅	5	7	0	0	7	0	∅																							127	ʃ	a	n	i	i	ʔ	∅	S	A	N	I	I	H	∅	3	7	4	7	7	1	∅	128	tʃ	a	n	i	i	ʔ	∅	T	A	N	I	I	H	∅	1	7	4	7	7	1	∅
10	0.9091	2	0.1818	122																							124	i	s	i	n	-	∅	∅	I	S	I	N	_	∅	∅	7	3	7	4	0	∅	∅																																													125	i	s	e	n	-	∅	∅	I	S	E	N	_	∅	∅	7	3	7	4	0	∅	∅																							126	o	r	o	-	-	∅	∅	U	R	U	_	_	∅	∅	7	5	7	0	0	∅	∅																							127	i	ʃ	a	n	ʔ	∅	∅	I	S	A	N	H	∅	∅	7	3	7	4	1	∅	∅	128	i	tʃ	a	n	ʔ	∅	∅	I	T	A	N	H	∅	∅	7	1	7	4	1	∅	∅
11	1.0000	1	0.0909	122																							124	-	i	s	i	∅	∅	∅	_	I	S	I	∅	∅	∅	0	7	3	7	∅	∅	∅																																													125	-	i	s	e	∅	∅	∅	_	I	S	E	∅	∅	∅	0	7	3	7	∅	∅	∅																							126	-	o	r	o	∅	∅	∅	_	U	R	U	∅	∅	∅	0	7	5	7	∅	∅	∅																							127	ʔ	i	ʃ	a	∅	∅	∅	H	I	S	A	∅	∅	∅	1	7	3	7	∅	∅	∅	128	ʔ	i	tʃ	a	∅	∅	∅	H	I	T	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.2500	4	1.0000	123	129	t	∅	∅	∅	u	p	i	T	∅	∅	∅	Y	P	I	1	∅	∅	∅	7	1	7																																													130	t	∅	∅	∅	u	p	i	T	∅	∅	∅	Y	P	I	1	∅	∅	∅	7	1	7																																																																																																																																				
2	0.5000	3	0.7500	123	129	u	t	∅	∅	p	i	∅	Y	T	∅	∅	P	I	∅	7	1	∅	∅	1	7	∅																																													130	u	t	∅	∅	p	i	∅	Y	T	∅	∅	P	I	∅	7	1	∅	∅	1	7	∅																																																																																																																																				
3	0.7500	2	0.5000	123	129	p	u	t	∅	i	∅	∅	P	Y	T	∅	I	∅	∅	1	7	1	∅	7	∅	∅																																													130	p	u	t	∅	i	∅	∅	P	Y	T	∅	I	∅	∅	1	7	1	∅	7	∅	∅																																																																																																																																				
4	1.0000	1	0.2500	123	129	i	p	u	t	∅	∅	∅	I	P	Y	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																													130	i	p	u	t	∅	∅	∅	I	P	Y	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																																																																				
1	0.1111	9	1.0000	126																																																																																									131	p	∅	∅	∅	a	s	o	P	∅	∅	∅	A	S	U	1	∅	∅	∅	7	3	7																																																																																									132	p	∅	∅	∅	i	tʃ	i	P	∅	∅	∅	I	T	I	1	∅	∅	∅	7	1	7
2	0.2222	8	0.8889	126																																																																																									131	a	p	∅	∅	s	o	m	A	P	∅	∅	S	U	M	7	1	∅	∅	3	7	4																																																																																									132	i	p	∅	∅	tʃ	i	j	I	P	∅	∅	T	I	J	7	1	∅	∅	1	7	6
3	0.3333	7	0.7778	126																																																																																									131	s	a	p	∅	o	m	a	S	A	P	∅	U	M	A	3	7	1	∅	7	4	7																																																																																									132	tʃ	i	p	∅	i	j	a	T	I	P	∅	I	J	A	1	7	1	∅	7	6	7
4	0.4444	6	0.6667	126																																																																																									131	o	s	a	p	m	a	s	U	S	A	P	M	A	S	7	3	7	1	4	7	3																																																																																									132	i	tʃ	i	p	j	a	tʃ	I	T	I	P	J	A	T	7	1	7	1	6	7	1
5	0.5556	5	0.5556	126																																																																																									131	m	o	s	a	a	s	i	M	U	S	A	A	S	I	4	7	3	7	7	3	7																																																																																									132	j	i	tʃ	i	a	tʃ	i	J	I	T	I	A	T	I	6	7	1	7	7	1	7
6	0.6667	4	0.4444	126																																																																																									131	a	m	o	s	s	i	-	A	M	U	S	S	I	_	7	4	7	3	3	7	0																																																																																									132	a	j	i	tʃ	tʃ	i	ʔ	A	J	I	T	T	I	H	7	6	7	1	1	7	1
7	0.7778	3	0.3333	126																																																																																									131	s	a	m	o	i	-	∅	S	A	M	U	I	_	∅	3	7	4	7	7	0	∅																																																																																									132	tʃ	a	j	i	i	ʔ	∅	T	A	J	I	I	H	∅	1	7	6	7	7	1	∅
8	0.8889	2	0.2222	126																																																																																									131	i	s	a	m	-	∅	∅	I	S	A	M	_	∅	∅	7	3	7	4	0	∅	∅																																																																																									132	i	tʃ	a	j	ʔ	∅	∅	I	T	A	J	H	∅	∅	7	1	7	6	1	∅	∅
9	1.0000	1	0.1111	126																																																																																									131	-	i	s	a	∅	∅	∅	_	I	S	A	∅	∅	∅	0	7	3	7	∅	∅	∅																																																																																									132	ʔ	i	tʃ	a	∅	∅	∅	H	I	T	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.1250	8	1.0000	127	133	tʃ	∅	∅	∅	i	-	-	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																																													134	tʃ	∅	∅	∅	i	-	-	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							135	tʃ	∅	∅	∅	i	k	-	T	∅	∅	∅	I	K	_	1	∅	∅	∅	7	1	0	136	ʃ	∅	∅	∅	i	k	i	S	∅	∅	∅	I	K	I	3	∅	∅	∅	7	1	7																																																																		
2	0.2500	7	0.8750	127	133	i	tʃ	∅	∅	-	-	n	I	T	∅	∅	_	_	N	7	1	∅	∅	0	0	4																																													134	i	tʃ	∅	∅	-	-	n	I	T	∅	∅	_	_	N	7	1	∅	∅	0	0	4																							135	i	tʃ	∅	∅	k	-	-	I	T	∅	∅	K	_	_	7	1	∅	∅	1	0	0	136	i	ʃ	∅	∅	k	i	n	I	S	∅	∅	K	I	N	7	3	∅	∅	1	7	4																																																																		
3	0.3750	6	0.7500	127	133	-	i	tʃ	∅	-	n	a	_	I	T	∅	_	N	A	0	7	1	∅	0	4	7																																													134	-	i	tʃ	∅	-	n	a	_	I	T	∅	_	N	A	0	7	1	∅	0	4	7																							135	k	i	tʃ	∅	-	-	i	K	I	T	∅	_	_	I	1	7	1	∅	0	0	7	136	k	i	ʃ	∅	i	n	i	K	I	S	∅	I	N	I	1	7	3	∅	7	4	7																																																																		
4	0.5000	5	0.6250	127	133	-	-	i	tʃ	n	a	k	_	_	I	T	N	A	K	0	0	7	1	4	7	1																																													134	-	-	i	tʃ	n	a	k	_	_	I	T	N	A	K	0	0	7	1	4	7	1																							135	-	k	i	tʃ	-	i	tʃ	_	K	I	T	_	I	T	0	1	7	1	0	7	1	136	i	k	i	ʃ	n	i	ʃ	I	K	I	S	N	I	S	7	1	7	3	4	7	3																																																																		
5	0.6250	4	0.5000	127	133	n	-	-	i	a	k	-	N	_	_	I	A	K	_	4	0	0	7	7	1	0																																													134	n	-	-	i	a	k	-	N	_	_	I	A	K	_	4	0	0	7	7	1	0																							135	-	-	k	i	i	tʃ	i	_	_	K	I	I	T	I	0	0	1	7	7	1	7	136	n	i	k	i	i	ʃ	i	N	I	K	I	I	S	I	4	7	1	7	7	3	7																																																																		
6	0.7500	3	0.3750	127	133	a	n	-	-	k	-	∅	A	N	_	_	K	_	∅	7	4	0	0	1	0	∅																																													134	a	n	-	-	k	-	∅	A	N	_	_	K	_	∅	7	4	0	0	1	0	∅																							135	i	-	-	k	tʃ	i	∅	I	_	_	K	T	I	∅	7	0	0	1	1	7	∅	136	i	n	i	k	ʃ	i	∅	I	N	I	K	S	I	∅	7	4	7	1	3	7	∅																																																																		
7	0.8750	2	0.2500	127	133	k	a	n	-	-	∅	∅	K	A	N	_	_	∅	∅	1	7	4	0	0	∅	∅																																													134	k	a	n	-	-	∅	∅	K	A	N	_	_	∅	∅	1	7	4	0	0	∅	∅																							135	tʃ	i	-	-	i	∅	∅	T	I	_	_	I	∅	∅	1	7	0	0	7	∅	∅	136	ʃ	i	n	i	i	∅	∅	S	I	N	I	I	∅	∅	3	7	4	7	7	∅	∅																																																																		
8	1.0000	1	0.1250	127	133	-	k	a	n	∅	∅	∅	_	K	A	N	∅	∅	∅	0	1	7	4	∅	∅	∅																																													134	-	k	a	n	∅	∅	∅	_	K	A	N	∅	∅	∅	0	1	7	4	∅	∅	∅																							135	i	tʃ	i	-	∅	∅	∅	I	T	I	_	∅	∅	∅	7	1	7	0	∅	∅	∅	136	i	ʃ	i	n	∅	∅	∅	I	S	I	N	∅	∅	∅	7	3	7	4	∅	∅	∅																																																																		
1	0.0769	13	1.0000	129																																																																																									137	m	∅	∅	∅	a	-	-	M	∅	∅	∅	A	_	_	4	∅	∅	∅	7	0	0																																																																			138	w	∅	∅	∅	a	r	a	W	∅	∅	∅	A	R	A	6	∅	∅	∅	7	5	7	139	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0
2	0.1538	12	0.9231	129																																																																																									137	a	m	∅	∅	-	-	k	A	M	∅	∅	_	_	K	7	4	∅	∅	0	0	1																																																																			138	a	w	∅	∅	r	a	k	A	W	∅	∅	R	A	K	7	6	∅	∅	5	7	1	139	-	-	∅	∅	-	-	k	_	_	∅	∅	_	_	K	0	0	∅	∅	0	0	1
3	0.2308	11	0.8462	129																																																																																									137	-	a	m	∅	-	k	a	_	A	M	∅	_	K	A	0	7	4	∅	0	1	7																																																																			138	r	a	w	∅	a	k	a	R	A	W	∅	A	K	A	5	7	6	∅	7	1	7	139	-	-	-	∅	-	k	a	_	_	_	∅	_	K	A	0	0	0	∅	0	1	7
4	0.3077	10	0.7692	129																																																																																									137	-	-	a	m	k	a	r	_	_	A	M	K	A	R	0	0	7	4	1	7	5																																																																			138	a	r	a	w	k	a	r	A	R	A	W	K	A	R	7	5	7	6	1	7	5	139	-	-	-	-	k	a	r	_	_	_	_	K	A	R	0	0	0	0	1	7	5
5	0.3846	9	0.6923	129																																																																																									137	k	-	-	a	a	r	a	K	_	_	A	A	R	A	1	0	0	7	7	5	7																																																																			138	k	a	r	a	a	r	a	K	A	R	A	A	R	A	1	7	5	7	7	5	7	139	k	-	-	-	a	r	a	K	_	_	_	A	R	A	1	0	0	0	7	5	7
6	0.4615	8	0.6154	129																																																																																									137	a	k	-	-	r	a	m	A	K	_	_	R	A	M	7	1	0	0	5	7	4																																																																			138	a	k	a	r	r	a	m	A	K	A	R	R	A	M	7	1	7	5	5	7	4	139	a	k	-	-	r	a	m	A	K	_	_	R	A	M	7	1	0	0	5	7	4
7	0.5385	7	0.5385	129																																																																																									137	r	a	k	-	a	m	a	R	A	K	_	A	M	A	5	7	1	0	7	4	7																																																																			138	r	a	k	a	a	m	a	R	A	K	A	A	M	A	5	7	1	7	7	4	7	139	r	a	k	-	a	m	a	R	A	K	_	A	M	A	5	7	1	0	7	4	7
