index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
1	0.2500	4	1.0000	454																							152	m	∅	∅	∅	u	n	-	M	∅	∅	∅	Y	N	_	4	∅	∅	∅	7	4	0																							153	m	∅	∅	∅	oː	n	d	M	∅	∅	∅	U	N	T	4	∅	∅	∅	7	4	1																						
2	0.5000	3	0.7500	454																							152	u	m	∅	∅	n	-	∅	Y	M	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅																							153	oː	m	∅	∅	n	d	∅	U	M	∅	∅	N	T	∅	7	4	∅	∅	4	1	∅																						
3	0.7500	2	0.5000	454																							152	n	u	m	∅	-	∅	∅	N	Y	M	∅	_	∅	∅	4	7	4	∅	0	∅	∅																							153	n	oː	m	∅	d	∅	∅	N	U	M	∅	T	∅	∅	4	7	4	∅	1	∅	∅																						
4	1.0000	1	0.2500	454																							152	-	n	u	m	∅	∅	∅	_	N	Y	M	∅	∅	∅	0	4	7	4	∅	∅	∅																							153	d	n	oː	m	∅	∅	∅	T	N	U	M	∅	∅	∅	1	4	7	4	∅	∅	∅																						
1	0.2500	4	1.0000	455																																													154	l	∅	∅	∅	y	n	-	L	∅	∅	∅	Y	N	_	5	∅	∅	∅	7	4	0																							155	l	∅	∅	∅	uː	n	a	L	∅	∅	∅	Y	N	A	5	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	455																																													154	y	l	∅	∅	n	-	∅	Y	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅																							155	uː	l	∅	∅	n	a	∅	Y	L	∅	∅	N	A	∅	7	5	∅	∅	4	7	∅
3	0.7500	2	0.5000	455																																													154	n	y	l	∅	-	∅	∅	N	Y	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅																							155	n	uː	l	∅	a	∅	∅	N	Y	L	∅	A	∅	∅	4	7	5	∅	7	∅	∅
4	1.0000	1	0.2500	455																																													154	-	n	y	l	∅	∅	∅	_	N	Y	L	∅	∅	∅	0	4	7	5	∅	∅	∅																							155	a	n	uː	l	∅	∅	∅	A	N	Y	L	∅	∅	∅	7	4	7	5	∅	∅	∅
1	0.1429	7	1.0000	460																																													156	p	∅	∅	∅	u	-	r	P	∅	∅	∅	Y	_	R	1	∅	∅	∅	7	0	5	157	f	∅	∅	∅	au	-	l	B	∅	∅	∅	A	_	L	3	∅	∅	∅	7	0	5	158	p	∅	∅	∅	u	t	r	P	∅	∅	∅	Y	T	R	1	∅	∅	∅	7	1	5
2	0.2857	6	0.8571	460																																													156	u	p	∅	∅	-	r	i	Y	P	∅	∅	_	R	I	7	1	∅	∅	0	5	7	157	au	f	∅	∅	-	l	-	A	B	∅	∅	_	L	_	7	3	∅	∅	0	5	0	158	u	p	∅	∅	t	r	i	Y	P	∅	∅	T	R	I	7	1	∅	∅	1	5	7
3	0.4286	5	0.7143	460																																													156	-	u	p	∅	r	i	-	_	Y	P	∅	R	I	_	0	7	1	∅	5	7	0	157	-	au	f	∅	l	-	-	_	A	B	∅	L	_	_	0	7	3	∅	5	0	0	158	t	u	p	∅	r	i	d	T	Y	P	∅	R	I	T	1	7	1	∅	5	7	1
4	0.5714	4	0.5714	460																																													156	r	-	u	p	i	-	-	R	_	Y	P	I	_	_	5	0	7	1	7	0	0	157	l	-	au	f	-	-	-	L	_	A	B	_	_	_	5	0	7	3	0	0	0	158	r	t	u	p	i	d	o	R	T	Y	P	I	T	U	5	1	7	1	7	1	7
5	0.7143	3	0.4286	460																																													156	i	r	-	u	-	-	∅	I	R	_	Y	_	_	∅	7	5	0	7	0	0	∅	157	-	l	-	au	-	-	∅	_	L	_	A	_	_	∅	0	5	0	7	0	0	∅	158	i	r	t	u	d	o	∅	I	R	T	Y	T	U	∅	7	5	1	7	1	7	∅
6	0.8571	2	0.2857	460																																													156	-	i	r	-	-	∅	∅	_	I	R	_	_	∅	∅	0	7	5	0	0	∅	∅	157	-	-	l	-	-	∅	∅	_	_	L	_	_	∅	∅	0	0	5	0	0	∅	∅	158	d	i	r	t	o	∅	∅	T	I	R	T	U	∅	∅	1	7	5	1	7	∅	∅
7	1.0000	1	0.1429	460																																													156	-	-	i	r	∅	∅	∅	_	_	I	R	∅	∅	∅	0	0	7	5	∅	∅	∅	157	-	-	-	l	∅	∅	∅	_	_	_	L	∅	∅	∅	0	0	0	5	∅	∅	∅	158	o	d	i	r	∅	∅	∅	U	T	I	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.1667	6	1.0000	466																																																																			159	n	∅	∅	∅	eː	b	ə	N	∅	∅	∅	E	P	E	4	∅	∅	∅	7	1	7	160	n	∅	∅	∅	e	b	u	N	∅	∅	∅	E	P	Y	4	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	466																																																																			159	eː	n	∅	∅	b	ə	l	E	N	∅	∅	P	E	L	7	4	∅	∅	1	7	5	160	e	n	∅	∅	b	u	l	E	N	∅	∅	P	Y	L	7	4	∅	∅	1	7	5
3	0.5000	4	0.6667	466																																																																			159	b	eː	n	∅	ə	l	-	P	E	N	∅	E	L	_	1	7	4	∅	7	5	0	160	b	e	n	∅	u	l	a	P	E	N	∅	Y	L	A	1	7	4	∅	7	5	7
4	0.6667	3	0.5000	466																																																																			159	ə	b	eː	n	l	-	∅	E	P	E	N	L	_	∅	7	1	7	4	5	0	∅	160	u	b	e	n	l	a	∅	Y	P	E	N	L	A	∅	7	1	7	4	5	7	∅
5	0.8333	2	0.3333	466																																																																			159	l	ə	b	eː	-	∅	∅	L	E	P	E	_	∅	∅	5	7	1	7	0	∅	∅	160	l	u	b	e	a	∅	∅	L	Y	P	E	A	∅	∅	5	7	1	7	7	∅	∅
6	1.0000	1	0.1667	466																																																																			159	-	l	ə	b	∅	∅	∅	_	L	E	P	∅	∅	∅	0	5	7	1	∅	∅	∅	160	a	l	u	b	∅	∅	∅	A	L	Y	P	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.2000	5	1.0000	473																							161	n	∅	∅	∅	u	-	-	N	∅	∅	∅	Y	_	_	4	∅	∅	∅	7	0	0	162	n	∅	∅	∅	u	v	ɛ	N	∅	∅	∅	Y	B	E	4	∅	∅	∅	7	3	7	163	n	∅	∅	∅	oi	-	-	N	∅	∅	∅	U	_	_	4	∅	∅	∅	7	0	0	164	n	∅	∅	∅	o	w	o	N	∅	∅	∅	U	W	U	4	∅	∅	∅	7	6	7
2	0.4000	4	0.8000	473																							161	u	n	∅	∅	-	-	-	Y	N	∅	∅	_	_	_	7	4	∅	∅	0	0	0	162	u	n	∅	∅	v	ɛ	l	Y	N	∅	∅	B	E	L	7	4	∅	∅	3	7	5	163	oi	n	∅	∅	-	-	-	U	N	∅	∅	_	_	_	7	4	∅	∅	0	0	0	164	o	n	∅	∅	w	o	-	U	N	∅	∅	W	U	_	7	4	∅	∅	6	7	0
3	0.6000	3	0.6000	473																							161	-	u	n	∅	-	-	∅	_	Y	N	∅	_	_	∅	0	7	4	∅	0	0	∅	162	v	u	n	∅	ɛ	l	∅	B	Y	N	∅	E	L	∅	3	7	4	∅	7	5	∅	163	-	oi	n	∅	-	-	∅	_	U	N	∅	_	_	∅	0	7	4	∅	0	0	∅	164	w	o	n	∅	o	-	∅	W	U	N	∅	U	_	∅	6	7	4	∅	7	0	∅
4	0.8000	2	0.4000	473																							161	-	-	u	n	-	∅	∅	_	_	Y	N	_	∅	∅	0	0	7	4	0	∅	∅	162	ɛ	v	u	n	l	∅	∅	E	B	Y	N	L	∅	∅	7	3	7	4	5	∅	∅	163	-	-	oi	n	-	∅	∅	_	_	U	N	_	∅	∅	0	0	7	4	0	∅	∅	164	o	w	o	n	-	∅	∅	U	W	U	N	_	∅	∅	7	6	7	4	0	∅	∅
5	1.0000	1	0.2000	473																							161	-	-	-	u	∅	∅	∅	_	_	_	Y	∅	∅	∅	0	0	0	7	∅	∅	∅	162	l	ɛ	v	u	∅	∅	∅	L	E	B	Y	∅	∅	∅	5	7	3	7	∅	∅	∅	163	-	-	-	oi	∅	∅	∅	_	_	_	U	∅	∅	∅	0	0	0	7	∅	∅	∅	164	-	o	w	o	∅	∅	∅	_	U	W	U	∅	∅	∅	0	7	6	7	∅	∅	∅
1	0.2500	4	1.0000	479																																													165	w	∅	∅	∅	a	z	o	W	∅	∅	∅	A	S	U	6	∅	∅	∅	7	3	7																							166	-	∅	∅	∅	a	w	i	_	∅	∅	∅	A	W	I	0	∅	∅	∅	7	6	7
2	0.5000	3	0.7500	479																																													165	a	w	∅	∅	z	o	∅	A	W	∅	∅	S	U	∅	7	6	∅	∅	3	7	∅																							166	a	-	∅	∅	w	i	∅	A	_	∅	∅	W	I	∅	7	0	∅	∅	6	7	∅
3	0.7500	2	0.5000	479																																													165	z	a	w	∅	o	∅	∅	S	A	W	∅	U	∅	∅	3	7	6	∅	7	∅	∅																							166	w	a	-	∅	i	∅	∅	W	A	_	∅	I	∅	∅	6	7	0	∅	7	∅	∅
4	1.0000	1	0.2500	479																																													165	o	z	a	w	∅	∅	∅	U	S	A	W	∅	∅	∅	7	3	7	6	∅	∅	∅																							166	i	w	a	-	∅	∅	∅	I	W	A	_	∅	∅	∅	7	6	7	0	∅	∅	∅
1	0.1667	6	1.0000	486																																													167	k	∅	∅	∅	u	-	t	K	∅	∅	∅	Y	_	T	1	∅	∅	∅	7	0	1																							168	k	∅	∅	∅	u	l	t	K	∅	∅	∅	Y	L	T	1	∅	∅	∅	7	5	1
2	0.3333	5	0.8333	486																																													167	u	k	∅	∅	-	t	-	Y	K	∅	∅	_	T	_	7	1	∅	∅	0	1	0																							168	u	k	∅	∅	l	t	r	Y	K	∅	∅	L	T	R	7	1	∅	∅	5	1	5
3	0.5000	4	0.6667	486																																													167	-	u	k	∅	t	-	o	_	Y	K	∅	T	_	U	0	7	1	∅	1	0	7																							168	l	u	k	∅	t	r	o	L	Y	K	∅	T	R	U	5	7	1	∅	1	5	7
4	0.6667	3	0.5000	486																																													167	t	-	u	k	-	o	∅	T	_	Y	K	_	U	∅	1	0	7	1	0	7	∅																							168	t	l	u	k	r	o	∅	T	L	Y	K	R	U	∅	1	5	7	1	5	7	∅
5	0.8333	2	0.3333	486																																													167	-	t	-	u	o	∅	∅	_	T	_	Y	U	∅	∅	0	1	0	7	7	∅	∅																							168	r	t	l	u	o	∅	∅	R	T	L	Y	U	∅	∅	5	1	5	7	7	∅	∅
6	1.0000	1	0.1667	486																																													167	o	-	t	-	∅	∅	∅	U	_	T	_	∅	∅	∅	7	0	1	0	∅	∅	∅																							168	o	r	t	l	∅	∅	∅	U	R	T	L	∅	∅	∅	7	5	1	5	∅	∅	∅
1	0.2000	5	1.0000	492																							169	θ	∅	∅	∅	ɪ	n	-	D	∅	∅	∅	I	N	_	3	∅	∅	∅	7	4	0																							170	d	∅	∅	∅	y	n	-	T	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0	171	t	∅	∅	∅	e	n	u	T	∅	∅	∅	E	N	Y	1	∅	∅	∅	7	4	7
2	0.4000	4	0.8000	492																							169	ɪ	θ	∅	∅	n	-	-	I	D	∅	∅	N	_	_	7	3	∅	∅	4	0	0																							170	y	d	∅	∅	n	-	-	Y	T	∅	∅	N	_	_	7	1	∅	∅	4	0	0	171	e	t	∅	∅	n	u	i	E	T	∅	∅	N	Y	I	7	1	∅	∅	4	7	7
3	0.6000	3	0.6000	492																							169	n	ɪ	θ	∅	-	-	∅	N	I	D	∅	_	_	∅	4	7	3	∅	0	0	∅																							170	n	y	d	∅	-	-	∅	N	Y	T	∅	_	_	∅	4	7	1	∅	0	0	∅	171	n	e	t	∅	u	i	∅	N	E	T	∅	Y	I	∅	4	7	1	∅	7	7	∅
4	0.8000	2	0.4000	492																							169	-	n	ɪ	θ	-	∅	∅	_	N	I	D	_	∅	∅	0	4	7	3	0	∅	∅																							170	-	n	y	d	-	∅	∅	_	N	Y	T	_	∅	∅	0	4	7	1	0	∅	∅	171	u	n	e	t	i	∅	∅	Y	N	E	T	I	∅	∅	7	4	7	1	7	∅	∅
5	1.0000	1	0.2000	492																							169	-	-	n	ɪ	∅	∅	∅	_	_	N	I	∅	∅	∅	0	0	4	7	∅	∅	∅																							170	-	-	n	y	∅	∅	∅	_	_	N	Y	∅	∅	∅	0	0	4	7	∅	∅	∅	171	i	u	n	e	∅	∅	∅	I	Y	N	E	∅	∅	∅	7	7	4	7	∅	∅	∅
1	0.3333	3	1.0000	498																							172	w	∅	∅	∅	i	-	∅	W	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅																							173	v	∅	∅	∅	iː	r	∅	B	∅	∅	∅	I	R	∅	3	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	498																							172	i	w	∅	∅	-	∅	∅	I	W	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							173	iː	v	∅	∅	r	∅	∅	I	B	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	498																							172	-	i	w	∅	∅	∅	∅	_	I	W	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							173	r	iː	v	∅	∅	∅	∅	R	I	B	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																						
1	0.5000	2	1.0000	499	174	n	∅	∅	∅	-	∅	∅	N	∅	∅	∅	_	∅	∅	4	∅	∅	∅	0	∅	∅																							175	n	∅	∅	∅	u	∅	∅	N	∅	∅	∅	Y	∅	∅	4	∅	∅	∅	7	∅	∅																							176	n	∅	∅	∅	oː	∅	∅	N	∅	∅	∅	U	∅	∅	4	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	499	174	-	n	∅	∅	∅	∅	∅	_	N	∅	∅	∅	∅	∅	0	4	∅	∅	∅	∅	∅																							175	u	n	∅	∅	∅	∅	∅	Y	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																							176	oː	n	∅	∅	∅	∅	∅	U	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅
1	0.1667	6	1.0000	511	177	f	∅	∅	∅	ə	r	-	B	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0																																																																			178	f	∅	∅	∅	-	r	i	B	∅	∅	∅	_	R	I	3	∅	∅	∅	0	5	7
2	0.3333	5	0.8333	511	177	ə	f	∅	∅	r	-	k	E	B	∅	∅	R	_	K	7	3	∅	∅	5	0	1																																																																			178	-	f	∅	∅	r	i	k	_	B	∅	∅	R	I	K	0	3	∅	∅	5	7	1
3	0.5000	4	0.6667	511	177	r	ə	f	∅	-	k	o	R	E	B	∅	_	K	U	5	7	3	∅	0	1	7																																																																			178	r	-	f	∅	i	k	aː	R	_	B	∅	I	K	A	5	0	3	∅	7	1	7
4	0.6667	3	0.5000	511	177	-	r	ə	f	k	o	∅	_	R	E	B	K	U	∅	0	5	7	3	1	7	∅																																																																			178	i	r	-	f	k	aː	∅	I	R	_	B	K	A	∅	7	5	0	3	1	7	∅
5	0.8333	2	0.3333	511	177	k	-	r	ə	o	∅	∅	K	_	R	E	U	∅	∅	1	0	5	7	7	∅	∅																																																																			178	k	i	r	-	aː	∅	∅	K	I	R	_	A	∅	∅	1	7	5	0	7	∅	∅
6	1.0000	1	0.1667	511	177	o	k	-	r	∅	∅	∅	U	K	_	R	∅	∅	∅	7	1	0	5	∅	∅	∅																																																																			178	aː	k	i	r	∅	∅	∅	A	K	I	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.1667	6	1.0000	514																							179	b	∅	∅	∅	ə	r	-	P	∅	∅	∅	E	R	_	1	∅	∅	∅	7	5	0	180	b	∅	∅	∅	-	r	y	P	∅	∅	∅	_	R	Y	1	∅	∅	∅	0	5	7	181	b	∅	∅	∅	-	r	e	P	∅	∅	∅	_	R	E	1	∅	∅	∅	0	5	7																						
2	0.3333	5	0.8333	514																							179	ə	b	∅	∅	r	-	n	E	P	∅	∅	R	_	N	7	1	∅	∅	5	0	4	180	-	b	∅	∅	r	y	l	_	P	∅	∅	R	Y	L	0	1	∅	∅	5	7	5	181	-	b	∅	∅	r	e	n	_	P	∅	∅	R	E	N	0	1	∅	∅	5	7	4																						
3	0.5000	4	0.6667	514																							179	r	ə	b	∅	-	n	-	R	E	P	∅	_	N	_	5	7	1	∅	0	4	0	180	r	-	b	∅	y	l	e	R	_	P	∅	Y	L	E	5	0	1	∅	7	5	7	181	r	-	b	∅	e	n	-	R	_	P	∅	E	N	_	5	0	1	∅	7	4	0																						
4	0.6667	3	0.5000	514																							179	-	r	ə	b	n	-	∅	_	R	E	P	N	_	∅	0	5	7	1	4	0	∅	180	y	r	-	b	l	e	∅	Y	R	_	P	L	E	∅	7	5	0	1	5	7	∅	181	e	r	-	b	n	-	∅	E	R	_	P	N	_	∅	7	5	0	1	4	0	∅																						
5	0.8333	2	0.3333	514																							179	n	-	r	ə	-	∅	∅	N	_	R	E	_	∅	∅	4	0	5	7	0	∅	∅	180	l	y	r	-	e	∅	∅	L	Y	R	_	E	∅	∅	5	7	5	0	7	∅	∅	181	n	e	r	-	-	∅	∅	N	E	R	_	_	∅	∅	4	7	5	0	0	∅	∅																						
6	1.0000	1	0.1667	514																							179	-	n	-	r	∅	∅	∅	_	N	_	R	∅	∅	∅	0	4	0	5	∅	∅	∅	180	e	l	y	r	∅	∅	∅	E	L	Y	R	∅	∅	∅	7	5	7	5	∅	∅	∅	181	-	n	e	r	∅	∅	∅	_	N	E	R	∅	∅	∅	0	4	7	5	∅	∅	∅																						
1	0.3333	3	1.0000	520																							182	h	∅	∅	∅	ɪ	r	∅	H	∅	∅	∅	I	R	∅	3	∅	∅	∅	7	5	∅																							183	h	∅	∅	∅	iː	r	∅	H	∅	∅	∅	I	R	∅	3	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	520																							182	ɪ	h	∅	∅	r	∅	∅	I	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																							183	iː	h	∅	∅	r	∅	∅	I	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	520																							182	r	ɪ	h	∅	∅	∅	∅	R	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							183	r	iː	h	∅	∅	∅	∅	R	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																						
1	0.2000	5	1.0000	527	184	-	∅	∅	∅	-	-	u	_	∅	∅	∅	_	_	Y	0	∅	∅	∅	0	0	7	185	w	∅	∅	∅	ɑ	t	ə	W	∅	∅	∅	A	T	E	6	∅	∅	∅	7	1	7																							186	v	∅	∅	∅	a	s	ə	B	∅	∅	∅	A	S	E	3	∅	∅	∅	7	3	7																						
2	0.4000	4	0.8000	527	184	-	-	∅	∅	-	u	j	_	_	∅	∅	_	Y	J	0	0	∅	∅	0	7	6	185	ɑ	w	∅	∅	t	ə	r	A	W	∅	∅	T	E	R	7	6	∅	∅	1	7	5																							186	a	v	∅	∅	s	ə	r	A	B	∅	∅	S	E	R	7	3	∅	∅	3	7	5																						
3	0.6000	3	0.6000	527	184	-	-	-	∅	u	j	∅	_	_	_	∅	Y	J	∅	0	0	0	∅	7	6	∅	185	t	ɑ	w	∅	ə	r	∅	T	A	W	∅	E	R	∅	1	7	6	∅	7	5	∅																							186	s	a	v	∅	ə	r	∅	S	A	B	∅	E	R	∅	3	7	3	∅	7	5	∅																						
4	0.8000	2	0.4000	527	184	u	-	-	-	j	∅	∅	Y	_	_	_	J	∅	∅	7	0	0	0	6	∅	∅	185	ə	t	ɑ	w	r	∅	∅	E	T	A	W	R	∅	∅	7	1	7	6	5	∅	∅																							186	ə	s	a	v	r	∅	∅	E	S	A	B	R	∅	∅	7	3	7	3	5	∅	∅																						
5	1.0000	1	0.2000	527	184	j	u	-	-	∅	∅	∅	J	Y	_	_	∅	∅	∅	6	7	0	0	∅	∅	∅	185	r	ə	t	ɑ	∅	∅	∅	R	E	T	A	∅	∅	∅	5	7	1	7	∅	∅	∅																							186	r	ə	s	a	∅	∅	∅	R	E	S	A	∅	∅	∅	5	7	3	7	∅	∅	∅																						
1	0.3333	3	1.0000	528																																													187	o	∅	∅	∅	-	-	∅	U	∅	∅	∅	_	_	∅	7	∅	∅	∅	0	0	∅																							188	a	∅	∅	∅	kʷ	a	∅	A	∅	∅	∅	K	A	∅	7	∅	∅	∅	1	7	∅
2	0.6667	2	0.6667	528																																													187	-	o	∅	∅	-	∅	∅	_	U	∅	∅	_	∅	∅	0	7	∅	∅	0	∅	∅																							188	kʷ	a	∅	∅	a	∅	∅	K	A	∅	∅	A	∅	∅	1	7	∅	∅	7	∅	∅
3	1.0000	1	0.3333	528																																													187	-	-	o	∅	∅	∅	∅	_	_	U	∅	∅	∅	∅	0	0	7	∅	∅	∅	∅																							188	a	kʷ	a	∅	∅	∅	∅	A	K	A	∅	∅	∅	∅	7	1	7	∅	∅	∅	∅
1	0.3333	3	1.0000	532																							189	w	∅	∅	∅	ai	t	∅	W	∅	∅	∅	A	T	∅	6	∅	∅	∅	7	1	∅																							190	v	∅	∅	∅	ai	s	∅	B	∅	∅	∅	A	S	∅	3	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	532																							189	ai	w	∅	∅	t	∅	∅	A	W	∅	∅	T	∅	∅	7	6	∅	∅	1	∅	∅																							190	ai	v	∅	∅	s	∅	∅	A	B	∅	∅	S	∅	∅	7	3	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	532																							189	t	ai	w	∅	∅	∅	∅	T	A	W	∅	∅	∅	∅	1	7	6	∅	∅	∅	∅																							190	s	ai	v	∅	∅	∅	∅	S	A	B	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																						
1	0.2000	5	1.0000	548																																													191	p	∅	∅	∅	r	ɛ	s	P	∅	∅	∅	R	E	S	1	∅	∅	∅	5	7	3																							192	p	∅	∅	∅	r	e	m	P	∅	∅	∅	R	E	M	1	∅	∅	∅	5	7	4
2	0.4000	4	0.8000	548																																													191	r	p	∅	∅	ɛ	s	e	R	P	∅	∅	E	S	E	5	1	∅	∅	7	3	7																							192	r	p	∅	∅	e	m	e	R	P	∅	∅	E	M	E	5	1	∅	∅	7	4	7
3	0.6000	3	0.6000	548																																													191	ɛ	r	p	∅	s	e	∅	E	R	P	∅	S	E	∅	7	5	1	∅	3	7	∅																							192	e	r	p	∅	m	e	∅	E	R	P	∅	M	E	∅	7	5	1	∅	4	7	∅
4	0.8000	2	0.4000	548																																													191	s	ɛ	r	p	e	∅	∅	S	E	R	P	E	∅	∅	3	7	5	1	7	∅	∅																							192	m	e	r	p	e	∅	∅	M	E	R	P	E	∅	∅	4	7	5	1	7	∅	∅
5	1.0000	1	0.2000	548																																													191	e	s	ɛ	r	∅	∅	∅	E	S	E	R	∅	∅	∅	7	3	7	5	∅	∅	∅																							192	e	m	e	r	∅	∅	∅	E	M	E	R	∅	∅	∅	7	4	7	5	∅	∅	∅
1	0.3333	3	1.0000	554																							193	p	∅	∅	∅	a	θ	∅	P	∅	∅	∅	A	D	∅	1	∅	∅	∅	7	3	∅																							194	pf	∅	∅	∅	aː	d	∅	B	∅	∅	∅	A	T	∅	2	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	554																							193	a	p	∅	∅	θ	∅	∅	A	P	∅	∅	D	∅	∅	7	1	∅	∅	3	∅	∅																							194	aː	pf	∅	∅	d	∅	∅	A	B	∅	∅	T	∅	∅	7	2	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	554																							193	θ	a	p	∅	∅	∅	∅	D	A	P	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																							194	d	aː	pf	∅	∅	∅	∅	T	A	B	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅																						
1	0.1429	7	1.0000	555																																													195	s	∅	∅	∅	ɑ̃	-	-	S	∅	∅	∅	A	_	_	3	∅	∅	∅	7	0	0																							196	s	∅	∅	∅	eː	m	i	S	∅	∅	∅	E	M	I	3	∅	∅	∅	7	4	7
2	0.2857	6	0.8571	555																																													195	ɑ̃	s	∅	∅	-	-	t	A	S	∅	∅	_	_	T	7	3	∅	∅	0	0	1																							196	eː	s	∅	∅	m	i	t	E	S	∅	∅	M	I	T	7	3	∅	∅	4	7	1
3	0.4286	5	0.7143	555																																													195	-	ɑ̃	s	∅	-	t	j	_	A	S	∅	_	T	J	0	7	3	∅	0	1	6																							196	m	eː	s	∅	i	t	-	M	E	S	∅	I	T	_	4	7	3	∅	7	1	0
4	0.5714	4	0.5714	555																																													195	-	-	ɑ̃	s	t	j	e	_	_	A	S	T	J	E	0	0	7	3	1	6	7																							196	i	m	eː	s	t	-	a	I	M	E	S	T	_	A	7	4	7	3	1	0	7
5	0.7143	3	0.4286	555																																													195	t	-	-	ɑ̃	j	e	∅	T	_	_	A	J	E	∅	1	0	0	7	6	7	∅																							196	t	i	m	eː	-	a	∅	T	I	M	E	_	A	∅	1	7	4	7	0	7	∅
6	0.8571	2	0.2857	555																																													195	j	t	-	-	e	∅	∅	J	T	_	_	E	∅	∅	6	1	0	0	7	∅	∅																							196	-	t	i	m	a	∅	∅	_	T	I	M	A	∅	∅	0	1	7	4	7	∅	∅
7	1.0000	1	0.1429	555																																													195	e	j	t	-	∅	∅	∅	E	J	T	_	∅	∅	∅	7	6	1	0	∅	∅	∅																							196	a	-	t	i	∅	∅	∅	A	_	T	I	∅	∅	∅	7	0	1	7	∅	∅	∅
1	0.1667	6	1.0000	572																							197	d	∅	∅	∅	r	ai	-	T	∅	∅	∅	R	A	_	1	∅	∅	∅	5	7	0																							198	t	∅	∅	∅	r	o	k	T	∅	∅	∅	R	U	K	1	∅	∅	∅	5	7	1																						
