index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
3	0.4286	5	0.7143	871	229	-	r	d	∅	e	j	t	_	R	T	∅	E	J	T	0	5	1	∅	7	6	1																							230	w	r	d	∅	a	-	t	W	R	T	∅	A	_	T	6	5	1	∅	7	0	1																							231	-	r	-	∅	eː	k	t	_	R	_	∅	E	K	T	0	5	0	∅	7	1	1
4	0.5714	4	0.5714	871	229	e	-	r	d	j	t	-	E	_	R	T	J	T	_	7	0	5	1	6	1	0																							230	a	w	r	d	-	t	-	A	W	R	T	_	T	_	7	6	5	1	0	1	0																							231	eː	-	r	-	k	t	o	E	_	R	_	K	T	U	7	0	5	0	1	1	7
5	0.7143	3	0.4286	871	229	j	e	-	r	t	-	∅	J	E	_	R	T	_	∅	6	7	0	5	1	0	∅																							230	-	a	w	r	t	-	∅	_	A	W	R	T	_	∅	0	7	6	5	1	0	∅																							231	k	eː	-	r	t	o	∅	K	E	_	R	T	U	∅	1	7	0	5	1	7	∅
6	0.8571	2	0.2857	871	229	t	j	e	-	-	∅	∅	T	J	E	_	_	∅	∅	1	6	7	0	0	∅	∅																							230	t	-	a	w	-	∅	∅	T	_	A	W	_	∅	∅	1	0	7	6	0	∅	∅																							231	t	k	eː	-	o	∅	∅	T	K	E	_	U	∅	∅	1	1	7	0	7	∅	∅
7	1.0000	1	0.1429	871	229	-	t	j	e	∅	∅	∅	_	T	J	E	∅	∅	∅	0	1	6	7	∅	∅	∅																							230	-	t	-	a	∅	∅	∅	_	T	_	A	∅	∅	∅	0	1	0	7	∅	∅	∅																							231	o	t	k	eː	∅	∅	∅	U	T	K	E	∅	∅	∅	7	1	1	7	∅	∅	∅
1	0.3333	3	1.0000	889																							232	n	∅	∅	∅	ɪ	r	∅	N	∅	∅	∅	I	R	∅	4	∅	∅	∅	7	5	∅																							233	n	∅	∅	∅	aː	-	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	889																							232	ɪ	n	∅	∅	r	∅	∅	I	N	∅	∅	R	∅	∅	7	4	∅	∅	5	∅	∅																							233	aː	n	∅	∅	-	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	889																							232	r	ɪ	n	∅	∅	∅	∅	R	I	N	∅	∅	∅	∅	5	7	4	∅	∅	∅	∅																							233	-	aː	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																						
1	0.2500	4	1.0000	904																							234	g	∅	∅	∅	r	a	s	K	∅	∅	∅	R	A	S	1	∅	∅	∅	5	7	3																							235	g	∅	∅	∅	r	aː	z	K	∅	∅	∅	R	A	S	1	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	904																							234	r	g	∅	∅	a	s	∅	R	K	∅	∅	A	S	∅	5	1	∅	∅	7	3	∅																							235	r	g	∅	∅	aː	z	∅	R	K	∅	∅	A	S	∅	5	1	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	904																							234	a	r	g	∅	s	∅	∅	A	R	K	∅	S	∅	∅	7	5	1	∅	3	∅	∅																							235	aː	r	g	∅	z	∅	∅	A	R	K	∅	S	∅	∅	7	5	1	∅	3	∅	∅																						
4	1.0000	1	0.2500	904																							234	s	a	r	g	∅	∅	∅	S	A	R	K	∅	∅	∅	3	7	5	1	∅	∅	∅																							235	z	aː	r	g	∅	∅	∅	S	A	R	K	∅	∅	∅	3	7	5	1	∅	∅	∅																						
1	0.3333	3	1.0000	915																							236	a	∅	∅	∅	n	d	∅	A	∅	∅	∅	N	T	∅	7	∅	∅	∅	4	1	∅																							237	u	∅	∅	∅	n	t	∅	Y	∅	∅	∅	N	T	∅	7	∅	∅	∅	4	1	∅																						
2	0.6667	2	0.6667	915																							236	n	a	∅	∅	d	∅	∅	N	A	∅	∅	T	∅	∅	4	7	∅	∅	1	∅	∅																							237	n	u	∅	∅	t	∅	∅	N	Y	∅	∅	T	∅	∅	4	7	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	915																							236	d	n	a	∅	∅	∅	∅	T	N	A	∅	∅	∅	∅	1	4	7	∅	∅	∅	∅																							237	t	n	u	∅	∅	∅	∅	T	N	Y	∅	∅	∅	∅	1	4	7	∅	∅	∅	∅																						
1	0.3333	3	1.0000	933																							238	g	∅	∅	∅	ɪ	v	∅	K	∅	∅	∅	I	B	∅	1	∅	∅	∅	7	3	∅																							239	g	∅	∅	∅	eː	b	∅	K	∅	∅	∅	E	P	∅	1	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	933																							238	ɪ	g	∅	∅	v	∅	∅	I	K	∅	∅	B	∅	∅	7	1	∅	∅	3	∅	∅																							239	eː	g	∅	∅	b	∅	∅	E	K	∅	∅	P	∅	∅	7	1	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	933																							238	v	ɪ	g	∅	∅	∅	∅	B	I	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																							239	b	eː	g	∅	∅	∅	∅	P	E	K	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																						
1	0.2500	4	1.0000	934																																													240	d	∅	∅	∅	ɔ	n	e	T	∅	∅	∅	U	N	E	1	∅	∅	∅	7	4	7																							241	d	∅	∅	∅	a	-	-	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	934																																													240	ɔ	d	∅	∅	n	e	∅	U	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅																							241	a	d	∅	∅	-	-	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	934																																													240	n	ɔ	d	∅	e	∅	∅	N	U	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅																							241	-	a	d	∅	-	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	934																																													240	e	n	ɔ	d	∅	∅	∅	E	N	U	T	∅	∅	∅	7	4	7	1	∅	∅	∅																							241	-	-	a	d	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.3333	3	1.0000	939																							242	s	∅	∅	∅	e	-	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							243	z	∅	∅	∅	aː	g	∅	S	∅	∅	∅	A	K	∅	3	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	939																							242	e	s	∅	∅	-	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							243	aː	z	∅	∅	g	∅	∅	A	S	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	939																							242	-	e	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							243	g	aː	z	∅	∅	∅	∅	K	A	S	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																						
1	0.2500	4	1.0000	940																																													244	d	∅	∅	∅	i	-	-	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							245	d	∅	∅	∅	iː	k	e	T	∅	∅	∅	I	K	E	1	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	940																																													244	i	d	∅	∅	-	-	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							245	iː	d	∅	∅	k	e	∅	I	T	∅	∅	K	E	∅	7	1	∅	∅	1	7	∅
3	0.7500	2	0.5000	940																																													244	-	i	d	∅	-	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							245	k	iː	d	∅	e	∅	∅	K	I	T	∅	E	∅	∅	1	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	940																																													244	-	-	i	d	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							245	e	k	iː	d	∅	∅	∅	E	K	I	T	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.2000	5	1.0000	945																							246	s	∅	∅	∅	i	-	-	S	∅	∅	∅	I	_	_	3	∅	∅	∅	7	0	0																							247	z	∅	∅	∅	aː	m	ə	S	∅	∅	∅	A	M	E	3	∅	∅	∅	7	4	7	248	s	∅	∅	∅	eː	m	i	S	∅	∅	∅	E	M	I	3	∅	∅	∅	7	4	7
2	0.4000	4	0.8000	945																							246	i	s	∅	∅	-	-	d	I	S	∅	∅	_	_	T	7	3	∅	∅	0	0	1																							247	aː	z	∅	∅	m	ə	n	A	S	∅	∅	M	E	N	7	3	∅	∅	4	7	4	248	eː	s	∅	∅	m	i	n	E	S	∅	∅	M	I	N	7	3	∅	∅	4	7	4
3	0.6000	3	0.6000	945																							246	-	i	s	∅	-	d	∅	_	I	S	∅	_	T	∅	0	7	3	∅	0	1	∅																							247	m	aː	z	∅	ə	n	∅	M	A	S	∅	E	N	∅	4	7	3	∅	7	4	∅	248	m	eː	s	∅	i	n	∅	M	E	S	∅	I	N	∅	4	7	3	∅	7	4	∅
4	0.8000	2	0.4000	945																							246	-	-	i	s	d	∅	∅	_	_	I	S	T	∅	∅	0	0	7	3	1	∅	∅																							247	ə	m	aː	z	n	∅	∅	E	M	A	S	N	∅	∅	7	4	7	3	4	∅	∅	248	i	m	eː	s	n	∅	∅	I	M	E	S	N	∅	∅	7	4	7	3	4	∅	∅
5	1.0000	1	0.2000	945																							246	d	-	-	i	∅	∅	∅	T	_	_	I	∅	∅	∅	1	0	0	7	∅	∅	∅																							247	n	ə	m	aː	∅	∅	∅	N	E	M	A	∅	∅	∅	4	7	4	7	∅	∅	∅	248	n	i	m	eː	∅	∅	∅	N	I	M	E	∅	∅	∅	4	7	4	7	∅	∅	∅
1	0.2500	4	1.0000	961																							249	ʃ	∅	∅	∅	a	r	p	S	∅	∅	∅	A	R	P	3	∅	∅	∅	7	5	1																							250	ʃ	∅	∅	∅	a	r	f	S	∅	∅	∅	A	R	B	3	∅	∅	∅	7	5	3																						
2	0.5000	3	0.7500	961																							249	a	ʃ	∅	∅	r	p	∅	A	S	∅	∅	R	P	∅	7	3	∅	∅	5	1	∅																							250	a	ʃ	∅	∅	r	f	∅	A	S	∅	∅	R	B	∅	7	3	∅	∅	5	3	∅																						
3	0.7500	2	0.5000	961																							249	r	a	ʃ	∅	p	∅	∅	R	A	S	∅	P	∅	∅	5	7	3	∅	1	∅	∅																							250	r	a	ʃ	∅	f	∅	∅	R	A	S	∅	B	∅	∅	5	7	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	961																							249	p	r	a	ʃ	∅	∅	∅	P	R	A	S	∅	∅	∅	1	5	7	3	∅	∅	∅																							250	f	r	a	ʃ	∅	∅	∅	B	R	A	S	∅	∅	∅	3	5	7	3	∅	∅	∅																						
1	0.5000	2	1.0000	969																																													251	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																							252	s	∅	∅	∅	iː	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	969																																													251	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							252	iː	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	975																							253	l	∅	∅	∅	ai	-	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																							254	l	∅	∅	∅	iː	g	∅	L	∅	∅	∅	I	K	∅	5	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	975																							253	ai	l	∅	∅	-	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							254	iː	l	∅	∅	g	∅	∅	I	L	∅	∅	K	∅	∅	7	5	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	975																							253	-	ai	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							254	g	iː	l	∅	∅	∅	∅	K	I	L	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅																						
1	0.3333	3	1.0000	996																							255	h	∅	∅	∅	ɑ	t	∅	H	∅	∅	∅	A	T	∅	3	∅	∅	∅	7	1	∅																							256	h	∅	∅	∅	ai	s	∅	H	∅	∅	∅	A	S	∅	3	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	996																							255	ɑ	h	∅	∅	t	∅	∅	A	H	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅																							256	ai	h	∅	∅	s	∅	∅	A	H	∅	∅	S	∅	∅	7	3	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	996																							255	t	ɑ	h	∅	∅	∅	∅	T	A	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							256	s	ai	h	∅	∅	∅	∅	S	A	H	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																						
1	0.1667	6	1.0000	997																																													257	ʃ	∅	∅	∅	o	-	-	S	∅	∅	∅	U	_	_	3	∅	∅	∅	7	0	0																							258	k	∅	∅	∅	a	l	i	K	∅	∅	∅	A	L	I	1	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	997																																													257	o	ʃ	∅	∅	-	-	d	U	S	∅	∅	_	_	T	7	3	∅	∅	0	0	1																							258	a	k	∅	∅	l	i	d	A	K	∅	∅	L	I	T	7	1	∅	∅	5	7	1
3	0.5000	4	0.6667	997																																													257	-	o	ʃ	∅	-	d	-	_	U	S	∅	_	T	_	0	7	3	∅	0	1	0																							258	l	a	k	∅	i	d	o	L	A	K	∅	I	T	U	5	7	1	∅	7	1	7
4	0.6667	3	0.5000	997																																													257	-	-	o	ʃ	d	-	∅	_	_	U	S	T	_	∅	0	0	7	3	1	0	∅																							258	i	l	a	k	d	o	∅	I	L	A	K	T	U	∅	7	5	7	1	1	7	∅
5	0.8333	2	0.3333	997																																													257	d	-	-	o	-	∅	∅	T	_	_	U	_	∅	∅	1	0	0	7	0	∅	∅																							258	d	i	l	a	o	∅	∅	T	I	L	A	U	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	997																																													257	-	d	-	-	∅	∅	∅	_	T	_	_	∅	∅	∅	0	1	0	0	∅	∅	∅																							258	o	d	i	l	∅	∅	∅	U	T	I	L	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.2000	5	1.0000	1002																							259	ə	∅	∅	∅	-	ð	ə	E	∅	∅	∅	_	D	E	7	∅	∅	∅	0	3	7																							260	a	∅	∅	∅	n	d	ə	A	∅	∅	∅	N	T	E	7	∅	∅	∅	4	1	7																						
2	0.4000	4	0.8000	1002																							259	-	ə	∅	∅	ð	ə	r	_	E	∅	∅	D	E	R	0	7	∅	∅	3	7	5																							260	n	a	∅	∅	d	ə	r	N	A	∅	∅	T	E	R	4	7	∅	∅	1	7	5																						
3	0.6000	3	0.6000	1002																							259	ð	-	ə	∅	ə	r	∅	D	_	E	∅	E	R	∅	3	0	7	∅	7	5	∅																							260	d	n	a	∅	ə	r	∅	T	N	A	∅	E	R	∅	1	4	7	∅	7	5	∅																						
4	0.8000	2	0.4000	1002																							259	ə	ð	-	ə	r	∅	∅	E	D	_	E	R	∅	∅	7	3	0	7	5	∅	∅																							260	ə	d	n	a	r	∅	∅	E	T	N	A	R	∅	∅	7	1	4	7	5	∅	∅																						
5	1.0000	1	0.2000	1002																							259	r	ə	ð	-	∅	∅	∅	R	E	D	_	∅	∅	∅	5	7	3	0	∅	∅	∅																							260	r	ə	d	n	∅	∅	∅	R	E	T	N	∅	∅	∅	5	7	1	4	∅	∅	∅																						
1	0.2000	5	1.0000	1003																																													261	o	∅	∅	∅	t	r	-	U	∅	∅	∅	T	R	_	7	∅	∅	∅	1	5	0																							262	a	∅	∅	∅	-	l	i	A	∅	∅	∅	_	L	I	7	∅	∅	∅	0	5	7
2	0.4000	4	0.8000	1003																																													261	t	o	∅	∅	r	-	-	T	U	∅	∅	R	_	_	1	7	∅	∅	5	0	0																							262	-	a	∅	∅	l	i	o	_	A	∅	∅	L	I	U	0	7	∅	∅	5	7	7
3	0.6000	3	0.6000	1003																																													261	r	t	o	∅	-	-	∅	R	T	U	∅	_	_	∅	5	1	7	∅	0	0	∅																							262	l	-	a	∅	i	o	∅	L	_	A	∅	I	U	∅	5	0	7	∅	7	7	∅
4	0.8000	2	0.4000	1003																																													261	-	r	t	o	-	∅	∅	_	R	T	U	_	∅	∅	0	5	1	7	0	∅	∅																							262	i	l	-	a	o	∅	∅	I	L	_	A	U	∅	∅	7	5	0	7	7	∅	∅
5	1.0000	1	0.2000	1003																																													261	-	-	r	t	∅	∅	∅	_	_	R	T	∅	∅	∅	0	0	5	1	∅	∅	∅																							262	o	i	l	-	∅	∅	∅	U	I	L	_	∅	∅	∅	7	7	5	0	∅	∅	∅
1	0.2000	5	1.0000	1009																																													263	v	∅	∅	∅	ɑ̃	-	t	B	∅	∅	∅	A	_	T	3	∅	∅	∅	7	0	1																							264	w	∅	∅	∅	e	n	t	W	∅	∅	∅	E	N	T	6	∅	∅	∅	7	4	1
2	0.4000	4	0.8000	1009																																													263	ɑ̃	v	∅	∅	-	t	r	A	B	∅	∅	_	T	R	7	3	∅	∅	0	1	5																							264	e	w	∅	∅	n	t	r	E	W	∅	∅	N	T	R	7	6	∅	∅	4	1	5
3	0.6000	3	0.6000	1009																																													263	-	ɑ̃	v	∅	t	r	∅	_	A	B	∅	T	R	∅	0	7	3	∅	1	5	∅																							264	n	e	w	∅	t	r	∅	N	E	W	∅	T	R	∅	4	7	6	∅	1	5	∅
4	0.8000	2	0.4000	1009																																													263	t	-	ɑ̃	v	r	∅	∅	T	_	A	B	R	∅	∅	1	0	7	3	5	∅	∅																							264	t	n	e	w	r	∅	∅	T	N	E	W	R	∅	∅	1	4	7	6	5	∅	∅
5	1.0000	1	0.2000	1009																																													263	r	t	-	ɑ̃	∅	∅	∅	R	T	_	A	∅	∅	∅	5	1	0	7	∅	∅	∅																							264	r	t	n	e	∅	∅	∅	R	T	N	E	∅	∅	∅	5	1	4	7	∅	∅	∅
1	0.2500	4	1.0000	1025	265	l	∅	∅	∅	i	ð	-	L	∅	∅	∅	I	D	_	5	∅	∅	∅	7	3	0																																																																			266	l	∅	∅	∅	i	g	aː	L	∅	∅	∅	I	K	A	5	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	1025	265	i	l	∅	∅	ð	-	∅	I	L	∅	∅	D	_	∅	7	5	∅	∅	3	0	∅																																																																			266	i	l	∅	∅	g	aː	∅	I	L	∅	∅	K	A	∅	7	5	∅	∅	1	7	∅
3	0.7500	2	0.5000	1025	265	ð	i	l	∅	-	∅	∅	D	I	L	∅	_	∅	∅	3	7	5	∅	0	∅	∅																																																																			266	g	i	l	∅	aː	∅	∅	K	I	L	∅	A	∅	∅	1	7	5	∅	7	∅	∅
4	1.0000	1	0.2500	1025	265	-	ð	i	l	∅	∅	∅	_	D	I	L	∅	∅	∅	0	3	7	5	∅	∅	∅																																																																			266	aː	g	i	l	∅	∅	∅	A	K	I	L	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.3333	3	1.0000	1028																							267	j	∅	∅	∅	u	-	∅	J	∅	∅	∅	Y	_	∅	6	∅	∅	∅	7	0	∅																							268	-	∅	∅	∅	iː	r	∅	_	∅	∅	∅	I	R	∅	0	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	1028																							267	u	j	∅	∅	-	∅	∅	Y	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							268	iː	-	∅	∅	r	∅	∅	I	_	∅	∅	R	∅	∅	7	0	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	1028																							267	-	u	j	∅	∅	∅	∅	_	Y	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							268	r	iː	-	∅	∅	∅	∅	R	I	_	∅	∅	∅	∅	5	7	0	∅	∅	∅	∅																						
1	0.5000	2	1.0000	1029	269	j	∅	∅	∅	u	∅	∅	J	∅	∅	∅	Y	∅	∅	6	∅	∅	∅	7	∅	∅																							270	v	∅	∅	∅	u	∅	∅	B	∅	∅	∅	Y	∅	∅	3	∅	∅	∅	7	∅	∅																							271	w	∅	∅	∅	oː	∅	∅	W	∅	∅	∅	U	∅	∅	6	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	1029	269	u	j	∅	∅	∅	∅	∅	Y	J	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																							270	u	v	∅	∅	∅	∅	∅	Y	B	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							271	oː	w	∅	∅	∅	∅	∅	U	W	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅
1	0.2000	5	1.0000	1041																							272	s	∅	∅	∅	t	a	n	S	∅	∅	∅	T	A	N	3	∅	∅	∅	1	7	4																							273	ʃ	∅	∅	∅	t	eː	-	S	∅	∅	∅	T	E	_	3	∅	∅	∅	1	7	0	274	s	∅	∅	∅	t	aː	-	S	∅	∅	∅	T	A	_	3	∅	∅	∅	1	7	0
2	0.4000	4	0.8000	1041																							272	t	s	∅	∅	a	n	d	T	S	∅	∅	A	N	T	1	3	∅	∅	7	4	1																							273	t	ʃ	∅	∅	eː	-	-	T	S	∅	∅	E	_	_	1	3	∅	∅	7	0	0	274	t	s	∅	∅	aː	-	-	T	S	∅	∅	A	_	_	1	3	∅	∅	7	0	0
3	0.6000	3	0.6000	1041																							272	a	t	s	∅	n	d	∅	A	T	S	∅	N	T	∅	7	1	3	∅	4	1	∅																							273	eː	t	ʃ	∅	-	-	∅	E	T	S	∅	_	_	∅	7	1	3	∅	0	0	∅	274	aː	t	s	∅	-	-	∅	A	T	S	∅	_	_	∅	7	1	3	∅	0	0	∅
4	0.8000	2	0.4000	1041																							272	n	a	t	s	d	∅	∅	N	A	T	S	T	∅	∅	4	7	1	3	1	∅	∅																							273	-	eː	t	ʃ	-	∅	∅	_	E	T	S	_	∅	∅	0	7	1	3	0	∅	∅	274	-	aː	t	s	-	∅	∅	_	A	T	S	_	∅	∅	0	7	1	3	0	∅	∅
5	1.0000	1	0.2000	1041																							272	d	n	a	t	∅	∅	∅	T	N	A	T	∅	∅	∅	1	4	7	1	∅	∅	∅																							273	-	-	eː	t	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	274	-	-	aː	t	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.2500	4	1.0000	1071																							275	s	∅	∅	∅	w	ɛ	l	S	∅	∅	∅	W	E	L	3	∅	∅	∅	6	7	5																							276	ʃ	∅	∅	∅	v	e	l	S	∅	∅	∅	B	E	L	3	∅	∅	∅	3	7	5																						
2	0.5000	3	0.7500	1071																							275	w	s	∅	∅	ɛ	l	∅	W	S	∅	∅	E	L	∅	6	3	∅	∅	7	5	∅																							276	v	ʃ	∅	∅	e	l	∅	B	S	∅	∅	E	L	∅	3	3	∅	∅	7	5	∅																						
3	0.7500	2	0.5000	1071																							275	ɛ	w	s	∅	l	∅	∅	E	W	S	∅	L	∅	∅	7	6	3	∅	5	∅	∅																							276	e	v	ʃ	∅	l	∅	∅	E	B	S	∅	L	∅	∅	7	3	3	∅	5	∅	∅																						
4	1.0000	1	0.2500	1071																							275	l	ɛ	w	s	∅	∅	∅	L	E	W	S	∅	∅	∅	5	7	6	3	∅	∅	∅																							276	l	e	v	ʃ	∅	∅	∅	L	E	B	S	∅	∅	∅	5	7	3	3	∅	∅	∅																						
1	0.2000	5	1.0000	1078																							277	d	∅	∅	∅	r	ɪ	ŋ	T	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																							278	t	∅	∅	∅	r	i	ŋ	T	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																						
2	0.4000	4	0.8000	1078																							277	r	d	∅	∅	ɪ	ŋ	k	R	T	∅	∅	I	N	K	5	1	∅	∅	7	4	1																							278	r	t	∅	∅	i	ŋ	k	R	T	∅	∅	I	N	K	5	1	∅	∅	7	4	1																						
3	0.6000	3	0.6000	1078																							277	ɪ	r	d	∅	ŋ	k	∅	I	R	T	∅	N	K	∅	7	5	1	∅	4	1	∅																							278	i	r	t	∅	ŋ	k	∅	I	R	T	∅	N	K	∅	7	5	1	∅	4	1	∅																						
4	0.8000	2	0.4000	1078																							277	ŋ	ɪ	r	d	k	∅	∅	N	I	R	T	K	∅	∅	4	7	5	1	1	∅	∅																							278	ŋ	i	r	t	k	∅	∅	N	I	R	T	K	∅	∅	4	7	5	1	1	∅	∅																						
5	1.0000	1	0.2000	1078																							277	k	ŋ	ɪ	r	∅	∅	∅	K	N	I	R	∅	∅	∅	1	4	7	5	∅	∅	∅																							278	k	ŋ	i	r	∅	∅	∅	K	N	I	R	∅	∅	∅	1	4	7	5	∅	∅	∅																						
1	0.2000	5	1.0000	1088																							279	r	∅	∅	∅	e	-	-	R	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0																							280	r	∅	∅	∅	eː	g	ə	R	∅	∅	∅	E	K	E	5	∅	∅	∅	7	1	7																						
2	0.4000	4	0.8000	1088																							279	e	r	∅	∅	-	-	n	E	R	∅	∅	_	_	N	7	5	∅	∅	0	0	4																							280	eː	r	∅	∅	g	ə	n	E	R	∅	∅	K	E	N	7	5	∅	∅	1	7	4																						
3	0.6000	3	0.6000	1088																							279	-	e	r	∅	-	n	∅	_	E	R	∅	_	N	∅	0	7	5	∅	0	4	∅																							280	g	eː	r	∅	ə	n	∅	K	E	R	∅	E	N	∅	1	7	5	∅	7	4	∅																						
4	0.8000	2	0.4000	1088																							279	-	-	e	r	n	∅	∅	_	_	E	R	N	∅	∅	0	0	7	5	4	∅	∅																							280	ə	g	eː	r	n	∅	∅	E	K	E	R	N	∅	∅	7	1	7	5	4	∅	∅																						
