index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
6	1.0000	1	0.1667	683	225	o	d	-	n	∅	∅	∅	U	T	_	N	∅	∅	∅	7	1	0	4	∅	∅	∅																							226	e	t	-	-	∅	∅	∅	E	T	_	_	∅	∅	∅	7	1	0	0	∅	∅	∅																							227	-	t	i	n	∅	∅	∅	_	T	I	N	∅	∅	∅	0	1	7	4	∅	∅	∅
1	0.3333	3	1.0000	687																							228	θ	∅	∅	∅	ɪ	k	∅	D	∅	∅	∅	I	K	∅	3	∅	∅	∅	7	1	∅																							229	d	∅	∅	∅	i	k	∅	T	∅	∅	∅	I	K	∅	1	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	687																							228	ɪ	θ	∅	∅	k	∅	∅	I	D	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅																							229	i	d	∅	∅	k	∅	∅	I	T	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	687																							228	k	ɪ	θ	∅	∅	∅	∅	K	I	D	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							229	k	i	d	∅	∅	∅	∅	K	I	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																						
1	0.2000	5	1.0000	695																																													230	n	∅	∅	∅	-	ɥ	a	N	∅	∅	∅	_	J	A	4	∅	∅	∅	0	6	7																							231	n	∅	∅	∅	uː	b	eː	N	∅	∅	∅	Y	P	E	4	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	695																																													230	-	n	∅	∅	ɥ	a	ʒ	_	N	∅	∅	J	A	S	0	4	∅	∅	6	7	3																							231	uː	n	∅	∅	b	eː	-	Y	N	∅	∅	P	E	_	7	4	∅	∅	1	7	0
3	0.6000	3	0.6000	695																																													230	ɥ	-	n	∅	a	ʒ	∅	J	_	N	∅	A	S	∅	6	0	4	∅	7	3	∅																							231	b	uː	n	∅	eː	-	∅	P	Y	N	∅	E	_	∅	1	7	4	∅	7	0	∅
4	0.8000	2	0.4000	695																																													230	a	ɥ	-	n	ʒ	∅	∅	A	J	_	N	S	∅	∅	7	6	0	4	3	∅	∅																							231	eː	b	uː	n	-	∅	∅	E	P	Y	N	_	∅	∅	7	1	7	4	0	∅	∅
5	1.0000	1	0.2000	695																																													230	ʒ	a	ɥ	-	∅	∅	∅	S	A	J	_	∅	∅	∅	3	7	6	0	∅	∅	∅																							231	-	eː	b	uː	∅	∅	∅	_	E	P	Y	∅	∅	∅	0	7	1	7	∅	∅	∅
1	0.3333	3	1.0000	711																							232	b	∅	∅	∅	ai	t	∅	P	∅	∅	∅	A	T	∅	1	∅	∅	∅	7	1	∅																							233	b	∅	∅	∅	ai	s	∅	P	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	711																							232	ai	b	∅	∅	t	∅	∅	A	P	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅																							233	ai	b	∅	∅	s	∅	∅	A	P	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	711																							232	t	ai	b	∅	∅	∅	∅	T	A	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							233	s	ai	b	∅	∅	∅	∅	S	A	P	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																						
1	0.2000	5	1.0000	712																																													234	m	∅	∅	∅	ɔ	r	-	M	∅	∅	∅	U	R	_	4	∅	∅	∅	7	5	0																							235	m	∅	∅	∅	o	r	d	M	∅	∅	∅	U	R	T	4	∅	∅	∅	7	5	1
2	0.4000	4	0.8000	712																																													234	ɔ	m	∅	∅	r	-	-	U	M	∅	∅	R	_	_	7	4	∅	∅	5	0	0																							235	o	m	∅	∅	r	d	eː	U	M	∅	∅	R	T	E	7	4	∅	∅	5	1	7
3	0.6000	3	0.6000	712																																													234	r	ɔ	m	∅	-	-	∅	R	U	M	∅	_	_	∅	5	7	4	∅	0	0	∅																							235	r	o	m	∅	d	eː	∅	R	U	M	∅	T	E	∅	5	7	4	∅	1	7	∅
4	0.8000	2	0.4000	712																																													234	-	r	ɔ	m	-	∅	∅	_	R	U	M	_	∅	∅	0	5	7	4	0	∅	∅																							235	d	r	o	m	eː	∅	∅	T	R	U	M	E	∅	∅	1	5	7	4	7	∅	∅
5	1.0000	1	0.2000	712																																													234	-	-	r	ɔ	∅	∅	∅	_	_	R	U	∅	∅	∅	0	0	5	7	∅	∅	∅																							235	eː	d	r	o	∅	∅	∅	E	T	R	U	∅	∅	∅	7	1	5	7	∅	∅	∅
1	0.3333	3	1.0000	717																							236	ð	∅	∅	∅	ɛ	r	∅	D	∅	∅	∅	E	R	∅	3	∅	∅	∅	7	5	∅																							237	d	∅	∅	∅	aː	-	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	717																							236	ɛ	ð	∅	∅	r	∅	∅	E	D	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																							237	aː	d	∅	∅	-	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	717																							236	r	ɛ	ð	∅	∅	∅	∅	R	E	D	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							237	-	aː	d	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.2000	5	1.0000	745																							238	f	∅	∅	∅	ɛ	ð	ə	B	∅	∅	∅	E	D	E	3	∅	∅	∅	7	3	7																							239	f	∅	∅	∅	eː	d	ə	B	∅	∅	∅	E	T	E	3	∅	∅	∅	7	1	7	240	p	∅	∅	∅	e	nː	a	P	∅	∅	∅	E	N	A	1	∅	∅	∅	7	4	7
2	0.4000	4	0.8000	745																							238	ɛ	f	∅	∅	ð	ə	r	E	B	∅	∅	D	E	R	7	3	∅	∅	3	7	5																							239	eː	f	∅	∅	d	ə	r	E	B	∅	∅	T	E	R	7	3	∅	∅	1	7	5	240	e	p	∅	∅	nː	a	-	E	P	∅	∅	N	A	_	7	1	∅	∅	4	7	0
3	0.6000	3	0.6000	745																							238	ð	ɛ	f	∅	ə	r	∅	D	E	B	∅	E	R	∅	3	7	3	∅	7	5	∅																							239	d	eː	f	∅	ə	r	∅	T	E	B	∅	E	R	∅	1	7	3	∅	7	5	∅	240	nː	e	p	∅	a	-	∅	N	E	P	∅	A	_	∅	4	7	1	∅	7	0	∅
4	0.8000	2	0.4000	745																							238	ə	ð	ɛ	f	r	∅	∅	E	D	E	B	R	∅	∅	7	3	7	3	5	∅	∅																							239	ə	d	eː	f	r	∅	∅	E	T	E	B	R	∅	∅	7	1	7	3	5	∅	∅	240	a	nː	e	p	-	∅	∅	A	N	E	P	_	∅	∅	7	4	7	1	0	∅	∅
5	1.0000	1	0.2000	745																							238	r	ə	ð	ɛ	∅	∅	∅	R	E	D	E	∅	∅	∅	5	7	3	7	∅	∅	∅																							239	r	ə	d	eː	∅	∅	∅	R	E	T	E	∅	∅	∅	5	7	1	7	∅	∅	∅	240	-	a	nː	e	∅	∅	∅	_	A	N	E	∅	∅	∅	0	7	4	7	∅	∅	∅
1	0.1429	7	1.0000	752																																													241	r	∅	∅	∅	ɛ	s	p	R	∅	∅	∅	E	S	P	5	∅	∅	∅	7	3	1																							242	-	∅	∅	∅	-	s	p	_	∅	∅	∅	_	S	P	0	∅	∅	∅	0	3	1
2	0.2857	6	0.8571	752																																													241	ɛ	r	∅	∅	s	p	i	E	R	∅	∅	S	P	I	7	5	∅	∅	3	1	7																							242	-	-	∅	∅	s	p	iː	_	_	∅	∅	S	P	I	0	0	∅	∅	3	1	7
3	0.4286	5	0.7143	752																																													241	s	ɛ	r	∅	p	i	r	S	E	R	∅	P	I	R	3	7	5	∅	1	7	5																							242	s	-	-	∅	p	iː	r	S	_	_	∅	P	I	R	3	0	0	∅	1	7	5
4	0.5714	4	0.5714	752																																													241	p	s	ɛ	r	i	r	e	P	S	E	R	I	R	E	1	3	7	5	7	5	7																							242	p	s	-	-	iː	r	aː	P	S	_	_	I	R	A	1	3	0	0	7	5	7
5	0.7143	3	0.4286	752																																													241	i	p	s	ɛ	r	e	∅	I	P	S	E	R	E	∅	7	1	3	7	5	7	∅																							242	iː	p	s	-	r	aː	∅	I	P	S	_	R	A	∅	7	1	3	0	5	7	∅
6	0.8571	2	0.2857	752																																													241	r	i	p	s	e	∅	∅	R	I	P	S	E	∅	∅	5	7	1	3	7	∅	∅																							242	r	iː	p	s	aː	∅	∅	R	I	P	S	A	∅	∅	5	7	1	3	7	∅	∅
7	1.0000	1	0.1429	752																																													241	e	r	i	p	∅	∅	∅	E	R	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅																							242	aː	r	iː	p	∅	∅	∅	A	R	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.2000	5	1.0000	760																							243	h	∅	∅	∅	ɛ	-	-	H	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																																													244	k	∅	∅	∅	a	p	u	K	∅	∅	∅	A	P	Y	1	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	760																							243	ɛ	h	∅	∅	-	-	d	E	H	∅	∅	_	_	T	7	3	∅	∅	0	0	1																																													244	a	k	∅	∅	p	u	t	A	K	∅	∅	P	Y	T	7	1	∅	∅	1	7	1
3	0.6000	3	0.6000	760																							243	-	ɛ	h	∅	-	d	∅	_	E	H	∅	_	T	∅	0	7	3	∅	0	1	∅																																													244	p	a	k	∅	u	t	∅	P	A	K	∅	Y	T	∅	1	7	1	∅	7	1	∅
4	0.8000	2	0.4000	760																							243	-	-	ɛ	h	d	∅	∅	_	_	E	H	T	∅	∅	0	0	7	3	1	∅	∅																																													244	u	p	a	k	t	∅	∅	Y	P	A	K	T	∅	∅	7	1	7	1	1	∅	∅
5	1.0000	1	0.2000	760																							243	d	-	-	ɛ	∅	∅	∅	T	_	_	E	∅	∅	∅	1	0	0	7	∅	∅	∅																																													244	t	u	p	a	∅	∅	∅	T	Y	P	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.1667	6	1.0000	769	245	-	∅	∅	∅	p	ə	ʃ	_	∅	∅	∅	P	E	S	0	∅	∅	∅	1	7	3																																																																			246	s	∅	∅	∅	p	u	-	S	∅	∅	∅	P	Y	_	3	∅	∅	∅	1	7	0
2	0.3333	5	0.8333	769	245	p	-	∅	∅	ə	ʃ	t	P	_	∅	∅	E	S	T	1	0	∅	∅	7	3	1																																																																			246	p	s	∅	∅	u	-	-	P	S	∅	∅	Y	_	_	1	3	∅	∅	7	0	0
3	0.5000	4	0.6667	769	245	ə	p	-	∅	ʃ	t	y	E	P	_	∅	S	T	Y	7	1	0	∅	3	1	7																																																																			246	u	p	s	∅	-	-	e	Y	P	S	∅	_	_	E	7	1	3	∅	0	0	7
4	0.6667	3	0.5000	769	245	ʃ	ə	p	-	t	y	∅	S	E	P	_	T	Y	∅	3	7	1	0	1	7	∅																																																																			246	-	u	p	s	-	e	∅	_	Y	P	S	_	E	∅	0	7	1	3	0	7	∅
5	0.8333	2	0.3333	769	245	t	ʃ	ə	p	y	∅	∅	T	S	E	P	Y	∅	∅	1	3	7	1	7	∅	∅																																																																			246	-	-	u	p	e	∅	∅	_	_	Y	P	E	∅	∅	0	0	7	1	7	∅	∅
6	1.0000	1	0.1667	769	245	y	t	ʃ	ə	∅	∅	∅	Y	T	S	E	∅	∅	∅	7	1	3	7	∅	∅	∅																																																																			246	e	-	-	u	∅	∅	∅	E	_	_	Y	∅	∅	∅	7	0	0	7	∅	∅	∅
1	0.3333	3	1.0000	772																							247	ð	∅	∅	∅	a	t	∅	D	∅	∅	∅	A	T	∅	3	∅	∅	∅	7	1	∅																							248	d	∅	∅	∅	a	s	∅	T	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	772																							247	a	ð	∅	∅	t	∅	∅	A	D	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅																							248	a	d	∅	∅	s	∅	∅	A	T	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	772																							247	t	a	ð	∅	∅	∅	∅	T	A	D	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							248	s	a	d	∅	∅	∅	∅	S	A	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																						
1	0.2500	4	1.0000	779																							249	f	∅	∅	∅	ai	ə	r	B	∅	∅	∅	A	E	R	3	∅	∅	∅	7	7	5																							250	f	∅	∅	∅	oi	ə	r	B	∅	∅	∅	U	E	R	3	∅	∅	∅	7	7	5																						
2	0.5000	3	0.7500	779																							249	ai	f	∅	∅	ə	r	∅	A	B	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅																							250	oi	f	∅	∅	ə	r	∅	U	B	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅																						
3	0.7500	2	0.5000	779																							249	ə	ai	f	∅	r	∅	∅	E	A	B	∅	R	∅	∅	7	7	3	∅	5	∅	∅																							250	ə	oi	f	∅	r	∅	∅	E	U	B	∅	R	∅	∅	7	7	3	∅	5	∅	∅																						
4	1.0000	1	0.2500	779																							249	r	ə	ai	f	∅	∅	∅	R	E	A	B	∅	∅	∅	5	7	7	3	∅	∅	∅																							250	r	ə	oi	f	∅	∅	∅	R	E	U	B	∅	∅	∅	5	7	7	3	∅	∅	∅																						
1	0.3333	3	1.0000	786																							251	h	∅	∅	∅	ɪ	r	∅	H	∅	∅	∅	I	R	∅	3	∅	∅	∅	7	5	∅																							252	h	∅	∅	∅	øː	r	∅	H	∅	∅	∅	U	R	∅	3	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	786																							251	ɪ	h	∅	∅	r	∅	∅	I	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																							252	øː	h	∅	∅	r	∅	∅	U	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	786																							251	r	ɪ	h	∅	∅	∅	∅	R	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							252	r	øː	h	∅	∅	∅	∅	R	U	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																						
1	0.2000	5	1.0000	793																							253	l	∅	∅	∅	ɪ	v	ə	L	∅	∅	∅	I	B	E	5	∅	∅	∅	7	3	7																							254	l	∅	∅	∅	eː	b	ə	L	∅	∅	∅	E	P	E	5	∅	∅	∅	7	1	7																						
2	0.4000	4	0.8000	793																							253	ɪ	l	∅	∅	v	ə	r	I	L	∅	∅	B	E	R	7	5	∅	∅	3	7	5																							254	eː	l	∅	∅	b	ə	r	E	L	∅	∅	P	E	R	7	5	∅	∅	1	7	5																						
3	0.6000	3	0.6000	793																							253	v	ɪ	l	∅	ə	r	∅	B	I	L	∅	E	R	∅	3	7	5	∅	7	5	∅																							254	b	eː	l	∅	ə	r	∅	P	E	L	∅	E	R	∅	1	7	5	∅	7	5	∅																						
4	0.8000	2	0.4000	793																							253	ə	v	ɪ	l	r	∅	∅	E	B	I	L	R	∅	∅	7	3	7	5	5	∅	∅																							254	ə	b	eː	l	r	∅	∅	E	P	E	L	R	∅	∅	7	1	7	5	5	∅	∅																						
5	1.0000	1	0.2000	793																							253	r	ə	v	ɪ	∅	∅	∅	R	E	B	I	∅	∅	∅	5	7	3	7	∅	∅	∅																							254	r	ə	b	eː	∅	∅	∅	R	E	P	E	∅	∅	∅	5	7	1	7	∅	∅	∅																						
1	0.2500	4	1.0000	808																							255	h	∅	∅	∅	o	l	d	H	∅	∅	∅	U	L	T	3	∅	∅	∅	7	5	1																							256	h	∅	∅	∅	a	l	t	H	∅	∅	∅	A	L	T	3	∅	∅	∅	7	5	1																						
2	0.5000	3	0.7500	808																							255	o	h	∅	∅	l	d	∅	U	H	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅																							256	a	h	∅	∅	l	t	∅	A	H	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅																						
3	0.7500	2	0.5000	808																							255	l	o	h	∅	d	∅	∅	L	U	H	∅	T	∅	∅	5	7	3	∅	1	∅	∅																							256	l	a	h	∅	t	∅	∅	L	A	H	∅	T	∅	∅	5	7	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	808																							255	d	l	o	h	∅	∅	∅	T	L	U	H	∅	∅	∅	1	5	7	3	∅	∅	∅																							256	t	l	a	h	∅	∅	∅	T	L	A	H	∅	∅	∅	1	5	7	3	∅	∅	∅																						
1	0.2500	4	1.0000	809																																													257	t	∅	∅	∅	ə	n	-	T	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0																							258	t	∅	∅	∅	e	n	eː	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	809																																													257	ə	t	∅	∅	n	-	∅	E	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							258	e	t	∅	∅	n	eː	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	809																																													257	n	ə	t	∅	-	∅	∅	N	E	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							258	n	e	t	∅	eː	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	809																																													257	-	n	ə	t	∅	∅	∅	_	N	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅																							258	eː	n	e	t	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	827																							259	s	∅	∅	∅	l	i	p	S	∅	∅	∅	L	I	P	3	∅	∅	∅	5	7	1																							260	ʃ	∅	∅	∅	l	aː	f	S	∅	∅	∅	L	A	B	3	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	827																							259	l	s	∅	∅	i	p	∅	L	S	∅	∅	I	P	∅	5	3	∅	∅	7	1	∅																							260	l	ʃ	∅	∅	aː	f	∅	L	S	∅	∅	A	B	∅	5	3	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	827																							259	i	l	s	∅	p	∅	∅	I	L	S	∅	P	∅	∅	7	5	3	∅	1	∅	∅																							260	aː	l	ʃ	∅	f	∅	∅	A	L	S	∅	B	∅	∅	7	5	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	827																							259	p	i	l	s	∅	∅	∅	P	I	L	S	∅	∅	∅	1	7	5	3	∅	∅	∅																							260	f	aː	l	ʃ	∅	∅	∅	B	A	L	S	∅	∅	∅	3	7	5	3	∅	∅	∅																						
1	0.2000	5	1.0000	828																																													261	d	∅	∅	∅	ɔ	r	-	T	∅	∅	∅	U	R	_	1	∅	∅	∅	7	5	0																							262	d	∅	∅	∅	o	r	m	T	∅	∅	∅	U	R	M	1	∅	∅	∅	7	5	4
2	0.4000	4	0.8000	828																																													261	ɔ	d	∅	∅	r	-	-	U	T	∅	∅	R	_	_	7	1	∅	∅	5	0	0																							262	o	d	∅	∅	r	m	iː	U	T	∅	∅	R	M	I	7	1	∅	∅	5	4	7
3	0.6000	3	0.6000	828																																													261	r	ɔ	d	∅	-	-	∅	R	U	T	∅	_	_	∅	5	7	1	∅	0	0	∅																							262	r	o	d	∅	m	iː	∅	R	U	T	∅	M	I	∅	5	7	1	∅	4	7	∅
4	0.8000	2	0.4000	828																																													261	-	r	ɔ	d	-	∅	∅	_	R	U	T	_	∅	∅	0	5	7	1	0	∅	∅																							262	m	r	o	d	iː	∅	∅	M	R	U	T	I	∅	∅	4	5	7	1	7	∅	∅
5	1.0000	1	0.2000	828																																													261	-	-	r	ɔ	∅	∅	∅	_	_	R	U	∅	∅	∅	0	0	5	7	∅	∅	∅																							262	iː	m	r	o	∅	∅	∅	I	M	R	U	∅	∅	∅	7	4	5	7	∅	∅	∅
1	0.2500	4	1.0000	841																							263	f	∅	∅	∅	l	ai	-	B	∅	∅	∅	L	A	_	3	∅	∅	∅	5	7	0																							264	f	∅	∅	∅	l	iː	g	B	∅	∅	∅	L	I	K	3	∅	∅	∅	5	7	1																						
2	0.5000	3	0.7500	841																							263	l	f	∅	∅	ai	-	∅	L	B	∅	∅	A	_	∅	5	3	∅	∅	7	0	∅																							264	l	f	∅	∅	iː	g	∅	L	B	∅	∅	I	K	∅	5	3	∅	∅	7	1	∅																						
3	0.7500	2	0.5000	841																							263	ai	l	f	∅	-	∅	∅	A	L	B	∅	_	∅	∅	7	5	3	∅	0	∅	∅																							264	iː	l	f	∅	g	∅	∅	I	L	B	∅	K	∅	∅	7	5	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	841																							263	-	ai	l	f	∅	∅	∅	_	A	L	B	∅	∅	∅	0	7	5	3	∅	∅	∅																							264	g	iː	l	f	∅	∅	∅	K	I	L	B	∅	∅	∅	1	7	5	3	∅	∅	∅																						
1	0.2500	4	1.0000	842																																													265	v	∅	∅	∅	ɔ	l	e	B	∅	∅	∅	U	L	E	3	∅	∅	∅	7	5	7																							266	w	∅	∅	∅	o	l	aː	W	∅	∅	∅	U	L	A	6	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	842																																													265	ɔ	v	∅	∅	l	e	∅	U	B	∅	∅	L	E	∅	7	3	∅	∅	5	7	∅																							266	o	w	∅	∅	l	aː	∅	U	W	∅	∅	L	A	∅	7	6	∅	∅	5	7	∅
3	0.7500	2	0.5000	842																																													265	l	ɔ	v	∅	e	∅	∅	L	U	B	∅	E	∅	∅	5	7	3	∅	7	∅	∅																							266	l	o	w	∅	aː	∅	∅	L	U	W	∅	A	∅	∅	5	7	6	∅	7	∅	∅
4	1.0000	1	0.2500	842																																													265	e	l	ɔ	v	∅	∅	∅	E	L	U	B	∅	∅	∅	7	5	7	3	∅	∅	∅																							266	aː	l	o	w	∅	∅	∅	A	L	U	W	∅	∅	∅	7	5	7	6	∅	∅	∅
1	0.3333	3	1.0000	863																							267	ð	∅	∅	∅	ɪ	s	∅	D	∅	∅	∅	I	S	∅	3	∅	∅	∅	7	3	∅																							268	d	∅	∅	∅	iː	z	∅	T	∅	∅	∅	I	S	∅	1	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	863																							267	ɪ	ð	∅	∅	s	∅	∅	I	D	∅	∅	S	∅	∅	7	3	∅	∅	3	∅	∅																							268	iː	d	∅	∅	z	∅	∅	I	T	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	863																							267	s	ɪ	ð	∅	∅	∅	∅	S	I	D	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																							268	z	iː	d	∅	∅	∅	∅	S	I	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																						
1	0.1429	7	1.0000	871	269	d	∅	∅	∅	r	-	e	T	∅	∅	∅	R	_	E	1	∅	∅	∅	5	0	7																							270	d	∅	∅	∅	r	w	a	T	∅	∅	∅	R	W	A	1	∅	∅	∅	5	6	7																							271	-	∅	∅	∅	r	-	eː	_	∅	∅	∅	R	_	E	0	∅	∅	∅	5	0	7
2	0.2857	6	0.8571	871	269	r	d	∅	∅	-	e	j	R	T	∅	∅	_	E	J	5	1	∅	∅	0	7	6																							270	r	d	∅	∅	w	a	-	R	T	∅	∅	W	A	_	5	1	∅	∅	6	7	0																							271	r	-	∅	∅	-	eː	k	R	_	∅	∅	_	E	K	5	0	∅	∅	0	7	1
3	0.4286	5	0.7143	871	269	-	r	d	∅	e	j	t	_	R	T	∅	E	J	T	0	5	1	∅	7	6	1																							270	w	r	d	∅	a	-	t	W	R	T	∅	A	_	T	6	5	1	∅	7	0	1																							271	-	r	-	∅	eː	k	t	_	R	_	∅	E	K	T	0	5	0	∅	7	1	1
4	0.5714	4	0.5714	871	269	e	-	r	d	j	t	-	E	_	R	T	J	T	_	7	0	5	1	6	1	0																							270	a	w	r	d	-	t	-	A	W	R	T	_	T	_	7	6	5	1	0	1	0																							271	eː	-	r	-	k	t	o	E	_	R	_	K	T	U	7	0	5	0	1	1	7
5	0.7143	3	0.4286	871	269	j	e	-	r	t	-	∅	J	E	_	R	T	_	∅	6	7	0	5	1	0	∅																							270	-	a	w	r	t	-	∅	_	A	W	R	T	_	∅	0	7	6	5	1	0	∅																							271	k	eː	-	r	t	o	∅	K	E	_	R	T	U	∅	1	7	0	5	1	7	∅
6	0.8571	2	0.2857	871	269	t	j	e	-	-	∅	∅	T	J	E	_	_	∅	∅	1	6	7	0	0	∅	∅																							270	t	-	a	w	-	∅	∅	T	_	A	W	_	∅	∅	1	0	7	6	0	∅	∅																							271	t	k	eː	-	o	∅	∅	T	K	E	_	U	∅	∅	1	1	7	0	7	∅	∅
7	1.0000	1	0.1429	871	269	-	t	j	e	∅	∅	∅	_	T	J	E	∅	∅	∅	0	1	6	7	∅	∅	∅																							270	-	t	-	a	∅	∅	∅	_	T	_	A	∅	∅	∅	0	1	0	7	∅	∅	∅																							271	o	t	k	eː	∅	∅	∅	U	T	K	E	∅	∅	∅	7	1	1	7	∅	∅	∅
1	0.2000	5	1.0000	884																							272	w	∅	∅	∅	ə	r	m	W	∅	∅	∅	E	R	M	6	∅	∅	∅	7	5	4	273	v	∅	∅	∅	ɛ	r	-	B	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0	274	v	∅	∅	∅	u	r	m	B	∅	∅	∅	Y	R	M	3	∅	∅	∅	7	5	4	275	w	∅	∅	∅	e	r	m	W	∅	∅	∅	E	R	M	6	∅	∅	∅	7	5	4
