COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
6651-7							aːu aːu ¹									
6652-7							ȶ e n ¹									
1817-7							aːu aːu ¹									
1818-7							ȶ aːu e ¹									
11052-7							ȶ aːu ¹									
1230-7							aːu aːu ¹									
3380-7							h e ¹									
8174-7							ȶ e aːu ¹									
8599-7							ȶ aːu e aːu ¹									
7782-7							ȶ e e ¹									
8294-7							aːu ə ¹									
8514-7							ʔ e ¹									
9669-7							aːu aːu e ¹									
8531-7							ʔ ai ¹									
7954-7							ʔ aːu ¹									
9968-7							ȶ a aːu ¹									
8040-7							ȶ a ¹									
9304-7							ȶ ai ¹									
8345-7							ȶ e ¹									
8765-7							ȶ ə ¹									
8849-7							ȶ e ŋ ¹									
9286-7							ȶ aːu ə ŋ ¹									
9581-7							aːu w ə n ¹									
9267-7							aːu j a ¹									
8497-7							ȶ e n ¹									
7602-7							ʔ aːu ¹									
8431-7							ȶ aːu e n ¹									
10036-7							ȶ aːu ¹									
10019-7							aːu a ¹									
9216-7							ȶ e ¹									
8074-7							ȶ a t ¹									
9511-7							ȶ a n ¹									
8243-7							ʔ aːu e aːu ¹									
9250-7							ȶ j e aːu ¹									
7568-7							ȶ aːu ¹									
8832-7							ʔ aːu ¹									
8057-7							ȶ e ¹									
7716-7							ȶ aːu ¹									
9899-7							ȶ ai ¹									
7585-7							ʔ aːu ¹									
8582-7							ȶ aːu a ¹									
9097-7							ȶ a aːu ¹									
10125-7							v a ¹									
9460-7							aːu aːu ¹									
9649-7							ȶ ə t ¹									
9870-7							aːu a ¹									
8680-7							aːu a aːu ¹									
7699-7							ȶ e t ¹									
9001-7							aːu aːu ə t ¹									
9494-7							ȶ e ¹									
7666-7							h w ə n ¹									
9598-7							t j e k ¹									
8023-7							ȶ e aːu ¹									
9053-7							ȶ ə t ¹									
10091-7							ȶ e ¹									
10002-7							ȶ aːu e ¹									
7765-7							ʔ ai ¹									
8800-7							ȶ e ¹									
9934-7							ʔ a ¹									
9985-7							ʔ aːu ¹									
7850-7							ȶ a ¹									
7816-7							ȶ a aːu ¹									
8663-7							ȶ aːu aːu ¹									
8697-7							ȶ e t ¹									
9615-7							ȶ aːu ə n ¹									
8362-7							ȶ e t ¹									
8091-7							ȶ ai ¹									
8748-7							ȶ a ¹									
22-7							ʔ ai ¹									
11084-7							ȶ ʔ e ¹									
7365-7							ȶ aːu ¹									
4201-7							ȶ ʔ e ¹									
5841-7							ȶ a ¹									
4640-7							ȶ a ¹									
662-7							aːu e n ¹									
384-7							e aːu ¹									
5151-7							ȶ e ¹									
1399-7							ȶ ai ¹									
5259-7							ȶ j e t ¹									
10353-7							ȶ a ¹									
10370-7							ȶ aːu ¹									
7401-7							h aː aːu ¹									
2958-7							ʔ e ¹									
2770-7							e aːu ¹									
6434-7							aːu aːu e ¹									
6192-7							h ə t ¹									
2231-7							ȶ aːu t ¹									
5116-7							ȶ ai ¹									
7297-7							ȶ e t ¹									
3731-7							ȶ e ¹									
748-7							ȶ a aːu ¹									
2180-7							ȶ a aːu ¹									
4107-7							aːu a aːu ¹									
2688-7							ȶ w ə n ¹									
616-7							ȶ e ŋ ¹									
1898-7							ȶ a ¹									
203-7							ȶ aːu ¹									
897-7							ȶ aːu a ¹									
10189-7							ȶ j ə n ¹									
1592-7							ȶ aːu ¹									
6088-7							ȶ aːu e ŋ ¹									
2975-7							ȶ a ŋ ¹									
6714-7							ȶ e aːu ¹									
731-7							ȶ a aːu ¹									
2722-7							aːu e ¹									
5637-7							ȶ aːu t ¹									
765-7							ȶ e ¹									
1695-7							ȶ aːu aːu ¹									
2112-7							ȶ aːu e ¹									
6634-7							ȶ a ¹									
7331-7							ȶ a ¹									
7348-7							ȶ a ŋ ¹									
6527-7							ʔ ai ¹									
3568-7							ȶ a n ¹									
4378-7							ȶ aːu ¹									
6292-7							ȶ j e n ¹									
3585-7							ȶ ə ŋ ¹									
4428-7							ȶ a aːu ¹									
7046-7							h j ə ŋ ¹									
1915-7							ʔ aːu e aːu ¹									
4518-7							ȶ e aːu ¹									
2516-7							ȶ aːu e ¹									
4480-7							ȶ e n ¹									
2499-7							ȶ aːu e ¹									
5584-7							ʔ e ¹									
2429-7							ʔ e ¹									
5224-7							ʔ aːu ¹									
3464-7							ȶ ə ¹									
10142-7							ȶ e ŋ ¹									
7159-7							ȶ a n ¹									
6599-7							ʔ ai ¹									
10207-7							m ai ¹									
6837-7							ȶ e n ¹									
2654-7							ʔ ai ¹									
367-7							ȶ ə ¹									
5858-7							aːu e a ¹									
5944-7							h a ŋ ¹									
7138-7							ʔ aːu ¹									
4845-7							e a ¹									
10570-7							ʔ aːu ¹									
5300-7							ȶ aːu ə n ¹									
1748-7							h aːu ¹									
3532-7							ʔ ai ¹									
310-7							ʔ ai ¹									
4321-7							ȶ a ¹									
6685-7							ʔ ai ¹									
89-7							ʔ a ¹									
153-7							ȶ ai ¹									
120-7							m aːu ai ¹									
50-7							ʔ aːu ai ¹									
4947-7							ȶ e aːu ¹									
8866-7							aːu aːu e ¹									
9165-7							ȶ e ¹									
9765-7							ȶ ə t ¹									
7520-7							ȶ aːu ¹									
8565-7							ȶ aːu ŋ ¹									
8646-7							ȶ e m ¹									
9686-7							tʰ j ə t ¹									
10108-7							ȶ j e t ¹									
10073-7							ȶ a aːu ¹									
1536-7							aːu aːu əu ¹									
9131-7							h e ¹									
8799-7							ȶ ai ¹									
9721-7							ʔ ai ¹									
8448-7							aːu aːu aːu ¹									
1138-7							ȶ e e n ¹									
1502-7							ȶ i ¹									
3109-7							ȶ j ə aːu ¹									
3334-7							ȶ aːu ¹									
3748-7							ȶ e e k ¹									
3015-7							ȶ e ¹									
5031-7							ȶ aːu əu ¹									
1553-7							ȶ e aːu ¹									
224-7							ȶ ʔ e ¹									
5185-7							aːu a aːu ¹									
1933-7							ʔ aːu ¹									
2939-7							ȶ e ŋ ¹									
2551-7							ȶ a aːu ¹									
1646-7							ȶ aːu ¹									
5552-7							ȶ e ¹									
3159-7							h ʔ a ¹									
5876-7							ʔ aːu ¹									
4862-7							ȶ e ¹									
4008-7							ȶ aːu ¹									
3875-7							ʔ aːu ¹									
6036-7							ȶ e a ¹									
6398-7							e j e m ¹									
492-7							ȶ e e m ¹									
1627-7							ȶ o n ¹									
5927-7							h e m ¹									
3951-7							m ai ¹									
3049-7							m a aːu ¹									
6684-7							j aːu ¹									
1850-7							j aːu ¹									
3262-7							j aːu ¹									
8260-7							ȶ e k ¹									
9564-7							ʔ aːu ¹									
9443-7							ʔ aːu ¹									
7650-7							ȶ j e t ¹									
7683-7							ȶ a aːu ¹									
8616-7							aːu a aːu ¹									
11112-7							aːu ʔ a ¹									
11163-7							m a aːu ¹									
11130-7							m a aːu ¹									
7315-7							ȶ a ¹									
5241-7							t ai ¹									
3696-7							ʔ ai ¹									
1610-7							ȶ a aːu ¹									
5722-7							h e n ¹									
3317-7							ȶ ʔ aːu ¹									
4142-7							ȶ e ¹									
5705-7							ȶ j e ¹									
6242-7							ȶ e əu ¹									
1344-7							ȶ aː ŋ ¹									
3194-7							d a ¹									
6158-7							ȶ m əu ¹									
2821-7							e j ə n ¹									
4039-7							m aː t ¹									
10503-7							ȶ j a n ¹									
8399-7							ʔ a ¹									
9782-7							ȶ aːu t ¹									
9751-7							ȶ j e ¹									
1037-7							e aːu ¹									
10733-7							ʔ ai ¹									
1367-7							aːu aːu ŋ ¹									
4218-7							ȶ m əu ¹									
6053-7							ȶ a ai ¹									
6469-7							ȶ e aːu ¹									
532-7							ʔ aːu ¹									
1416-7							l a aːu ¹									
5334-7							ɣ aːu ¹									
10797-7							l aːu ¹									
3858-7							n aːu ¹									
3662-7							ʔ aːu ¹									
10256-7							h j ə n ¹									
2622-7							ȶ ə a ¹									
4235-7							ʔ a ¹									
6451-7							ʔ aːu ¹									
5401-7							m j a ¹									
2341-7							ȶ ai ¹									
5807-7							ʔ aːu ¹									
7208-7							ʔ aːu ¹									
3263-7							ȶ ə n ¹									
9477-7							ʔ a ¹									
9738-7							ȶ aː ¹									
8467-7							ɣ a ¹									
9632-7							v aːu ¹									
9382-7							k aːu ¹									
1-7							ȶ e ai ¹									
1800-7							h j ə ŋ ¹									
4964-7							m j ə ¹									
3791-7							h j ə ŋ ¹									
1784-7							e e ¹									
4304-7							ʔ aːu ¹									
2305-7							j w ə ¹									
9181-7							ʔ ai ai ¹									
9951-7							l j əu ¹									
8140-7							ȶ e e p ¹									
8108-7							ȶ e t ¹									
7638-7							aːu w aːu n ¹									
9887-7							pʰ j a ¹									
8192-7							ȶ e m ¹									
966-7							ȶ a ŋ ¹									
6882-8								h a n ¹								
6485-8								ʔ a n ¹								
4690-8								h o n ¹								
5671-8								ʔ j aː n ¹								
4272-8								l j aː p ¹								
10935-8								ʔ eu ¹								
4760-8								n j aː n ¹								
1881-8								h a n ¹								
4777-8								h j a t ¹								
10969-8								h a n ¹								
10970-8								ʁ u ¹								
10206-8								h a n ¹								
6565-8								ⁿd j a n ¹								
1281-8								ʔ j eu n ¹								
10569-8								n a m ¹								
6899-8								ⁿd j u ŋ ¹								
7081-8								ʔ eu ¹								
4090-8								ⁿd a m ¹								
2197-8								h u m ¹								
3352-8								t i ¹								
3892-8								h j a n ¹								
1071-8								q aː m ¹								
10313-8								ʁ eu ¹								
2671-8								ⁿd j aː t ¹								
5502-8								h j aː k ¹								
7382-8								ⁿd aː n ¹								
932-8								h a ŋ ¹								
533-8								ʁ eu ¹								
4159-8								z a ¹								
2804-8								n u k ¹								
5451-8								h eu ¹								
5773-8								ʔ eu ¹								
6933-8								ʔ eu ¹								
4657-8								ʔ eu ¹								
4658-8								h j aː ŋ ¹								
6966-8								h i ¹								
5351-8								z a ¹								
4073-8								t a ¹								
2163-8								h j aː ŋ ¹								
1121-8								h eu ¹								
5790-8								h aː ŋ ¹								
10413-8								ʁ a ¹								
6731-8								ʁ a ¹								
1645-8								ʁ a ¹								
4914-8								ʁ a ¹								
6175-8								ʁ a ¹								
3092-8								h aː ŋ ¹								
1247-8								l j eu n ¹								
5620-8								h j eu ¹								
4897-8								ʁ a ¹								
4811-8								ʔ aː ŋ ¹								
1213-8								ʔ eu ¹								
11019-8								ʁ aː ŋ ¹								
11020-8								ʔ eu ¹								
2129-8								ʔ a p ¹								
3211-8								n aː n ¹								
714-8								n o k ¹								
1729-8								q a ¹								
3679-8								ʁ a ¹								
1054-8								h j eu ¹								
7448-8								l u m ¹								
582-8								h eu ¹								
4743-8								m a n ¹								
5419-8								l j eu n ¹								
5601-8								ʔ i n ¹								
2705-8								h o m ¹								
6381-8								n o ŋ ¹								
1017-8								ʔ a ¹								
645-8								l u k ¹								
273-8								j a n ¹								
4338-8								ⁿd j a k ¹								
2533-8								ʔ i ¹								
1089-8								ʔ u p ¹								
843-8								n a n ¹								
2787-8								h w a t ¹								
4462-8								n u n ¹								
10918-8								h a n ¹								
6582-8								h eu ¹								
2070-8								t a ¹								
3075-8								n j a k ¹								
10848-8								z a ¹								
2480-8								h a n ¹								
2214-8								ʔ eu ¹								
7225-8								h a t ¹								
3515-8								ⁿd j a m ¹								
2588-8								h a n ¹								
2908-8								ⁿd j aː k ¹								
2393-8								ʁ a ¹								
1156-8								ʁ eu ¹								
2374-8								t a ¹								
2146-8								t a ¹								
5133-8								n a ŋ ¹								
4981-8								l u k ¹								
10239-8								ʁ a ¹								
599-8								n j u t ¹								
5048-8								ʔ eu ¹								
6331-8								h a ¹								
290-8								h i n ¹								
311-8								h aː k ¹								
3430-8								h j eu ¹								
5369-8								h j eu ¹								
2749-8								ȶ a n ¹								
2621-8								l j eu p ¹								
1181-8								t a k ¹								
949-8								t j eu ¹								
2839-8								t i n ¹								
861-8								l aː k ¹								
6773-8								l aː k ¹								
5739-8								l aː k ¹								
5740-8								h j a n ¹								
3550-8								h j u m ¹								
4445-8								p u t ¹								
680-8								l o ŋ ¹								
817-8								t a n ¹								
782-8								ⁿd j aː n ¹								
10396-8								n j eu ¹								
4606-8								n aː n ¹								
5207-8								h a a ¹								
7280-8								s i eu ¹								
6983-8								ʔ j u t ¹								
5168-8								ʔ a ŋ ¹								
1264-8								h eu ¹								
915-8								t eu ¹								
1767-8								s a ŋ ¹								
10901-8								ȶ j aː ŋ ¹								
10867-8								w o ŋ ¹								
417-8								ȶ j aː n ¹								
2285-8								t j eu ¹								
11002-8								ⁿd j a n ¹								
6348-8								ʁ eu ¹								
6349-8								ʁ aː eu ¹								
10602-8								ʔ a n ¹								
5654-8								m j aː n ¹								
880-8								ʁ eu ¹								
983-8								n aː n ¹								
2033-8								t i ¹								
1433-8								h̃ j eu ¹								
1467-8								ʔ u k ¹								
469-8								t j u m ¹								
3127-8								h j eu ¹								
4623-8								h a ¹								
7099-8								l j eu k ¹								
4726-8								h j a n ¹								
10465-8								ʔ aː n ¹								
5519-8								h a n ¹								
5893-8								ʔ j aː n ¹								
2857-8								t i n ¹								
3645-8								h aː n ¹								
3032-8								h j aː n ¹								
2088-8								h j a n ¹								
2463-8								ʔ u ¹								
4794-8								ʁ i ¹								
4569-8								l u ŋ ¹								
4586-8								h u ¹								
4552-8								p a ¹								
3228-8								ʔ o ŋ ¹								
3245-8								j eu ¹								
6651-8								l aː k ¹								
6652-8								ʔ aː n ¹								
1817-8								l aː k ¹								
1818-8								ⁿd j aː k ¹								
11052-8								n u ¹								
1230-8								l aː k ¹								
3380-8								h a k ¹								
8174-8								h u m ¹								
8599-8								ⁿd j a m ¹								
7782-8								t j eu ¹								
8294-8								l j a k ¹								
8514-8								h a ¹								
9669-8								l j a k ¹								
8531-8								ʔ eu ¹								
7954-8								ʔ u k ¹								
9968-8								s aː m ¹								
8040-8								t a ¹								
9304-8								t i ¹								
8345-8								t o ŋ ¹								
8765-8								t j o k ¹								
8849-8								s j aː ŋ ¹								
9286-8								ȶ j aː ŋ ¹								
9581-8								n a n ¹								
9267-8								l j eu ¹								
8497-8								ȶ aː n ¹								
7602-8								ʔ aː p ¹								
8431-8								h j eu n ¹								
10036-8								s u k ¹								
10019-8								l a k ¹								
9216-8								ʁ eu ¹								
8074-8								h a t ¹								
9511-8								ʔ a n ¹								
8243-8								ʔ j a m ¹								
9250-8								t j aː m ¹								
7568-8								z eu ¹								
8832-8								ʔ eu ¹								
8057-8								ʁ eu ¹								
7716-8								h u p ¹								
9899-8								t i ¹								
7585-8								ʔ eu ¹								
8582-8								h j eu ¹								
9097-8								l a eu ¹								
10125-8								z a ¹								
9460-8								l eu ¹								
9649-8								ⁿd u t ¹								
