index	index_p	rindex	rindex_p	cogid	id_BelejeGonfoye	segment_BelejeGonfoye	segment_BelejeGonfoye_L1	segment_BelejeGonfoye_L2	segment_BelejeGonfoye_L3	segment_BelejeGonfoye_R1	segment_BelejeGonfoye_R2	segment_BelejeGonfoye_R3	SC_BelejeGonfoye	SC_BelejeGonfoye_L1	SC_BelejeGonfoye_L2	SC_BelejeGonfoye_L3	SC_BelejeGonfoye_R1	SC_BelejeGonfoye_R2	SC_BelejeGonfoye_R3	PROSODY_BelejeGonfoye	PROSODY_BelejeGonfoye_L1	PROSODY_BelejeGonfoye_L2	PROSODY_BelejeGonfoye_L3	PROSODY_BelejeGonfoye_R1	PROSODY_BelejeGonfoye_R2	PROSODY_BelejeGonfoye_R3	id_Fadashi	segment_Fadashi	segment_Fadashi_L1	segment_Fadashi_L2	segment_Fadashi_L3	segment_Fadashi_R1	segment_Fadashi_R2	segment_Fadashi_R3	SC_Fadashi	SC_Fadashi_L1	SC_Fadashi_L2	SC_Fadashi_L3	SC_Fadashi_R1	SC_Fadashi_R2	SC_Fadashi_R3	PROSODY_Fadashi	PROSODY_Fadashi_L1	PROSODY_Fadashi_L2	PROSODY_Fadashi_L3	PROSODY_Fadashi_R1	PROSODY_Fadashi_R2	PROSODY_Fadashi_R3	id_Maiyu	segment_Maiyu	segment_Maiyu_L1	segment_Maiyu_L2	segment_Maiyu_L3	segment_Maiyu_R1	segment_Maiyu_R2	segment_Maiyu_R3	SC_Maiyu	SC_Maiyu_L1	SC_Maiyu_L2	SC_Maiyu_L3	SC_Maiyu_R1	SC_Maiyu_R2	SC_Maiyu_R3	PROSODY_Maiyu	PROSODY_Maiyu_L1	PROSODY_Maiyu_L2	PROSODY_Maiyu_L3	PROSODY_Maiyu_R1	PROSODY_Maiyu_R2	PROSODY_Maiyu_R3	id_Undulu	segment_Undulu	segment_Undulu_L1	segment_Undulu_L2	segment_Undulu_L3	segment_Undulu_R1	segment_Undulu_R2	segment_Undulu_R3	SC_Undulu	SC_Undulu_L1	SC_Undulu_L2	SC_Undulu_L3	SC_Undulu_R1	SC_Undulu_R2	SC_Undulu_R3	PROSODY_Undulu	PROSODY_Undulu_L1	PROSODY_Undulu_L2	PROSODY_Undulu_L3	PROSODY_Undulu_R1	PROSODY_Undulu_R2	PROSODY_Undulu_R3
8	1.0000	1	0.1250	330	154	o	ɾ	u	d	∅	∅	∅	U	R	Y	T	∅	∅	∅	7	5	7	1	∅	∅	∅	155	u	r	u	-	∅	∅	∅	Y	R	Y	_	∅	∅	∅	7	5	7	0	∅	∅	∅	156	-	r	u	d	∅	∅	∅	_	R	Y	T	∅	∅	∅	0	5	7	1	∅	∅	∅																						
1	0.2000	5	1.0000	341	157	k	∅	∅	∅	ʔ	o	l	K	∅	∅	∅	H	U	L	1	∅	∅	∅	1	7	5	158	k	∅	∅	∅	ʔ	o	l	K	∅	∅	∅	H	U	L	1	∅	∅	∅	1	7	5	159	k	∅	∅	∅	ʔ	ɔ	l	K	∅	∅	∅	H	U	L	1	∅	∅	∅	1	7	5	160	k	∅	∅	∅	ʔ	o	l	K	∅	∅	∅	H	U	L	1	∅	∅	∅	1	7	5
2	0.4000	4	0.8000	341	157	ʔ	k	∅	∅	o	l	a	H	K	∅	∅	U	L	A	1	1	∅	∅	7	5	7	158	ʔ	k	∅	∅	o	l	a	H	K	∅	∅	U	L	A	1	1	∅	∅	7	5	7	159	ʔ	k	∅	∅	ɔ	l	a	H	K	∅	∅	U	L	A	1	1	∅	∅	7	5	7	160	ʔ	k	∅	∅	o	l	a	H	K	∅	∅	U	L	A	1	1	∅	∅	7	5	7
3	0.6000	3	0.6000	341	157	o	ʔ	k	∅	l	a	∅	U	H	K	∅	L	A	∅	7	1	1	∅	5	7	∅	158	o	ʔ	k	∅	l	a	∅	U	H	K	∅	L	A	∅	7	1	1	∅	5	7	∅	159	ɔ	ʔ	k	∅	l	a	∅	U	H	K	∅	L	A	∅	7	1	1	∅	5	7	∅	160	o	ʔ	k	∅	l	a	∅	U	H	K	∅	L	A	∅	7	1	1	∅	5	7	∅
4	0.8000	2	0.4000	341	157	l	o	ʔ	k	a	∅	∅	L	U	H	K	A	∅	∅	5	7	1	1	7	∅	∅	158	l	o	ʔ	k	a	∅	∅	L	U	H	K	A	∅	∅	5	7	1	1	7	∅	∅	159	l	ɔ	ʔ	k	a	∅	∅	L	U	H	K	A	∅	∅	5	7	1	1	7	∅	∅	160	l	o	ʔ	k	a	∅	∅	L	U	H	K	A	∅	∅	5	7	1	1	7	∅	∅
5	1.0000	1	0.2000	341	157	a	l	o	ʔ	∅	∅	∅	A	L	U	H	∅	∅	∅	7	5	7	1	∅	∅	∅	158	a	l	o	ʔ	∅	∅	∅	A	L	U	H	∅	∅	∅	7	5	7	1	∅	∅	∅	159	a	l	ɔ	ʔ	∅	∅	∅	A	L	U	H	∅	∅	∅	7	5	7	1	∅	∅	∅	160	a	l	o	ʔ	∅	∅	∅	A	L	U	H	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.1667	6	1.0000	346	161	h	∅	∅	∅	oː	h	o	H	∅	∅	∅	U	H	U	3	∅	∅	∅	7	3	7	162	h	∅	∅	∅	o	-	-	H	∅	∅	∅	U	_	_	3	∅	∅	∅	7	0	0	163	h	∅	∅	∅	u	h	u	H	∅	∅	∅	Y	H	Y	3	∅	∅	∅	7	3	7	164	h	∅	∅	∅	oː	h	o	H	∅	∅	∅	U	H	U	3	∅	∅	∅	7	3	7
2	0.3333	5	0.8333	346	161	oː	h	∅	∅	h	o	l	U	H	∅	∅	H	U	L	7	3	∅	∅	3	7	5	162	o	h	∅	∅	-	-	l	U	H	∅	∅	_	_	L	7	3	∅	∅	0	0	5	163	u	h	∅	∅	h	u	l	Y	H	∅	∅	H	Y	L	7	3	∅	∅	3	7	5	164	oː	h	∅	∅	h	o	l	U	H	∅	∅	H	U	L	7	3	∅	∅	3	7	5
3	0.5000	4	0.6667	346	161	h	oː	h	∅	o	l	o	H	U	H	∅	U	L	U	3	7	3	∅	7	5	7	162	-	o	h	∅	-	l	u	_	U	H	∅	_	L	Y	0	7	3	∅	0	5	7	163	h	u	h	∅	u	l	u	H	Y	H	∅	Y	L	Y	3	7	3	∅	7	5	7	164	h	oː	h	∅	o	l	u	H	U	H	∅	U	L	Y	3	7	3	∅	7	5	7
4	0.6667	3	0.5000	346	161	o	h	oː	h	l	o	∅	U	H	U	H	L	U	∅	7	3	7	3	5	7	∅	162	-	-	o	h	l	u	∅	_	_	U	H	L	Y	∅	0	0	7	3	5	7	∅	163	u	h	u	h	l	u	∅	Y	H	Y	H	L	Y	∅	7	3	7	3	5	7	∅	164	o	h	oː	h	l	u	∅	U	H	U	H	L	Y	∅	7	3	7	3	5	7	∅
5	0.8333	2	0.3333	346	161	l	o	h	oː	o	∅	∅	L	U	H	U	U	∅	∅	5	7	3	7	7	∅	∅	162	l	-	-	o	u	∅	∅	L	_	_	U	Y	∅	∅	5	0	0	7	7	∅	∅	163	l	u	h	u	u	∅	∅	L	Y	H	Y	Y	∅	∅	5	7	3	7	7	∅	∅	164	l	o	h	oː	u	∅	∅	L	U	H	U	Y	∅	∅	5	7	3	7	7	∅	∅
6	1.0000	1	0.1667	346	161	o	l	o	h	∅	∅	∅	U	L	U	H	∅	∅	∅	7	5	7	3	∅	∅	∅	162	u	l	-	-	∅	∅	∅	Y	L	_	_	∅	∅	∅	7	5	0	0	∅	∅	∅	163	u	l	u	h	∅	∅	∅	Y	L	Y	H	∅	∅	∅	7	5	7	3	∅	∅	∅	164	u	l	o	h	∅	∅	∅	Y	L	U	H	∅	∅	∅	7	5	7	3	∅	∅	∅
1	0.1667	6	1.0000	351	165	m	∅	∅	∅	e	t	ɪ	M	∅	∅	∅	E	T	I	4	∅	∅	∅	7	1	7	166	m	∅	∅	∅	ɛ	d	e	M	∅	∅	∅	E	T	E	4	∅	∅	∅	7	1	7																																												
2	0.3333	5	0.8333	351	165	e	m	∅	∅	t	ɪ	k	E	M	∅	∅	T	I	K	7	4	∅	∅	1	7	1	166	ɛ	m	∅	∅	d	e	g	E	M	∅	∅	T	E	K	7	4	∅	∅	1	7	1																																												
3	0.5000	4	0.6667	351	165	t	e	m	∅	ɪ	k	eː	T	E	M	∅	I	K	E	1	7	4	∅	7	1	7	166	d	ɛ	m	∅	e	g	e	T	E	M	∅	E	K	E	1	7	4	∅	7	1	7																																												
4	0.6667	3	0.5000	351	165	ɪ	t	e	m	k	eː	∅	I	T	E	M	K	E	∅	7	1	7	4	1	7	∅	166	e	d	ɛ	m	g	e	∅	E	T	E	M	K	E	∅	7	1	7	4	1	7	∅																																												
5	0.8333	2	0.3333	351	165	k	ɪ	t	e	eː	∅	∅	K	I	T	E	E	∅	∅	1	7	1	7	7	∅	∅	166	g	e	d	ɛ	e	∅	∅	K	E	T	E	E	∅	∅	1	7	1	7	7	∅	∅																																												
6	1.0000	1	0.1667	351	165	eː	k	ɪ	t	∅	∅	∅	E	K	I	T	∅	∅	∅	7	1	7	1	∅	∅	∅	166	e	g	e	d	∅	∅	∅	E	K	E	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																												
1	0.2000	5	1.0000	353																																													167	-	∅	∅	∅	-	f	i	_	∅	∅	∅	_	B	I	0	∅	∅	∅	0	3	7	168	a	∅	∅	∅	l	f	i	A	∅	∅	∅	L	B	I	7	∅	∅	∅	5	3	7
2	0.4000	4	0.8000	353																																													167	-	-	∅	∅	f	i	l	_	_	∅	∅	B	I	L	0	0	∅	∅	3	7	5	168	l	a	∅	∅	f	i	l	L	A	∅	∅	B	I	L	5	7	∅	∅	3	7	5
3	0.6000	3	0.6000	353																																													167	f	-	-	∅	i	l	∅	B	_	_	∅	I	L	∅	3	0	0	∅	7	5	∅	168	f	l	a	∅	i	l	∅	B	L	A	∅	I	L	∅	3	5	7	∅	7	5	∅
4	0.8000	2	0.4000	353																																													167	i	f	-	-	l	∅	∅	I	B	_	_	L	∅	∅	7	3	0	0	5	∅	∅	168	i	f	l	a	l	∅	∅	I	B	L	A	L	∅	∅	7	3	5	7	5	∅	∅
5	1.0000	1	0.2000	353																																													167	l	i	f	-	∅	∅	∅	L	I	B	_	∅	∅	∅	5	7	3	0	∅	∅	∅	168	l	i	f	l	∅	∅	∅	L	I	B	L	∅	∅	∅	5	7	3	5	∅	∅	∅
1	0.2500	4	1.0000	358	169	k	∅	∅	∅	oː	ɗ	e	K	∅	∅	∅	U	T	E	1	∅	∅	∅	7	1	7	170	k	∅	∅	∅	oː	ɗ	e	K	∅	∅	∅	U	T	E	1	∅	∅	∅	7	1	7																																												
2	0.5000	3	0.7500	358	169	oː	k	∅	∅	ɗ	e	∅	U	K	∅	∅	T	E	∅	7	1	∅	∅	1	7	∅	170	oː	k	∅	∅	ɗ	e	∅	U	K	∅	∅	T	E	∅	7	1	∅	∅	1	7	∅																																												
3	0.7500	2	0.5000	358	169	ɗ	oː	k	∅	e	∅	∅	T	U	K	∅	E	∅	∅	1	7	1	∅	7	∅	∅	170	ɗ	oː	k	∅	e	∅	∅	T	U	K	∅	E	∅	∅	1	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	358	169	e	ɗ	oː	k	∅	∅	∅	E	T	U	K	∅	∅	∅	7	1	7	1	∅	∅	∅	170	e	ɗ	oː	k	∅	∅	∅	E	T	U	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																												
1	0.3333	3	1.0000	369	171	a	∅	∅	∅	r	e	∅	A	∅	∅	∅	R	E	∅	7	∅	∅	∅	5	7	∅	172	a	∅	∅	∅	r	e	∅	A	∅	∅	∅	R	E	∅	7	∅	∅	∅	5	7	∅	173	a	∅	∅	∅	r	e	∅	A	∅	∅	∅	R	E	∅	7	∅	∅	∅	5	7	∅																						
2	0.6667	2	0.6667	369	171	r	a	∅	∅	e	∅	∅	R	A	∅	∅	E	∅	∅	5	7	∅	∅	7	∅	∅	172	r	a	∅	∅	e	∅	∅	R	A	∅	∅	E	∅	∅	5	7	∅	∅	7	∅	∅	173	r	a	∅	∅	e	∅	∅	R	A	∅	∅	E	∅	∅	5	7	∅	∅	7	∅	∅																						
3	1.0000	1	0.3333	369	171	e	r	a	∅	∅	∅	∅	E	R	A	∅	∅	∅	∅	7	5	7	∅	∅	∅	∅	172	e	r	a	∅	∅	∅	∅	E	R	A	∅	∅	∅	∅	7	5	7	∅	∅	∅	∅	173	e	r	a	∅	∅	∅	∅	E	R	A	∅	∅	∅	∅	7	5	7	∅	∅	∅	∅																						
1	0.1429	7	1.0000	370																							174	a	∅	∅	∅	r	e	ʔ	A	∅	∅	∅	R	E	H	7	∅	∅	∅	5	7	1																							175	a	∅	∅	∅	r	o	ʔ	A	∅	∅	∅	R	U	H	7	∅	∅	∅	5	7	1
2	0.2857	6	0.8571	370																							174	r	a	∅	∅	e	ʔ	o	R	A	∅	∅	E	H	U	5	7	∅	∅	7	1	7																							175	r	a	∅	∅	o	ʔ	o	R	A	∅	∅	U	H	U	5	7	∅	∅	7	1	7
3	0.4286	5	0.7143	370																							174	e	r	a	∅	ʔ	o	l	E	R	A	∅	H	U	L	7	5	7	∅	1	7	5																							175	o	r	a	∅	ʔ	o	l	U	R	A	∅	H	U	L	7	5	7	∅	1	7	5
4	0.5714	4	0.5714	370																							174	ʔ	e	r	a	o	l	o	H	E	R	A	U	L	U	1	7	5	7	7	5	7																							175	ʔ	o	r	a	o	l	o	H	U	R	A	U	L	U	1	7	5	7	7	5	7
5	0.7143	3	0.4286	370																							174	o	ʔ	e	r	l	o	∅	U	H	E	R	L	U	∅	7	1	7	5	5	7	∅																							175	o	ʔ	o	r	l	o	∅	U	H	U	R	L	U	∅	7	1	7	5	5	7	∅
6	0.8571	2	0.2857	370																							174	l	o	ʔ	e	o	∅	∅	L	U	H	E	U	∅	∅	5	7	1	7	7	∅	∅																							175	l	o	ʔ	o	o	∅	∅	L	U	H	U	U	∅	∅	5	7	1	7	7	∅	∅
7	1.0000	1	0.1429	370																							174	o	l	o	ʔ	∅	∅	∅	U	L	U	H	∅	∅	∅	7	5	7	1	∅	∅	∅																							175	o	l	o	ʔ	∅	∅	∅	U	L	U	H	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.2500	4	1.0000	375	176	m	∅	∅	∅	-	b	a	M	∅	∅	∅	_	P	A	4	∅	∅	∅	0	1	7																							177	m	∅	∅	∅	aː	b	a	M	∅	∅	∅	A	P	A	4	∅	∅	∅	7	1	7																						
2	0.5000	3	0.7500	375	176	-	m	∅	∅	b	a	∅	_	M	∅	∅	P	A	∅	0	4	∅	∅	1	7	∅																							177	aː	m	∅	∅	b	a	∅	A	M	∅	∅	P	A	∅	7	4	∅	∅	1	7	∅																						
3	0.7500	2	0.5000	375	176	b	-	m	∅	a	∅	∅	P	_	M	∅	A	∅	∅	1	0	4	∅	7	∅	∅																							177	b	aː	m	∅	a	∅	∅	P	A	M	∅	A	∅	∅	1	7	4	∅	7	∅	∅																						
4	1.0000	1	0.2500	375	176	a	b	-	m	∅	∅	∅	A	P	_	M	∅	∅	∅	7	1	0	4	∅	∅	∅																							177	a	b	aː	m	∅	∅	∅	A	P	A	M	∅	∅	∅	7	1	7	4	∅	∅	∅																						
1	0.2000	5	1.0000	376	178	ɓ	∅	∅	∅	-	ə	l	P	∅	∅	∅	_	E	L	1	∅	∅	∅	0	7	5	179	ɓ	∅	∅	∅	-	a	l	P	∅	∅	∅	_	A	L	1	∅	∅	∅	0	7	5	180	p	∅	∅	∅	ʔ	aː	l	P	∅	∅	∅	H	A	L	1	∅	∅	∅	1	7	5	181	ɓ	∅	∅	∅	-	ɛ	l	P	∅	∅	∅	_	E	L	1	∅	∅	∅	0	7	5
2	0.4000	4	0.8000	376	178	-	ɓ	∅	∅	ə	l	i	_	P	∅	∅	E	L	I	0	1	∅	∅	7	5	7	179	-	ɓ	∅	∅	a	l	i	_	P	∅	∅	A	L	I	0	1	∅	∅	7	5	7	180	ʔ	p	∅	∅	aː	l	i	H	P	∅	∅	A	L	I	1	1	∅	∅	7	5	7	181	-	ɓ	∅	∅	ɛ	l	i	_	P	∅	∅	E	L	I	0	1	∅	∅	7	5	7
3	0.6000	3	0.6000	376	178	ə	-	ɓ	∅	l	i	∅	E	_	P	∅	L	I	∅	7	0	1	∅	5	7	∅	179	a	-	ɓ	∅	l	i	∅	A	_	P	∅	L	I	∅	7	0	1	∅	5	7	∅	180	aː	ʔ	p	∅	l	i	∅	A	H	P	∅	L	I	∅	7	1	1	∅	5	7	∅	181	ɛ	-	ɓ	∅	l	i	∅	E	_	P	∅	L	I	∅	7	0	1	∅	5	7	∅
4	0.8000	2	0.4000	376	178	l	ə	-	ɓ	i	∅	∅	L	E	_	P	I	∅	∅	5	7	0	1	7	∅	∅	179	l	a	-	ɓ	i	∅	∅	L	A	_	P	I	∅	∅	5	7	0	1	7	∅	∅	180	l	aː	ʔ	p	i	∅	∅	L	A	H	P	I	∅	∅	5	7	1	1	7	∅	∅	181	l	ɛ	-	ɓ	i	∅	∅	L	E	_	P	I	∅	∅	5	7	0	1	7	∅	∅
5	1.0000	1	0.2000	376	178	i	l	ə	-	∅	∅	∅	I	L	E	_	∅	∅	∅	7	5	7	0	∅	∅	∅	179	i	l	a	-	∅	∅	∅	I	L	A	_	∅	∅	∅	7	5	7	0	∅	∅	∅	180	i	l	aː	ʔ	∅	∅	∅	I	L	A	H	∅	∅	∅	7	5	7	1	∅	∅	∅	181	i	l	ɛ	-	∅	∅	∅	I	L	E	_	∅	∅	∅	7	5	7	0	∅	∅	∅
1	0.3333	3	1.0000	377																							182	n	∅	∅	∅	d	a	∅	N	∅	∅	∅	T	A	∅	4	∅	∅	∅	1	7	∅																							183	n	∅	∅	∅	d	a	∅	N	∅	∅	∅	T	A	∅	4	∅	∅	∅	1	7	∅
2	0.6667	2	0.6667	377																							182	d	n	∅	∅	a	∅	∅	T	N	∅	∅	A	∅	∅	1	4	∅	∅	7	∅	∅																							183	d	n	∅	∅	a	∅	∅	T	N	∅	∅	A	∅	∅	1	4	∅	∅	7	∅	∅
3	1.0000	1	0.3333	377																							182	a	d	n	∅	∅	∅	∅	A	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅																							183	a	d	n	∅	∅	∅	∅	A	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅
1	0.1667	6	1.0000	385																							184	m	∅	∅	∅	ə	k	ʔ	M	∅	∅	∅	E	K	H	4	∅	∅	∅	7	1	1	185	m	∅	∅	∅	ə	k	ʔ	M	∅	∅	∅	E	K	H	4	∅	∅	∅	7	1	1	186	m	∅	∅	∅	o	k	ʔ	M	∅	∅	∅	U	K	H	4	∅	∅	∅	7	1	1
2	0.3333	5	0.8333	385																							184	ə	m	∅	∅	k	ʔ	o	E	M	∅	∅	K	H	U	7	4	∅	∅	1	1	7	185	ə	m	∅	∅	k	ʔ	ɔ	E	M	∅	∅	K	H	U	7	4	∅	∅	1	1	7	186	o	m	∅	∅	k	ʔ	o	U	M	∅	∅	K	H	U	7	4	∅	∅	1	1	7
3	0.5000	4	0.6667	385																							184	k	ə	m	∅	ʔ	o	ʃ	K	E	M	∅	H	U	S	1	7	4	∅	1	7	3	185	k	ə	m	∅	ʔ	ɔ	ʃ	K	E	M	∅	H	U	S	1	7	4	∅	1	7	3	186	k	o	m	∅	ʔ	o	ʃ	K	U	M	∅	H	U	S	1	7	4	∅	1	7	3
4	0.6667	3	0.5000	385																							184	ʔ	k	ə	m	o	ʃ	∅	H	K	E	M	U	S	∅	1	1	7	4	7	3	∅	185	ʔ	k	ə	m	ɔ	ʃ	∅	H	K	E	M	U	S	∅	1	1	7	4	7	3	∅	186	ʔ	k	o	m	o	ʃ	∅	H	K	U	M	U	S	∅	1	1	7	4	7	3	∅
5	0.8333	2	0.3333	385																							184	o	ʔ	k	ə	ʃ	∅	∅	U	H	K	E	S	∅	∅	7	1	1	7	3	∅	∅	185	ɔ	ʔ	k	ə	ʃ	∅	∅	U	H	K	E	S	∅	∅	7	1	1	7	3	∅	∅	186	o	ʔ	k	o	ʃ	∅	∅	U	H	K	U	S	∅	∅	7	1	1	7	3	∅	∅
6	1.0000	1	0.1667	385																							184	ʃ	o	ʔ	k	∅	∅	∅	S	U	H	K	∅	∅	∅	3	7	1	1	∅	∅	∅	185	ʃ	ɔ	ʔ	k	∅	∅	∅	S	U	H	K	∅	∅	∅	3	7	1	1	∅	∅	∅	186	ʃ	o	ʔ	k	∅	∅	∅	S	U	H	K	∅	∅	∅	3	7	1	1	∅	∅	∅
1	0.1667	6	1.0000	390																							187	a	∅	∅	∅	bː	-	-	A	∅	∅	∅	P	_	_	7	∅	∅	∅	1	0	0	188	a	∅	∅	∅	bː	-	-	A	∅	∅	∅	P	_	_	7	∅	∅	∅	1	0	0	189	aː	∅	∅	∅	b	a	i	A	∅	∅	∅	P	A	I	7	∅	∅	∅	1	7	7
2	0.3333	5	0.8333	390																							187	bː	a	∅	∅	-	-	-	P	A	∅	∅	_	_	_	1	7	∅	∅	0	0	0	188	bː	a	∅	∅	-	-	-	P	A	∅	∅	_	_	_	1	7	∅	∅	0	0	0	189	b	aː	∅	∅	a	i	y	P	A	∅	∅	A	I	Y	1	7	∅	∅	7	7	7
3	0.5000	4	0.6667	390																							187	-	bː	a	∅	-	-	a	_	P	A	∅	_	_	A	0	1	7	∅	0	0	7	188	-	bː	a	∅	-	-	a	_	P	A	∅	_	_	A	0	1	7	∅	0	0	7	189	a	b	aː	∅	i	y	o	A	P	A	∅	I	Y	U	7	1	7	∅	7	7	7
4	0.6667	3	0.5000	390																							187	-	-	bː	a	-	a	∅	_	_	P	A	_	A	∅	0	0	1	7	0	7	∅	188	-	-	bː	a	-	a	∅	_	_	P	A	_	A	∅	0	0	1	7	0	7	∅	189	i	a	b	aː	y	o	∅	I	A	P	A	Y	U	∅	7	7	1	7	7	7	∅
5	0.8333	2	0.3333	390																							187	-	-	-	bː	a	∅	∅	_	_	_	P	A	∅	∅	0	0	0	1	7	∅	∅	188	-	-	-	bː	a	∅	∅	_	_	_	P	A	∅	∅	0	0	0	1	7	∅	∅	189	y	i	a	b	o	∅	∅	Y	I	A	P	U	∅	∅	7	7	7	1	7	∅	∅
6	1.0000	1	0.1667	390																							187	a	-	-	-	∅	∅	∅	A	_	_	_	∅	∅	∅	7	0	0	0	∅	∅	∅	188	a	-	-	-	∅	∅	∅	A	_	_	_	∅	∅	∅	7	0	0	0	∅	∅	∅	189	o	y	i	a	∅	∅	∅	U	Y	I	A	∅	∅	∅	7	7	7	7	∅	∅	∅
1	0.1429	7	1.0000	396																																													190	a	∅	∅	∅	g	o	ŋ	A	∅	∅	∅	K	U	N	7	∅	∅	∅	1	7	4	191	a	∅	∅	∅	g	o	ŋ	A	∅	∅	∅	K	U	N	7	∅	∅	∅	1	7	4
2	0.2857	6	0.8571	396																																													190	g	a	∅	∅	o	ŋ	g	K	A	∅	∅	U	N	K	1	7	∅	∅	7	4	1	191	g	a	∅	∅	o	ŋ	h	K	A	∅	∅	U	N	H	1	7	∅	∅	7	4	3
3	0.4286	5	0.7143	396																																													190	o	g	a	∅	ŋ	g	o	U	K	A	∅	N	K	U	7	1	7	∅	4	1	7	191	o	g	a	∅	ŋ	h	o	U	K	A	∅	N	H	U	7	1	7	∅	4	3	7
4	0.5714	4	0.5714	396																																													190	ŋ	o	g	a	g	o	r	N	U	K	A	K	U	R	4	7	1	7	1	7	5	191	ŋ	o	g	a	h	o	r	N	U	K	A	H	U	R	4	7	1	7	3	7	5
5	0.7143	3	0.4286	396																																													190	g	ŋ	o	g	o	r	∅	K	N	U	K	U	R	∅	1	4	7	1	7	5	∅	191	h	ŋ	o	g	o	r	∅	H	N	U	K	U	R	∅	3	4	7	1	7	5	∅
6	0.8571	2	0.2857	396																																													190	o	g	ŋ	o	r	∅	∅	U	K	N	U	R	∅	∅	7	1	4	7	5	∅	∅	191	o	h	ŋ	o	r	∅	∅	U	H	N	U	R	∅	∅	7	3	4	7	5	∅	∅
7	1.0000	1	0.1429	396																																													190	r	o	g	ŋ	∅	∅	∅	R	U	K	N	∅	∅	∅	5	7	1	4	∅	∅	∅	191	r	o	h	ŋ	∅	∅	∅	R	U	H	N	∅	∅	∅	5	7	3	4	∅	∅	∅
1	0.2500	4	1.0000	399	192	n	∅	∅	∅	ə	g	u	N	∅	∅	∅	E	K	Y	4	∅	∅	∅	7	1	7	193	n	∅	∅	∅	ɛ	g	u	N	∅	∅	∅	E	K	Y	4	∅	∅	∅	7	1	7																																												
2	0.5000	3	0.7500	399	192	ə	n	∅	∅	g	u	∅	E	N	∅	∅	K	Y	∅	7	4	∅	∅	1	7	∅	193	ɛ	n	∅	∅	g	u	∅	E	N	∅	∅	K	Y	∅	7	4	∅	∅	1	7	∅																																												
3	0.7500	2	0.5000	399	192	g	ə	n	∅	u	∅	∅	K	E	N	∅	Y	∅	∅	1	7	4	∅	7	∅	∅	193	g	ɛ	n	∅	u	∅	∅	K	E	N	∅	Y	∅	∅	1	7	4	∅	7	∅	∅																																												
4	1.0000	1	0.2500	399	192	u	g	ə	n	∅	∅	∅	Y	K	E	N	∅	∅	∅	7	1	7	4	∅	∅	∅	193	u	g	ɛ	n	∅	∅	∅	Y	K	E	N	∅	∅	∅	7	1	7	4	∅	∅	∅																																												
1	0.2500	4	1.0000	405																							194	b	∅	∅	∅	ə	d	e	P	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7	195	b	∅	∅	∅	ə	d	a	P	∅	∅	∅	E	T	A	1	∅	∅	∅	7	1	7	196	b	∅	∅	∅	ə	d	e	P	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	405																							194	ə	b	∅	∅	d	e	∅	E	P	∅	∅	T	E	∅	7	1	∅	∅	1	7	∅	195	ə	b	∅	∅	d	a	∅	E	P	∅	∅	T	A	∅	7	1	∅	∅	1	7	∅	196	ə	b	∅	∅	d	e	∅	E	P	∅	∅	T	E	∅	7	1	∅	∅	1	7	∅
3	0.7500	2	0.5000	405																							194	d	ə	b	∅	e	∅	∅	T	E	P	∅	E	∅	∅	1	7	1	∅	7	∅	∅	195	d	ə	b	∅	a	∅	∅	T	E	P	∅	A	∅	∅	1	7	1	∅	7	∅	∅	196	d	ə	b	∅	e	∅	∅	T	E	P	∅	E	∅	∅	1	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	405																							194	e	d	ə	b	∅	∅	∅	E	T	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅	195	a	d	ə	b	∅	∅	∅	A	T	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅	196	e	d	ə	b	∅	∅	∅	E	T	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.1429	7	1.0000	419																							197	e	∅	∅	∅	ʔ	a	f	E	∅	∅	∅	H	A	B	7	∅	∅	∅	1	7	3	198	-	∅	∅	∅	-	a	f	_	∅	∅	∅	_	A	B	0	∅	∅	∅	0	7	3	199	-	∅	∅	∅	-	a	f	_	∅	∅	∅	_	A	B	0	∅	∅	∅	0	7	3
2	0.2857	6	0.8571	419																							197	ʔ	e	∅	∅	a	f	iː	H	E	∅	∅	A	B	I	1	7	∅	∅	7	3	7	198	-	-	∅	∅	a	f	iː	_	_	∅	∅	A	B	I	0	0	∅	∅	7	3	7	199	-	-	∅	∅	a	f	iː	_	_	∅	∅	A	B	I	0	0	∅	∅	7	3	7
3	0.4286	5	0.7143	419																							197	a	ʔ	e	∅	f	iː	ŋ	A	H	E	∅	B	I	N	7	1	7	∅	3	7	4	198	a	-	-	∅	f	iː	ŋ	A	_	_	∅	B	I	N	7	0	0	∅	3	7	4	199	a	-	-	∅	f	iː	ɲ	A	_	_	∅	B	I	N	7	0	0	∅	3	7	4
