COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
4039-6						m̥ i t ¹										
10273-6						v u ¹										
4056-6						h ə n ¹										
10503-6						j aː ŋ ¹										
10764-6						n i ¹										
10765-6						ˀb j aː n ¹										
2248-6						f a ¹										
2266-6						f e ¹										
3713-6						ʔ u ŋ ¹										
8399-6						ɕ a ¹										
9782-6						h aː t ¹										
8922-6						q au ¹										
9426-6						t o ¹										
7936-6						t a m ¹										
7799-6						j u ¹										
9855-6						ˀd j aː n ¹										
9751-6						p j aː n ¹										
1037-6						ʁ aːi ¹										
10733-6						ʔ o ¹										
5520-6						t j o n ¹										
1367-6						j aː ŋ ¹										
4124-6						v e ¹										
4218-6						t j a ¹										
6053-6						ˀȵ a n ¹										
6916-6						ȶ ə n ¹										
2446-6						p i ¹										
6469-6						h u m ¹										
6510-6						f j aː n ¹										
3414-6						m̥ j aː n ¹										
2889-6						ˀb j u ¹										
4707-6						ˀd j a n ¹										
7418-6						q u m ¹										
5099-6						s aː n ¹										
401-6						n̥ o ¹										
5910-6						t aː n ¹										
3351-6						t a ¹										
10482-6						j aːu ¹										
5688-6						n̥ o ¹										
4497-6						ʔ a ¹										
2622-6						m j a ¹										
4998-6						h aːi ¹										
2341-6						q e ¹										
10884-6						ts aː ŋ ¹										
7208-6						h u ¹										
3765-6						ɕ e ¹										
7734-6						ʔ j aː m ¹										
7902-6						h aː t ¹										
8731-6						t aː p ¹										
8968-6						ʔ a n ¹										
8414-6						f j aː m ¹										
9738-6						s j aː t ¹										
9632-6						m̥ a ¹										
9382-6						k o ¹ ¹										
9916-6						k u n ¹										
1-6						t j u ¹										
6260-6						t au ¹										
7245-6						ɣ aː ŋ ¹										
6544-6						q u p ¹										
6105-6						ˀd j e n ¹										
3500-6						q a m ¹										
1570-6						q aː ŋ ¹										
6122-6						j j u ¹										
2305-6						j u t ¹										
2856-6						ɣ i ¹										
9181-6						t aː ŋ ¹										
8985-6						n̥ ai ¹										
9951-6						l j u ¹										
8140-6						n̥ j a p ¹										
9115-6						ȶ o ¹										
8108-6						ts aː t ¹										
7888-6						p a ¹										
7638-6						n j o n ¹										
9887-6						j j a ¹										
9834-6						s j aː t ¹										
8192-6						t o m ¹										
5981-6						ˀȵ u ¹										
434-6						ˀb a ¹										
10619-6						ɕ ai ¹										
6882-7							ɕ a t ¹									
6485-7							m ə n ¹									
4690-7							m ə n ¹									
5671-7							h j ə n ¹									
4272-7							l j ə p ¹									
10935-7							p ai ¹									
4760-7							n j ə n ¹									
1881-7							ȶ a n ¹									
4777-7							h j ə t ¹									
10969-7							ȶ a n ¹									
10970-7							n u ¹									
10206-7							ȶ a n ¹									
6565-7							k w a n ¹									
1281-7							h j ə n ¹									
10569-7							n a m ¹									
6899-7							pʰ j ə ŋ ¹									
7081-7							k ai ¹									
4090-7							t a m ¹									
2197-7							h u m ¹									
3352-7							t i ¹									
3892-7							h j ə t ¹									
1071-7							q a m ¹									
10313-7							m ai ¹									
2671-7							t j ə t ¹									
5502-7							h w ə n ¹									
7382-7							t w ə n ¹									
932-7							t i ŋ ¹									
533-7							m ai ¹									
4159-7							l a ¹									
2804-7							n u n ¹									
5451-7							ɣ ai ¹									
5773-7							ʔ ai ¹									
6933-7							ʔ ai ¹									
4657-7							ʔ ai ¹									
4658-7							p j ə ŋ ¹									
6966-7							h i ¹									
5351-7							l a ¹									
4073-7							t ai ¹									
2163-7							m j ə ŋ ¹									
1121-7							p w a ¹									
5790-7							ȶ aː ŋ ¹									
10413-7							m a ¹									
6731-7							m a ¹									
1645-7							m a ¹									
4914-7							m a ¹									
6175-7							n a ¹									
3092-7							ȶ i ŋ ¹									
1247-7							l j ə n ¹									
5620-7							h j u ¹									
4897-7							l a ¹									
4811-7							pʰ aː ŋ ¹									
1213-7							l ai ¹									
11019-7							l aː ŋ ¹									
11020-7							l ai ¹									
2129-7							h a p ¹									
3211-7							ŋ ə n ¹									
714-7							n o n ¹									
1729-7							l a ¹									
3679-7							m a ¹									
1054-7							m j ai ¹									
7448-7							m u m ¹									
582-7							m w i ¹									
4743-7							m w ə n ¹									
5419-7							l j ə n ¹									
5601-7							m i n ¹									
2705-7							m a m ¹									
6381-7							n o ŋ ¹									
1017-7							m a ¹									
645-7							l u n ¹									
273-7							m a t ¹									
4338-7							t j a n ¹									
2533-7							k i ¹									
1089-7							q u p ¹									
843-7							n a n ¹									
2787-7							m w a t ¹									
4462-7							n u n ¹									
10918-7							h a n ¹									
6582-7							h ai ¹									
2070-7							l a ¹									
3075-7							n w ə n ¹									
10848-7							l a ¹									
2480-7							ȶ a n ¹									
2214-7							k ai ¹									
7225-7							h a t ¹									
3515-7							p j a m ¹									
2588-7							ȶ a n ¹									
2908-7							p j ə ŋ ¹									
2393-7							n a ¹									
1156-7							ŋ ai ¹									
2374-7							ⁿd a ¹									
2146-7							l a ¹									
5133-7							n a ŋ ¹									
4981-7							m u n ¹									
10239-7							m a ¹									
599-7							n j u t ¹									
5048-7							k ai ¹									
6331-7							h a ¹									
290-7							t i n ¹									
311-7							h aː n ¹									
3430-7							m j a ¹									
5369-7							m j a ¹									
2749-7							t w ə n ¹									
2621-7							l j a p ¹									
1181-7							t a n ¹									
949-7							t j u ¹									
2839-7							t i n ¹									
861-7							l aː n ¹									
6773-7							l aː n ¹									
5739-7							l aː n ¹									
5740-7							h w ə t ¹									
3550-7							h j u m ¹									
4445-7							p w ə t ¹									
680-7							l o ŋ ¹									
817-7							t a n ¹									
782-7							pʰ j ə t ¹									
10396-7							n j u ¹									
4606-7							n ə n ¹									
5207-7							m a n ¹									
7280-7							ⁿd j a ¹									
6983-7							ʔ j w u t ¹									
5168-7							p u ŋ ¹									
1264-7							ȶ w u ¹									
915-7							t ai ¹									
1767-7							ȶ u ŋ ¹									
10901-7							k w ə ŋ ¹									
10867-7							ⁿd o ŋ ¹									
417-7							k w ə n ¹									
2285-7							pʰ j ai ¹									
11002-7							¹ j i t ¹									
6348-7							m ai ¹									
6349-7							ȶ ə n ¹									
10602-7							m ə n ¹									
5654-7							m j ə n ¹									
880-7							l ai ¹									
983-7							n ə n ¹									
2033-7							t ai ¹									
1433-7							j j a ¹									
1467-7							ⁿd u n ¹									
469-7							t j u m ¹									
3127-7							m j a ¹									
4623-7							h a ¹									
7099-7							l j ə n ¹									
4726-7							h j ə n ¹									
10465-7							m ə n ¹									
5519-7							h a n ¹									
5893-7							q w ə n ¹									
2857-7							t i n ¹									
3645-7							ȶ aː n ¹									
3032-7							h j ə n ¹									
2088-7							ɕ j ə n ¹									
2463-7							p u ¹									
4794-7							n i ¹									
4569-7							l u ŋ ¹									
4586-7							ȶ w u ¹									
4552-7							p a ¹									
3228-7							ȶ o ŋ ¹									
3245-7							j a ¹									
6651-7							l a n ¹									
6652-7							ȶ ə n ¹									
1817-7							l a n ¹									
1818-7							m j ə ŋ ¹									
11052-7							n u ¹									
1230-7							l a n ¹									
3380-7							h a n ¹									
8174-7							ɣ u m ¹									
8599-7							p j a m ¹									
7782-7							t j ai ¹									
8294-7							l w i n ¹									
8514-7							h ai ¹									
9669-7							l j a n ¹									
8531-7							p ai ¹									
7954-7							h u n ¹									
9968-7							s aː m ¹									
8040-7							t a ¹									
9304-7							t i ¹									
8345-7							t o n ¹									
8765-7							t w ə n ¹									
8849-7							ɕ w ə ŋ ¹									
9286-7							q w ə ŋ ¹									
9581-7							n w ə n ¹									
9267-7							l w a ¹									
8497-7							ȶ w ə n ¹									
7602-7							h aː p ¹									
8431-7							ɕ j ə n ¹									
10036-7							s u n ¹									
10019-7							l a n ¹									
9216-7							n ai ¹									
8074-7							q a t ¹									
9511-7							p a n ¹									
8243-7							ɕ j a m ¹									
9250-7							t j ə m ¹									
7568-7							l ai ¹									
8832-7							k u ¹									
8057-7							n ai ¹									
7716-7							h u p ¹									
9899-7							t i ¹									
7585-7							l ai ¹									
8582-7							m j a ¹									
9097-7							l a m ¹									
10125-7							l a ¹									
9460-7							l ai ¹									
9649-7							pʰ w u t ¹									
9870-7							ŋ a p ¹									
8680-7							ŋ a m ¹									
7699-7							t i t ¹									
9001-7							ŋ w a t ¹									
9494-7							t i p ¹									
7666-7							h j ə n ¹									
9598-7							t j a n ¹									
8023-7							q u m ¹									
9053-7							ɣ w u t ¹									
10091-7							ɕ w ə n ¹									
10002-7							pʰ j ai ¹									
7765-7							t ai ¹									
8800-7							m ai ¹									
9934-7							l a ¹									
9985-7							ʔ ai ¹									
7850-7							t aː p ¹									
7816-7							h a m ¹									
8663-7							h u m ¹									
8697-7							t i t ¹									
9615-7							h j a n ¹									
8362-7							t a t ¹									
8091-7							t ai ¹									
8748-7							h a ¹									
22-7							t ai ¹									
11084-7							ɕ j ai ¹									
7365-7							n ai ¹									
4201-7							ɕ w i ¹									
5841-7							l a ¹									
4640-7							t a ¹									
662-7							l ə n ¹									
384-7							n ai ¹									
5151-7							m ai ¹									
1399-7							t ai ¹									
5259-7							ɕ j ə t ¹									
10353-7							ɣ a ¹									
10370-7							n i ¹									
7401-7							h aː m ¹									
2958-7							h i ¹									
2770-7							ŋ ai ¹									
6434-7							l j ə n ¹									
6192-7							h j a t ¹									
2231-7							p aː t ¹									
5116-7							ⁿd u ¹									
7297-7							ɕ j u p ¹									
3731-7							p a n ¹									
748-7							n a m ¹									
2180-7							h a m ¹									
4107-7							n a m ¹									
2688-7							q w ə n ¹									
616-7							ȶ i ŋ ¹									
1898-7							ⁿd a n ¹									
203-7							m ai ¹									
897-7							m j a ¹									
10189-7							h j ə n ¹									
1592-7							ɕ o n ¹									
6088-7							t j a ŋ ¹									
2975-7							t aː ŋ ¹									
6714-7							h u m ¹									
731-7							q a m ¹									
2722-7							j u ¹									
5637-7							q aː t ¹									
765-7							j w i n ¹									
1695-7							h i m ¹									
2112-7							ɕ j u ¹									
6634-7							m a ¹									
7331-7							n a ¹									
7348-7							m aː ŋ ¹									
6527-7							t i ¹									
3568-7							ȶ a n ¹									
4378-7							l ai ¹									
6292-7							t j ə n ¹									
3585-7							h w ə ŋ ¹									
4428-7							t a m ¹									
7046-7							h j a ŋ ¹									
1915-7							ɕ j a m ¹									
4518-7							ȶ u ŋ ¹									
2516-7							ɕ j ai ¹									
4480-7							ȶ ə n ¹									
2499-7							m j ə ŋ ¹									
5584-7							h ai ¹									
2429-7							h ai ¹									
5224-7							l ai ¹									
3464-7							h j a n ¹									
10142-7							t o ŋ ¹									
7159-7							ȶ a n ¹									
6599-7							n ai ¹									
10207-7							m u ¹									
6837-7							ȶ a n ¹									
2654-7							l i ¹									
367-7							ɕ w u n ¹									
5858-7							n j a ¹									
5944-7							h aː ŋ ¹									
7138-7							ʔ ai ¹									
4845-7							j a ¹									
10570-7							k u ¹									
5300-7							m j ə n ¹									
1748-7							p i t ¹									
3532-7							t u ¹									
310-7							t ai ¹									
4321-7							t a p ¹									
6685-7							h ai ¹									
89-7							l a ¹									
153-7							l ai ¹									
120-7							m j u ¹									
50-7							ɕ j ai ¹									
4947-7							ⁿd ə n ¹									
8866-7							l j ə ŋ ¹									
9165-7							ⁿd a ŋ ¹									
9765-7							ɕ w ə t ¹									
7520-7							l ai ¹									
8565-7							h u ŋ ¹									
8646-7							t w a m ¹									
9686-7							t j ə t ¹									
10108-7							m j ə t ¹									
10073-7							t a m ¹									
1536-7							l j u ¹									
9131-7							h aː n ¹									
8799-7							ɣ ai ¹									
9721-7							t ai ¹									
8448-7							l ə m ¹									
1138-7							ⁿd j ə n ¹									
1502-7							n i t ¹									
3109-7							ⁿd j a m ¹									
3334-7							p a ¹									
3748-7							j j ə ŋ ¹									
3015-7							t i n ¹									
5031-7							pʰ j ai ¹									
1553-7							q o m ¹									
224-7							t j i ¹									
5185-7							n a m ¹									
1933-7							n i ¹									
2939-7							ⁿd a ŋ ¹									
2551-7							q a ŋ ¹									
1646-7							l u ¹									
5552-7							h w a n ¹									
3159-7							h j a ¹									
5876-7							l u ¹									
4862-7							p a ŋ ¹									
4008-7							l u ¹ ¹									
3875-7							h ai ¹									
6036-7							ⁿd j a ¹									
6398-7							l j ə m ¹									
492-7							t j ə m ¹									
1627-7							ȶ u ŋ ¹									
5927-7							h u m ¹									
3951-7							m ai ¹									
3049-7							m ə ŋ ¹									
6684-7							l a n ¹									
1850-7							l a n ¹									
3262-7							l a n ¹									
8260-7							t j ə ¹ ¹									
9564-7							h u ¹									
9443-7							ⁿd ai ¹									
7650-7							t j ə t ¹									
7683-7							ȶ a m ¹									
8616-7							n a ŋ ¹									
11112-7							n j a ¹									
11163-7							m a n ¹									
11130-7							m a n ¹									
7315-7							ȶ ai ¹									
5241-7							t i ¹									
3696-7							ⁿd u ¹									
1610-7							ɣ aː ŋ ¹									
5722-7							h aː n ¹									
3317-7							h j u ¹									
4142-7							h a t ¹									
5705-7							ⁿd j u ŋ ¹									
6242-7							ⁿd j ai ¹									
1344-7							ɣ aː ŋ ¹									
3194-7							ⁿd ai ¹									
6158-7							ⁿd j a ¹									
2821-7							l j ə ŋ ¹									
4039-7							m i t ¹									
10503-7							ȶ j ə ŋ ¹									
8399-7							s a ¹									
9782-7							h a t ¹									
9751-7							p j ə ŋ ¹									
1037-7							l ai ¹									
10733-7							l ai ¹									
1367-7							l i ŋ ¹									
4218-7							ⁿd j a ¹									
6053-7							n a n ¹									
6469-7							ɣ u m ¹									
532-7							p i ¹									
1416-7							l a m ¹									
5334-7							p ai ¹									
10797-7							l aːu ¹									
3858-7							n u ¹									
3662-7							p aːu ¹									
10256-7							ɕ j ə n ¹									
2622-7							m j a ¹									
4235-7							l a ¹									
6451-7							p i ¹									
5401-7							n j a ¹ ¹									
2341-7							k ai ¹									
5807-7							l ai ¹									
7208-7							h i ¹									
3263-7							h ə n ¹									
9477-7							p ai ¹									
9738-7							ɕ w i t ¹									
8467-7							l aːu ¹									
9632-7							m a ¹									
9382-7							ȶ o ¹ ¹									
1-7							t j u ¹									
1800-7							t j ə ŋ ¹									
