index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
5	1.0000	1	0.2000	192																							374	⁵⁵	ʔ	o̱	j	∅	∅	∅	_	H	O	J	∅	∅	∅	0	1	7	6	∅	∅	∅	375	⁵⁵	ʔ	a̱	j	∅	∅	∅	_	H	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅	376	⁵⁵	ʔ	ɔ̱	j	∅	∅	∅	_	H	O	J	∅	∅	∅	0	1	7	6	∅	∅	∅	377	⁵⁵	ʔ	ɔ̱	j	∅	∅	∅	_	H	O	J	∅	∅	∅	0	1	7	6	∅	∅	∅	378	-	k	a	j	∅	∅	∅	_	K	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅	379	⁴	k	a	j	∅	∅	∅	_	K	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	196	380	k	∅	∅	∅	ʐ	o	ʔ	K	∅	∅	∅	S	U	H	1	∅	∅	∅	3	7	1																																																																																									381	k	∅	∅	∅	r	ʊ	k	K	∅	∅	∅	R	Y	K	1	∅	∅	∅	5	7	1	382	g	∅	∅	∅	r	o	k	K	∅	∅	∅	R	U	K	1	∅	∅	∅	5	7	1	383	tɕ	∅	∅	∅	w	ɛ	ʔ	C	∅	∅	∅	W	E	H	2	∅	∅	∅	6	7	1	384	k	∅	∅	∅	ʐ	o	ʔ	K	∅	∅	∅	S	U	H	1	∅	∅	∅	3	7	1
2	0.4000	4	0.8000	196	380	ʐ	k	∅	∅	o	ʔ	⁵⁵	S	K	∅	∅	U	H	_	3	1	∅	∅	7	1	0																																																																																									381	r	k	∅	∅	ʊ	k	-	R	K	∅	∅	Y	K	_	5	1	∅	∅	7	1	0	382	r	g	∅	∅	o	k	⁴	R	K	∅	∅	U	K	_	5	1	∅	∅	7	1	0	383	w	tɕ	∅	∅	ɛ	ʔ	⁴	W	C	∅	∅	E	H	_	6	2	∅	∅	7	1	0	384	ʐ	k	∅	∅	o	ʔ	⁵⁵	S	K	∅	∅	U	H	_	3	1	∅	∅	7	1	0
3	0.6000	3	0.6000	196	380	o	ʐ	k	∅	ʔ	⁵⁵	∅	U	S	K	∅	H	_	∅	7	3	1	∅	1	0	∅																																																																																									381	ʊ	r	k	∅	k	-	∅	Y	R	K	∅	K	_	∅	7	5	1	∅	1	0	∅	382	o	r	g	∅	k	⁴	∅	U	R	K	∅	K	_	∅	7	5	1	∅	1	0	∅	383	ɛ	w	tɕ	∅	ʔ	⁴	∅	E	W	C	∅	H	_	∅	7	6	2	∅	1	0	∅	384	o	ʐ	k	∅	ʔ	⁵⁵	∅	U	S	K	∅	H	_	∅	7	3	1	∅	1	0	∅
4	0.8000	2	0.4000	196	380	ʔ	o	ʐ	k	⁵⁵	∅	∅	H	U	S	K	_	∅	∅	1	7	3	1	0	∅	∅																																																																																									381	k	ʊ	r	k	-	∅	∅	K	Y	R	K	_	∅	∅	1	7	5	1	0	∅	∅	382	k	o	r	g	⁴	∅	∅	K	U	R	K	_	∅	∅	1	7	5	1	0	∅	∅	383	ʔ	ɛ	w	tɕ	⁴	∅	∅	H	E	W	C	_	∅	∅	1	7	6	2	0	∅	∅	384	ʔ	o	ʐ	k	⁵⁵	∅	∅	H	U	S	K	_	∅	∅	1	7	3	1	0	∅	∅
5	1.0000	1	0.2000	196	380	⁵⁵	ʔ	o	ʐ	∅	∅	∅	_	H	U	S	∅	∅	∅	0	1	7	3	∅	∅	∅																																																																																									381	-	k	ʊ	r	∅	∅	∅	_	K	Y	R	∅	∅	∅	0	1	7	5	∅	∅	∅	382	⁴	k	o	r	∅	∅	∅	_	K	U	R	∅	∅	∅	0	1	7	5	∅	∅	∅	383	⁴	ʔ	ɛ	w	∅	∅	∅	_	H	E	W	∅	∅	∅	0	1	7	6	∅	∅	∅	384	⁵⁵	ʔ	o	ʐ	∅	∅	∅	_	H	U	S	∅	∅	∅	0	1	7	3	∅	∅	∅
1	0.2000	5	1.0000	197																																																																																									385	k	∅	∅	∅	j	au	k	K	∅	∅	∅	J	A	K	1	∅	∅	∅	6	7	1	386	k	∅	∅	∅	r	ɔ	k	K	∅	∅	∅	R	U	K	1	∅	∅	∅	5	7	1	387	g	∅	∅	∅	r	u	k	K	∅	∅	∅	R	Y	K	1	∅	∅	∅	5	7	1																																												
2	0.4000	4	0.8000	197																																																																																									385	j	k	∅	∅	au	k	³¹	J	K	∅	∅	A	K	_	6	1	∅	∅	7	1	0	386	r	k	∅	∅	ɔ	k	-	R	K	∅	∅	U	K	_	5	1	∅	∅	7	1	0	387	r	g	∅	∅	u	k	⁴	R	K	∅	∅	Y	K	_	5	1	∅	∅	7	1	0																																												
3	0.6000	3	0.6000	197																																																																																									385	au	j	k	∅	k	³¹	∅	A	J	K	∅	K	_	∅	7	6	1	∅	1	0	∅	386	ɔ	r	k	∅	k	-	∅	U	R	K	∅	K	_	∅	7	5	1	∅	1	0	∅	387	u	r	g	∅	k	⁴	∅	Y	R	K	∅	K	_	∅	7	5	1	∅	1	0	∅																																												
4	0.8000	2	0.4000	197																																																																																									385	k	au	j	k	³¹	∅	∅	K	A	J	K	_	∅	∅	1	7	6	1	0	∅	∅	386	k	ɔ	r	k	-	∅	∅	K	U	R	K	_	∅	∅	1	7	5	1	0	∅	∅	387	k	u	r	g	⁴	∅	∅	K	Y	R	K	_	∅	∅	1	7	5	1	0	∅	∅																																												
5	1.0000	1	0.2000	197																																																																																									385	³¹	k	au	j	∅	∅	∅	_	K	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅	386	-	k	ɔ	r	∅	∅	∅	_	K	U	R	∅	∅	∅	0	1	7	5	∅	∅	∅	387	⁴	k	u	r	∅	∅	∅	_	K	Y	R	∅	∅	∅	0	1	7	5	∅	∅	∅																																												
1	0.2000	5	1.0000	201																							388	k	∅	∅	∅	j	u	ʔ	K	∅	∅	∅	J	Y	H	1	∅	∅	∅	6	7	1	389	k	∅	∅	∅	j	au	ʔ	K	∅	∅	∅	J	A	H	1	∅	∅	∅	6	7	1	390	k	∅	∅	∅	j	uː	k	K	∅	∅	∅	J	Y	K	1	∅	∅	∅	6	7	1																							391	k	∅	∅	∅	j	ɔ	k	K	∅	∅	∅	J	U	K	1	∅	∅	∅	6	7	1	392	g	∅	∅	∅	j	u	k	K	∅	∅	∅	J	Y	K	1	∅	∅	∅	6	7	1	393	-	∅	∅	∅	tɕ	ɑu	ʔ	_	∅	∅	∅	C	A	H	0	∅	∅	∅	2	7	1																						
2	0.4000	4	0.8000	201																							388	j	k	∅	∅	u	ʔ	²¹	J	K	∅	∅	Y	H	_	6	1	∅	∅	7	1	0	389	j	k	∅	∅	au	ʔ	³¹	J	K	∅	∅	A	H	_	6	1	∅	∅	7	1	0	390	j	k	∅	∅	uː	k	³¹	J	K	∅	∅	Y	K	_	6	1	∅	∅	7	1	0																							391	j	k	∅	∅	ɔ	k	-	J	K	∅	∅	U	K	_	6	1	∅	∅	7	1	0	392	j	g	∅	∅	u	k	⁴	J	K	∅	∅	Y	K	_	6	1	∅	∅	7	1	0	393	tɕ	-	∅	∅	ɑu	ʔ	⁴	C	_	∅	∅	A	H	_	2	0	∅	∅	7	1	0																						
3	0.6000	3	0.6000	201																							388	u	j	k	∅	ʔ	²¹	∅	Y	J	K	∅	H	_	∅	7	6	1	∅	1	0	∅	389	au	j	k	∅	ʔ	³¹	∅	A	J	K	∅	H	_	∅	7	6	1	∅	1	0	∅	390	uː	j	k	∅	k	³¹	∅	Y	J	K	∅	K	_	∅	7	6	1	∅	1	0	∅																							391	ɔ	j	k	∅	k	-	∅	U	J	K	∅	K	_	∅	7	6	1	∅	1	0	∅	392	u	j	g	∅	k	⁴	∅	Y	J	K	∅	K	_	∅	7	6	1	∅	1	0	∅	393	ɑu	tɕ	-	∅	ʔ	⁴	∅	A	C	_	∅	H	_	∅	7	2	0	∅	1	0	∅																						
4	0.8000	2	0.4000	201																							388	ʔ	u	j	k	²¹	∅	∅	H	Y	J	K	_	∅	∅	1	7	6	1	0	∅	∅	389	ʔ	au	j	k	³¹	∅	∅	H	A	J	K	_	∅	∅	1	7	6	1	0	∅	∅	390	k	uː	j	k	³¹	∅	∅	K	Y	J	K	_	∅	∅	1	7	6	1	0	∅	∅																							391	k	ɔ	j	k	-	∅	∅	K	U	J	K	_	∅	∅	1	7	6	1	0	∅	∅	392	k	u	j	g	⁴	∅	∅	K	Y	J	K	_	∅	∅	1	7	6	1	0	∅	∅	393	ʔ	ɑu	tɕ	-	⁴	∅	∅	H	A	C	_	_	∅	∅	1	7	2	0	0	∅	∅																						
5	1.0000	1	0.2000	201																							388	²¹	ʔ	u	j	∅	∅	∅	_	H	Y	J	∅	∅	∅	0	1	7	6	∅	∅	∅	389	³¹	ʔ	au	j	∅	∅	∅	_	H	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅	390	³¹	k	uː	j	∅	∅	∅	_	K	Y	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							391	-	k	ɔ	j	∅	∅	∅	_	K	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	392	⁴	k	u	j	∅	∅	∅	_	K	Y	J	∅	∅	∅	0	1	7	6	∅	∅	∅	393	⁴	ʔ	ɑu	tɕ	∅	∅	∅	_	H	A	C	∅	∅	∅	0	1	7	2	∅	∅	∅																						
1	0.3333	3	1.0000	204																																													394	k	∅	∅	∅	u	³⁵	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																																																			395	g	∅	∅	∅	u	³	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	204																																													394	u	k	∅	∅	³⁵	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			395	u	g	∅	∅	³	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	204																																													394	³⁵	u	k	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			395	³	u	g	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	208	396	j	∅	∅	∅	ɔ	-	³¹	J	∅	∅	∅	U	_	_	6	∅	∅	∅	7	0	0	397	n	∅	∅	∅	i̱	k	⁵⁵	N	∅	∅	∅	I	K	_	4	∅	∅	∅	7	1	0																																																																			398	j	∅	∅	∅	a	-	⁵	J	∅	∅	∅	A	_	_	6	∅	∅	∅	7	0	0																																													399	j	∅	∅	∅	ɔ	-	³¹	J	∅	∅	∅	U	_	_	6	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	208	396	ɔ	j	∅	∅	-	³¹	∅	U	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅	397	i̱	n	∅	∅	k	⁵⁵	∅	I	N	∅	∅	K	_	∅	7	4	∅	∅	1	0	∅																																																																			398	a	j	∅	∅	-	⁵	∅	A	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅																																													399	ɔ	j	∅	∅	-	³¹	∅	U	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅
3	0.7500	2	0.5000	208	396	-	ɔ	j	∅	³¹	∅	∅	_	U	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅	397	k	i̱	n	∅	⁵⁵	∅	∅	K	I	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅																																																																			398	-	a	j	∅	⁵	∅	∅	_	A	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅																																													399	-	ɔ	j	∅	³¹	∅	∅	_	U	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅
4	1.0000	1	0.2500	208	396	³¹	-	ɔ	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅	397	⁵⁵	k	i̱	n	∅	∅	∅	_	K	I	N	∅	∅	∅	0	1	7	4	∅	∅	∅																																																																			398	⁵	-	a	j	∅	∅	∅	_	_	A	J	∅	∅	∅	0	0	7	6	∅	∅	∅																																													399	³¹	-	ɔ	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅
1	0.2500	4	1.0000	210																							400	j	∅	∅	∅	o	ʔ	²¹	J	∅	∅	∅	U	H	_	6	∅	∅	∅	7	1	0	401	j	∅	∅	∅	a	ʔ	³¹	J	∅	∅	∅	A	H	_	6	∅	∅	∅	7	1	0	402	j	∅	∅	∅	ɔː	ʔ	³¹	J	∅	∅	∅	U	H	_	6	∅	∅	∅	7	1	0	403	j	∅	∅	∅	ɔ	ʔ	³¹	J	∅	∅	∅	U	H	_	6	∅	∅	∅	7	1	0																							404	j	∅	∅	∅	a	k	⁴	J	∅	∅	∅	A	K	_	6	∅	∅	∅	7	1	0	405	j	∅	∅	∅	ɛ	ʔ	⁴	J	∅	∅	∅	E	H	_	6	∅	∅	∅	7	1	0																						
2	0.5000	3	0.7500	210																							400	o	j	∅	∅	ʔ	²¹	∅	U	J	∅	∅	H	_	∅	7	6	∅	∅	1	0	∅	401	a	j	∅	∅	ʔ	³¹	∅	A	J	∅	∅	H	_	∅	7	6	∅	∅	1	0	∅	402	ɔː	j	∅	∅	ʔ	³¹	∅	U	J	∅	∅	H	_	∅	7	6	∅	∅	1	0	∅	403	ɔ	j	∅	∅	ʔ	³¹	∅	U	J	∅	∅	H	_	∅	7	6	∅	∅	1	0	∅																							404	a	j	∅	∅	k	⁴	∅	A	J	∅	∅	K	_	∅	7	6	∅	∅	1	0	∅	405	ɛ	j	∅	∅	ʔ	⁴	∅	E	J	∅	∅	H	_	∅	7	6	∅	∅	1	0	∅																						
3	0.7500	2	0.5000	210																							400	ʔ	o	j	∅	²¹	∅	∅	H	U	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅	401	ʔ	a	j	∅	³¹	∅	∅	H	A	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅	402	ʔ	ɔː	j	∅	³¹	∅	∅	H	U	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅	403	ʔ	ɔ	j	∅	³¹	∅	∅	H	U	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅																							404	k	a	j	∅	⁴	∅	∅	K	A	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅	405	ʔ	ɛ	j	∅	⁴	∅	∅	H	E	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅																						
4	1.0000	1	0.2500	210																							400	²¹	ʔ	o	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	401	³¹	ʔ	a	j	∅	∅	∅	_	H	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅	402	³¹	ʔ	ɔː	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	403	³¹	ʔ	ɔ	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							404	⁴	k	a	j	∅	∅	∅	_	K	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅	405	⁴	ʔ	ɛ	j	∅	∅	∅	_	H	E	J	∅	∅	∅	0	1	7	6	∅	∅	∅																						
1	0.2500	4	1.0000	214	406	ʑ	∅	∅	∅	a	m	³¹	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0	407	j	∅	∅	∅	a	m	²¹	J	∅	∅	∅	A	M	_	6	∅	∅	∅	7	4	0	408	j	∅	∅	∅	ɛ̃	-	³¹	J	∅	∅	∅	E	_	_	6	∅	∅	∅	7	0	0	409	j	∅	∅	∅	a	m	³³	J	∅	∅	∅	A	M	_	6	∅	∅	∅	7	4	0	410	j	∅	∅	∅	ɛ̃	-	³⁵	J	∅	∅	∅	E	_	_	6	∅	∅	∅	7	0	0																							411	j	∅	∅	∅	a	m	²	J	∅	∅	∅	A	M	_	6	∅	∅	∅	7	4	0																							412	j	∅	∅	∅	a	m	³¹	J	∅	∅	∅	A	M	_	6	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	214	406	a	ʑ	∅	∅	m	³¹	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅	407	a	j	∅	∅	m	²¹	∅	A	J	∅	∅	M	_	∅	7	6	∅	∅	4	0	∅	408	ɛ̃	j	∅	∅	-	³¹	∅	E	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅	409	a	j	∅	∅	m	³³	∅	A	J	∅	∅	M	_	∅	7	6	∅	∅	4	0	∅	410	ɛ̃	j	∅	∅	-	³⁵	∅	E	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅																							411	a	j	∅	∅	m	²	∅	A	J	∅	∅	M	_	∅	7	6	∅	∅	4	0	∅																							412	a	j	∅	∅	m	³¹	∅	A	J	∅	∅	M	_	∅	7	6	∅	∅	4	0	∅
3	0.7500	2	0.5000	214	406	m	a	ʑ	∅	³¹	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅	407	m	a	j	∅	²¹	∅	∅	M	A	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅	408	-	ɛ̃	j	∅	³¹	∅	∅	_	E	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅	409	m	a	j	∅	³³	∅	∅	M	A	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅	410	-	ɛ̃	j	∅	³⁵	∅	∅	_	E	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅																							411	m	a	j	∅	²	∅	∅	M	A	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅																							412	m	a	j	∅	³¹	∅	∅	M	A	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅
4	1.0000	1	0.2500	214	406	³¹	m	a	ʑ	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅	407	²¹	m	a	j	∅	∅	∅	_	M	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅	408	³¹	-	ɛ̃	j	∅	∅	∅	_	_	E	J	∅	∅	∅	0	0	7	6	∅	∅	∅	409	³³	m	a	j	∅	∅	∅	_	M	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅	410	³⁵	-	ɛ̃	j	∅	∅	∅	_	_	E	J	∅	∅	∅	0	0	7	6	∅	∅	∅																							411	²	m	a	j	∅	∅	∅	_	M	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																							412	³¹	m	a	j	∅	∅	∅	_	M	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅
1	0.2000	5	1.0000	220	413	ȵ̥	∅	∅	∅	-	a	ŋ	N	∅	∅	∅	_	A	N	4	∅	∅	∅	0	7	4	414	-	∅	∅	∅	j	a̱	ŋ	_	∅	∅	∅	J	A	N	0	∅	∅	∅	6	7	4	415	-	∅	∅	∅	j	ɔ̃	-	_	∅	∅	∅	J	U	_	0	∅	∅	∅	6	7	0	416	ŋ	∅	∅	∅	j	a	ŋ	N	∅	∅	∅	J	A	N	4	∅	∅	∅	6	7	4	417	-	∅	∅	∅	j	ɔ̃	-	_	∅	∅	∅	J	U	_	0	∅	∅	∅	6	7	0																							418	-	∅	∅	∅	j	a	ŋ	_	∅	∅	∅	J	A	N	0	∅	∅	∅	6	7	4																							419	ɲ̊	∅	∅	∅	-	a	ŋ	N	∅	∅	∅	_	A	N	4	∅	∅	∅	0	7	4
2	0.4000	4	0.8000	220	413	-	ȵ̥	∅	∅	a	ŋ	³¹	_	N	∅	∅	A	N	_	0	4	∅	∅	7	4	0	414	j	-	∅	∅	a̱	ŋ	²¹	J	_	∅	∅	A	N	_	6	0	∅	∅	7	4	0	415	j	-	∅	∅	ɔ̃	-	³¹	J	_	∅	∅	U	_	_	6	0	∅	∅	7	0	0	416	j	ŋ	∅	∅	a	ŋ	³³	J	N	∅	∅	A	N	_	6	4	∅	∅	7	4	0	417	j	-	∅	∅	ɔ̃	-	³⁵	J	_	∅	∅	U	_	_	6	0	∅	∅	7	0	0																							418	j	-	∅	∅	a	ŋ	²	J	_	∅	∅	A	N	_	6	0	∅	∅	7	4	0																							419	-	ɲ̊	∅	∅	a	ŋ	³¹	_	N	∅	∅	A	N	_	0	4	∅	∅	7	4	0
3	0.6000	3	0.6000	220	413	a	-	ȵ̥	∅	ŋ	³¹	∅	A	_	N	∅	N	_	∅	7	0	4	∅	4	0	∅	414	a̱	j	-	∅	ŋ	²¹	∅	A	J	_	∅	N	_	∅	7	6	0	∅	4	0	∅	415	ɔ̃	j	-	∅	-	³¹	∅	U	J	_	∅	_	_	∅	7	6	0	∅	0	0	∅	416	a	j	ŋ	∅	ŋ	³³	∅	A	J	N	∅	N	_	∅	7	6	4	∅	4	0	∅	417	ɔ̃	j	-	∅	-	³⁵	∅	U	J	_	∅	_	_	∅	7	6	0	∅	0	0	∅																							418	a	j	-	∅	ŋ	²	∅	A	J	_	∅	N	_	∅	7	6	0	∅	4	0	∅																							419	a	-	ɲ̊	∅	ŋ	³¹	∅	A	_	N	∅	N	_	∅	7	0	4	∅	4	0	∅
4	0.8000	2	0.4000	220	413	ŋ	a	-	ȵ̥	³¹	∅	∅	N	A	_	N	_	∅	∅	4	7	0	4	0	∅	∅	414	ŋ	a̱	j	-	²¹	∅	∅	N	A	J	_	_	∅	∅	4	7	6	0	0	∅	∅	415	-	ɔ̃	j	-	³¹	∅	∅	_	U	J	_	_	∅	∅	0	7	6	0	0	∅	∅	416	ŋ	a	j	ŋ	³³	∅	∅	N	A	J	N	_	∅	∅	4	7	6	4	0	∅	∅	417	-	ɔ̃	j	-	³⁵	∅	∅	_	U	J	_	_	∅	∅	0	7	6	0	0	∅	∅																							418	ŋ	a	j	-	²	∅	∅	N	A	J	_	_	∅	∅	4	7	6	0	0	∅	∅																							419	ŋ	a	-	ɲ̊	³¹	∅	∅	N	A	_	N	_	∅	∅	4	7	0	4	0	∅	∅
5	1.0000	1	0.2000	220	413	³¹	ŋ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	414	²¹	ŋ	a̱	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅	415	³¹	-	ɔ̃	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅	416	³³	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅	417	³⁵	-	ɔ̃	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅																							418	²	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																							419	³¹	ŋ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅
