index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
4	0.8000	2	0.4000	445	535	-	au	ȵ	-	⁵⁵	∅	∅	_	A	N	_	_	∅	∅	0	7	4	0	0	∅	∅	536	-	i̱	j	m	⁵¹	∅	∅	_	I	J	M	_	∅	∅	0	7	6	4	0	∅	∅																																													537	k	u	j	m	³¹	∅	∅	K	Y	J	M	_	∅	∅	1	7	6	4	0	∅	∅	538	-	ui̯	j	m	-	∅	∅	_	Y	J	M	_	∅	∅	0	7	6	4	0	∅	∅	539	-	u	j	m	¹	∅	∅	_	Y	J	M	_	∅	∅	0	7	6	4	0	∅	∅	540	-	o	j	m	²²	∅	∅	_	U	J	M	_	∅	∅	0	7	6	4	0	∅	∅																						
5	1.0000	1	0.2000	445	535	⁵⁵	-	au	ȵ	∅	∅	∅	_	_	A	N	∅	∅	∅	0	0	7	4	∅	∅	∅	536	⁵¹	-	i̱	j	∅	∅	∅	_	_	I	J	∅	∅	∅	0	0	7	6	∅	∅	∅																																													537	³¹	k	u	j	∅	∅	∅	_	K	Y	J	∅	∅	∅	0	1	7	6	∅	∅	∅	538	-	-	ui̯	j	∅	∅	∅	_	_	Y	J	∅	∅	∅	0	0	7	6	∅	∅	∅	539	¹	-	u	j	∅	∅	∅	_	_	Y	J	∅	∅	∅	0	0	7	6	∅	∅	∅	540	²²	-	o	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅																						
1	0.2000	5	1.0000	446																																													541	m	∅	∅	∅	j	u	ŋ	M	∅	∅	∅	J	Y	N	4	∅	∅	∅	6	7	4																																																																			542	m	∅	∅	∅	j	u	ŋ	M	∅	∅	∅	J	Y	N	4	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	446																																													541	j	m	∅	∅	u	ŋ	⁵⁵	J	M	∅	∅	Y	N	_	6	4	∅	∅	7	4	0																																																																			542	j	m	∅	∅	u	ŋ	¹	J	M	∅	∅	Y	N	_	6	4	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	446																																													541	u	j	m	∅	ŋ	⁵⁵	∅	Y	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																																																			542	u	j	m	∅	ŋ	¹	∅	Y	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																												
4	0.8000	2	0.4000	446																																													541	ŋ	u	j	m	⁵⁵	∅	∅	N	Y	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																																																			542	ŋ	u	j	m	¹	∅	∅	N	Y	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																												
5	1.0000	1	0.2000	446																																													541	⁵⁵	ŋ	u	j	∅	∅	∅	_	N	Y	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																																																			542	¹	ŋ	u	j	∅	∅	∅	_	N	Y	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	457																																																																																																															543	m	∅	∅	∅	r	a	ŋ	M	∅	∅	∅	R	A	N	4	∅	∅	∅	5	7	4	544	m	∅	∅	∅	r	a	ŋ	M	∅	∅	∅	R	A	N	4	∅	∅	∅	5	7	4																																												
2	0.4000	4	0.8000	457																																																																																																															543	r	m	∅	∅	a	ŋ	⁵	R	M	∅	∅	A	N	_	5	4	∅	∅	7	4	0	544	r	m	∅	∅	a	ŋ	²	R	M	∅	∅	A	N	_	5	4	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	457																																																																																																															543	a	r	m	∅	ŋ	⁵	∅	A	R	M	∅	N	_	∅	7	5	4	∅	4	0	∅	544	a	r	m	∅	ŋ	²	∅	A	R	M	∅	N	_	∅	7	5	4	∅	4	0	∅																																												
4	0.8000	2	0.4000	457																																																																																																															543	ŋ	a	r	m	⁵	∅	∅	N	A	R	M	_	∅	∅	4	7	5	4	0	∅	∅	544	ŋ	a	r	m	²	∅	∅	N	A	R	M	_	∅	∅	4	7	5	4	0	∅	∅																																												
5	1.0000	1	0.2000	457																																																																																																															543	⁵	ŋ	a	r	∅	∅	∅	_	N	A	R	∅	∅	∅	0	4	7	5	∅	∅	∅	544	²	ŋ	a	r	∅	∅	∅	_	N	A	R	∅	∅	∅	0	4	7	5	∅	∅	∅																																												
1	0.2000	5	1.0000	460																																													545	m	∅	∅	∅	j	a	ŋ	M	∅	∅	∅	J	A	N	4	∅	∅	∅	6	7	4																																																																			546	m	∅	∅	∅	j	i	ŋ	M	∅	∅	∅	J	I	N	4	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	460																																													545	j	m	∅	∅	a	ŋ	⁵⁵	J	M	∅	∅	A	N	_	6	4	∅	∅	7	4	0																																																																			546	j	m	∅	∅	i	ŋ	¹	J	M	∅	∅	I	N	_	6	4	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	460																																													545	a	j	m	∅	ŋ	⁵⁵	∅	A	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																																																			546	i	j	m	∅	ŋ	¹	∅	I	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																												
4	0.8000	2	0.4000	460																																													545	ŋ	a	j	m	⁵⁵	∅	∅	N	A	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																																																			546	ŋ	i	j	m	¹	∅	∅	N	I	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																												
5	1.0000	1	0.2000	460																																													545	⁵⁵	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																																																			546	¹	ŋ	i	j	∅	∅	∅	_	N	I	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	461																																													547	m	∅	∅	∅	j	a	ŋ	M	∅	∅	∅	J	A	N	4	∅	∅	∅	6	7	4																																																																			548	m	∅	∅	∅	j	i	ŋ	M	∅	∅	∅	J	I	N	4	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	461																																													547	j	m	∅	∅	a	ŋ	³⁵	J	M	∅	∅	A	N	_	6	4	∅	∅	7	4	0																																																																			548	j	m	∅	∅	i	ŋ	³	J	M	∅	∅	I	N	_	6	4	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	461																																													547	a	j	m	∅	ŋ	³⁵	∅	A	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																																																			548	i	j	m	∅	ŋ	³	∅	I	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																												
4	0.8000	2	0.4000	461																																													547	ŋ	a	j	m	³⁵	∅	∅	N	A	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																																																			548	ŋ	i	j	m	³	∅	∅	N	I	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																												
5	1.0000	1	0.2000	461																																													547	³⁵	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																																																			548	³	ŋ	i	j	∅	∅	∅	_	N	I	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.3333	3	1.0000	462																																																																																																															549	mʰ	∅	∅	∅	ui̯	-	∅	M	∅	∅	∅	Y	_	∅	4	∅	∅	∅	7	0	∅	550	ˀm	∅	∅	∅	u	¹	∅	M	∅	∅	∅	Y	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	462																																																																																																															549	ui̯	mʰ	∅	∅	-	∅	∅	Y	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	550	u	ˀm	∅	∅	¹	∅	∅	Y	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	462																																																																																																															549	-	ui̯	mʰ	∅	∅	∅	∅	_	Y	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	550	¹	u	ˀm	∅	∅	∅	∅	_	Y	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	466	551	n	∅	∅	∅	ɔ	⁵⁵	∅	N	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅																							552	n	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							553	n	∅	∅	∅	ɔ	³¹	∅	N	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅	554	n	∅	∅	∅	a	-	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																																																		
2	0.6667	2	0.6667	466	551	ɔ	n	∅	∅	⁵⁵	∅	∅	U	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							552	a	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							553	ɔ	n	∅	∅	³¹	∅	∅	U	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	554	a	n	∅	∅	-	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																		
3	1.0000	1	0.3333	466	551	⁵⁵	ɔ	n	∅	∅	∅	∅	_	U	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							552	⁵⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							553	³¹	ɔ	n	∅	∅	∅	∅	_	U	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	554	-	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																		
1	0.3333	3	1.0000	467	555	n	∅	∅	∅	ɔ	³¹	∅	N	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅	556	n	∅	∅	∅	o	⁵¹	∅	N	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅																							557	n	∅	∅	∅	ɔː	³¹	∅	N	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅																							558	n	∅	∅	∅	a	⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							559	n	∅	∅	∅	ɑ	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	560	n̥	∅	∅	∅	ɔ	³¹	∅	N	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	467	555	ɔ	n	∅	∅	³¹	∅	∅	U	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	556	o	n	∅	∅	⁵¹	∅	∅	U	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							557	ɔː	n	∅	∅	³¹	∅	∅	U	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							558	a	n	∅	∅	⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							559	ɑ	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	560	ɔ	n̥	∅	∅	³¹	∅	∅	U	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	467	555	³¹	ɔ	n	∅	∅	∅	∅	_	U	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	556	⁵¹	o	n	∅	∅	∅	∅	_	U	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							557	³¹	ɔː	n	∅	∅	∅	∅	_	U	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							558	⁵	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							559	⁵⁵	ɑ	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	560	³¹	ɔ	n̥	∅	∅	∅	∅	_	U	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.2500	4	1.0000	469																																													561	n	∅	∅	∅	ɛ̃	-	⁵⁵	N	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0																							562	n	∅	∅	∅	ɛ̃	-	³¹	N	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0	563	n	∅	∅	∅	a	m	-	N	∅	∅	∅	A	M	_	4	∅	∅	∅	7	4	0																																																																		
2	0.5000	3	0.7500	469																																													561	ɛ̃	n	∅	∅	-	⁵⁵	∅	E	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							562	ɛ̃	n	∅	∅	-	³¹	∅	E	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅	563	a	n	∅	∅	m	-	∅	A	N	∅	∅	M	_	∅	7	4	∅	∅	4	0	∅																																																																		
3	0.7500	2	0.5000	469																																													561	-	ɛ̃	n	∅	⁵⁵	∅	∅	_	E	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							562	-	ɛ̃	n	∅	³¹	∅	∅	_	E	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅	563	m	a	n	∅	-	∅	∅	M	A	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅																																																																		
4	1.0000	1	0.2500	469																																													561	⁵⁵	-	ɛ̃	n	∅	∅	∅	_	_	E	N	∅	∅	∅	0	0	7	4	∅	∅	∅																							562	³¹	-	ɛ̃	n	∅	∅	∅	_	_	E	N	∅	∅	∅	0	0	7	4	∅	∅	∅	563	-	m	a	n	∅	∅	∅	_	M	A	N	∅	∅	∅	0	4	7	4	∅	∅	∅																																																																		
1	0.2500	4	1.0000	473	564	n̥	∅	∅	∅	a	m	⁵⁵	N	∅	∅	∅	A	M	_	4	∅	∅	∅	7	4	0	565	n	∅	∅	∅	a̱	m	⁵¹	N	∅	∅	∅	A	M	_	4	∅	∅	∅	7	4	0	566	n	∅	∅	∅	ɛ̱̃	-	⁵⁵	N	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0	567	n	∅	∅	∅	a̱	m	³³	N	∅	∅	∅	A	M	_	4	∅	∅	∅	7	4	0																																													568	ˀn	∅	∅	∅	a	m	¹	N	∅	∅	∅	A	M	_	4	∅	∅	∅	7	4	0																							569	n̥	∅	∅	∅	a	m	⁵⁵	N	∅	∅	∅	A	M	_	4	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	473	564	a	n̥	∅	∅	m	⁵⁵	∅	A	N	∅	∅	M	_	∅	7	4	∅	∅	4	0	∅	565	a̱	n	∅	∅	m	⁵¹	∅	A	N	∅	∅	M	_	∅	7	4	∅	∅	4	0	∅	566	ɛ̱̃	n	∅	∅	-	⁵⁵	∅	E	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅	567	a̱	n	∅	∅	m	³³	∅	A	N	∅	∅	M	_	∅	7	4	∅	∅	4	0	∅																																													568	a	ˀn	∅	∅	m	¹	∅	A	N	∅	∅	M	_	∅	7	4	∅	∅	4	0	∅																							569	a	n̥	∅	∅	m	⁵⁵	∅	A	N	∅	∅	M	_	∅	7	4	∅	∅	4	0	∅
3	0.7500	2	0.5000	473	564	m	a	n̥	∅	⁵⁵	∅	∅	M	A	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅	565	m	a̱	n	∅	⁵¹	∅	∅	M	A	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅	566	-	ɛ̱̃	n	∅	⁵⁵	∅	∅	_	E	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅	567	m	a̱	n	∅	³³	∅	∅	M	A	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅																																													568	m	a	ˀn	∅	¹	∅	∅	M	A	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅																							569	m	a	n̥	∅	⁵⁵	∅	∅	M	A	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅
4	1.0000	1	0.2500	473	564	⁵⁵	m	a	n̥	∅	∅	∅	_	M	A	N	∅	∅	∅	0	4	7	4	∅	∅	∅	565	⁵¹	m	a̱	n	∅	∅	∅	_	M	A	N	∅	∅	∅	0	4	7	4	∅	∅	∅	566	⁵⁵	-	ɛ̱̃	n	∅	∅	∅	_	_	E	N	∅	∅	∅	0	0	7	4	∅	∅	∅	567	³³	m	a̱	n	∅	∅	∅	_	M	A	N	∅	∅	∅	0	4	7	4	∅	∅	∅																																													568	¹	m	a	ˀn	∅	∅	∅	_	M	A	N	∅	∅	∅	0	4	7	4	∅	∅	∅																							569	⁵⁵	m	a	n̥	∅	∅	∅	_	M	A	N	∅	∅	∅	0	4	7	4	∅	∅	∅
1	0.3333	3	1.0000	479	570	n	∅	∅	∅	i	³¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																																																																																																															571	n	∅	∅	∅	ai	²	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	479	570	i	n	∅	∅	³¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																																																															571	ai	n	∅	∅	²	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	479	570	³¹	i	n	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																																																															571	²	ai	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	481	572	-	∅	∅	∅	ȵ	ui	⁵⁵	_	∅	∅	∅	N	Y	_	0	∅	∅	∅	4	7	0																																																																																																															573	m	∅	∅	∅	j	ui	¹	M	∅	∅	∅	J	Y	_	4	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	481	572	ȵ	-	∅	∅	ui	⁵⁵	∅	N	_	∅	∅	Y	_	∅	4	0	∅	∅	7	0	∅																																																																																																															573	j	m	∅	∅	ui	¹	∅	J	M	∅	∅	Y	_	∅	6	4	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	481	572	ui	ȵ	-	∅	⁵⁵	∅	∅	Y	N	_	∅	_	∅	∅	7	4	0	∅	0	∅	∅																																																																																																															573	ui	j	m	∅	¹	∅	∅	Y	J	M	∅	_	∅	∅	7	6	4	∅	0	∅	∅																																												
4	1.0000	1	0.2500	481	572	⁵⁵	ui	ȵ	-	∅	∅	∅	_	Y	N	_	∅	∅	∅	0	7	4	0	∅	∅	∅																																																																																																															573	¹	ui	j	m	∅	∅	∅	_	Y	J	M	∅	∅	∅	0	7	6	4	∅	∅	∅																																												
1	0.2000	5	1.0000	485	574	n	∅	∅	∅	w	a	ŋ	N	∅	∅	∅	W	A	N	4	∅	∅	∅	6	7	4	575	n	∅	∅	∅	-	a	ŋ	N	∅	∅	∅	_	A	N	4	∅	∅	∅	0	7	4	576	n	∅	∅	∅	-	ɔ̃	-	N	∅	∅	∅	_	U	_	4	∅	∅	∅	0	7	0	577	n	∅	∅	∅	-	a	ŋ	N	∅	∅	∅	_	A	N	4	∅	∅	∅	0	7	4	578	n	∅	∅	∅	-	ɔ̃	-	N	∅	∅	∅	_	U	_	4	∅	∅	∅	0	7	0																																													579	n	∅	∅	∅	-	ĩ	-	N	∅	∅	∅	_	I	_	4	∅	∅	∅	0	7	0																						
2	0.4000	4	0.8000	485	574	w	n	∅	∅	a	ŋ	³¹	W	N	∅	∅	A	N	_	6	4	∅	∅	7	4	0	575	-	n	∅	∅	a	ŋ	²¹	_	N	∅	∅	A	N	_	0	4	∅	∅	7	4	0	576	-	n	∅	∅	ɔ̃	-	³¹	_	N	∅	∅	U	_	_	0	4	∅	∅	7	0	0	577	-	n	∅	∅	a	ŋ	³¹	_	N	∅	∅	A	N	_	0	4	∅	∅	7	4	0	578	-	n	∅	∅	ɔ̃	-	³⁵	_	N	∅	∅	U	_	_	0	4	∅	∅	7	0	0																																													579	-	n	∅	∅	ĩ	-	⁵⁵	_	N	∅	∅	I	_	_	0	4	∅	∅	7	0	0																						
3	0.6000	3	0.6000	485	574	a	w	n	∅	ŋ	³¹	∅	A	W	N	∅	N	_	∅	7	6	4	∅	4	0	∅	575	a	-	n	∅	ŋ	²¹	∅	A	_	N	∅	N	_	∅	7	0	4	∅	4	0	∅	576	ɔ̃	-	n	∅	-	³¹	∅	U	_	N	∅	_	_	∅	7	0	4	∅	0	0	∅	577	a	-	n	∅	ŋ	³¹	∅	A	_	N	∅	N	_	∅	7	0	4	∅	4	0	∅	578	ɔ̃	-	n	∅	-	³⁵	∅	U	_	N	∅	_	_	∅	7	0	4	∅	0	0	∅																																													579	ĩ	-	n	∅	-	⁵⁵	∅	I	_	N	∅	_	_	∅	7	0	4	∅	0	0	∅																						
4	0.8000	2	0.4000	485	574	ŋ	a	w	n	³¹	∅	∅	N	A	W	N	_	∅	∅	4	7	6	4	0	∅	∅	575	ŋ	a	-	n	²¹	∅	∅	N	A	_	N	_	∅	∅	4	7	0	4	0	∅	∅	576	-	ɔ̃	-	n	³¹	∅	∅	_	U	_	N	_	∅	∅	0	7	0	4	0	∅	∅	577	ŋ	a	-	n	³¹	∅	∅	N	A	_	N	_	∅	∅	4	7	0	4	0	∅	∅	578	-	ɔ̃	-	n	³⁵	∅	∅	_	U	_	N	_	∅	∅	0	7	0	4	0	∅	∅																																													579	-	ĩ	-	n	⁵⁵	∅	∅	_	I	_	N	_	∅	∅	0	7	0	4	0	∅	∅																						
5	1.0000	1	0.2000	485	574	³¹	ŋ	a	w	∅	∅	∅	_	N	A	W	∅	∅	∅	0	4	7	6	∅	∅	∅	575	²¹	ŋ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	576	³¹	-	ɔ̃	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅	577	³¹	ŋ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	578	³⁵	-	ɔ̃	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅																																													579	⁵⁵	-	ĩ	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅																						
1	0.3333	3	1.0000	486	580	n	∅	∅	∅	i	⁵⁵	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																																																																			581	n	∅	∅	∅	a	³¹	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							582	n	∅	∅	∅	i	¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	486	580	i	n	∅	∅	⁵⁵	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																			581	a	n	∅	∅	³¹	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							582	i	n	∅	∅	¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
