ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_SUBGROUP	PARTIAL_COGNACY	COGIDS
709	83_cat	cat	Duhumbi	Duhumbi	ɲaŋ+bu	ɲaŋ+bu	ɲ a ŋ + b u	chug1252	27.42	92.23	Western Kho-Bwa	206 117	206 117
710	83_cat	cat	Khoina	Khoina	nam+byː	nam+byː	n a m + b yː	khoi1253	27.334981	92.52994	Western Kho-Bwa	206 117	206 117
711	83_cat	cat	Jerigaon	Jerigaon	nam+byː	nam+byː	n a m + b yː	jeri1243	27.340629	92.486595	Western Kho-Bwa	206 117	206 117
712	83_cat	cat	Khoitam	Khoitam	nam+byː	nam+byː	n a m + b yː	khoi1252	27.327487	92.439455	Western Kho-Bwa	206 117	206 117
713	83_cat	cat	Rahung	Rahung	nam+byː	nam+byː	n a m + b yː	rahu1234	27.310778	92.395028	Western Kho-Bwa	206 117	206 117
714	83_cat	cat	Rupa	Rupa	ɲam+byː	ɲam+byː	ɲ a m + b yː	rupa1234	27.203065	92.398757	Western Kho-Bwa	206 117	206 117
715	83_cat	cat	Shergaon	Shergaon	ɲam+biː	ɲam+biː	ɲ a m + b iː	sher1261	27.105018	92.272133	Western Kho-Bwa	206 117	206 117
716	84_cattlecow	cattle, cow	Khispi	Khispi	ɕa	ɕa	ɕ a	lish1235	27.37	92.23	Western Kho-Bwa	207	207
717	84_cattlecow	cattle, cow	Duhumbi	Duhumbi	ɕa	ɕa	ɕ a	chug1252	27.42	92.23	Western Kho-Bwa	207	207
718	84_cattlecow	cattle, cow	Khoina	Khoina	ʂuː	ʂuː	ʂ uː	khoi1253	27.334981	92.52994	Western Kho-Bwa	207	207
719	84_cattlecow	cattle, cow	Jerigaon	Jerigaon	huː	huː	h uː	jeri1243	27.340629	92.486595	Western Kho-Bwa	208	208
720	84_cattlecow	cattle, cow	Khoitam	Khoitam	huː	huː	h uː	khoi1252	27.327487	92.439455	Western Kho-Bwa	208	208
721	84_cattlecow	cattle, cow	Rahung	Rahung	huː	huː	h uː	rahu1234	27.310778	92.395028	Western Kho-Bwa	208	208
722	84_cattlecow	cattle, cow	Rupa	Rupa	s+puː	s+puː	s + p uː	rupa1234	27.203065	92.398757	Western Kho-Bwa	207 208	207 208
723	84_cattlecow	cattle, cow	Shergaon	Shergaon	s+puː	s+puː	s + p uː	sher1261	27.105018	92.272133	Western Kho-Bwa	207 208	207 208
724	85_cave	cave	Khispi	Khispi	kʰip	kʰip	kʰ i p	lish1235	27.37	92.23	Western Kho-Bwa	146	146
725	85_cave	cave	Duhumbi	Duhumbi	kʰip	kʰip	kʰ i p	chug1252	27.42	92.23	Western Kho-Bwa	146	146
726	85_cave	cave	Khoina	Khoina	tʂʰeˀ	tʂʰeˀ	ʈʂʰ eˀ	khoi1253	27.334981	92.52994	Western Kho-Bwa	146	146
727	85_cave	cave	Jerigaon	Jerigaon	ʨʰeˀ	ʨʰeˀ	tɕʰ eˀ	jeri1243	27.340629	92.486595	Western Kho-Bwa	146	146
728	85_cave	cave	Khoitam	Khoitam	ʨʰeˀ	ʨʰeˀ	tɕʰ eˀ	khoi1252	27.327487	92.439455	Western Kho-Bwa	146	146
729	85_cave	cave	Rahung	Rahung	ʨʰeˀ	ʨʰeˀ	tɕʰ eˀ	rahu1234	27.310778	92.395028	Western Kho-Bwa	146	146
730	85_cave	cave	Rupa	Rupa	kʰeˀ	kʰeˀ	kʰ eˀ	rupa1234	27.203065	92.398757	Western Kho-Bwa	146	146
731	85_cave	cave	Shergaon	Shergaon	kʰeː	kʰeː	kʰ eː	sher1261	27.105018	92.272133	Western Kho-Bwa	146	146
732	86_charcoal	charcoal	Khispi	Khispi	bɛŋ+kʰan	bɛŋ+kʰan	b ɛ ŋ + kʰ a n	lish1235	27.37	92.23	Western Kho-Bwa	211 210	211 210
733	86_charcoal	charcoal	Khoina	Khoina	bə+kʰɐ̃ː	bə+kʰɐ̃ː	b ə + kʰ ɐ̃ː	khoi1253	27.334981	92.52994	Western Kho-Bwa	211 210	211 210
734	86_charcoal	charcoal	Jerigaon	Jerigaon	ba+kʰə+muː	ba+kʰə+muː	b a + kʰ ə + m uː	jeri1243	27.340629	92.486595	Western Kho-Bwa	211 210 213	211 210 213
735	86_charcoal	charcoal	Khoitam	Khoitam	ba+kʰɔ̃ː	ba+kʰɔ̃ː	b a + kʰ ɔ̃ː	khoi1252	27.327487	92.439455	Western Kho-Bwa	211 210	211 210
736	86_charcoal	charcoal	Rahung	Rahung	mə+kʰɔ̃ː	mə+kʰɔ̃ː	m ə + kʰ ɔ̃ː	rahu1234	27.310778	92.395028	Western Kho-Bwa	211 210	211 210
737	86_charcoal	charcoal	Rupa	Rupa	ba+kʰɔ̃ː	ba+kʰɔ̃ː	b a + kʰ ɔ̃ː	rupa1234	27.203065	92.398757	Western Kho-Bwa	211 210	211 210
738	86_charcoal	charcoal	Shergaon	Shergaon	ba+kʰɔ̃ː	ba+kʰɔ̃ː	b a + kʰ ɔ̃ː	sher1261	27.105018	92.272133	Western Kho-Bwa	211 210	211 210
739	86_charcoal	charcoal	Duhumbi	Duhumbi	kʰrɔj+su	kʰrɔj+su	kʰ r ɔi + s u	chug1252	27.42	92.23	Western Kho-Bwa	10475 10476	10475 10476
740	86_charcoal	charcoal	Jerigaon	Jerigaon	ba+møː	ba+møː	b a + m øː	jeri1243	27.340629	92.486595	Western Kho-Bwa	10477 10478	10477 10478
741	86_charcoal	charcoal	Duhumbi	Duhumbi	kʰrɔj+su	kʰrɔj+su	kʰ r ɔi + s u	chug1252	27.42	92.23	Western Kho-Bwa	11185 11186	11185 11186
742	86_charcoal	charcoal	Jerigaon	Jerigaon	ba+møː	ba+møː	b a + m øː	jeri1243	27.340629	92.486595	Western Kho-Bwa	11187 11188	11187 11188
743	87_chest	chest	Duhumbi	Duhumbi	mɔw	mɔw	m ɔu	chug1252	27.42	92.23	Western Kho-Bwa	214	214
744	87_chest	chest	Khoina	Khoina	ma+wɔ	ma+wɔ	m a + w ɔ	khoi1253	27.334981	92.52994	Western Kho-Bwa	214 215	214 215
745	87_chest	chest	Khoitam	Khoitam	mu+wɔ	mu+wɔ	m u + w ɔ	khoi1252	27.327487	92.439455	Western Kho-Bwa	214 215	214 215
746	87_chest	chest	Rahung	Rahung	mow	mow	m ou	rahu1234	27.310778	92.395028	Western Kho-Bwa	214	214
747	87_chest	chest	Rupa	Rupa	mə+jaw	mə+jaw	m ə + j au	rupa1234	27.203065	92.398757	Western Kho-Bwa	214 215	214 215
748	87_chest	chest	Khispi	Khispi	paŋ+bu	paŋ+bu	p a ŋ + b u	lish1235	27.37	92.23	Western Kho-Bwa	10479 10480	10479 10480
749	87_chest	chest	Duhumbi	Duhumbi	paŋ+bu	paŋ+bu	p a ŋ + b u	chug1252	27.42	92.23	Western Kho-Bwa	10481 10482	10481 10482
750	87_chest	chest	Rupa	Rupa	mwo	mwo	m w o	rupa1234	27.203065	92.398757	Western Kho-Bwa	10483	10483
751	87_chest	chest	Khispi	Khispi	paŋ+bu	paŋ+bu	p a ŋ + b u	lish1235	27.37	92.23	Western Kho-Bwa	11189 11190	11189 11190
752	87_chest	chest	Duhumbi	Duhumbi	paŋ+bu	paŋ+bu	p a ŋ + b u	chug1252	27.42	92.23	Western Kho-Bwa	11191 11192	11191 11192
753	87_chest	chest	Rupa	Rupa	mwo	mwo	m w o	rupa1234	27.203065	92.398757	Western Kho-Bwa	11193	11193
754	88_chew	chew	Khispi	Khispi	ka	ka	k a	lish1235	27.37	92.23	Western Kho-Bwa	217	217
755	88_chew	chew	Duhumbi	Duhumbi	ka	ka	k a	chug1252	27.42	92.23	Western Kho-Bwa	217	217
756	88_chew	chew	Khoina	Khoina	kaˀ	kaˀ	k aˀ	khoi1253	27.334981	92.52994	Western Kho-Bwa	217	217
757	88_chew	chew	Jerigaon	Jerigaon	kaˀ	kaˀ	k aˀ	jeri1243	27.340629	92.486595	Western Kho-Bwa	217	217
758	88_chew	chew	Khoitam	Khoitam	ka	ka	k a	khoi1252	27.327487	92.439455	Western Kho-Bwa	217	217
759	88_chew	chew	Rahung	Rahung	ka	ka	k a	rahu1234	27.310778	92.395028	Western Kho-Bwa	217	217
760	88_chew	chew	Rupa	Rupa	ku	ku	k u	rupa1234	27.203065	92.398757	Western Kho-Bwa	217	217
761	89_chicken	chicken	Khispi	Khispi	hwa+kʰi	hwa+kʰi	h w a + kʰ i	lish1235	27.37	92.23	Western Kho-Bwa	219 218	219 218
762	89_chicken	chicken	Duhumbi	Duhumbi	hɔː+ki	hɔː+ki	h ɔː~u/ɔː + k i	chug1252	27.42	92.23	Western Kho-Bwa	219 218	219 218
763	89_chicken	chicken	Khoina	Khoina	bə+ʨʰaː	bə+ʨʰaː	b ə + tɕʰ aː	khoi1253	27.334981	92.52994	Western Kho-Bwa	219 218	219 218
764	89_chicken	chicken	Jerigaon	Jerigaon	pʰ+ʨʰɛː	pʰ+ʨʰɛː	pʰ + tɕʰ ɛː	jeri1243	27.340629	92.486595	Western Kho-Bwa	219 218	219 218
765	89_chicken	chicken	Khoitam	Khoitam	pʰ+ʨʰɛː	pʰ+ʨʰɛː	pʰ + tɕʰ ɛː	khoi1252	27.327487	92.439455	Western Kho-Bwa	219 218	219 218
766	89_chicken	chicken	Rahung	Rahung	pʰ+ʨʰɛː	pʰ+ʨʰɛː	pʰ + tɕʰ ɛː	rahu1234	27.310778	92.395028	Western Kho-Bwa	219 218	219 218
767	89_chicken	chicken	Rupa	Rupa	bə+cʰaː	bə+cʰaː	b ə + ʨʰ~cʰ/ʨʰ aː	rupa1234	27.203065	92.398757	Western Kho-Bwa	219 218	219 218
768	89_chicken	chicken	Shergaon	Shergaon	pʰ+ʨʰaː	pʰ+ʨʰaː	pʰ + tɕʰ aː	sher1261	27.105018	92.272133	Western Kho-Bwa	219 218	219 218
769	90_child	child	Duhumbi	Duhumbi	a+nu	a+nu	a + n u	chug1252	27.42	92.23	Western Kho-Bwa	124 221	124 221
770	90_child	child	Khoina	Khoina	a+nyː	a+nyː	a + n yː	khoi1253	27.334981	92.52994	Western Kho-Bwa	124 221	124 221
771	90_child	child	Jerigaon	Jerigaon	a+nyː	a+nyː	a + n yː	jeri1243	27.340629	92.486595	Western Kho-Bwa	124 221	124 221
772	90_child	child	Khoitam	Khoitam	a+nyː	a+nyː	a + n yː	khoi1252	27.327487	92.439455	Western Kho-Bwa	124 221	124 221
773	90_child	child	Rahung	Rahung	a+nyː	a+nyː	a + n yː	rahu1234	27.310778	92.395028	Western Kho-Bwa	124 221	124 221
774	90_child	child	Rupa	Rupa	nə+nyː	nə+nyː	n ə + n yː	rupa1234	27.203065	92.398757	Western Kho-Bwa	344 221	344 221
775	90_child	child	Shergaon	Shergaon	nə+nu	nə+nu	n ə + n u	sher1261	27.105018	92.272133	Western Kho-Bwa	344 221	344 221
776	90_child	child	Khispi	Khispi	ɕa+lak	ɕa+lak	ɕ a + l a k	lish1235	27.37	92.23	Western Kho-Bwa	10484 10485	10484 10485
777	90_child	child	Khispi	Khispi	ɕa+lak	ɕa+lak	ɕ a + l a k	lish1235	27.37	92.23	Western Kho-Bwa	11194 11195	11194 11195
778	91_chili	chili	Khispi	Khispi	maŋ	maŋ	m a ŋ	lish1235	27.37	92.23	Western Kho-Bwa	224	224
779	91_chili	chili	Duhumbi	Duhumbi	maŋ	maŋ	m a ŋ	chug1252	27.42	92.23	Western Kho-Bwa	224	224
780	91_chili	chili	Khoina	Khoina	mɔ̃ː	mɔ̃ː	m ɔ̃ː	khoi1253	27.334981	92.52994	Western Kho-Bwa	224	224
781	91_chili	chili	Jerigaon	Jerigaon	mɔ̃ː	mɔ̃ː	m ɔ̃ː	jeri1243	27.340629	92.486595	Western Kho-Bwa	224	224
782	91_chili	chili	Khoitam	Khoitam	mũː	mũː	m ũː	khoi1252	27.327487	92.439455	Western Kho-Bwa	224	224
783	91_chili	chili	Rahung	Rahung	mɔŋ	mɔŋ	m ɔ ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	224	224
784	91_chili	chili	Rupa	Rupa	mɔŋ	mɔŋ	m ɔ ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	224	224
785	91_chili	chili	Shergaon	Shergaon	mɔŋ	mɔŋ	m ɔ ŋ	sher1261	27.105018	92.272133	Western Kho-Bwa	224	224
786	92_chin	chin	Khispi	Khispi	hin+kul	hin+kul	h i n + k u l~ɹ/l	lish1235	27.37	92.23	Western Kho-Bwa	225 229	225 229
787	92_chin	chin	Khoina	Khoina	ny+ju+kʰuː	ny+ju+kʰuː	n y + j u + kʰ uː	khoi1253	27.334981	92.52994	Western Kho-Bwa	225 228 229	225 228 229
788	92_chin	chin	Jerigaon	Jerigaon	ny+jɔ+kʰuː	ny+jɔ+kʰuː	n y + j ɔ + kʰ uː	jeri1243	27.340629	92.486595	Western Kho-Bwa	225 228 229	225 228 229
789	92_chin	chin	Khoitam	Khoitam	nə+wu	nə+wu	n ə + w u	khoi1252	27.327487	92.439455	Western Kho-Bwa	225 228	225 228
790	92_chin	chin	Rahung	Rahung	ma+wu	ma+wu	m a + w u	rahu1234	27.310778	92.395028	Western Kho-Bwa	225 228	225 228
791	92_chin	chin	Duhumbi	Duhumbi	gam+tʰuŋ	gam+tʰuŋ	g a m + tʰ u ŋ	chug1252	27.42	92.23	Western Kho-Bwa	10486 10487	10486 10487
792	92_chin	chin	Rupa	Rupa	gam+deː	gam+deː	g a m + d eː	rupa1234	27.203065	92.398757	Western Kho-Bwa	10488 10489	10488 10489
793	92_chin	chin	Shergaon	Shergaon	gam+deː	gam+deː	g a m + d eː	sher1261	27.105018	92.272133	Western Kho-Bwa	10490 10491	10490 10491
794	92_chin	chin	Duhumbi	Duhumbi	gam+tʰuŋ	gam+tʰuŋ	g a m + tʰ u ŋ	chug1252	27.42	92.23	Western Kho-Bwa	11196 11197	11196 11197
795	92_chin	chin	Rupa	Rupa	gam+deː	gam+deː	g a m + d eː	rupa1234	27.203065	92.398757	Western Kho-Bwa	11198 11199	11198 11199
796	92_chin	chin	Shergaon	Shergaon	gam+deː	gam+deː	g a m + d eː	sher1261	27.105018	92.272133	Western Kho-Bwa	11200 11201	11200 11201
797	93_civetorspottedwildcat	civet or spotted wild cat	Khoina	Khoina	saŋ+gə+du	saŋ+gə+du	s a ŋ + g ə + d u	khoi1253	27.334981	92.52994	Western Kho-Bwa	232 234 233	232 234 233
798	93_civetorspottedwildcat	civet or spotted wild cat	Jerigaon	Jerigaon	saŋ+gə+du	saŋ+gə+du	s a ŋ + g ə + d u	jeri1243	27.340629	92.486595	Western Kho-Bwa	232 234 233	232 234 233
799	93_civetorspottedwildcat	civet or spotted wild cat	Khoitam	Khoitam	ʦiŋ+gə+duˀ	ʦiŋ+gə+duˀ	ts i ŋ + g ə + d uˀ	khoi1252	27.327487	92.439455	Western Kho-Bwa	232 234 233	232 234 233
800	93_civetorspottedwildcat	civet or spotted wild cat	Rahung	Rahung	saŋ+du	saŋ+du	s a ŋ + d u	rahu1234	27.310778	92.395028	Western Kho-Bwa	232 233	232 233
801	93_civetorspottedwildcat	civet or spotted wild cat	Rupa	Rupa	saŋ+gə+tu	saŋ+gə+tu	s a ŋ + g ə + t u	rupa1234	27.203065	92.398757	Western Kho-Bwa	232 234 233	232 234 233
802	93_civetorspottedwildcat	civet or spotted wild cat	Shergaon	Shergaon	saŋ+kə+tu	saŋ+kə+tu	s a ŋ + k ə + t u	sher1261	27.105018	92.272133	Western Kho-Bwa	232 234 233	232 234 233
803	93_civetorspottedwildcat	civet or spotted wild cat	Khispi	Khispi	ʥaŋ+kʰa ɲaŋ+bu	ʥaŋ+kʰa ɲaŋ+bu	ʥ a ŋ + kʰ a	lish1235	27.37	92.23	Western Kho-Bwa	10492 10493	10492 10493
804	93_civetorspottedwildcat	civet or spotted wild cat	Duhumbi	Duhumbi	ʥaŋ+kʰɛn_ɲaŋ+bu	ʥaŋ+kʰɛn_ɲaŋ+bu	ʥ a ŋ + kʰ ɛ n + ɲ a ŋ + b u	chug1252	27.42	92.23	Western Kho-Bwa	10494 10495 10496 10497	10494 10495 10496 10497
805	93_civetorspottedwildcat	civet or spotted wild cat	Khispi	Khispi	ʥaŋ+kʰa ɲaŋ+bu	ʥaŋ+kʰa ɲaŋ+bu	ʥ a ŋ + kʰ a	lish1235	27.37	92.23	Western Kho-Bwa	11202 11203	11202 11203
806	93_civetorspottedwildcat	civet or spotted wild cat	Duhumbi	Duhumbi	ʥaŋ+kʰɛn_ɲaŋ+bu	ʥaŋ+kʰɛn_ɲaŋ+bu	ʥ a ŋ + kʰ ɛ n + ɲ a ŋ + b u	chug1252	27.42	92.23	Western Kho-Bwa	11204 11205 11206 11207	11204 11205 11206 11207
807	94_civetpalm	civet, palm	Khoina	Khoina	s+nøn	s+nøn	s + n ø n	khoi1253	27.334981	92.52994	Western Kho-Bwa	237 236	237 236
808	94_civetpalm	civet, palm	Khoitam	Khoitam	su+nɔm	su+nɔm	s u + n ɔ m	khoi1252	27.327487	92.439455	Western Kho-Bwa	237 236	237 236
809	94_civetpalm	civet, palm	Shergaon	Shergaon	sə+ɲɔm	sə+ɲɔm	s ə + ɲ ɔ m	sher1261	27.105018	92.272133	Western Kho-Bwa	237 236	237 236
810	94_civetpalm	civet, palm	Khispi	Khispi	zik	zik	z i k	lish1235	27.37	92.23	Western Kho-Bwa	10498	10498
811	94_civetpalm	civet, palm	Duhumbi	Duhumbi	zik+ʨuŋ	zik+ʨuŋ	z i k + ʨ u ŋ	chug1252	27.42	92.23	Western Kho-Bwa	10499 10500	10499 10500
812	94_civetpalm	civet, palm	Rupa	Rupa	zik+ʨuŋ	zik+ʨuŋ	z i k + ʨ u ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	10501 10502	10501 10502
813	94_civetpalm	civet, palm	Khispi	Khispi	zik	zik	z i k	lish1235	27.37	92.23	Western Kho-Bwa	11208	11208
814	94_civetpalm	civet, palm	Duhumbi	Duhumbi	zik+ʨuŋ	zik+ʨuŋ	z i k + ʨ u ŋ	chug1252	27.42	92.23	Western Kho-Bwa	11209 11210	11209 11210
815	94_civetpalm	civet, palm	Rupa	Rupa	zik+ʨuŋ	zik+ʨuŋ	z i k + ʨ u ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	11211 11212	11211 11212
816	95_clean	clean	Khispi	Khispi	u+ʦaŋ	u+ʦaŋ	u + ts a ŋ	lish1235	27.37	92.23	Western Kho-Bwa	56 238	56 238
817	95_clean	clean	Duhumbi	Duhumbi	u+ʦaŋ	u+ʦaŋ	u + ts a ŋ	chug1252	27.42	92.23	Western Kho-Bwa	56 238	56 238
818	95_clean	clean	Khoina	Khoina	a+san	a+san	a + s a n	khoi1253	27.334981	92.52994	Western Kho-Bwa	56 238	56 238
819	95_clean	clean	Rahung	Rahung	a+sam	a+sam	a + s a m	rahu1234	27.310778	92.395028	Western Kho-Bwa	56 238	56 238
820	95_clean	clean	Rupa	Rupa	a+sam	a+sam	a + s a m	rupa1234	27.203065	92.398757	Western Kho-Bwa	56 238	56 238
821	97_cliffravine	cliff, ravine	Khispi	Khispi	ɕap	ɕap	ɕ a k~p/k	lish1235	27.37	92.23	Western Kho-Bwa	240	240
822	97_cliffravine	cliff, ravine	Duhumbi	Duhumbi	ɕak	ɕak	ɕ a k	chug1252	27.42	92.23	Western Kho-Bwa	240	240
823	97_cliffravine	cliff, ravine	Khoina	Khoina	ʦʰɐk	ʦʰɐk	tsʰ ɐ k	khoi1253	27.334981	92.52994	Western Kho-Bwa	240	240
824	97_cliffravine	cliff, ravine	Jerigaon	Jerigaon	ʨʰɐk	ʨʰɐk	tɕʰ ɐ k	jeri1243	27.340629	92.486595	Western Kho-Bwa	240	240
825	97_cliffravine	cliff, ravine	Khoitam	Khoitam	ʨʰak	ʨʰak	tɕʰ a k	khoi1252	27.327487	92.439455	Western Kho-Bwa	240	240
826	97_cliffravine	cliff, ravine	Rahung	Rahung	ʨʰak	ʨʰak	tɕʰ a k	rahu1234	27.310778	92.395028	Western Kho-Bwa	240	240
827	97_cliffravine	cliff, ravine	Rupa	Rupa	ʦʰak	ʦʰak	tsʰ~ʨʰ/ʨʰ a k	rupa1234	27.203065	92.398757	Western Kho-Bwa	240	240
828	97_cliffravine	cliff, ravine	Shergaon	Shergaon	ʨʰak	ʨʰak	tɕʰ a k	sher1261	27.105018	92.272133	Western Kho-Bwa	240	240
829	98_clitoris	clitoris	Khoina	Khoina	da+pɛː	da+pɛː	d a + p ɛː	khoi1253	27.334981	92.52994	Western Kho-Bwa	243 241	243 241
830	98_clitoris	clitoris	Khoitam	Khoitam	peː	peː	p eː	khoi1252	27.327487	92.439455	Western Kho-Bwa	241	241
831	98_clitoris	clitoris	Rahung	Rahung	peː	peː	p eː	rahu1234	27.310778	92.395028	Western Kho-Bwa	241	241
832	98_clitoris	clitoris	Rupa	Rupa	ʨɔp+beː	ʨɔp+beː	tɕ ɔ (p)/p + b~p/b eː	rupa1234	27.203065	92.398757	Western Kho-Bwa	242 241	242 241
833	98_clitoris	clitoris	Shergaon	Shergaon	ʨɔp+beː	ʨɔp+beː	tɕ ɔ p + b eː	sher1261	27.105018	92.272133	Western Kho-Bwa	242 241	242 241
834	98_clitoris	clitoris	Rupa	Rupa	ʨɔp+bi ʨɔ+pi	ʨɔp+bi ʨɔ+pi	ʨ ɔ p + b i	rupa1234	27.203065	92.398757	Western Kho-Bwa	10325 10326	10325 10326
835	98_clitoris	clitoris	Shergaon	Shergaon	ʨɔp+bi	ʨɔp+bi	ʨ ɔ p + b i	sher1261	27.105018	92.272133	Western Kho-Bwa	10327 10328	10327 10328
836	98_clitoris	clitoris	Duhumbi	Duhumbi	ʥɛj+ʨi	ʥɛj+ʨi	ʥ ɛi + ʨ i	chug1252	27.42	92.23	Western Kho-Bwa	10503 10504	10503 10504
837	98_clitoris	clitoris	Khoina	Khoina	ʂ+lɛ̃	ʂ+lɛ̃	ʂ + l ɛ̃	khoi1253	27.334981	92.52994	Western Kho-Bwa	10505 10506	10505 10506
838	98_clitoris	clitoris	Jerigaon	Jerigaon	jɔ+hɔ_ʥy+lø	jɔ+hɔ_ʥy+lø	j ɔ + h ɔ + ʥ y + l ø	jeri1243	27.340629	92.486595	Western Kho-Bwa	10507 10508 10509 10510	10507 10508 10509 10510
839	98_clitoris	clitoris	Rupa	Rupa	ʨɔp+bi ʨɔ+pi	ʨɔp+bi ʨɔ+pi	ʨ ɔ p + b i	rupa1234	27.203065	92.398757	Western Kho-Bwa	11035 11036	11035 11036
840	98_clitoris	clitoris	Shergaon	Shergaon	ʨɔp+bi	ʨɔp+bi	ʨ ɔ p + b i	sher1261	27.105018	92.272133	Western Kho-Bwa	11037 11038	11037 11038
841	98_clitoris	clitoris	Duhumbi	Duhumbi	ʥɛj+ʨi	ʥɛj+ʨi	ʥ ɛi + ʨ i	chug1252	27.42	92.23	Western Kho-Bwa	11213 11214	11213 11214
842	98_clitoris	clitoris	Khoina	Khoina	ʂ+lɛ̃	ʂ+lɛ̃	ʂ + l ɛ̃	khoi1253	27.334981	92.52994	Western Kho-Bwa	11215 11216	11215 11216
843	98_clitoris	clitoris	Jerigaon	Jerigaon	jɔ+hɔ_ʥy+lø	jɔ+hɔ_ʥy+lø	j ɔ + h ɔ + ʥ y + l ø	jeri1243	27.340629	92.486595	Western Kho-Bwa	11217 11218 11219 11220	11217 11218 11219 11220
844	99_clothing	clothing	Khispi	Khispi	wat	wat	w a t	lish1235	27.37	92.23	Western Kho-Bwa	244	244
845	99_clothing	clothing	Duhumbi	Duhumbi	wat	wat	w a t	chug1252	27.42	92.23	Western Kho-Bwa	244	244
846	99_clothing	clothing	Khoina	Khoina	jɐˀ	jɐˀ	j ɐˀ	khoi1253	27.334981	92.52994	Western Kho-Bwa	244	244
847	99_clothing	clothing	Jerigaon	Jerigaon	jɐˀ	jɐˀ	j ɐˀ	jeri1243	27.340629	92.486595	Western Kho-Bwa	244	244
848	99_clothing	clothing	Khoitam	Khoitam	jɔˀ	jɔˀ	j ɔˀ	khoi1252	27.327487	92.439455	Western Kho-Bwa	244	244
849	99_clothing	clothing	Rahung	Rahung	jɔˀ	jɔˀ	j ɔˀ	rahu1234	27.310778	92.395028	Western Kho-Bwa	244	244
850	99_clothing	clothing	Rupa	Rupa	jɔˀ	jɔˀ	j ɔˀ	rupa1234	27.203065	92.398757	Western Kho-Bwa	244	244
851	99_clothing	clothing	Shergaon	Shergaon	jɔ	jɔ	j ɔ	sher1261	27.105018	92.272133	Western Kho-Bwa	244	244
852	592_cloud	cloud	Duhumbi	Duhumbi	muk+pa	muk+pa	m u k + p a	chug1252	27.42	92.23	Western Kho-Bwa	10511 10512	10511 10512
853	592_cloud	cloud	Duhumbi	Duhumbi	muk+pa	muk+pa	m u k + p a	chug1252	27.42	92.23	Western Kho-Bwa	11221 11222	11221 11222
854	100_cloudmistfog	cloud, mist, fog	Khispi	Khispi	tɔŋ+ti	tɔŋ+ti	t ɔ ŋ + t i~ej/i	lish1235	27.37	92.23	Western Kho-Bwa	34 246	34 246
855	100_cloudmistfog	cloud, mist, fog	Khoina	Khoina	ʂ+tyː	ʂ+tyː	ʂ + t yː	khoi1253	27.334981	92.52994	Western Kho-Bwa	247 246	247 246
856	100_cloudmistfog	cloud, mist, fog	Jerigaon	Jerigaon	s+tyː	s+tyː	s + t yː	jeri1243	27.340629	92.486595	Western Kho-Bwa	247 246	247 246
857	100_cloudmistfog	cloud, mist, fog	Khoitam	Khoitam	syŋ+tyː	syŋ+tyː	s y ŋ + t yː	khoi1252	27.327487	92.439455	Western Kho-Bwa	247 246	247 246
858	100_cloudmistfog	cloud, mist, fog	Rahung	Rahung	syn+tyː	syn+tyː	s y n + t yː	rahu1234	27.310778	92.395028	Western Kho-Bwa	247 246	247 246
859	100_cloudmistfog	cloud, mist, fog	Rupa	Rupa	ʦə+tyː	ʦə+tyː	ts~s/s ə + t yː	rupa1234	27.203065	92.398757	Western Kho-Bwa	247 246	247 246
860	100_cloudmistfog	cloud, mist, fog	Shergaon	Shergaon	sin+tiː	sin+tiː	s i n + t yː~iː/iː	sher1261	27.105018	92.272133	Western Kho-Bwa	247 246	247 246
861	101_cockroach	cockroach	Khispi	Khispi	ʨʰik+duŋ	ʨʰik+duŋ	tɕʰ i k + d u ŋ	lish1235	27.37	92.23	Western Kho-Bwa	685 250	685 250
862	101_cockroach	cockroach	Khoitam	Khoitam	ʨʰu+luŋ	ʨʰu+luŋ	pʰ yː + tɕʰ u + l u ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	249 685 250	249 685 250
863	101_cockroach	cockroach	Rahung	Rahung	ʨʰu+ɹuŋ	ʨʰu+ɹuŋ	b a + tɕʰ u + ɹ u ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	249 685 250	249 685 250
864	101_cockroach	cockroach	Rupa	Rupa	ʨʰu+luŋ	ʨʰu+luŋ	b ə + tɕʰ u + l u ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	249 685 250	249 685 250
865	101_cockroach	cockroach	Shergaon	Shergaon	ʨʰu+luŋ	ʨʰu+luŋ	b u + tɕʰ u + l u ŋ	sher1261	27.105018	92.272133	Western Kho-Bwa	249 685 250	249 685 250
866	102_cold	cold	Khispi	Khispi	ɔ+ʦɛn	ɔ+ʦɛn	ɔ + ts ɛ n	lish1235	27.37	92.23	Western Kho-Bwa	137 252	137 252
867	102_cold	cold	Duhumbi	Duhumbi	ɔ+ʦɛn	ɔ+ʦɛn	ɔ + ts ɛ n	chug1252	27.42	92.23	Western Kho-Bwa	137 252	137 252
